map,scenid,total,20move,distance,path_size,hLevel
orz300d,0,589,355,1,2,0
orz300d,1,622,642,2.41421,3,0
orz300d,2,777,774,2.41421,3,0
orz300d,3,535,506,3.82843,4,0
orz300d,4,314,273,1,2,0
orz300d,5,314,256,1.41421,2,0
orz300d,6,326,308,2.41421,3,0
orz300d,7,723,592,2.41421,3,0
orz300d,8,298,298,1,2,0
orz300d,9,285,277,1,2,0
orz300d,10,943,614,6.82843,7,0
orz300d,11,826,679,7.82843,8,0
orz300d,12,630,518,6.41421,7,0
orz300d,13,1146,1030,4.82843,5,0
orz300d,14,651,656,5.65685,5,0
orz300d,15,515,444,4.41421,5,0
orz300d,16,579,545,5.82843,6,0
orz300d,17,811,658,6.24264,6,0
orz300d,18,838,672,5.82843,6,0
orz300d,19,842,757,7.07107,6,0
orz300d,20,785,765,11.8995,10,0
orz300d,21,561,441,10.4142,11,0
orz300d,22,649,557,9.24264,9,0
orz300d,23,807,542,8.48528,7,0
orz300d,24,552,569,11.0711,10,0
orz300d,25,578,545,10.6569,10,0
orz300d,26,807,822,10.4142,11,0
orz300d,27,513,410,11.8995,10,0
orz300d,28,399,279,8,9,0
orz300d,29,1164,1236,9.48528,8,0
orz300d,30,993,717,15.3137,13,0
orz300d,31,542,561,15.0711,14,0
orz300d,32,840,707,15.6569,15,0
orz300d,33,725,696,12.0711,11,0
orz300d,34,1124,992,15.6569,15,0
orz300d,35,939,807,14.1421,11,0
orz300d,36,608,423,14.8284,15,0
orz300d,37,591,604,14.4142,15,0
orz300d,38,634,551,14.8284,15,0
orz300d,39,707,486,14.8995,13,0
orz300d,40,837,651,18.0711,17,0
orz300d,41,746,652,16.2426,16,0
orz300d,42,329,292,17.4142,18,0
orz300d,43,601,529,18.3137,16,0
orz300d,44,812,841,19.9706,16,0
orz300d,45,1651,1472,19.5563,16,0
orz300d,46,760,582,17.4142,18,0
orz300d,47,720,616,16.0711,15,0
orz300d,48,743,766,19.7279,17,0
orz300d,49,529,506,19.0711,18,0
orz300d,50,2766,2335,22.8995,21,0
orz300d,51,783,576,23.0711,22,0
orz300d,52,1230,1033,20.8995,19,0
orz300d,53,1006,840,23.3137,21,0
orz300d,54,1009,1008,20.1421,17,0
orz300d,55,804,446,21.4142,22,0
orz300d,56,1230,951,22.3848,18,0
orz300d,57,1522,1216,20.3137,18,0
orz300d,58,1185,1106,23.7279,21,0
orz300d,59,564,507,22.2426,22,0
orz300d,60,1641,1395,27.8995,26,0
orz300d,61,921,866,25.1421,22,0
orz300d,62,1270,992,24.4853,23,0
orz300d,63,840,676,26.7279,24,0
orz300d,64,1073,904,24.7279,22,0
orz300d,65,714,594,26.4558,20,0
orz300d,66,1327,880,27.799,23,0
orz300d,67,472,449,27.6569,27,0
orz300d,68,768,497,26.4853,25,0
orz300d,69,863,432,26.8284,27,0
orz300d,70,1770,1455,31.799,27,0
orz300d,71,1124,936,29.3848,25,0
orz300d,72,1225,1085,29.6274,24,0
orz300d,73,2359,1730,29.6274,24,0
orz300d,74,1153,1087,28.3137,26,0
orz300d,75,757,652,30.8284,31,0
orz300d,76,1979,1641,29.3848,25,0
orz300d,77,477,341,29,30,0
orz300d,78,1367,1271,30.6274,25,0
orz300d,79,678,640,31.9706,28,0
orz300d,80,1511,1193,35.9706,32,0
orz300d,81,1018,382,34.5563,31,0
orz300d,82,1208,1093,34.0416,28,0
orz300d,83,1230,861,33.6569,33,0
orz300d,84,562,445,33.8284,34,0
orz300d,85,1503,885,34.6274,29,0
orz300d,86,538,469,33.8284,34,0
orz300d,87,855,816,35.7279,33,0
orz300d,88,686,571,33.2132,28,0
orz300d,89,1153,1090,34.2426,34,0
orz300d,90,1519,1135,36.1127,28,0
orz300d,91,613,675,37.4142,38,0
orz300d,92,1176,522,37.3553,28,0
orz300d,93,759,505,37.6985,30,0
orz300d,94,629,600,37.2426,37,0
