map,scenid,total,20move,distance,path_size,hLevel
brc502d,0,296,249,3.41421,4,0
brc502d,1,159,153,1,2,0
brc502d,2,162,195,1,2,0
brc502d,3,333,318,2.82843,3,0
brc502d,4,150,143,1,2,0
brc502d,5,209,210,1.41421,2,0
brc502d,6,280,283,2.41421,3,0
brc502d,7,324,304,2.41421,3,0
brc502d,8,326,329,2.41421,3,0
brc502d,9,245,238,3.41421,4,0
brc502d,10,305,298,6.82843,7,0
brc502d,11,317,298,5.41421,6,0
brc502d,12,145,152,6,7,0
brc502d,13,245,243,4.82843,5,0
brc502d,14,314,287,4.24264,4,0
brc502d,15,206,226,6.41421,7,0
brc502d,16,411,384,5.24264,5,0
brc502d,17,324,343,4.41421,5,0
brc502d,18,273,255,5.41421,6,0
brc502d,19,361,331,4.82843,5,0
brc502d,20,274,285,9.24264,9,0
brc502d,21,281,265,8.41421,9,0
brc502d,22,379,381,9.65685,9,0
brc502d,23,487,501,11.8995,10,0
brc502d,24,149,161,10,11,0
brc502d,25,528,500,11.4853,10,0
brc502d,26,224,254,8.82843,9,0
brc502d,27,399,406,9.82843,10,0
brc502d,28,266,258,11.2426,11,0
brc502d,29,423,388,9.89949,8,0
brc502d,30,406,394,14.4142,15,0
brc502d,31,711,679,13.4853,12,0
brc502d,32,324,326,13.6569,13,0
brc502d,33,477,424,12.8995,11,0
brc502d,34,441,412,12.4853,11,0
brc502d,35,427,402,14.4853,13,0
brc502d,36,374,375,14.0711,13,0
brc502d,37,639,608,13.4853,12,0
brc502d,38,328,332,12.2426,12,0
brc502d,39,445,420,15.4853,14,0
brc502d,40,234,241,19.4142,20,0
brc502d,41,250,243,16,17,0
brc502d,42,488,452,17.4853,16,0
brc502d,43,396,366,18.3137,16,0
brc502d,44,442,412,16.8995,15,0
brc502d,45,138,139,18,19,0
brc502d,46,253,243,19.4142,20,0
brc502d,47,610,592,17.4853,16,0
brc502d,48,380,337,19.8995,18,0
brc502d,49,601,569,19.0711,18,0
brc502d,50,724,716,21.5563,18,0
brc502d,51,126,137,22,23,0
brc502d,52,752,733,22.4853,21,0
brc502d,53,381,373,23.0711,22,0
brc502d,54,649,651,22.4853,21,0
brc502d,55,404,437,20.2426,20,0
brc502d,56,536,489,20.0711,19,0
brc502d,57,346,380,20.5563,17,0
brc502d,58,477,449,21.4853,20,0
brc502d,59,391,400,20.8284,21,0
brc502d,60,399,382,24.8284,25,0
brc502d,61,959,938,25.799,21,0
brc502d,62,303,272,25.4853,24,0
brc502d,63,685,651,26.9706,23,0
brc502d,64,493,475,27.3137,25,0
brc502d,65,645,514,26.8995,25,0
brc502d,66,725,692,24.5563,21,0
brc502d,67,449,355,25.3137,23,0
brc502d,68,965,864,27.3848,23,0
brc502d,69,523,462,26.0416,20,0
brc502d,70,565,563,31.7279,29,0
brc502d,71,618,571,28.8995,27,0
brc502d,72,583,522,30.1421,27,0
brc502d,73,407,386,28.9706,25,0
brc502d,74,774,569,29.5563,26,0
brc502d,75,264,270,30.4142,31,0
brc502d,76,436,471,28.1421,25,0
brc502d,77,443,445,29.799,25,0
brc502d,78,873,847,31.2132,26,0
brc502d,79,470,446,28.4853,27,0
brc502d,80,269,238,32.5269,24,0
brc502d,81,552,557,33.2132,28,0
brc502d,82,676,647,34.1421,31,0
brc502d,83,720,733,34.3848,30,0
brc502d,84,558,284,35.6569,35,0
brc502d,85,434,397,35.4853,34,0
brc502d,86,676,518,35.6985,28,0
brc502d,87,640,424,35.7279,33,0
brc502d,88,341,252,34.2843,27,0
brc502d,89,398,365,32.8284,33,0
brc502d,90,860,861,36.799,32,0
brc502d,91,566,431,37.2132,32,0
brc502d,92,629,589,39.8701,33,0
brc502d,93,568,583,39.799,35,0
brc502d,94,513,516,39.7279,37,0
brc502d,95,635,697,37.799,33,0
brc502d,96,669,639,38.6985,31,0
brc502d,97,491,498,38.5563,35,0
brc502d,98,831,697,39.799,35,0
brc502d,99,480,446,39.8284,40,0
brc502d,100,342,328,43.6274,38,0
brc502d,101,1016,725,43.2132,38,0
brc502d,102,666,484,41.3553,32,0
brc502d,103,472,486,40.2132,35,0
brc502d,104,527,499,41.7279,39,0
brc502d,105,266,264,43.0711,42,0
brc502d,106,921,596,41.2843,34,0
brc502d,107,644,534,40.8701,34,0
brc502d,108,609,436,43.2132,38,0
brc502d,109,574,554,41.9706,38,0
brc502d,110,847,751,44.7279,42,0
brc502d,111,575,579,46.5563,43,0
brc502d,112,478,480,45.0711,44,0
brc502d,113,473,375,45.8995,44,0
brc502d,114,368,332,44.8284,45,0
brc502d,115,445,471,45.7279,43,0
brc502d,116,383,370,44.8284,45,0
brc502d,117,698,399,47.4558,41,0
brc502d,118,583,340,45.598,35,0
brc502d,119,1196,847,44.3553,35,0
brc502d,120,1144,921,49.5269,41,0
brc502d,121,849,427,51.9706,48,0
brc502d,122,958,659,48.9706,45,0
brc502d,123,404,382,51.8995,50,0
brc502d,124,1043,553,50.598,40,0
brc502d,125,254,262,51.8284,52,0
brc502d,126,721,163,49.2426,49,0
brc502d,127,361,364,51.3848,47,0
brc502d,128,443,442,48.799,44,0
brc502d,129,1040,489,51.7696,42,0
brc502d,130,1175,408,55.5269,47,0
brc502d,131,1053,505,54.4264,43,0
brc502d,132,726,759,55.4558,49,0
brc502d,133,1510,656,52.4558,46,0
brc502d,134,724,595,52.2843,45,0
brc502d,135,763,144,52.1421,49,0
brc502d,136,442,359,54.799,50,0
brc502d,137,1269,493,52.0416,46,0
brc502d,138,1492,661,52.8406,41,0
brc502d,139,763,456,53.7279,51,0
brc502d,140,793,648,56.598,46,0
brc502d,141,1026,443,59.5563,56,0
brc502d,142,691,643,56.3137,54,0
brc502d,143,924,685,56.2843,49,0
brc502d,144,803,658,59.0416,53,0
brc502d,145,1278,670,57.598,47,0
brc502d,146,847,354,57.0416,51,0
brc502d,147,876,694,57.1127,49,0
brc502d,148,566,457,57.2843,50,0
brc502d,149,722,637,57.6985,50,0
brc502d,150,767,329,61.2843,54,0
brc502d,151,1026,329,62.1127,54,0
brc502d,152,1252,749,62.4975,49,0
brc502d,153,869,799,61.4558,55,0
brc502d,154,893,442,61.5685,46,0
brc502d,155,575,552,63.5563,60,0
brc502d,156,632,412,60.5685,45,0
brc502d,157,772,337,60.0833,47,0
brc502d,158,1405,589,60.7401,46,0
brc502d,159,496,299,60.9706,57,0
brc502d,160,475,260,65.2426,65,0
brc502d,161,636,597,64.9706,61,0
brc502d,162,354,346,65.6569,65,0
brc502d,163,590,304,64.3259,50,0
brc502d,164,403,374,67.2132,62,0
brc502d,165,959,430,66.0833,53,0
brc502d,166,1143,576,67.3848,63,0
brc502d,167,434,448,67.0711,66,0
brc502d,168,652,660,67.799,63,0
brc502d,169,720,444,66.8112,50,0
brc502d,170,1156,266,69.0122,58,0
brc502d,171,629,442,68.8995,67,0
brc502d,172,810,598,69.2132,64,0
brc502d,173,692,647,69.8995,68,0
brc502d,174,574,560,68.8284,69,0
brc502d,175,1562,578,70.7696,61,0
brc502d,176,355,223,68.8284,69,0
brc502d,177,1210,720,70.5685,55,0
brc502d,178,1403,150,68.9828,53,0
brc502d,179,1211,317,70.4558,64,0
brc502d,180,488,433,73.9706,70,0
brc502d,181,469,335,74.7696,65,0
