map,scenid,total,20move,distance,path_size,hLevel
den404d,0,125,113,1,2,0
den404d,1,126,106,2,3,0
den404d,2,116,115,1,2,0
den404d,3,180,175,3.82843,4,0
den404d,4,159,160,2.41421,3,0
den404d,5,139,145,2,3,0
den404d,6,94,89,1,2,0
den404d,7,160,142,1.41421,2,0
den404d,8,94,97,2,3,0
den404d,9,132,129,2.82843,3,0
den404d,10,209,218,6.24264,6,0
den404d,11,208,205,5.24264,5,0
den404d,12,175,174,6.82843,7,0
den404d,13,276,218,5.82843,6,0
den404d,14,112,109,7,8,0
den404d,15,95,95,4,5,0
den404d,16,127,133,4.24264,4,0
den404d,17,126,120,4.24264,4,0
den404d,18,171,175,6.41421,7,0
den404d,19,272,259,6.82843,7,0
den404d,20,101,89,9,10,0
den404d,21,164,145,8.65685,8,0
den404d,22,233,226,9.65685,9,0
den404d,23,160,168,11.0711,10,0
den404d,24,352,319,10.0711,9,0
den404d,25,194,172,9.48528,8,0
den404d,26,258,266,10.4142,11,0
den404d,27,161,173,8.41421,9,0
den404d,28,302,287,9.65685,9,0
den404d,29,197,196,10.4142,11,0
den404d,30,203,203,15.8995,14,0
den404d,31,225,224,14.8284,15,0
den404d,32,181,185,13.3137,11,0
den404d,33,240,235,13.3137,11,0
den404d,34,240,231,13.8995,12,0
den404d,35,195,186,13.0711,12,0
den404d,36,168,162,15.8284,16,0
den404d,37,381,349,15.6569,15,0
den404d,38,235,275,13.6569,13,0
den404d,39,195,182,12.8995,11,0
den404d,40,300,310,19.3137,17,0
den404d,41,273,253,18.8995,17,0
den404d,42,348,326,18.0711,17,0
den404d,43,234,208,16.0711,15,0
den404d,44,299,321,16.3137,14,0
den404d,45,260,269,17.0711,16,0
den404d,46,370,304,16.6569,16,0
den404d,47,209,205,17.7279,15,0
den404d,48,330,324,18.4853,17,0
den404d,49,235,239,16.4142,17,0
den404d,50,317,359,22.8995,21,0
den404d,51,306,230,22.2426,22,0
den404d,52,211,206,23.799,19,0
den404d,53,310,291,20.3137,18,0
den404d,54,320,316,23.2426,23,0
den404d,55,209,199,23.4853,22,0
den404d,56,361,343,20.3137,18,0
den404d,57,266,248,23.2426,23,0
den404d,58,269,246,20.8995,19,0
den404d,59,256,257,20.0711,19,0
den404d,60,300,268,25.8995,24,0
den404d,61,381,230,24.0711,23,0
den404d,62,303,306,27.4853,26,0
den404d,63,254,241,25.8284,26,0
den404d,64,292,239,24.3137,22,0
den404d,65,334,264,26.5563,23,0
den404d,66,357,240,26.3137,24,0
den404d,67,278,272,24.5563,21,0
den404d,68,230,215,24.9706,21,0
den404d,69,310,207,27.6569,27,0
den404d,70,343,293,31.9706,28,0
den404d,71,306,181,28.5563,25,0
den404d,72,256,206,31.3848,27,0
den404d,73,323,272,31.0711,30,0
den404d,74,377,328,30.3137,28,0
den404d,75,291,207,28.6569,28,0
den404d,76,346,324,30.0711,29,0
den404d,77,444,441,31.3848,27,0
den404d,78,397,376,30.0711,29,0
den404d,79,342,348,30.3848,26,0
den404d,80,375,327,35.4853,34,0
den404d,81,328,240,33.1421,30,0
den404d,82,353,248,32.3137,30,0
den404d,83,319,228,32.9706,29,0
den404d,84,395,315,34.3848,30,0
den404d,85,281,248,33.7279,31,0
den404d,86,401,236,33.7279,31,0
den404d,87,273,198,33.0711,32,0
den404d,88,346,237,33.4853,32,0
den404d,89,321,240,35.5563,32,0
den404d,90,338,224,39.9706,36,0
den404d,91,299,244,38.5563,35,0
den404d,92,365,276,39.3848,35,0
den404d,93,374,163,38.3848,34,0
den404d,94,327,188,38.799,34,0
den404d,95,276,198,38.3137,36,0
den404d,96,336,220,37.1421,34,0
den404d,97,322,227,37.4853,36,0
den404d,98,406,306,39.3137,37,0
den404d,99,464,272,37.0416,31,0
