map,scenid,total,20move,distance,path_size,hLevel
arena,0,157,151,3,4,0
arena,1,253,258,2.41421,3,0
arena,2,118,120,2,3,0
arena,3,165,149,1.41421,2,0
arena,4,229,216,3.82843,4,0
arena,5,100,99,2,3,0
arena,6,230,215,2.41421,3,0
arena,7,236,238,3.82843,4,0
arena,8,304,291,3.82843,4,0
arena,9,235,235,3.41421,4,0
arena,10,201,211,5.82843,6,0
arena,11,198,200,4.82843,5,0
arena,12,338,339,7.65685,7,0
arena,13,167,176,5.65685,5,0
arena,14,224,226,4.41421,5,0
arena,15,198,189,4.82843,5,0
arena,16,233,248,4.82843,5,0
arena,17,293,296,6.24264,6,0
arena,18,232,233,4.41421,5,0
arena,19,161,153,4.24264,4,0
arena,20,339,322,9.89949,8,0
arena,21,209,208,11.8284,12,0
arena,22,369,366,10.4142,11,0
arena,23,301,311,9.24264,9,0
arena,24,212,214,10.4142,11,0
arena,25,203,204,11.0711,10,0
arena,26,249,248,8.07107,7,0
arena,27,259,247,9.24264,9,0
arena,28,306,306,8.07107,7,0
arena,29,312,294,10.0711,9,0
arena,30,314,293,14.2426,14,0
arena,31,375,387,12.3137,10,0
arena,32,223,224,12.2426,12,0
arena,33,228,218,13.8284,14,0
arena,34,404,425,15.7279,13,0
arena,35,224,225,15.2426,15,0
arena,36,253,253,12.8284,13,0
arena,37,583,558,15.7279,13,0
arena,38,300,264,12.4853,11,0
arena,39,251,238,14.4142,15,0
arena,40,249,230,19.0711,18,0
arena,41,313,344,17.3137,15,0
arena,42,298,308,16.3137,14,0
arena,43,213,199,18.4142,19,0
arena,44,383,367,18.5563,15,0
arena,45,553,533,19.9706,16,0
arena,46,122,120,18,19,0
arena,47,263,281,18.6569,18,0
arena,48,413,412,18.9706,15,0
arena,49,231,238,17.8995,16,0
arena,50,376,373,22.3137,20,0
arena,51,420,410,23.4853,22,0
arena,52,223,236,21.8284,22,0
arena,53,326,314,20.1421,17,0
arena,54,408,406,20.5563,17,0
arena,55,299,276,21.8995,20,0
arena,56,622,641,23.9706,20,0
arena,57,228,206,20.4142,21,0
arena,58,256,262,20.0711,19,0
arena,59,376,358,23.0711,22,0
arena,60,468,440,26.9706,23,0
arena,61,319,315,24.7279,22,0
arena,62,376,348,27.8284,28,0
arena,63,413,404,24.2132,19,0
arena,64,232,234,26.6569,26,0
arena,65,430,445,27.3848,23,0
arena,66,544,504,25.9706,22,0
arena,67,217,211,27.2426,27,0
arena,68,464,444,25.5563,22,0
arena,69,129,121,24,25,0
arena,70,308,301,28.0416,22,0
arena,71,474,363,29.2132,24,0
arena,72,387,394,30.4558,24,0
arena,73,383,295,31.3137,29,0
arena,74,600,454,30.5563,27,0
arena,75,650,591,29.4558,23,0
arena,76,669,606,31.799,27,0
arena,77,381,397,29.6985,22,0
arena,78,301,316,31.4853,30,0
arena,79,494,475,30.3137,28,0
arena,80,406,286,34.3848,30,0
arena,81,521,521,35.799,31,0
arena,82,241,243,34.6569,34,0
arena,83,496,505,33.4853,32,0
arena,84,435,267,34.4853,33,0
arena,85,453,285,33.6569,33,0
arena,86,549,422,34.6985,27,0
arena,87,436,292,34.6569,34,0
arena,88,521,498,35.1421,32,0
arena,89,591,520,34.9411,26,0
arena,90,470,501,38.0416,32,0
arena,91,291,282,37.0711,36,0
arena,92,465,442,39.9706,36,0
arena,93,438,362,36.799,32,0
arena,94,347,356,38.5563,35,0
arena,95,377,270,39.3553,30,0
arena,96,581,535,38.2132,33,0
arena,97,649,443,37.0416,31,0
arena,98,560,532,38.9706,35,0
arena,99,631,540,39.6985,32,0
arena,100,408,247,43.0416,37,0
arena,101,629,380,40.3553,31,0
arena,102,516,445,40.3848,36,0
arena,103,705,536,42.9411,34,0
arena,104,715,412,43.1127,35,0
arena,105,491,385,41.5269,33,0
arena,106,624,389,41.3848,37,0
arena,107,524,294,41.1421,38,0
arena,108,652,416,43.9411,35,0
arena,109,621,443,40.5563,37,0
arena,110,533,324,45.2843,38,0
arena,111,613,353,46.4558,40,0
arena,112,604,532,47.598,37,0
arena,113,359,349,44.1421,41,0
arena,114,652,395,45.7696,36,0
arena,115,635,428,46.8701,40,0
arena,116,728,459,46.2548,34,0
arena,117,675,483,45.5269,37,0
arena,118,510,422,47.0122,36,0
arena,119,548,250,45.6274,40,0
arena,120,583,373,51.8406,40,0
arena,121,709,511,48.669,36,0
arena,122,753,434,48.1127,40,0
arena,123,583,350,51.2843,44,0
arena,124,742,388,51.8406,40,0
arena,125,687,484,50.0833,37,0
arena,126,646,462,49.2548,37,0
arena,127,632,349,50.0833,37,0
arena,128,633,485,50.8701,44,0
arena,129,431,348,48.3848,44,0
