map,scenid,total,20move,distance,path_size,hLevel
lak307d,0,192,191,1.41421,2,0
lak307d,1,226,249,2,3,0
lak307d,2,256,244,3.41421,4,0
lak307d,3,251,219,3.41421,4,0
lak307d,4,230,221,2.41421,3,0
lak307d,5,233,254,2.41421,3,0
lak307d,6,162,162,1.41421,2,0
lak307d,7,237,202,3.41421,4,0
lak307d,8,181,200,2.82843,3,0
lak307d,9,239,236,3.82843,4,0
lak307d,10,225,228,6.24264,6,0
lak307d,11,111,120,6,7,0
lak307d,12,264,256,4.82843,5,0
lak307d,13,208,219,6.82843,7,0
lak307d,14,174,185,5.65685,5,0
lak307d,15,201,212,6.24264,6,0
lak307d,16,271,285,5.24264,5,0
lak307d,17,245,241,5.82843,6,0
lak307d,18,269,256,6.82843,7,0
lak307d,19,244,268,7.82843,8,0
lak307d,20,489,463,8.65685,8,0
lak307d,21,271,261,8.65685,8,0
lak307d,22,349,359,11.6569,11,0
lak307d,23,232,232,11.4142,12,0
lak307d,24,301,304,10.2426,10,0
lak307d,25,265,242,8.65685,8,0
lak307d,26,244,243,10.8284,11,0
lak307d,27,239,241,8.07107,7,0
lak307d,28,234,216,11.8284,12,0
lak307d,29,245,227,11.8995,10,0
lak307d,30,343,342,14.4853,13,0
lak307d,31,412,389,15.6569,15,0
lak307d,32,324,323,14.8284,15,0
lak307d,33,572,567,15.3137,13,0
lak307d,34,385,359,15.8995,14,0
lak307d,35,383,326,14.4853,13,0
lak307d,36,620,601,15.8995,14,0
lak307d,37,272,280,13.8284,14,0
lak307d,38,427,414,14.4853,13,0
lak307d,39,309,274,14.6569,14,0
lak307d,40,320,306,16.8995,15,0
lak307d,41,397,411,19.8995,18,0
lak307d,42,391,366,16.1421,13,0
lak307d,43,224,238,19.3137,17,0
lak307d,44,355,340,16.8995,15,0
lak307d,45,145,147,17,18,0
lak307d,46,680,662,19.0711,18,0
lak307d,47,340,342,18.1421,15,0
lak307d,48,279,267,16.9706,13,0
lak307d,49,336,354,17.2426,17,0
lak307d,50,360,347,23.2426,23,0
lak307d,51,142,147,21,22,0
lak307d,52,406,452,21.0711,20,0
lak307d,53,346,318,23.2426,23,0
lak307d,54,311,309,22.799,18,0
lak307d,55,229,219,22.4853,21,0
lak307d,56,461,422,21.2132,16,0
lak307d,57,238,241,23.8284,24,0
lak307d,58,228,232,23.8284,24,0
lak307d,59,135,131,20,21,0
lak307d,60,237,240,24.0711,23,0
lak307d,61,250,235,25.4142,26,0
lak307d,62,314,309,27.3137,25,0
lak307d,63,398,382,24.799,20,0
lak307d,64,210,196,25,26,0
lak307d,65,650,575,27.2132,22,0
lak307d,66,324,308,26.4853,25,0
lak307d,67,337,324,25.2426,25,0
lak307d,68,229,228,25.5563,22,0
lak307d,69,342,353,25.5563,22,0
lak307d,70,336,315,31.2426,31,0
lak307d,71,533,558,28.8701,22,0
lak307d,72,645,674,30.0416,24,0
lak307d,73,388,374,29.2426,29,0
lak307d,74,658,528,30.6985,23,0
lak307d,75,361,385,30.3137,28,0
lak307d,76,329,314,29.6985,22,0
lak307d,77,548,526,31.9706,28,0
lak307d,78,312,294,30.3848,26,0
lak307d,79,503,450,28.0416,22,0
lak307d,80,243,252,33.6569,33,0
lak307d,81,587,455,35.6985,28,0
lak307d,82,483,303,32.9706,29,0
lak307d,83,395,409,33.9706,30,0
lak307d,84,459,378,33.5269,25,0
lak307d,85,396,410,35.3848,31,0
lak307d,86,702,669,34.6274,29,0
lak307d,87,257,269,35.8284,36,0
lak307d,88,128,126,33,34,0
lak307d,89,441,345,33.1127,25,0
lak307d,90,381,359,36.2426,36,0
lak307d,91,291,317,39.1421,36,0
lak307d,92,697,479,36.5269,28,0
lak307d,93,553,449,36.1127,28,0
lak307d,94,610,450,38.2132,33,0
lak307d,95,622,270,37.0416,31,0
lak307d,96,523,521,37.8701,31,0
lak307d,97,489,475,36.1421,33,0
lak307d,98,349,337,39.4853,38,0
lak307d,99,427,420,38.8701,32,0
lak307d,100,472,473,43.3137,41,0
lak307d,101,579,511,43.0122,32,0
lak307d,102,334,237,41.1127,33,0
lak307d,103,306,264,41.8995,40,0
lak307d,104,398,373,40.3848,36,0
lak307d,105,273,238,40.0416,34,0
lak307d,106,596,410,43.3553,34,0
lak307d,107,412,420,43.5563,40,0
lak307d,108,513,458,42.3137,40,0
lak307d,109,591,561,40.1421,37,0
lak307d,110,732,399,47.2548,35,0
lak307d,111,421,320,44.6985,37,0
lak307d,112,520,301,44.3553,35,0
lak307d,113,847,492,47.0122,36,0
lak307d,114,512,282,46.2548,34,0
lak307d,115,585,249,45.0122,34,0
lak307d,116,480,464,45.2132,40,0
lak307d,117,757,626,47.1127,39,0
lak307d,118,350,314,45.3137,43,0
lak307d,119,748,573,47.8406,36,0
lak307d,120,535,534,48.7279,46,0
lak307d,121,262,241,49.8284,50,0
lak307d,122,218,222,51.4558,45,0
lak307d,123,536,352,51.9706,48,0
lak307d,124,278,178,50.6985,43,0
lak307d,125,241,201,50.8284,51,0
lak307d,126,534,525,51.8995,50,0
lak307d,127,605,595,49.6274,44,0
lak307d,128,388,413,48.9706,45,0
lak307d,129,593,404,48.0416,42,0
lak307d,130,699,556,55.5269,47,0
lak307d,131,739,374,53.1838,43,0
lak307d,132,600,462,53.0711,52,0
lak307d,133,386,311,55.799,51,0
lak307d,134,475,290,53.2548,41,0
lak307d,135,321,319,55.0711,54,0
lak307d,136,938,522,54.2548,42,0
lak307d,137,516,488,55.2843,48,0
lak307d,138,582,325,54.4264,43,0
lak307d,139,568,581,55.6274,50,0
lak307d,140,631,560,58.9117,45,0
lak307d,141,371,362,57.7279,55,0
lak307d,142,465,384,56.5269,48,0
lak307d,143,620,543,58.6274,53,0
lak307d,144,291,281,59.4853,58,0
lak307d,145,710,526,57.7696,48,0
lak307d,146,244,216,58.2426,58,0
lak307d,147,704,523,58.0833,45,0
lak307d,148,437,341,56.1127,48,0
lak307d,149,781,245,57.6985,50,0
lak307d,150,574,497,61.5269,53,0
lak307d,151,683,566,61.9411,53,0
lak307d,152,589,476,61.7401,47,0
lak307d,153,337,357,60.6274,55,0
lak307d,154,852,325,63.3553,54,0
lak307d,155,766,505,61.1838,51,0
lak307d,156,523,372,63.8701,57,0
lak307d,157,510,496,62.7279,60,0
lak307d,158,335,332,63.5563,60,0
lak307d,159,686,585,63.5269,55,0
lak307d,160,433,432,64.1421,61,0
lak307d,161,484,312,66.669,54,0
lak307d,162,837,264,66.4264,55,0
lak307d,163,616,504,66.1838,56,0
lak307d,164,432,271,64.0711,63,0
lak307d,165,682,410,64.4975,51,0
lak307d,166,419,234,65.1421,62,0
lak307d,167,838,380,66.8112,50,0
lak307d,168,844,521,67.397,51,0
lak307d,169,768,558,64.8112,48,0
lak307d,170,456,472,68.0416,62,0
lak307d,171,730,293,69.397,53,0
lak307d,172,584,432,70.9706,67,0
lak307d,173,327,342,70.1421,67,0
lak307d,174,126,101,70,71,0
lak307d,175,563,440,69.6985,62,0
lak307d,176,647,320,71.0833,58,0
lak307d,177,432,448,69.1421,66,0
lak307d,178,508,276,68.8822,50,0
lak307d,179,520,354,68.8701,62,0
lak307d,180,548,332,74.1543,59,0
lak307d,181,625,631,72.7279,70,0
lak307d,182,365,373,73.7279,71,0
lak307d,183,737,388,75.4975,62,0
lak307d,184,760,562,73.3553,64,0
lak307d,185,633,402,72.9411,64,0
lak307d,186,529,334,72.6569,72,0
lak307d,187,591,515,73.1838,63,0
lak307d,188,550,363,72.1838,62,0
lak307d,189,677,510,72.1838,62,0
lak307d,190,837,337,77.7107,58,0
lak307d,191,632,516,79.598,69,0
lak307d,192,852,401,77.9828,62,0
lak307d,193,609,532,77.669,65,0
lak307d,194,613,503,77.598,67,0
lak307d,195,541,316,79.0833,66,0
lak307d,196,833,459,77.1127,69,0
lak307d,197,618,337,76.5563,73,0
lak307d,198,771,504,78.598,68,0
lak307d,199,663,402,77.598,67,0
