map,scenid,total-src,20move-src,distance,path_size,hLevel
arena,0,178,181,0,0,3
arena,1,244,210,0,0,3
arena,2,255,232,0,0,3
arena,3,235,253,0,0,3
arena,4,216,235,0,0,3
arena,5,206,202,0,0,3
arena,6,145,161,0,0,3
arena,7,190,167,0,0,3
arena,8,204,240,0,0,3
arena,9,165,168,0,0,3
arena,10,225,210,0,0,3
arena,11,344,359,0,0,3
arena,12,197,188,0,0,3
arena,13,235,237,0,0,3
arena,14,176,191,0,0,3
arena,15,267,266,0,0,3
arena,16,299,295,0,0,3
arena,17,213,229,0,0,3
arena,18,150,159,0,0,3
arena,19,233,237,0,0,3
arena,20,312,323,0,0,3
arena,21,408,381,0,0,3
arena,22,468,433,0,0,3
arena,23,424,374,0,0,3
arena,24,234,223,0,0,3
arena,25,210,201,0,0,3
arena,26,338,348,0,0,3
arena,27,276,258,0,0,3
arena,28,314,284,0,0,3
arena,29,348,342,0,0,3
arena,30,357,353,0,0,3
arena,31,291,285,0,0,3
arena,32,276,274,0,0,3
arena,33,242,244,0,0,3
arena,34,269,257,0,0,3
arena,35,354,321,0,0,3
arena,36,467,433,0,0,3
arena,37,313,302,0,0,3
arena,38,368,389,0,0,3
arena,39,480,462,0,0,3
arena,40,512,488,0,0,3
arena,41,461,445,0,0,3
arena,42,430,442,0,0,3
arena,43,419,396,0,0,3
arena,44,502,477,0,0,3
arena,45,672,654,0,0,3
arena,46,448,415,0,0,3
arena,47,490,481,0,0,3
arena,48,476,482,0,0,3
arena,49,393,388,0,0,3
arena,50,548,571,0,0,3
arena,51,617,608,0,0,3
arena,52,603,567,0,0,3
arena,53,764,686,0,0,3
arena,54,821,714,0,0,3
arena,55,617,617,0,0,3
arena,56,561,532,0,0,3
arena,57,696,604,0,0,3
arena,58,630,565,0,0,3
arena,59,544,564,0,0,3
arena,60,621,642,0,0,3
arena,61,772,673,0,0,3
arena,62,672,595,0,0,3
arena,63,688,617,0,0,3
arena,64,630,599,0,0,3
arena,65,733,648,0,0,3
arena,66,666,560,0,0,3
arena,67,818,723,0,0,3
arena,68,570,584,0,0,3
arena,69,836,690,0,0,3
arena,70,654,628,0,0,3
arena,71,723,647,0,0,3
arena,72,871,789,0,0,3
arena,73,881,642,0,0,3
arena,74,811,681,0,0,3
arena,75,868,746,0,0,3
arena,76,940,651,0,0,3
arena,77,795,682,0,0,3
arena,78,881,712,0,0,3
arena,79,886,593,0,0,3
arena,80,826,666,0,0,3
arena,81,866,712,0,0,3
arena,82,1052,584,0,0,3
arena,83,957,501,0,0,3
arena,84,991,646,0,0,3
arena,85,843,683,0,0,3
arena,86,1000,601,0,0,3
arena,87,901,520,0,0,3
arena,88,971,675,0,0,3
arena,89,828,698,0,0,3
arena,90,1180,732,0,0,3
arena,91,905,678,0,0,3
arena,92,886,689,0,0,3
arena,93,792,661,0,0,3
arena,94,964,769,0,0,3
arena,95,1316,988,0,0,3
arena,96,1115,562,0,0,3
arena,97,1052,491,0,0,3
arena,98,992,438,0,0,3
arena,99,934,625,0,0,3
arena,100,1071,615,0,0,3
arena,101,1204,770,0,0,3
arena,102,1081,664,0,0,3
arena,103,850,592,0,0,3
arena,104,1247,854,0,0,3
arena,105,1149,656,0,0,3
arena,106,1162,703,0,0,3
arena,107,911,595,0,0,3
arena,108,1173,866,0,0,3
arena,109,1054,740,0,0,3
arena,110,850,572,0,0,3
arena,111,1555,895,0,0,3
arena,112,1196,668,0,0,3
arena,113,1353,712,0,0,3
arena,114,1334,663,0,0,3
arena,115,1266,611,0,0,3
arena,116,986,640,0,0,3
arena,117,1110,778,0,0,3
arena,118,946,629,0,0,3
arena,119,1197,558,0,0,3
arena,120,954,553,0,0,3
arena,121,955,609,0,0,3
arena,122,908,582,0,0,3
arena,123,998,649,0,0,3
arena,124,1035,681,0,0,3
arena,125,1555,745,0,0,3
arena,126,960,629,0,0,3
arena,127,1437,797,0,0,3
arena,128,1165,680,0,0,3
arena,129,1166,673,0,0,3
arena,130,1370,711,0,0,3
arena,131,1122,601,0,0,3
arena,132,1170,651,0,0,3
arena,133,1201,721,0,0,3
arena,134,1381,773,0,0,3
arena,135,1095,544,0,0,3
arena,136,1300,706,0,0,3
arena,137,1362,731,0,0,3
arena,138,1116,616,0,0,3
arena,139,1567,711,0,0,3
arena,140,1266,693,0,0,3
arena,141,1173,536,0,0,3
arena,142,1649,910,0,0,3
arena,143,1758,787,0,0,3
arena,144,1501,708,0,0,3
arena,145,1697,707,0,0,3
arena,146,1517,761,0,0,3
arena,147,1551,822,0,0,3
arena,148,1374,669,0,0,3
arena,149,1422,685,0,0,3
arena,150,1542,740,0,0,3
arena,151,1656,754,0,0,3
arena,152,1480,695,0,0,3
arena,153,1338,740,0,0,3
arena,154,1142,549,0,0,3
arena,155,1472,637,0,0,3
arena,156,1311,578,0,0,3
arena,157,1743,851,0,0,3
arena,158,1272,633,0,0,3
arena,159,1122,546,0,0,3
