map,scenid,total,20move,distance,path_size,hLevel
combat,0,157,159,3,4,1
combat,1,225,220,1.41421,2,1
combat,2,153,161,1.41421,2,1
combat,3,203,178,3.41421,4,1
combat,4,253,270,2.41421,3,1
combat,5,134,133,1,2,1
combat,6,176,162,2,3,1
combat,7,220,229,3.82843,4,1
combat,8,180,179,1.41421,2,1
combat,9,308,292,2.41421,3,1
combat,10,150,164,4,5,1
combat,11,282,308,7.24264,7,1
combat,12,270,256,4.41421,5,1
combat,13,241,212,5.41421,6,1
combat,14,340,348,6.82843,7,1
combat,15,240,252,5.24264,5,1
combat,16,247,240,7.82843,8,1
combat,17,281,251,7.24264,7,1
combat,18,217,207,6.41421,7,1
combat,19,305,301,6.41421,7,1
combat,20,192,170,11.4853,10,1
combat,21,261,237,10.8284,11,1
combat,22,269,259,9.41421,10,1
combat,23,202,204,10.0711,9,1
combat,24,259,249,9.82843,10,1
combat,25,198,194,11.4142,12,1
combat,26,199,166,9.41421,10,1
combat,27,535,521,11.0711,10,1
combat,28,231,228,10.6569,10,1
combat,29,217,210,11.4142,12,1
combat,30,276,263,15.4853,14,1
combat,31,231,193,15.4853,14,1
combat,32,215,222,14.4853,13,1
combat,33,305,298,15.0711,14,1
combat,34,323,320,13.0711,12,1
combat,35,251,251,12.4853,11,1
combat,36,267,257,13.7279,11,1
combat,37,281,284,14.0711,13,1
combat,38,383,401,15.6569,15,1
combat,39,203,207,14.8284,15,1
combat,40,321,322,18.3137,16,1
combat,41,180,215,16.1421,13,1
combat,42,334,314,16.7279,14,1
combat,43,203,211,19.2426,19,1
combat,44,224,241,17.8995,16,1
combat,45,179,174,17.4142,18,1
combat,46,236,239,18.6569,18,1
combat,47,201,178,18.7279,16,1
combat,48,182,185,19.7279,17,1
combat,49,262,242,18.2426,18,1
combat,50,548,471,20.7279,18,1
combat,51,225,215,21.4142,22,1
combat,52,257,268,21.8284,22,1
combat,53,322,322,20.2426,20,1
combat,54,349,341,22.5563,19,1
combat,55,336,314,20.6569,20,1
combat,56,179,171,23.2132,18,1
combat,57,165,151,20.5563,17,1
combat,58,378,371,23.0711,22,1
combat,59,415,396,23.9706,20,1
combat,60,368,344,25.4558,19,1
combat,61,145,152,25.4853,24,1
combat,62,264,252,26.8701,20,1
combat,63,172,155,25,26,1
combat,64,624,532,25.8995,24,1
combat,65,259,238,27.4558,21,1
combat,66,240,240,27.4853,26,1
combat,67,532,528,26.1421,23,1
combat,68,324,283,26.7279,24,1
combat,69,308,296,24.8995,23,1
combat,70,489,464,31.799,27,1
combat,71,232,227,28.4142,29,1
combat,72,199,194,29.5563,26,1
combat,73,261,264,28.5563,25,1
combat,74,196,211,31.3137,29,1
combat,75,302,317,31.6274,26,1
combat,76,291,279,29.8995,28,1
combat,77,203,202,31.2426,31,1
combat,78,303,317,28.0416,22,1
combat,79,219,219,28.4142,29,1
combat,80,231,218,32.4558,26,1
combat,81,258,234,35.3553,26,1
combat,82,271,259,33.3137,31,1
combat,83,235,226,32.3137,30,1
combat,84,327,263,35.1127,27,1
combat,85,275,277,33.799,29,1
combat,86,210,194,35.0416,29,1
combat,87,250,202,32.1127,24,1
combat,88,260,148,34.5269,26,1
combat,89,206,150,34.6985,27,1
combat,90,490,456,37.0416,31,1
combat,91,218,222,37.5563,34,1
combat,92,209,194,38.5563,35,1
combat,93,186,188,39.2426,39,1
combat,94,172,128,37.5269,29,1
combat,95,298,308,38.8995,37,1
combat,96,236,234,39.3137,37,1
combat,97,280,282,36.1421,33,1
combat,98,180,177,38.2132,33,1
combat,99,552,396,39.3553,30,1
combat,100,466,280,41.5269,33,1
combat,101,623,478,43.0416,37,1
combat,102,243,236,40.4853,39,1
combat,103,587,527,42.4853,41,1
combat,104,451,128,41.7696,32,1
combat,105,277,186,40.9411,32,1
combat,106,324,332,41.1421,38,1
combat,107,214,223,43.4853,42,1
combat,108,232,231,40.7279,38,1
combat,109,318,305,40.9706,37,1
combat,110,342,265,47.2548,35,1
combat,111,309,309,44.6569,44,1
combat,112,315,331,46.0416,40,1
combat,113,157,166,47.5563,44,1
