map,scenid,total-src,20move-src,distance,path_size,hLevel
brc100d,0,257,237,0,0,3
brc100d,1,250,206,0,0,3
brc100d,2,185,162,0,0,3
brc100d,3,179,153,0,0,3
brc100d,4,216,186,0,0,3
brc100d,5,142,134,0,0,3
brc100d,6,131,158,0,0,3
brc100d,7,139,140,0,0,3
brc100d,8,126,190,0,0,3
brc100d,9,133,170,0,0,3
brc100d,10,340,323,0,0,3
brc100d,11,258,289,0,0,3
brc100d,12,225,234,0,0,3
brc100d,13,209,230,0,0,3
brc100d,14,180,198,0,0,3
brc100d,15,223,221,0,0,3
brc100d,16,546,547,0,0,3
brc100d,17,272,245,0,0,3
brc100d,18,224,232,0,0,3
brc100d,19,166,161,0,0,3
brc100d,20,451,480,0,0,3
brc100d,21,267,276,0,0,3
brc100d,22,309,317,0,0,3
brc100d,23,201,212,0,0,3
brc100d,24,239,233,0,0,3
brc100d,25,299,312,0,0,3
brc100d,26,238,221,0,0,3
brc100d,27,188,208,0,0,3
brc100d,28,199,212,0,0,3
brc100d,29,202,202,0,0,3
brc100d,30,1000,1019,0,0,3
brc100d,31,637,653,0,0,3
brc100d,32,586,596,0,0,3
brc100d,33,730,722,0,0,3
brc100d,34,615,579,0,0,3
brc100d,35,447,435,0,0,3
brc100d,36,451,461,0,0,3
brc100d,37,571,574,0,0,3
brc100d,38,472,492,0,0,3
brc100d,39,301,304,0,0,3
brc100d,40,735,743,0,0,3
brc100d,41,428,447,0,0,3
brc100d,42,874,898,0,0,3
brc100d,43,328,348,0,0,3
brc100d,44,431,430,0,0,3
brc100d,45,521,494,0,0,3
brc100d,46,671,649,0,0,3
brc100d,47,911,1035,0,0,3
brc100d,48,589,575,0,0,3
brc100d,49,661,595,0,0,3
brc100d,50,699,664,0,0,3
brc100d,51,568,528,0,0,3
brc100d,52,594,555,0,0,3
brc100d,53,876,877,0,0,3
brc100d,54,484,442,0,0,3
brc100d,55,877,861,0,0,3
brc100d,56,615,568,0,0,3
brc100d,57,1250,1241,0,0,3
brc100d,58,906,930,0,0,3
brc100d,59,726,701,0,0,3
brc100d,60,915,883,0,0,3
brc100d,61,716,630,0,0,3
brc100d,62,610,521,0,0,3
brc100d,63,934,890,0,0,3
brc100d,64,1323,1219,0,0,3
brc100d,65,1042,910,0,0,3
brc100d,66,687,681,0,0,3
brc100d,67,593,529,0,0,3
brc100d,68,735,751,0,0,3
brc100d,69,681,737,0,0,3
brc100d,70,1308,945,0,0,3
brc100d,71,937,768,0,0,3
brc100d,72,785,644,0,0,3
brc100d,73,728,658,0,0,3
brc100d,74,629,517,0,0,3
brc100d,75,1031,714,0,0,3
brc100d,76,1002,856,0,0,3
brc100d,77,1141,1019,0,0,3
brc100d,78,1084,1012,0,0,3
brc100d,79,915,734,0,0,3
brc100d,80,993,695,0,0,3
brc100d,81,791,605,0,0,3
brc100d,82,959,655,0,0,3
brc100d,83,1478,1133,0,0,3
brc100d,84,1143,980,0,0,3
brc100d,85,991,755,0,0,3
brc100d,86,949,782,0,0,3
brc100d,87,1063,915,0,0,3
brc100d,88,942,813,0,0,3
brc100d,89,720,514,0,0,3
brc100d,90,1127,647,0,0,3
brc100d,91,725,545,0,0,3
brc100d,92,1263,849,0,0,3
brc100d,93,1094,840,0,0,3
brc100d,94,1064,732,0,0,3
brc100d,95,1216,859,0,0,3
brc100d,96,1120,962,0,0,3
brc100d,97,1402,951,0,0,3
brc100d,98,1044,653,0,0,3
brc100d,99,918,637,0,0,3
brc100d,100,1042,616,0,0,3
brc100d,101,943,686,0,0,3
brc100d,102,1054,722,0,0,3
brc100d,103,1447,913,0,0,3
brc100d,104,994,761,0,0,3
brc100d,105,1101,656,0,0,3
brc100d,106,764,532,0,0,3
brc100d,107,953,710,0,0,3
brc100d,108,1853,1153,0,0,3
brc100d,109,1213,837,0,0,3
brc100d,110,1036,649,0,0,3
brc100d,111,985,544,0,0,3
brc100d,112,1518,968,0,0,3
brc100d,113,2028,1232,0,0,3
brc100d,114,2559,856,0,0,3
brc100d,115,1475,863,0,0,3
brc100d,116,1752,907,0,0,3
brc100d,117,1305,599,0,0,3
brc100d,118,2032,981,0,0,3
brc100d,119,1077,630,0,0,3
brc100d,120,1370,757,0,0,3
brc100d,121,1374,942,0,0,3
brc100d,122,2191,833,0,0,3
brc100d,123,1322,517,0,0,3
brc100d,124,1737,1059,0,0,3
brc100d,125,1540,1150,0,0,3
brc100d,126,1428,918,0,0,3
brc100d,127,1726,776,0,0,3
brc100d,128,1663,724,0,0,3
brc100d,129,1337,786,0,0,3
brc100d,130,1382,716,0,0,3
brc100d,131,1151,510,0,0,3
brc100d,132,1788,1051,0,0,3
brc100d,133,1424,636,0,0,3
brc100d,134,1358,675,0,0,3
brc100d,135,2148,1014,0,0,3
brc100d,136,1130,509,0,0,3
brc100d,137,1423,819,0,0,3
brc100d,138,1078,652,0,0,3
brc100d,139,1189,567,0,0,3
brc100d,140,1430,907,0,0,3
brc100d,141,1431,543,0,0,3
brc100d,142,3351,1459,0,0,3
brc100d,143,1916,761,0,0,3
brc100d,144,1468,556,0,0,3
brc100d,145,2073,1074,0,0,3
brc100d,146,1401,703,0,0,3
brc100d,147,1437,599,0,0,3
brc100d,148,1123,600,0,0,3
brc100d,149,2046,984,0,0,3
brc100d,150,1509,516,0,0,3
brc100d,151,1693,901,0,0,3
brc100d,152,2354,1055,0,0,3
brc100d,153,2361,1299,0,0,3
brc100d,154,2171,1077,0,0,3
brc100d,155,2994,1215,0,0,3
brc100d,156,1585,554,0,0,3
brc100d,157,1502,544,0,0,3
brc100d,158,2100,850,0,0,3
brc100d,159,1623,593,0,0,3
brc100d,160,1772,414,0,0,3
brc100d,161,2500,924,0,0,3
brc100d,162,1958,862,0,0,3
brc100d,163,1267,459,0,0,3
