map,scenid,total,20move,distance,path_size,hLevel
lgt603d,0,401,315,2.41421,3,1
lgt603d,1,321,291,3.41421,4,1
lgt603d,2,268,237,2.41421,3,1
lgt603d,3,282,275,2.41421,3,1
lgt603d,4,165,141,1,2,1
lgt603d,5,73,69,0,0,1
lgt603d,6,183,174,1,2,1
lgt603d,7,122,120,1,2,1
lgt603d,8,157,124,1,2,1
lgt603d,9,364,255,3.41421,4,1
lgt603d,10,295,258,5.82843,6,1
lgt603d,11,265,247,7.82843,8,1
lgt603d,12,277,281,7.82843,8,1
lgt603d,13,372,350,4.41421,5,1
lgt603d,14,254,242,7.41421,8,1
lgt603d,15,152,150,7,8,1
lgt603d,16,329,324,7.82843,8,1
lgt603d,17,280,247,4.41421,5,1
lgt603d,18,298,234,6.24264,6,1
lgt603d,19,241,213,4.41421,5,1
lgt603d,20,392,388,11.6569,11,1
lgt603d,21,135,137,9,10,1
lgt603d,22,259,289,9.48528,8,1
lgt603d,23,271,250,8.48528,7,1
lgt603d,24,444,438,9.41421,10,1
lgt603d,25,221,245,9.24264,9,1
lgt603d,26,283,274,8.65685,8,1
lgt603d,27,337,352,11.0711,10,1
lgt603d,28,441,417,9.65685,9,1
lgt603d,29,254,236,11.4142,12,1
lgt603d,30,151,113,13,14,1
lgt603d,31,223,213,12.0711,11,1
lgt603d,32,334,336,15.0711,14,1
lgt603d,33,235,217,13.4142,14,1
lgt603d,34,217,223,13.4142,14,1
lgt603d,35,238,240,13.4142,14,1
lgt603d,36,251,259,15.6569,15,1
lgt603d,37,483,473,12.3137,10,1
lgt603d,38,340,302,12.7279,10,1
lgt603d,39,195,199,13.8284,14,1
lgt603d,40,193,189,19.9706,16,1
lgt603d,41,644,588,18.1421,15,1
lgt603d,42,505,476,17.5563,14,1
lgt603d,43,216,200,18.8284,19,1
lgt603d,44,313,309,18.5563,15,1
lgt603d,45,410,360,19.8995,18,1
lgt603d,46,279,246,16.6569,16,1
lgt603d,47,219,227,18.4142,19,1
lgt603d,48,201,189,16.4142,17,1
lgt603d,49,404,409,16.6569,16,1
lgt603d,50,477,450,20.3137,18,1
lgt603d,51,368,327,21.8284,22,1
lgt603d,52,480,441,23.8284,24,1
lgt603d,53,369,361,23.0711,22,1
lgt603d,54,725,677,23.6274,18,1
lgt603d,55,234,239,23.8995,22,1
lgt603d,56,144,120,22,23,1
lgt603d,57,327,261,22.0711,21,1
lgt603d,58,609,586,23.3848,19,1
lgt603d,59,856,767,21.799,17,1
lgt603d,60,306,285,24.6274,19,1
lgt603d,61,239,235,24.799,20,1
lgt603d,62,348,297,24.3137,22,1
lgt603d,63,507,554,27.7279,25,1
lgt603d,64,402,413,27.3137,25,1
lgt603d,65,383,354,24.4853,23,1
lgt603d,66,463,463,24.9706,21,1
lgt603d,67,448,442,27.2132,22,1
lgt603d,68,332,340,26.799,22,1
lgt603d,69,560,601,25.6274,20,1
lgt603d,70,371,340,30.9706,27,1
lgt603d,71,698,577,29.4558,23,1
lgt603d,72,565,579,28.799,24,1
lgt603d,73,761,824,28.4558,22,1
lgt603d,74,235,225,29.8284,30,1
lgt603d,75,280,273,30.6569,30,1
lgt603d,76,445,439,28.0416,22,1
lgt603d,77,822,814,29.6985,22,1
lgt603d,78,379,379,29.799,25,1
lgt603d,79,512,493,31.2132,26,1
lgt603d,80,330,310,33.2426,33,1
lgt603d,81,641,241,34.9706,31,1
lgt603d,82,823,675,34.3137,32,1
lgt603d,83,1114,875,35.8701,29,1
lgt603d,84,348,304,35.0711,34,1
lgt603d,85,732,669,33.3137,31,1
lgt603d,86,724,757,33.8701,27,1
lgt603d,87,457,378,34.4853,33,1
lgt603d,88,359,226,32.5269,24,1
lgt603d,89,398,274,33.4853,32,1
lgt603d,90,275,285,37.8701,31,1
lgt603d,91,683,369,36.8701,30,1
lgt603d,92,668,577,39.5563,36,1
lgt603d,93,479,476,36.0416,30,1
lgt603d,94,277,266,38.7279,36,1
lgt603d,95,284,275,37.6569,37,1
lgt603d,96,541,328,37.4853,36,1
lgt603d,97,334,302,39.6569,39,1
lgt603d,98,728,347,37.9706,34,1
lgt603d,99,591,532,36.9706,33,1
lgt603d,100,197,203,41.8995,40,1
lgt603d,101,521,324,40.6569,40,1
lgt603d,102,263,179,41.3553,32,1
lgt603d,103,962,740,40.5563,37,1
lgt603d,104,247,252,40.8284,41,1
lgt603d,105,485,421,43.6274,38,1
lgt603d,106,774,521,41.6985,34,1
lgt603d,107,428,429,42.799,38,1
lgt603d,108,783,716,42.0416,36,1
lgt603d,109,517,237,40.9706,37,1
lgt603d,110,598,592,47.6274,42,1
lgt603d,111,1075,785,47.1838,37,1
lgt603d,112,774,746,47.0416,41,1
lgt603d,113,976,200,47.3137,45,1
lgt603d,114,1464,773,45.2132,40,1
lgt603d,115,499,369,45.5269,37,1
lgt603d,116,445,320,46.5563,43,1
lgt603d,117,1492,815,47.6274,42,1
lgt603d,118,1082,890,47.3848,43,1
lgt603d,119,684,248,46.7279,44,1
lgt603d,120,358,366,49.9706,46,1
lgt603d,121,954,228,49.3137,47,1
lgt603d,122,1268,641,51.3553,42,1
lgt603d,123,520,323,49.799,45,1
lgt603d,124,467,305,48.8995,47,1
lgt603d,125,952,259,50.3848,46,1
lgt603d,126,474,457,51.5563,48,1
lgt603d,127,1053,515,49.9411,41,1
lgt603d,128,523,510,48.2132,43,1
lgt603d,129,1040,485,50.2132,45,1
lgt603d,130,601,369,54.5269,46,1
lgt603d,131,455,426,52.3848,48,1
lgt603d,132,955,191,52.7696,43,1
lgt603d,133,1004,834,53.7696,44,1
lgt603d,134,424,333,53.1127,45,1
lgt603d,135,676,629,52.1127,44,1
lgt603d,136,314,285,55.7279,53,1
lgt603d,137,811,421,54.1838,44,1
lgt603d,138,1042,721,55.5269,47,1
lgt603d,139,659,301,53.1127,45,1
lgt603d,140,550,423,57.3848,53,1
lgt603d,141,556,263,57.4853,56,1
lgt603d,142,883,806,58.799,54,1
lgt603d,143,921,277,56.9706,53,1
lgt603d,144,404,137,58.7696,49,1
lgt603d,145,1107,852,59.4558,53,1
lgt603d,146,806,257,56.3553,47,1
lgt603d,147,399,325,59.2132,54,1
lgt603d,148,367,190,59.3848,55,1
lgt603d,149,700,676,57.5563,54,1
lgt603d,150,972,574,62.5563,59,1
lgt603d,151,975,200,61.4264,50,1
lgt603d,152,995,626,63.3137,61,1
lgt603d,153,838,678,61.8701,55,1
lgt603d,154,606,222,61.9706,58,1
lgt603d,155,716,241,62.4853,61,1
lgt603d,156,215,218,61.2426,61,1
lgt603d,157,1107,289,61.3553,52,1
lgt603d,158,941,343,60.2843,53,1
lgt603d,159,1246,452,61.3553,52,1
lgt603d,160,1489,258,67.2843,60,1
lgt603d,161,693,335,64.9706,61,1
lgt603d,162,848,340,67.2843,60,1
lgt603d,163,432,413,66.7279,64,1
lgt603d,164,406,352,65.2426,65,1
lgt603d,165,1010,312,64.3553,55,1
lgt603d,166,1312,524,64.9411,56,1
lgt603d,167,611,243,67.2548,55,1
lgt603d,168,1054,527,64.3553,55,1
lgt603d,169,599,589,66.3137,64,1
lgt603d,170,846,482,71.7696,62,1
lgt603d,171,556,236,71.9828,56,1
lgt603d,172,719,716,71.7279,69,1
lgt603d,173,774,226,70.4264,59,1
lgt603d,174,279,289,70.6569,70,1
lgt603d,175,576,470,68.3848,64,1
lgt603d,176,973,340,69.2843,62,1
lgt603d,177,946,266,68.4264,57,1
lgt603d,178,1429,405,69.1543,54,1
lgt603d,179,642,320,68.0122,57,1
lgt603d,180,1162,305,75.669,63,1
lgt603d,181,997,165,75.0122,64,1
lgt603d,182,854,427,72.598,62,1
lgt603d,183,1076,660,72.598,62,1
lgt603d,184,792,352,73.1838,63,1
lgt603d,185,962,800,73.1838,63,1
lgt603d,186,638,329,72.1127,64,1
lgt603d,187,511,359,74.2843,67,1
lgt603d,188,1068,464,73.1838,63,1
lgt603d,189,519,335,74.3553,65,1
lgt603d,190,1025,496,79.4264,68,1
lgt603d,191,959,208,79.3137,77,1
lgt603d,192,716,260,76.0833,63,1
lgt603d,193,1160,693,79.5269,71,1
lgt603d,194,1350,622,78.0833,65,1
lgt603d,195,1110,525,79.0122,68,1
lgt603d,196,923,390,77.6274,72,1
lgt603d,197,947,445,76.8701,70,1
lgt603d,198,1008,353,79.3848,75,1
lgt603d,199,1124,252,79.6985,72,1
lgt603d,200,1062,349,80.1543,65,1
lgt603d,201,881,350,83.1127,75,1
lgt603d,202,1536,266,82.2843,75,1
lgt603d,203,644,248,83.3848,79,1
lgt603d,204,559,327,83.2132,78,1
lgt603d,205,1097,376,80.0122,69,1
lgt603d,206,1165,491,83.6274,78,1
lgt603d,207,1184,433,82.2132,77,1
lgt603d,208,772,785,83.6985,76,1
lgt603d,209,753,283,83.7401,69,1
lgt603d,210,680,279,84.0711,83,1
lgt603d,211,1875,805,85.2548,73,1
lgt603d,212,794,498,84.3553,75,1
lgt603d,213,944,315,85.4558,79,1
lgt603d,214,2109,715,86.2132,81,1
lgt603d,215,1430,277,87.0833,74,1
lgt603d,216,1007,637,84.1421,81,1
lgt603d,217,1538,908,85.8406,74,1
lgt603d,218,693,321,85.4558,79,1
lgt603d,219,743,442,87.799,83,1
lgt603d,220,1320,475,91.468,73,1
lgt603d,221,735,246,89.5269,81,1
lgt603d,222,1557,531,89.598,79,1
lgt603d,223,856,118,90.1421,87,1
lgt603d,224,1415,630,91.9411,83,1
lgt603d,225,992,187,90.669,78,1
lgt603d,226,367,197,91.8701,85,1
lgt603d,227,822,558,89.799,85,1
lgt603d,228,648,225,91.7279,89,1
lgt603d,229,594,445,88.2132,83,1
lgt603d,230,851,209,93.6274,88,1
lgt603d,231,1004,223,92.2843,85,1
lgt603d,232,1596,463,95.799,91,1
lgt603d,233,1227,396,95.6812,71,1
lgt603d,234,1120,710,93.5685,78,1
lgt603d,235,605,319,94.4853,93,1
lgt603d,236,1218,358,92.0122,81,1
lgt603d,237,1294,416,94.799,90,1
lgt603d,238,675,445,93.2254,76,1
lgt603d,239,1899,249,95.7696,86,1
lgt603d,240,932,346,98.1127,90,1
lgt603d,241,1084,735,99.0833,86,1
lgt603d,242,466,118,99.0538,81,1
lgt603d,243,401,245,98.4142,99,1
