map,scenid,total-src,20move-src,distance,path_size,hLevel
random512-10-0,0,552,849,0,0,0
random512-10-0,1,134,70,0,0,0
random512-10-0,2,782,704,0,0,0
random512-10-0,3,925,957,0,0,0
random512-10-0,4,87,67,0,0,0
random512-10-0,5,757,712,0,0,0
random512-10-0,6,69,87,0,0,0
random512-10-0,7,1001,1063,0,0,0
random512-10-0,8,1148,1244,0,0,0
random512-10-0,9,777,869,0,0,0
random512-10-0,10,1714,1902,0,0,0
random512-10-0,11,1518,1774,0,0,0
random512-10-0,12,1659,2218,0,0,0
random512-10-0,13,722,888,0,0,0
random512-10-0,14,2088,1526,0,0,0
random512-10-0,15,1453,1799,0,0,0
random512-10-0,16,1411,2278,0,0,0
random512-10-0,17,2390,1668,0,0,0
random512-10-0,18,2184,1503,0,0,0
random512-10-0,19,1046,1020,0,0,0
random512-10-0,20,1706,1864,0,0,0
random512-10-0,21,1651,2011,0,0,0
random512-10-0,22,2796,1998,0,0,0
random512-10-0,23,1311,1918,0,0,0
random512-10-0,24,2595,3048,0,0,0
random512-10-0,25,2862,3022,0,0,0
random512-10-0,26,2735,2807,0,0,0
random512-10-0,27,2102,1745,0,0,0
random512-10-0,28,1688,2454,0,0,0
random512-10-0,29,2180,2568,0,0,0
random512-10-0,30,2647,3888,0,0,0
random512-10-0,31,3433,3763,0,0,0
random512-10-0,32,2733,2548,0,0,0
random512-10-0,33,2651,4382,0,0,0
random512-10-0,34,4504,3710,0,0,0
random512-10-0,35,3943,3959,0,0,0
random512-10-0,36,3544,4668,0,0,0
random512-10-0,37,2811,2743,0,0,0
random512-10-0,38,4027,3498,0,0,0
random512-10-0,39,2936,2444,0,0,0
random512-10-0,40,4848,3792,0,0,0
random512-10-0,41,4245,3231,0,0,0
random512-10-0,42,1853,2220,0,0,0
random512-10-0,43,3363,4531,0,0,0
random512-10-0,44,4794,4129,0,0,0
random512-10-0,45,4531,5170,0,0,0
random512-10-0,46,3532,4895,0,0,0
random512-10-0,47,3095,4474,0,0,0
random512-10-0,48,4287,3387,0,0,0
random512-10-0,49,4763,4664,0,0,0
random512-10-0,50,5473,6500,0,0,0
random512-10-0,51,4189,3890,0,0,0
random512-10-0,52,4774,5765,0,0,0
random512-10-0,53,3077,3306,0,0,0
random512-10-0,54,5222,3812,0,0,0
random512-10-0,55,3239,3821,0,0,0
random512-10-0,56,4109,4884,0,0,0
random512-10-0,57,5193,4094,0,0,0
random512-10-0,58,6050,5822,0,0,0
random512-10-0,59,4777,2760,0,0,0
random512-10-0,60,7741,5566,0,0,0
random512-10-0,61,6893,4820,0,0,0
random512-10-0,62,6653,5749,0,0,0
random512-10-0,63,6140,4563,0,0,0
random512-10-0,64,4784,4831,0,0,0
random512-10-0,65,4078,4650,0,0,0
random512-10-0,66,6015,7145,0,0,0
random512-10-0,67,6712,6904,0,0,0
random512-10-0,68,5019,5463,0,0,0
random512-10-0,69,5921,6519,0,0,0
random512-10-0,70,7763,5783,0,0,0
random512-10-0,71,5451,4288,0,0,0
random512-10-0,72,7964,6426,0,0,0
random512-10-0,73,7100,5823,0,0,0
random512-10-0,74,6901,4290,0,0,0
random512-10-0,75,6213,3479,0,0,0
random512-10-0,76,6067,5145,0,0,0
random512-10-0,77,7539,7150,0,0,0
random512-10-0,78,6015,5373,0,0,0
random512-10-0,79,6236,4967,0,0,0
random512-10-0,80,7294,4761,0,0,0
random512-10-0,81,7075,5745,0,0,0
random512-10-0,82,6329,5072,0,0,0
random512-10-0,83,6264,5396,0,0,0
random512-10-0,84,7792,6793,0,0,0
random512-10-0,85,6026,4441,0,0,0
random512-10-0,86,7430,4191,0,0,0
random512-10-0,87,4936,4177,0,0,0
random512-10-0,88,5681,4616,0,0,0
random512-10-0,89,5788,6441,0,0,0
random512-10-0,90,6958,4661,0,0,0
random512-10-0,91,8789,5453,0,0,0
random512-10-0,92,6904,5014,0,0,0
random512-10-0,93,8137,4807,0,0,0
random512-10-0,94,9413,6687,0,0,0
random512-10-0,95,7477,6700,0,0,0
random512-10-0,96,6932,5007,0,0,0
random512-10-0,97,9080,6465,0,0,0
random512-10-0,98,7488,6085,0,0,0
random512-10-0,99,8766,5066,0,0,0
random512-10-0,100,10664,6006,0,0,0
random512-10-0,101,7766,5122,0,0,0
random512-10-0,102,9871,6420,0,0,0
random512-10-0,103,9855,7498,0,0,0
random512-10-0,104,8134,6923,0,0,0
random512-10-0,105,7633,6334,0,0,0
random512-10-0,106,9352,5082,0,0,0
random512-10-0,107,8654,5718,0,0,0
random512-10-0,108,9904,4055,0,0,0
random512-10-0,109,9313,5698,0,0,0
random512-10-0,110,9392,5433,0,0,0
random512-10-0,111,8810,4813,0,0,0
random512-10-0,112,9957,6943,0,0,0
random512-10-0,113,8822,5187,0,0,0
random512-10-0,114,7572,3725,0,0,0
random512-10-0,115,8608,5173,0,0,0
random512-10-0,116,11426,5500,0,0,0
random512-10-0,117,10229,6701,0,0,0
random512-10-0,118,9748,7357,0,0,0
random512-10-0,119,8399,5884,0,0,0
random512-10-0,120,10350,5485,0,0,0
random512-10-0,121,8002,4861,0,0,0
random512-10-0,122,11268,5597,0,0,0
random512-10-0,123,7532,3850,0,0,0
random512-10-0,124,11880,4209,0,0,0
random512-10-0,125,9999,5999,0,0,0
random512-10-0,126,8911,5325,0,0,0
random512-10-0,127,10749,4664,0,0,0
random512-10-0,128,8786,3914,0,0,0
random512-10-0,129,10396,5328,0,0,0
random512-10-0,130,10096,3544,0,0,0
random512-10-0,131,12393,4668,0,0,0
random512-10-0,132,8723,4307,0,0,0
random512-10-0,133,13270,5692,0,0,0
random512-10-0,134,8033,4473,0,0,0
random512-10-0,135,13605,6204,0,0,0
random512-10-0,136,13113,5577,0,0,0
random512-10-0,137,8908,4536,0,0,0
random512-10-0,138,8832,4013,0,0,0
random512-10-0,139,12153,5744,0,0,0
random512-10-0,140,9561,5793,0,0,0
random512-10-0,141,10538,4937,0,0,0
random512-10-0,142,13982,6813,0,0,0
random512-10-0,143,12290,4324,0,0,0
random512-10-0,144,13716,6380,0,0,0
random512-10-0,145,10216,6224,0,0,0
random512-10-0,146,15696,5923,0,0,0
random512-10-0,147,16118,5342,0,0,0
random512-10-0,148,11513,7897,0,0,0
random512-10-0,149,13671,5849,0,0,0
random512-10-0,150,13672,4570,0,0,0
random512-10-0,151,14789,4291,0,0,0
random512-10-0,152,13761,5374,0,0,0
random512-10-0,153,14437,6819,0,0,0
random512-10-0,154,14800,6601,0,0,0
random512-10-0,155,12992,5048,0,0,0
random512-10-0,156,11674,7139,0,0,0
