map,scenid,total,20move,distance,path_size,hLevel
hrt201n,0,240,210,2.82843,3,1
hrt201n,1,279,260,2.41421,3,1
hrt201n,2,299,265,2.41421,3,1
hrt201n,3,124,123,3,4,1
hrt201n,4,164,147,1,2,1
hrt201n,5,157,150,2,3,1
hrt201n,6,122,126,2,3,1
hrt201n,7,233,215,3.41421,4,1
hrt201n,8,159,152,1.41421,2,1
hrt201n,9,117,125,1,2,1
hrt201n,10,252,240,4,5,1
hrt201n,11,127,123,4,5,1
hrt201n,12,520,491,7.65685,7,1
hrt201n,13,221,217,7.41421,8,1
hrt201n,14,168,154,5,6,1
hrt201n,15,278,239,4.24264,4,1
hrt201n,16,211,201,5.41421,6,1
hrt201n,17,406,380,4.41421,5,1
hrt201n,18,388,360,7.24264,7,1
hrt201n,19,238,222,5.82843,6,1
hrt201n,20,150,151,9,10,1
hrt201n,21,145,145,9,10,1
hrt201n,22,366,353,11.4853,10,1
hrt201n,23,245,239,11.4142,12,1
hrt201n,24,322,305,11.8284,12,1
hrt201n,25,346,324,10.4142,11,1
hrt201n,26,307,329,11.8995,10,1
hrt201n,27,230,222,11.2426,11,1
hrt201n,28,292,307,8.07107,7,1
hrt201n,29,244,238,11.8284,12,1
hrt201n,30,660,668,14.7279,12,1
hrt201n,31,326,286,12.8284,13,1
hrt201n,32,591,571,15.6569,15,1
hrt201n,33,178,174,12.7279,10,1
hrt201n,34,325,287,12.4853,11,1
hrt201n,35,364,357,13.2426,13,1
hrt201n,36,659,598,15.8995,14,1
hrt201n,37,499,478,14.0711,13,1
hrt201n,38,209,218,13.4142,14,1
hrt201n,39,647,662,15.5563,12,1
hrt201n,40,216,218,19.8284,20,1
hrt201n,41,390,366,17.6569,17,1
hrt201n,42,372,364,17.8284,18,1
hrt201n,43,617,560,16.0711,15,1
hrt201n,44,412,389,19.8284,20,1
hrt201n,45,321,305,16.6569,16,1
hrt201n,46,384,377,18.6569,18,1
hrt201n,47,487,421,17.8995,16,1
hrt201n,48,436,441,18.3137,16,1
hrt201n,49,471,432,17.8284,18,1
hrt201n,50,339,328,20.6569,20,1
hrt201n,51,150,149,22,23,1
hrt201n,52,342,346,23.8284,24,1
hrt201n,53,690,682,21.6569,21,1
hrt201n,54,253,265,22.6569,22,1
hrt201n,55,506,485,20.0711,19,1
hrt201n,56,584,513,20.3137,18,1
hrt201n,57,859,770,23.4853,22,1
hrt201n,58,443,441,20.8995,19,1
hrt201n,59,518,486,23.3137,21,1
hrt201n,60,412,414,26.4853,25,1
hrt201n,61,577,519,24.7279,22,1
hrt201n,62,1044,1015,27.7279,25,1
hrt201n,63,642,632,25.5563,22,1
