map,scenid,total,20move,distance,path_size,hLevel
orz107d,0,287,263,3.41421,4,1
orz107d,1,143,143,1,2,1
orz107d,2,243,203,3.41421,4,1
orz107d,3,159,145,3,4,1
orz107d,4,256,252,3.41421,4,1
orz107d,5,234,235,3.82843,4,1
orz107d,6,209,228,3.41421,4,1
orz107d,7,236,241,3.82843,4,1
orz107d,8,207,196,3.41421,4,1
orz107d,9,226,221,3.82843,4,1
orz107d,10,319,323,7.65685,7,1
orz107d,11,200,218,4,5,1
orz107d,12,275,233,6.41421,7,1
orz107d,13,216,203,6.24264,6,1
orz107d,14,196,213,6.41421,7,1
orz107d,15,143,150,5,6,1
orz107d,16,253,225,6.65685,6,1
orz107d,17,146,147,5,6,1
orz107d,18,142,131,7,8,1
orz107d,19,240,241,4.41421,5,1
orz107d,20,230,224,10.8995,9,1
orz107d,21,279,308,8.41421,9,1
orz107d,22,241,245,9.07107,8,1
orz107d,23,180,182,9.89949,8,1
orz107d,24,129,114,9,10,1
orz107d,25,246,234,9.07107,8,1
orz107d,26,260,275,10.8284,11,1
orz107d,27,126,128,9,10,1
orz107d,28,218,221,9.41421,10,1
orz107d,29,441,418,10.6569,10,1
orz107d,30,438,445,13.4853,12,1
orz107d,31,457,452,15.0711,14,1
orz107d,32,224,207,13.6569,13,1
orz107d,33,356,334,12.8284,13,1
orz107d,34,291,309,15.4142,16,1
orz107d,35,390,341,14.0711,13,1
orz107d,36,325,314,15.4853,14,1
orz107d,37,283,298,13.4142,14,1
orz107d,38,483,472,15.1421,12,1
orz107d,39,268,279,14.2426,14,1
orz107d,40,507,581,19.6569,19,1
orz107d,41,299,291,19.4142,20,1
orz107d,42,303,313,19.2426,19,1
orz107d,43,365,397,17.6569,17,1
orz107d,44,342,363,16.0711,15,1
orz107d,45,441,462,16.2426,16,1
orz107d,46,440,441,16.3137,14,1
orz107d,47,397,401,19.2426,19,1
orz107d,48,269,294,16.4853,15,1
orz107d,49,330,327,17.8284,18,1
orz107d,50,309,334,22.0711,21,1
orz107d,51,360,318,23.8995,22,1
orz107d,52,482,433,22.1421,19,1
orz107d,53,290,285,23.6569,23,1
orz107d,54,264,278,21.8284,22,1
orz107d,55,277,244,21.6569,21,1
orz107d,56,195,193,22,23,1
orz107d,57,207,208,22.2426,22,1
orz107d,58,269,249,20.6569,20,1
orz107d,59,522,540,23.8995,22,1
orz107d,60,222,230,26.2426,26,1
orz107d,61,412,416,26.2132,21,1
orz107d,62,521,507,25.3137,23,1
orz107d,63,524,343,27.3137,25,1
orz107d,64,213,205,24.4142,25,1
orz107d,65,269,247,27.6569,27,1
orz107d,66,400,359,25.0711,24,1
orz107d,67,288,278,25.6569,25,1
orz107d,68,469,403,26.799,22,1
orz107d,69,264,239,24.0711,23,1
orz107d,70,504,355,30.1421,27,1
orz107d,71,407,403,29.6569,29,1
orz107d,72,409,324,31.1421,28,1
orz107d,73,275,238,30.0711,29,1
orz107d,74,412,278,30.0711,29,1
orz107d,75,358,372,28.6569,28,1
orz107d,76,461,393,28.1421,25,1
orz107d,77,522,559,28.3137,26,1
orz107d,78,558,467,31.5563,28,1
orz107d,79,475,440,28.3848,24,1
orz107d,80,609,471,35.1421,32,1
orz107d,81,348,205,32.0711,31,1
orz107d,82,403,464,32.3137,30,1
orz107d,83,587,482,35.3137,33,1
orz107d,84,476,490,32.4853,31,1
orz107d,85,587,301,34.7279,32,1
orz107d,86,471,430,32.799,28,1
orz107d,87,416,260,35.3137,33,1
orz107d,88,534,246,34.7279,32,1
orz107d,89,473,475,32.0711,31,1
orz107d,90,259,291,36.4853,35,1
orz107d,91,489,214,36.7279,34,1
orz107d,92,503,421,36.0416,30,1
orz107d,93,246,241,37.2426,37,1
orz107d,94,455,171,38.8995,37,1
orz107d,95,488,203,37.8995,36,1
orz107d,96,417,277,39.799,35,1
orz107d,97,497,323,38.4853,37,1
orz107d,98,451,481,37.9706,34,1
orz107d,99,446,281,36.5563,33,1
