map,scenid,total,20move,distance,path_size,hLevel
rmtst,0,182,173,1,2,0
rmtst,1,180,181,1,2,0
rmtst,2,291,291,3.41421,4,0
rmtst,3,318,293,2.41421,3,0
rmtst,4,296,299,3.41421,4,0
rmtst,5,303,320,3.41421,4,0
rmtst,6,149,157,1,2,0
rmtst,7,245,228,3.41421,4,0
rmtst,8,181,169,1,2,0
rmtst,9,123,121,1,2,0
rmtst,10,379,365,7.65685,7,0
rmtst,11,244,261,4.41421,5,0
rmtst,12,272,274,6.82843,7,0
rmtst,13,389,334,7.24264,7,0
rmtst,14,296,251,7.65685,7,0
rmtst,15,271,254,4.82843,5,0
rmtst,16,538,528,6.24264,6,0
rmtst,17,278,271,7.65685,7,0
rmtst,18,342,356,7.41421,8,0
rmtst,19,356,362,6.24264,6,0
rmtst,20,282,272,8.48528,7,0
rmtst,21,289,299,9.41421,10,0
rmtst,22,621,584,9.48528,8,0
rmtst,23,474,450,11.4853,10,0
rmtst,24,308,279,8.48528,7,0
rmtst,25,288,273,11.4853,10,0
rmtst,26,431,364,11.8284,12,0
rmtst,27,324,288,10.2426,10,0
rmtst,28,498,401,10.8995,9,0
rmtst,29,280,263,10.8284,11,0
rmtst,30,516,470,13.6569,13,0
rmtst,31,252,229,13.7279,11,0
rmtst,32,420,409,12.6569,12,0
rmtst,33,394,389,13.6569,13,0
rmtst,34,446,431,15.3137,13,0
rmtst,35,303,259,14.8284,15,0
rmtst,36,277,236,13.8284,14,0
rmtst,37,484,450,13.8995,12,0
rmtst,38,279,282,13.8995,12,0
rmtst,39,154,146,14,15,0
rmtst,40,715,691,19.9706,16,0
rmtst,41,529,478,19.3137,17,0
rmtst,42,357,317,17.6569,17,0
rmtst,43,594,549,17.9706,14,0
rmtst,44,276,254,16.6569,16,0
rmtst,45,241,265,18.8995,17,0
rmtst,46,368,324,18.5563,15,0
rmtst,47,237,250,17,18,0
rmtst,48,354,319,19.3848,15,0
rmtst,49,672,650,17.1421,14,0
rmtst,50,663,648,20.3848,16,0
rmtst,51,470,453,22.6569,22,0
rmtst,52,282,286,20.3848,16,0
rmtst,53,288,148,23.4142,24,0
rmtst,54,522,445,20.799,16,0
rmtst,55,776,655,23.0711,22,0
rmtst,56,329,354,20.0711,19,0
rmtst,57,388,365,23.1421,20,0
rmtst,58,373,353,23.8284,24,0
rmtst,59,744,649,21.3137,19,0
rmtst,60,723,715,27.6274,22,0
rmtst,61,289,301,25.2426,25,0
rmtst,62,545,559,26.8995,25,0
rmtst,63,663,587,26.1421,23,0
rmtst,64,480,423,25.1421,22,0
rmtst,65,839,754,25.3848,21,0
rmtst,66,429,405,26.799,22,0
rmtst,67,801,754,27.799,23,0
rmtst,68,608,465,27.5563,24,0
rmtst,69,525,477,25.799,21,0
rmtst,70,842,803,28.7279,26,0
rmtst,71,897,827,30.6274,25,0
rmtst,72,420,416,30.2426,30,0
rmtst,73,493,473,31.9706,28,0
rmtst,74,340,134,29.8284,30,0
rmtst,75,389,374,28.2132,23,0
rmtst,76,419,371,29.8995,28,0
rmtst,77,466,353,29.8995,28,0
rmtst,78,621,604,30.3137,28,0
rmtst,79,549,408,31.3137,29,0
rmtst,80,565,564,32.7279,30,0
rmtst,81,440,245,34.2426,34,0
rmtst,82,524,442,32.3848,28,0
rmtst,83,874,744,35.6274,30,0
rmtst,84,411,363,33.5563,30,0
rmtst,85,356,327,35.7279,33,0
rmtst,86,565,480,32.799,28,0
rmtst,87,552,564,34.1421,31,0
rmtst,88,947,886,33.6274,28,0
rmtst,89,515,456,32.8995,31,0
rmtst,90,681,652,38.6274,33,0
rmtst,91,425,435,37.6569,37,0
rmtst,92,541,339,38.8995,37,0
rmtst,93,474,522,36.4558,30,0
rmtst,94,710,442,39.4558,33,0
rmtst,95,782,358,36.9706,33,0
rmtst,96,364,352,37.9706,34,0
rmtst,97,743,352,39.2843,32,0
rmtst,98,152,158,37,38,0
rmtst,99,404,403,36.8995,35,0
rmtst,100,476,204,42.5563,39,0
rmtst,101,1123,994,42.5563,39,0
rmtst,102,362,373,40.6569,40,0
rmtst,103,449,384,41.5563,38,0
rmtst,104,430,410,41.7279,39,0
rmtst,105,278,238,40.0711,39,0
rmtst,106,220,232,40,41,0
rmtst,107,295,316,40,41,0
rmtst,108,564,478,40.1127,32,0
rmtst,109,931,650,42.8701,36,0
rmtst,110,628,535,44.0416,38,0
rmtst,111,342,158,45.4142,46,0
rmtst,112,416,358,46.3137,44,0
rmtst,113,514,415,46.8995,45,0
rmtst,114,430,413,45.2132,40,0
rmtst,115,315,299,45.5563,42,0
rmtst,116,477,442,44.799,40,0
rmtst,117,912,646,45.4558,39,0
rmtst,118,1217,884,46.3137,44,0
rmtst,119,1278,652,47.6274,42,0
rmtst,120,530,250,49.0711,48,0
rmtst,121,987,663,49.8701,43,0
rmtst,122,665,519,49.669,37,0
rmtst,123,642,518,48.1421,45,0
rmtst,124,663,536,50.2132,45,0
rmtst,125,913,550,48.7696,39,0
rmtst,126,810,297,51.9706,48,0
rmtst,127,765,394,49.3848,45,0
rmtst,128,997,798,51.9411,43,0
rmtst,129,641,317,48.4853,47,0
rmtst,130,626,271,54.1421,51,0
rmtst,131,476,271,54.4853,53,0
rmtst,132,530,281,55.3848,51,0
rmtst,133,857,239,54.5563,51,0
rmtst,134,250,240,53.8995,52,0
rmtst,135,890,597,55.2132,50,0
rmtst,136,630,615,53.799,49,0
rmtst,137,966,397,52.598,42,0
rmtst,138,1128,235,55.2132,50,0
rmtst,139,1321,578,53.2843,46,0
rmtst,140,886,435,57.6274,52,0
rmtst,141,855,680,58.3848,54,0
rmtst,142,1340,605,58.1127,50,0
rmtst,143,703,335,58.799,54,0
