map,scenid,total,20move,distance,path_size,hLevel
rmtst03,0,311,251,3.41421,4,0
rmtst03,1,284,292,3.41421,4,0
rmtst03,2,147,152,2,3,0
rmtst03,3,191,185,1.41421,2,0
rmtst03,4,151,155,3,4,0
rmtst03,5,148,140,1,2,0
rmtst03,6,289,290,2.41421,3,0
rmtst03,7,142,153,1,2,0
rmtst03,8,289,283,2.41421,3,0
rmtst03,9,180,172,1.41421,2,0
rmtst03,10,405,423,4.82843,5,0
rmtst03,11,396,357,6.24264,6,0
rmtst03,12,262,246,7.65685,7,0
rmtst03,13,290,306,5.41421,6,0
rmtst03,14,286,296,5.82843,6,0
rmtst03,15,353,325,6.24264,6,0
rmtst03,16,243,246,5.65685,5,0
rmtst03,17,233,263,6.24264,6,0
rmtst03,18,340,328,6.82843,7,0
rmtst03,19,221,219,7.82843,8,0
rmtst03,20,348,338,10.0711,9,0
rmtst03,21,283,283,11.2426,11,0
rmtst03,22,268,271,11.4853,10,0
rmtst03,23,430,395,9.82843,10,0
rmtst03,24,445,420,10.4142,11,0
rmtst03,25,282,268,11.3137,9,0
rmtst03,26,272,269,9.82843,10,0
rmtst03,27,274,258,11.8284,12,0
rmtst03,28,277,273,8.24264,8,0
rmtst03,29,282,278,11.8284,12,0
rmtst03,30,224,259,14.2426,14,0
rmtst03,31,395,369,15.6569,15,0
rmtst03,32,356,364,15.6569,15,0
rmtst03,33,266,267,15.4853,14,0
rmtst03,34,315,309,12.7279,10,0
rmtst03,35,324,367,14.7279,12,0
rmtst03,36,647,599,15.0711,14,0
rmtst03,37,282,271,15.8284,16,0
rmtst03,38,442,431,14.8995,13,0
rmtst03,39,497,444,15.0711,14,0
rmtst03,40,280,278,18.8995,17,0
rmtst03,41,417,426,18.2426,18,0
rmtst03,42,502,536,16.5563,13,0
rmtst03,43,345,340,19.3137,17,0
rmtst03,44,253,215,16.6569,16,0
rmtst03,45,381,400,16.8284,17,0
rmtst03,46,538,546,18.4853,17,0
rmtst03,47,230,235,18.8995,17,0
rmtst03,48,614,633,16.6569,16,0
rmtst03,49,284,307,16.7279,14,0
rmtst03,50,237,248,22.2132,17,0
rmtst03,51,251,260,22.3848,18,0
rmtst03,52,485,487,23.8995,22,0
rmtst03,53,537,536,23.6274,18,0
rmtst03,54,728,716,22.3137,20,0
rmtst03,55,322,321,20.4142,21,0
rmtst03,56,347,353,22.5563,19,0
rmtst03,57,418,446,23.8284,24,0
rmtst03,58,504,494,20.9706,17,0
rmtst03,59,721,683,22.0711,21,0
rmtst03,60,258,232,24.4142,25,0
rmtst03,61,526,505,26.5563,23,0
rmtst03,62,506,395,27.5563,24,0
rmtst03,63,421,400,24.3137,22,0
rmtst03,64,637,649,25.2132,20,0
rmtst03,65,665,663,27.9706,24,0
rmtst03,66,355,324,24.0416,18,0
rmtst03,67,617,472,26.8995,25,0
rmtst03,68,510,360,25.8284,26,0
rmtst03,69,436,424,25.6569,25,0
rmtst03,70,687,600,31.2132,26,0
rmtst03,71,451,437,28.8284,29,0
rmtst03,72,718,581,28.1421,25,0
rmtst03,73,596,551,30.9706,27,0
rmtst03,74,556,593,29.4558,23,0
rmtst03,75,227,241,31.4142,32,0
rmtst03,76,274,282,29.8284,30,0
rmtst03,77,903,887,28.799,24,0
rmtst03,78,720,491,29.5563,26,0
rmtst03,79,981,727,30.799,26,0
rmtst03,80,757,712,32.6274,27,0
rmtst03,81,935,616,35.3848,31,0
rmtst03,82,637,313,35.0711,34,0
rmtst03,83,245,240,32.4142,33,0
rmtst03,84,468,451,34.5269,26,0
rmtst03,85,815,495,33.4558,27,0
rmtst03,86,579,473,34.8995,33,0
rmtst03,87,770,757,32.4558,26,0
rmtst03,88,1019,596,35.799,31,0
rmtst03,89,472,462,35.6274,30,0
rmtst03,90,535,542,38.6274,33,0
rmtst03,91,251,161,36.3553,27,0
rmtst03,92,270,261,37.4853,36,0
rmtst03,93,1136,868,38.6274,33,0
rmtst03,94,655,484,39.2843,32,0
rmtst03,95,947,570,39.8701,33,0
rmtst03,96,276,252,37.4853,36,0
rmtst03,97,425,410,39.0711,38,0
rmtst03,98,405,390,39.7279,37,0
rmtst03,99,505,221,39.3137,37,0
rmtst03,100,740,704,41.9706,38,0
rmtst03,101,746,719,40.5269,32,0
rmtst03,102,701,485,43.3553,34,0
rmtst03,103,653,381,43.2843,36,0
rmtst03,104,742,734,43.3848,39,0
rmtst03,105,593,355,41.0416,35,0
rmtst03,106,614,492,43.9411,35,0
rmtst03,107,755,656,41.2843,34,0
rmtst03,108,608,518,42.7279,40,0
rmtst03,109,1271,846,43.5269,35,0
rmtst03,110,546,547,45.0711,44,0
rmtst03,111,565,520,46.3848,42,0
rmtst03,112,1027,664,44.0416,38,0
rmtst03,113,603,315,46.5563,43,0
rmtst03,114,674,372,45.0122,34,0
rmtst03,115,650,636,46.8995,45,0
rmtst03,116,833,576,47.5563,44,0
rmtst03,117,525,495,46.3848,42,0
rmtst03,118,613,624,46.8995,45,0
rmtst03,119,688,434,47.8995,46,0
rmtst03,120,1262,615,50.3553,41,0
rmtst03,121,984,561,49.598,39,0
rmtst03,122,946,282,48.8995,47,0
rmtst03,123,475,361,51.7279,49,0
rmtst03,124,931,254,48.3137,46,0
rmtst03,125,143,121,48,49,0
rmtst03,126,898,642,51.598,41,0
