map,scenid,total,20move,distance,path_size,hLevel
ost000a,0,557,369,2.82843,3,0
ost000a,1,503,364,1,2,0
ost000a,2,320,335,2,3,0
ost000a,3,354,338,3,4,0
ost000a,4,337,286,3,4,0
ost000a,5,632,426,1.41421,2,0
ost000a,6,399,402,1,2,0
ost000a,7,358,478,1.41421,2,0
ost000a,8,298,388,1,2,0
ost000a,9,268,260,2.82843,3,0
ost000a,10,1042,1011,5.82843,6,0
ost000a,11,795,637,6.41421,7,0
ost000a,12,299,301,4,5,0
ost000a,13,1004,1005,4.82843,5,0
ost000a,14,731,669,5.24264,5,0
ost000a,15,1331,1065,5.24264,5,0
ost000a,16,772,678,6.41421,7,0
ost000a,17,491,525,7.82843,8,0
ost000a,18,601,557,4.41421,5,0
ost000a,19,671,729,7.24264,7,0
ost000a,20,724,603,11,12,0
ost000a,21,1069,1063,10.8284,11,0
ost000a,22,1034,1242,9.07107,8,0
ost000a,23,1705,1562,10.8995,9,0
ost000a,24,255,251,9,10,0
ost000a,25,1343,1053,10.8284,11,0
ost000a,26,881,809,11.4853,10,0
ost000a,27,722,593,11.0711,10,0
ost000a,28,710,710,9.89949,8,0
ost000a,29,667,677,11.4142,12,0
ost000a,30,2541,2213,15.4853,14,0
ost000a,31,731,712,12.8284,13,0
ost000a,32,1100,1099,15.0711,14,0
ost000a,33,368,364,12,13,0
ost000a,34,1245,1207,15.0711,14,0
ost000a,35,1530,1441,12.4853,11,0
ost000a,36,1243,1123,12.4853,11,0
ost000a,37,1682,1496,13.3137,11,0
ost000a,38,927,902,12.7279,10,0
ost000a,39,655,493,14,15,0
ost000a,40,992,1017,17.6569,17,0
ost000a,41,2486,1726,16.1421,13,0
ost000a,42,2470,2266,19.3137,17,0
ost000a,43,923,827,16.4853,15,0
ost000a,44,2487,2331,18.9706,15,0
ost000a,45,572,550,17.8995,16,0
ost000a,46,1708,1683,18.9706,15,0
ost000a,47,978,899,18.7279,16,0
ost000a,48,258,291,16,17,0
ost000a,49,1053,854,17.0711,16,0
ost000a,50,2174,2004,23.799,19,0
ost000a,51,1243,1114,20.8284,21,0
ost000a,52,626,587,22.2426,22,0
ost000a,53,1016,990,22.799,18,0
ost000a,54,564,501,20.4142,21,0
ost000a,55,1712,1627,23.799,19,0
ost000a,56,1634,1625,20.1421,17,0
ost000a,57,1075,1015,22.3137,20,0
ost000a,58,587,551,20.3848,16,0
ost000a,59,801,788,20.2426,20,0
ost000a,60,2400,1814,26.4853,25,0
ost000a,61,2133,2024,26.799,22,0
ost000a,62,2157,1032,26.0711,25,0
ost000a,63,1320,1206,26.6569,26,0
ost000a,64,2768,2085,26.8995,25,0
ost000a,65,745,262,27.4142,28,0
ost000a,66,807,881,25.4853,24,0
ost000a,67,475,430,25.4142,26,0
ost000a,68,1000,983,24.6569,24,0
ost000a,69,2667,2791,27.2132,22,0
ost000a,70,1321,1384,31.3848,27,0
ost000a,71,1114,1115,31.4853,30,0
ost000a,72,2357,2542,30.6274,25,0
ost000a,73,2383,2276,29.3848,25,0
ost000a,74,1202,1203,28.5563,25,0
ost000a,75,960,799,29.1421,26,0
ost000a,76,719,784,28.3137,26,0
ost000a,77,940,873,31.3137,29,0
ost000a,78,1138,993,30.4142,31,0
ost000a,79,1709,1209,31.7279,29,0
ost000a,80,2083,2124,32.6274,27,0
ost000a,81,1838,1853,35.9706,32,0
ost000a,82,3093,2000,35.3848,31,0
ost000a,83,2238,1901,32.6274,27,0
ost000a,84,2281,1325,33.5563,30,0
ost000a,85,1201,1293,33.9706,30,0
ost000a,86,1838,1452,32.5563,29,0
ost000a,87,1353,1190,35.4558,29,0
ost000a,88,950,847,33.5563,30,0
ost000a,89,2207,1788,32.1421,29,0
ost000a,90,2385,1208,38.3848,34,0
ost000a,91,2782,1184,39.4558,33,0
ost000a,92,931,866,36.6569,36,0
ost000a,93,1671,1149,38.7279,36,0
ost000a,94,2562,2248,37.0416,31,0
ost000a,95,1217,1092,39.8284,40,0
ost000a,96,1283,1277,37.4853,36,0
ost000a,97,1469,1072,38.4853,37,0
ost000a,98,2245,2450,37.4558,31,0
ost000a,99,3953,2623,36.8701,30,0
ost000a,100,4577,2945,40.6985,33,0
ost000a,101,742,679,43.2426,43,0
ost000a,102,690,644,41.4142,42,0
ost000a,103,1804,955,41.9411,33,0
ost000a,104,2549,2021,42.9411,34,0
ost000a,105,2935,2497,43.2132,38,0
ost000a,106,2251,1927,41.2132,36,0
ost000a,107,859,515,41.8284,42,0
ost000a,108,2617,2082,40.5563,37,0
ost000a,109,1750,1079,43.1127,35,0
ost000a,110,1918,875,44.5269,36,0
ost000a,111,1019,590,45.0711,44,0
ost000a,112,4244,2230,46.7696,37,0
ost000a,113,1971,1946,45.4853,44,0
ost000a,114,2814,765,45.9706,42,0
ost000a,115,2681,1707,44.598,34,0
ost000a,116,3038,1279,44.2843,37,0
ost000a,117,2607,1783,45.799,41,0
ost000a,118,3029,1843,46.5563,43,0
ost000a,119,1319,659,44.5269,36,0
ost000a,120,2154,1668,49.0416,43,0
ost000a,121,3287,2126,49.4264,38,0
ost000a,122,1799,809,49.6274,44,0
ost000a,123,2872,1768,48.5269,40,0
ost000a,124,2355,1802,48.7696,39,0
ost000a,125,3889,2739,50.8701,44,0
ost000a,126,2669,1269,49.6274,44,0
ost000a,127,2752,2069,48.5269,40,0
ost000a,128,3013,1645,48.2843,41,0
ost000a,129,2895,2135,48.2132,43,0
ost000a,130,2129,1757,52.4558,46,0
ost000a,131,1204,1048,55.8284,56,0
ost000a,132,2265,1631,52.1838,42,0
ost000a,133,3203,1288,52.1838,42,0
ost000a,134,2746,1848,55.0416,49,0
ost000a,135,2669,2363,52.1127,44,0
ost000a,136,1901,659,54.3553,45,0
ost000a,137,2457,1161,54.598,44,0
ost000a,138,1766,1439,54.6274,49,0
ost000a,139,651,618,54.6569,54,0
ost000a,140,1555,657,56.799,52,0
ost000a,141,3687,2365,56.4975,43,0
ost000a,142,6296,2465,59.4264,48,0
ost000a,143,2490,1673,57.6274,52,0
ost000a,144,1648,1271,57.4558,51,0
ost000a,145,5476,2394,59.598,49,0
ost000a,146,5843,3045,59.598,49,0
ost000a,147,2558,1129,58.3553,49,0
ost000a,148,2698,1326,56.4558,50,0
ost000a,149,5895,2678,58.5685,43,0
ost000a,150,3405,1933,60.0833,47,0
ost000a,151,3394,1814,62.3553,53,0
ost000a,152,2676,1152,63.598,53,0
ost000a,153,3244,1622,62.8406,51,0
ost000a,154,1246,669,63.2426,63,0
ost000a,155,1555,1296,61.669,49,0
ost000a,156,1599,1551,62.0416,56,0
ost000a,157,4047,1909,60.2548,48,0
ost000a,158,2651,1926,60.8701,54,0
ost000a,159,3040,2085,63.2132,58,0
ost000a,160,3285,1001,66.2843,59,0
ost000a,161,4324,1248,67.669,55,0
ost000a,162,1001,949,65.8995,64,0
ost000a,163,5014,2548,67.669,55,0
ost000a,164,3274,2155,67.3553,58,0
ost000a,165,2106,926,67.3137,65,0
ost000a,166,1563,1265,66.4853,65,0
ost000a,167,2585,1623,66.2843,59,0
ost000a,168,3333,1759,65.0122,54,0
ost000a,169,2085,1243,67.0711,66,0
ost000a,170,5409,3126,69.4558,63,0
ost000a,171,1288,1091,69.8995,68,0
ost000a,172,3692,1348,68.598,58,0
ost000a,173,5278,2198,68.0833,55,0
ost000a,174,5300,1409,68.6985,61,0
ost000a,175,4414,1771,70.0122,59,0
ost000a,176,1876,966,70.0416,64,0
ost000a,177,5414,1925,70.9117,57,0
ost000a,178,2035,815,69.8112,53,0
ost000a,179,5896,1463,71.9828,56,0
ost000a,180,5524,2791,75.397,59,0
ost000a,181,5724,2837,72.3259,58,0
ost000a,182,1851,884,75.598,65,0
ost000a,183,1920,1345,73.9706,70,0
ost000a,184,3964,1449,74.5685,59,0
ost000a,185,5492,1977,72.6396,55,0
ost000a,186,7064,1848,73.669,61,0
ost000a,187,5217,1843,74.9828,59,0
ost000a,188,853,812,73.4853,72,0
ost000a,189,1176,925,72.2843,65,0
ost000a,190,715,808,77.6569,77,0
ost000a,191,4029,1455,76.1543,61,0
ost000a,192,3660,1225,78.2548,66,0
ost000a,193,2198,624,78.6569,78,0
ost000a,194,4086,2453,78.1127,70,0
ost000a,195,4893,2096,77.2843,70,0
ost000a,196,2091,1438,77.7696,68,0
ost000a,197,1305,539,77.2843,70,0
ost000a,198,4637,1535,76.3259,62,0
ost000a,199,2347,833,77.6569,77,0
ost000a,200,2766,1441,81.1127,73,0
ost000a,201,3221,1707,81.9117,68,0
ost000a,202,2637,1500,83.5269,75,0
ost000a,203,3667,1773,83.4975,70,0
ost000a,204,2266,1557,80.0416,74,0
ost000a,205,7515,2480,81.9117,68,0
ost000a,206,3053,1078,82.9411,74,0
ost000a,207,5847,2779,82.9117,69,0
ost000a,208,3121,963,82.9411,74,0
ost000a,209,5063,2886,82.598,72,0
ost000a,210,3572,1938,86.0122,75,0
ost000a,211,6860,3804,87.3259,73,0
ost000a,212,4567,1724,87.4975,74,0
ost000a,213,3152,1596,86.6274,81,0
ost000a,214,4836,1662,84.2548,72,0
ost000a,215,3391,1872,85.9411,77,0
ost000a,216,3799,1844,85.9828,70,0
ost000a,217,4922,2208,86.8822,68,0
ost000a,218,3503,1073,85.1838,75,0
ost000a,219,5289,1076,87.0122,76,0
ost000a,220,3735,943,88.8112,72,0
ost000a,221,5729,855,90.9117,77,0
ost000a,222,4889,1874,88.3259,74,0
ost000a,223,3025,1143,89.468,71,0
ost000a,224,2512,838,89.2132,84,0
ost000a,225,3947,1635,89.5269,81,0
ost000a,226,2686,768,90.9117,77,0
ost000a,227,2001,1075,88.0711,87,0
