map,scenid,total,20move,distance,path_size,hLevel
combat2,0,349,252,2.41421,3,1
combat2,1,302,267,3.41421,4,1
combat2,2,152,145,2,3,1
combat2,3,151,130,1,2,1
combat2,4,140,117,3,4,1
combat2,5,226,202,2.41421,3,1
combat2,6,253,235,1.41421,2,1
combat2,7,250,216,3.41421,4,1
combat2,8,186,161,3.82843,4,1
combat2,9,129,103,1,2,1
combat2,10,362,282,5.41421,6,1
combat2,11,292,271,4.82843,5,1
combat2,12,269,233,7.41421,8,1
combat2,13,243,223,6.24264,6,1
combat2,14,204,165,6,7,1
combat2,15,210,194,5.82843,6,1
combat2,16,139,120,7,8,1
combat2,17,178,170,7.24264,7,1
combat2,18,192,146,6,7,1
combat2,19,343,270,7.65685,7,1
combat2,20,145,133,8.48528,7,1
combat2,21,439,436,9.65685,9,1
combat2,22,198,181,11.8995,10,1
combat2,23,210,183,8.41421,9,1
combat2,24,511,425,11.8995,10,1
combat2,25,255,239,9.65685,9,1
combat2,26,242,222,8.41421,9,1
combat2,27,339,302,10.8284,11,1
combat2,28,245,263,8.07107,7,1
combat2,29,223,224,11.2426,11,1
combat2,30,295,278,15.0711,14,1
combat2,31,203,203,12.8995,11,1
combat2,32,316,293,12.4853,11,1
combat2,33,201,190,15.7279,13,1
combat2,34,177,172,12.8284,13,1
combat2,35,490,452,12.6569,12,1
combat2,36,198,192,12.3137,10,1
combat2,37,271,285,15.0711,14,1
combat2,38,159,161,12.6569,12,1
combat2,39,217,179,14.0711,13,1
combat2,40,378,290,18.8995,17,1
combat2,41,357,311,16.6569,16,1
combat2,42,227,238,17.6569,17,1
combat2,43,275,264,19.4142,20,1
combat2,44,355,328,19.3137,17,1
combat2,45,304,261,19.8284,20,1
combat2,46,262,226,17.4142,18,1
combat2,47,306,286,19.3137,17,1
combat2,48,307,297,19.4853,18,1
combat2,49,328,288,16.8284,17,1
combat2,50,685,564,20.1421,17,1
combat2,51,266,286,22.6274,17,1
combat2,52,351,348,21.0711,20,1
combat2,53,227,206,20.9706,17,1
combat2,54,182,165,23.6569,23,1
combat2,55,386,299,22.7279,20,1
combat2,56,142,138,22,23,1
combat2,57,472,439,22.3848,18,1
combat2,58,258,223,23.2426,23,1
combat2,59,260,186,21.8284,22,1
combat2,60,364,297,27.7279,25,1
combat2,61,252,226,24.6569,24,1
combat2,62,319,295,27.6274,22,1
combat2,63,276,267,25.4142,26,1
combat2,64,209,200,25.8995,24,1
combat2,65,277,224,24.8284,25,1
combat2,66,543,458,26.1421,23,1
combat2,67,380,357,27.1421,24,1
combat2,68,474,451,25.3848,21,1
combat2,69,207,188,27.4853,26,1
combat2,70,401,327,31.6274,26,1
combat2,71,225,204,30.7279,28,1
combat2,72,328,286,30.0416,24,1
combat2,73,267,275,29.8284,30,1
combat2,74,232,231,28.7279,26,1
combat2,75,214,196,29.4142,30,1
combat2,76,267,241,29.9706,26,1
combat2,77,302,312,28.8701,22,1
combat2,78,253,243,28.4142,29,1
combat2,79,203,204,29.7279,27,1
combat2,80,313,312,34.3137,32,1
combat2,81,344,268,35.9411,27,1
combat2,82,243,185,33.4142,34,1
combat2,83,589,448,35.1127,27,1
combat2,84,200,183,34.8995,33,1
combat2,85,433,407,33.0711,32,1
combat2,86,231,216,32.0416,26,1
combat2,87,621,426,32.5563,29,1
combat2,88,205,182,34.8284,35,1
combat2,89,190,165,34.7279,32,1
combat2,90,276,252,37.4558,31,1
combat2,91,307,289,38.5563,35,1
combat2,92,264,270,36.8284,37,1
combat2,93,523,460,37.9706,34,1
combat2,94,223,121,38.3553,29,1
combat2,95,548,498,38.2132,33,1
combat2,96,185,174,36.8284,37,1
combat2,97,531,465,39.6274,34,1
combat2,98,314,280,38.4558,32,1
combat2,99,253,133,39.7696,30,1
combat2,100,192,199,42.2132,37,1
combat2,101,187,186,41.4142,42,1
combat2,102,277,232,43.9706,40,1
combat2,103,229,184,42.2132,37,1
combat2,104,240,234,42.4264,31,1
combat2,105,336,265,42.3553,33,1
combat2,106,176,142,43.9411,35,1
combat2,107,244,151,41.6985,34,1
combat2,108,303,289,43.799,39,1
combat2,109,569,414,43.2132,38,1
combat2,110,190,128,44.0122,33,1
combat2,111,195,193,47.4558,41,1
combat2,112,637,347,47.3848,43,1
combat2,113,325,267,44.3553,35,1
combat2,114,347,252,46.669,34,1
combat2,115,324,218,45.2843,38,1
combat2,116,182,121,45.8406,34,1
combat2,117,411,333,47.2548,35,1
combat2,118,401,343,47.4853,46,1
combat2,119,321,262,46.6274,41,1
combat2,120,381,243,50.7696,41,1
combat2,121,246,238,50.2426,50,1
combat2,122,513,392,51.3553,42,1
combat2,123,301,319,48.1421,45,1
combat2,124,366,199,48.5269,40,1
combat2,125,661,439,48.5269,40,1
combat2,126,221,205,49.0416,43,1
combat2,127,562,328,51.9706,48,1
combat2,128,230,216,50.2426,50,1
combat2,129,192,201,48.8284,49,1
combat2,130,583,288,53.3848,49,1
combat2,131,378,259,55.1838,45,1
combat2,132,245,225,52.2426,52,1
combat2,133,317,128,54.8406,43,1
combat2,134,290,221,55.4975,42,1
combat2,135,157,123,53.5269,45,1
combat2,136,380,346,55.4142,56,1
combat2,137,351,141,53.9411,45,1
combat2,138,167,190,55.8284,56,1
combat2,139,189,187,53.8701,47,1
combat2,140,263,241,59.0711,58,1
combat2,141,526,455,56.8284,57,1
combat2,142,535,291,59.669,47,1
combat2,143,189,172,57.2426,57,1
combat2,144,370,291,58.1543,43,1
combat2,145,539,395,57.5269,49,1
combat2,146,464,387,56.6274,51,1
combat2,147,366,345,57.6274,52,1
combat2,148,600,368,56.9411,48,1
combat2,149,456,269,57.1543,42,1
combat2,150,402,160,62.799,58,1
combat2,151,244,141,61.9828,46,1
combat2,152,328,265,61.2843,54,1
combat2,153,630,218,62.9117,49,1
combat2,154,440,403,62.8701,56,1
combat2,155,185,186,62.6569,62,1
combat2,156,318,202,60.7696,51,1
combat2,157,673,395,61.397,45,1
combat2,158,422,283,61.5269,53,1
combat2,159,197,188,63.4853,62,1
combat2,160,372,120,67.4264,56,1
combat2,161,416,399,65.2132,60,1
combat2,162,762,366,64.7696,55,1
combat2,163,478,242,64.4264,53,1
combat2,164,273,278,67.6569,67,1
combat2,165,283,257,67.4853,66,1
combat2,166,199,127,64.1127,56,1
combat2,167,386,253,65.7696,56,1
combat2,168,483,351,67.1127,59,1
combat2,169,310,195,66.6396,49,1
combat2,170,502,352,69.9828,54,1
combat2,171,349,288,68.3848,64,1
combat2,172,368,264,70.0833,57,1
combat2,173,224,256,71.6569,71,1
combat2,174,565,440,70.598,60,1
combat2,175,438,279,70.6985,63,1
combat2,176,349,319,69.1543,54,1
combat2,177,393,114,69.4975,56,1
combat2,178,347,246,70.7401,56,1
combat2,179,395,225,68.6396,51,1
combat2,180,424,324,75.0833,62,1
combat2,181,518,231,75.7696,66,1
combat2,182,305,116,72.3259,58,1
