map,scenid,total,20move,distance,path_size,hLevel
ost101d,0,288,256,3.41421,4,0
ost101d,1,328,318,3.82843,4,0
ost101d,2,122,127,2,3,0
ost101d,3,145,138,3,4,0
ost101d,4,222,209,2.41421,3,0
ost101d,5,240,247,3.82843,4,0
ost101d,6,119,117,2,3,0
ost101d,7,100,96,3,4,0
ost101d,8,221,186,2.41421,3,0
ost101d,9,205,186,2.41421,3,0
ost101d,10,348,294,6.82843,7,0
ost101d,11,239,236,7.24264,7,0
ost101d,12,245,225,7.24264,7,0
ost101d,13,200,209,5.24264,5,0
ost101d,14,364,339,7.24264,7,0
ost101d,15,259,244,6.65685,6,0
ost101d,16,248,251,5.41421,6,0
ost101d,17,195,217,4.41421,5,0
ost101d,18,273,250,6.24264,6,0
ost101d,19,242,241,7.24264,7,0
ost101d,20,228,238,8.82843,9,0
ost101d,21,239,239,9.41421,10,0
ost101d,22,359,356,9.48528,8,0
ost101d,23,260,244,11.4142,12,0
ost101d,24,178,174,11.3137,9,0
ost101d,25,196,183,11.0711,10,0
ost101d,26,205,218,9.07107,8,0
ost101d,27,240,244,9.65685,9,0
ost101d,28,236,210,11.2426,11,0
ost101d,29,235,228,9.65685,9,0
ost101d,30,228,219,13.0711,12,0
ost101d,31,483,448,14.0711,13,0
ost101d,32,249,261,15.3137,13,0
ost101d,33,246,240,12.4142,13,0
ost101d,34,187,188,13.8995,12,0
ost101d,35,298,298,12.6569,12,0
ost101d,36,270,250,15.0711,14,0
ost101d,37,285,288,13.8284,14,0
ost101d,38,219,228,13.0711,12,0
ost101d,39,291,296,14.2426,14,0
ost101d,40,397,401,19.9706,16,0
ost101d,41,239,251,16.4142,17,0
ost101d,42,253,240,16.8284,17,0
ost101d,43,208,223,17.6569,17,0
ost101d,44,233,256,18.8284,19,0
ost101d,45,246,236,16.7279,14,0
ost101d,46,477,505,19.3848,15,0
ost101d,47,525,559,19.6569,19,0
ost101d,48,238,215,17.8284,18,0
ost101d,49,299,281,19.7279,17,0
ost101d,50,247,245,22.2426,22,0
ost101d,51,342,334,23.7279,21,0
ost101d,52,416,406,20.5563,17,0
ost101d,53,439,416,23.1421,20,0
ost101d,54,393,367,20.3137,18,0
ost101d,55,534,513,22.3848,18,0
ost101d,56,227,233,21.4853,20,0
ost101d,57,531,504,20.799,16,0
ost101d,58,591,582,22.3137,20,0
ost101d,59,363,352,22.3137,20,0
ost101d,60,377,387,24.799,20,0
ost101d,61,235,240,27.1421,24,0
ost101d,62,660,619,24.3137,22,0
ost101d,63,305,323,27.3848,23,0
ost101d,64,263,265,25.1421,22,0
ost101d,65,227,218,25.8284,26,0
ost101d,66,618,603,26.6274,21,0
ost101d,67,205,217,26.6569,26,0
ost101d,68,204,205,24.9706,21,0
ost101d,69,210,197,24.1421,21,0
ost101d,70,312,297,28.2426,28,0
ost101d,71,188,184,31.2426,31,0
ost101d,72,284,279,30.4142,31,0
ost101d,73,425,375,29.9706,26,0
ost101d,74,609,535,31.2132,26,0
ost101d,75,364,324,30.5563,27,0
ost101d,76,295,280,28.4142,29,0
ost101d,77,346,317,30.3848,26,0
ost101d,78,190,176,29,30,0
ost101d,79,823,453,31.3137,29,0
ost101d,80,591,297,34.2132,29,0
ost101d,81,441,251,34.6274,29,0
ost101d,82,352,328,32.2426,32,0
ost101d,83,235,197,32.1421,29,0
ost101d,84,332,357,35.0711,34,0
ost101d,85,324,326,33.0711,32,0
ost101d,86,425,397,35.5563,32,0
ost101d,87,909,352,35.4853,34,0
ost101d,88,365,212,34.7279,32,0
ost101d,89,429,221,34.5563,31,0
ost101d,90,591,517,39.2843,32,0
ost101d,91,311,300,38.8995,37,0
ost101d,92,392,375,39.799,35,0
ost101d,93,394,299,38.6274,33,0
ost101d,94,585,335,37.0416,31,0
ost101d,95,319,161,37.8995,36,0
ost101d,96,516,181,38.9706,35,0
ost101d,97,536,523,37.2132,32,0
ost101d,98,760,553,38.9411,30,0
ost101d,99,464,459,39.8995,38,0
ost101d,100,264,267,43.0416,37,0
ost101d,101,472,215,42.7696,33,0
ost101d,102,477,390,43.9411,35,0
ost101d,103,427,196,43.8995,42,0
ost101d,104,411,421,41.0416,35,0
ost101d,105,227,217,42.8284,43,0
ost101d,106,799,572,42.4558,36,0
ost101d,107,692,465,41.2843,34,0
ost101d,108,289,287,43.3137,41,0
ost101d,109,240,241,42.8284,43,0
ost101d,110,959,599,45.4558,39,0
ost101d,111,390,363,45.3137,43,0
ost101d,112,222,208,44.0416,38,0
ost101d,113,386,275,44.4558,38,0
ost101d,114,1135,468,44.4558,38,0
ost101d,115,604,288,45.6985,38,0
ost101d,116,233,131,47.5269,39,0
ost101d,117,456,198,45.9411,37,0
ost101d,118,427,404,47.0711,46,0
ost101d,119,204,128,44.3553,35,0
ost101d,120,467,238,48.4558,42,0
ost101d,121,554,279,51.4853,50,0
ost101d,122,300,147,49.5563,46,0
ost101d,123,639,337,51.1838,41,0
ost101d,124,382,295,50.3553,41,0
ost101d,125,664,449,48.799,44,0
ost101d,126,446,243,51.5563,48,0
ost101d,127,494,238,48.2132,43,0
ost101d,128,878,764,51.5563,48,0
ost101d,129,323,139,49.8284,50,0
ost101d,130,882,289,55.7696,46,0
ost101d,131,1113,303,55.4558,49,0
ost101d,132,519,217,52.7696,43,0
ost101d,133,1094,780,53.9706,50,0
ost101d,134,229,199,55.4142,56,0
ost101d,135,848,414,54.0122,43,0
ost101d,136,243,158,53.1127,45,0
ost101d,137,515,326,55.3553,46,0
ost101d,138,332,223,54.2843,47,0
ost101d,139,732,343,55.8406,44,0
ost101d,140,472,386,59.4975,46,0
ost101d,141,552,268,56.4558,50,0
ost101d,142,894,324,58.8701,52,0
ost101d,143,610,605,56.3137,54,0
ost101d,144,593,590,56.8995,55,0
ost101d,145,417,384,59.4853,58,0
ost101d,146,802,504,58.2548,46,0
ost101d,147,557,285,56.2548,44,0
ost101d,148,1258,724,56.6985,49,0
ost101d,149,397,371,57.3848,53,0
ost101d,150,443,251,61.799,57,0
ost101d,151,1050,253,61.8701,55,0
ost101d,152,658,284,63.669,51,0
ost101d,153,1150,600,61.4558,55,0
ost101d,154,1158,413,60.1838,50,0
ost101d,155,396,215,60.8284,61,0
ost101d,156,364,185,63.2132,58,0
ost101d,157,303,191,61.3848,57,0
ost101d,158,1263,572,63.5269,55,0
ost101d,159,531,228,61.598,51,0
ost101d,160,749,472,66.0122,55,0
ost101d,161,690,363,64.5269,56,0
ost101d,162,561,188,65.3259,51,0
ost101d,163,399,206,67.8701,61,0
ost101d,164,490,450,67.3848,63,0
ost101d,165,460,245,65.5269,57,0
ost101d,166,1137,719,65.799,61,0
ost101d,167,283,98,67.6569,67,0
ost101d,168,1013,471,67.5269,59,0
ost101d,169,190,104,64,65,0
ost101d,170,495,180,68.0122,57,0
ost101d,171,674,317,70.4558,64,0
ost101d,172,1117,463,68.8406,57,0
ost101d,173,1110,174,70.8406,59,0
ost101d,174,892,232,68.1838,58,0
ost101d,175,430,156,69.6274,64,0
ost101d,176,668,285,69.2548,57,0
ost101d,177,1063,372,69.2548,57,0
ost101d,178,686,380,71.1127,63,0
ost101d,179,1204,523,70.5269,62,0
ost101d,180,526,160,74.8406,63,0
ost101d,181,1048,250,72.7401,58,0
ost101d,182,550,254,74.4558,68,0
ost101d,183,725,237,72.4264,61,0
ost101d,184,547,290,73.5269,65,0
ost101d,185,476,209,75.2132,70,0
ost101d,186,692,161,72.669,60,0
ost101d,187,814,160,72.598,62,0
ost101d,188,771,226,72.2254,55,0
ost101d,189,907,568,74.1838,64,0
ost101d,190,563,350,76.8406,65,0
ost101d,191,1220,387,79.0122,68,0
ost101d,192,1083,517,77.9828,62,0
ost101d,193,832,520,77.669,65,0
ost101d,194,526,249,78.2548,66,0
ost101d,195,915,560,79.3259,65,0
ost101d,196,1106,429,76.397,60,0
ost101d,197,922,302,77.9117,64,0
ost101d,198,276,212,78.2132,73,0
ost101d,199,678,260,76.8112,60,0
ost101d,200,1164,353,83.598,73,0
ost101d,201,972,244,80.1543,65,0
ost101d,202,502,310,83.6985,76,0
ost101d,203,877,330,80.0833,67,0
ost101d,204,368,187,81.5563,78,0
ost101d,205,959,416,83.5269,75,0
ost101d,206,1182,458,81.4264,70,0
ost101d,207,400,167,83.1838,73,0
ost101d,208,935,319,80.4558,74,0
ost101d,209,731,461,80.799,76,0
ost101d,210,1268,322,85.4264,74,0
ost101d,211,703,335,86.468,68,0
ost101d,212,1171,211,87.5685,72,0
ost101d,213,806,283,84.397,68,0
ost101d,214,856,216,86.7401,72,0
ost101d,215,438,243,85.3553,76,0
ost101d,216,618,222,86.6396,69,0
ost101d,217,642,303,84.1838,74,0
ost101d,218,1321,454,85.2132,80,0
ost101d,219,1142,561,85.669,73,0
ost101d,220,361,183,89.2132,84,0
ost101d,221,462,166,88.8406,77,0
ost101d,222,612,294,89.7401,75,0
ost101d,223,1513,484,88.3259,74,0
ost101d,224,1082,365,89.7696,80,0
ost101d,225,595,380,89.3848,85,0
ost101d,226,991,381,89.4975,76,0
ost101d,227,568,261,91.468,73,0
ost101d,228,919,349,90.9828,75,0
ost101d,229,960,202,88.9117,75,0
ost101d,230,752,147,93.468,75,0
ost101d,231,1192,484,92.5685,77,0
ost101d,232,1175,148,92.0833,79,0
ost101d,233,1042,447,92.8112,76,0
ost101d,234,843,227,95.5685,80,0
ost101d,235,521,328,94.4264,83,0
ost101d,236,680,167,92.9117,79,0
ost101d,237,456,193,92.669,80,0
ost101d,238,303,168,92.1127,84,0
ost101d,239,558,360,92.7696,83,0
ost101d,240,834,283,99.0244,76,0
ost101d,241,1080,606,98.468,80,0
ost101d,242,562,336,96.5685,81,0
ost101d,243,682,187,99.468,81,0
ost101d,244,1185,171,96.1543,81,0
ost101d,245,820,238,96.397,80,0
ost101d,246,1095,284,99.5391,79,0
ost101d,247,804,393,97.1127,89,0
ost101d,248,747,329,97.468,79,0
ost101d,249,1303,513,96.2965,77,0
ost101d,250,524,314,100.054,82,0
ost101d,251,1162,250,103.125,83,0
ost101d,252,577,350,101.669,89,0
ost101d,253,889,143,101.326,87,0
ost101d,254,796,167,102.811,86,0
ost101d,255,782,492,100.225,83,0
ost101d,256,775,169,102.468,84,0
ost101d,257,726,380,101.882,83,0
ost101d,258,478,241,102.983,87,0
ost101d,259,1006,530,101.296,82,0
ost101d,260,841,524,105.368,84,0
ost101d,261,731,144,105.368,84,0
ost101d,262,372,247,106.326,92,0
ost101d,263,512,369,106.841,95,0
ost101d,264,849,266,105.782,84,0
ost101d,265,518,331,105.64,88,0
ost101d,266,571,240,107.782,86,0
ost101d,267,1259,478,104.497,91,0
