map,scenid,total,20move,distance,path_size,hLevel
hrt001d,0,276,258,2.41421,3,1
hrt001d,1,262,225,2.41421,3,1
hrt001d,2,152,148,3,4,1
hrt001d,3,238,239,3.82843,4,1
hrt001d,4,225,222,3.41421,4,1
hrt001d,5,240,239,3.82843,4,1
hrt001d,6,281,251,3.82843,4,1
hrt001d,7,259,268,3.82843,4,1
hrt001d,8,199,184,1.41421,2,1
hrt001d,9,125,131,1,2,1
hrt001d,10,212,204,4.41421,5,1
hrt001d,11,285,295,7.24264,7,1
hrt001d,12,267,279,5.24264,5,1
hrt001d,13,356,324,6.24264,6,1
hrt001d,14,208,204,6.65685,6,1
hrt001d,15,335,311,7.65685,7,1
hrt001d,16,173,178,7.07107,6,1
hrt001d,17,177,181,5.82843,6,1
hrt001d,18,221,223,4.41421,5,1
hrt001d,19,208,220,7.24264,7,1
hrt001d,20,161,158,10,11,1
hrt001d,21,461,424,8.65685,8,1
hrt001d,22,579,559,9.65685,9,1
hrt001d,23,362,355,8.65685,8,1
hrt001d,24,416,382,8.82843,9,1
hrt001d,25,224,213,10.4142,11,1
hrt001d,26,508,450,11.2426,11,1
hrt001d,27,345,312,11.2426,11,1
hrt001d,28,152,125,10,11,1
hrt001d,29,386,357,11.0711,10,1
hrt001d,30,451,426,12.8284,13,1
hrt001d,31,212,208,12.8284,13,1
hrt001d,32,275,292,15.4853,14,1
hrt001d,33,337,308,12.8995,11,1
hrt001d,34,399,401,15.6569,15,1
hrt001d,35,350,330,15.1421,12,1
hrt001d,36,224,217,12.4142,13,1
hrt001d,37,431,387,13.3137,11,1
hrt001d,38,287,286,15.7279,13,1
hrt001d,39,442,432,14.4853,13,1
hrt001d,40,454,457,19.4853,18,1
hrt001d,41,385,396,16.1421,13,1
hrt001d,42,399,379,18.6569,18,1
hrt001d,43,230,261,18.8995,17,1
hrt001d,44,252,237,18.4142,19,1
hrt001d,45,399,384,19.6569,19,1
hrt001d,46,384,346,16.8284,17,1
hrt001d,47,281,313,19.4142,20,1
hrt001d,48,170,176,16.6569,16,1
hrt001d,49,331,337,17.8995,16,1
hrt001d,50,308,286,22.3137,20,1
hrt001d,51,594,507,21.3848,17,1
hrt001d,52,476,460,21.799,17,1
hrt001d,53,455,473,20.4853,19,1
hrt001d,54,400,418,22.9706,19,1
hrt001d,55,638,567,23.4853,22,1
hrt001d,56,232,238,22.0711,21,1
hrt001d,57,501,511,21.3848,17,1
hrt001d,58,411,286,22.2426,22,1
hrt001d,59,605,585,23.6569,23,1
hrt001d,60,327,301,24.4853,23,1
hrt001d,61,389,310,25.6569,25,1
hrt001d,62,446,439,24.7279,22,1
hrt001d,63,414,362,26.8284,27,1
hrt001d,64,389,353,24.5563,21,1
hrt001d,65,675,673,27.2132,22,1
hrt001d,66,238,233,25.2426,25,1
hrt001d,67,400,396,24.7279,22,1
hrt001d,68,216,234,27.6569,27,1
hrt001d,69,468,485,25.1421,22,1
hrt001d,70,285,299,28.8284,29,1
hrt001d,71,372,359,29.9706,26,1
hrt001d,72,467,387,30.3848,26,1
hrt001d,73,911,690,31.4853,30,1
hrt001d,74,698,306,30.8995,29,1
hrt001d,75,384,355,30.3137,28,1
hrt001d,76,409,397,30.4558,24,1
hrt001d,77,597,505,28.6274,23,1
hrt001d,78,553,542,30.3137,28,1
hrt001d,79,304,293,31.2132,26,1
hrt001d,80,553,441,34.9411,26,1
hrt001d,81,544,342,35.4853,34,1
hrt001d,82,525,422,32.2426,32,1
hrt001d,83,483,365,32.799,28,1
hrt001d,84,631,575,35.1421,32,1
hrt001d,85,686,256,33.5563,30,1
hrt001d,86,394,366,34.6569,34,1
hrt001d,87,296,299,32.4853,31,1
hrt001d,88,428,414,35.3137,33,1
hrt001d,89,944,725,32.6274,27,1
hrt001d,90,446,436,38.6569,38,1
hrt001d,91,499,480,38.7279,36,1
hrt001d,92,801,417,39.3848,35,1
hrt001d,93,462,313,37.0711,36,1
hrt001d,94,724,557,38.9411,30,1
hrt001d,95,483,210,36.5563,33,1
hrt001d,96,458,440,38.2132,33,1
hrt001d,97,294,301,37.5563,34,1
hrt001d,98,709,543,37.799,33,1
hrt001d,99,205,188,39.0711,38,1
hrt001d,100,412,178,43.799,39,1
hrt001d,101,822,471,41.1421,38,1
hrt001d,102,950,447,40.3848,36,1
hrt001d,103,410,247,43.2426,43,1
hrt001d,104,501,265,41.6274,36,1
hrt001d,105,110,101,42,43,1
hrt001d,106,377,395,40.3137,38,1
hrt001d,107,630,483,40.6274,35,1
hrt001d,108,872,462,40.3848,36,1
hrt001d,109,806,582,43.4558,37,1
hrt001d,110,441,260,46.2132,41,1
hrt001d,111,641,399,44.799,40,1
hrt001d,112,621,377,46.6985,39,1
hrt001d,113,556,399,45.0416,39,1
hrt001d,114,1045,618,46.2132,41,1
hrt001d,115,738,439,47.0122,36,1
hrt001d,116,587,295,46.8995,45,1
hrt001d,117,408,224,45.6569,45,1
hrt001d,118,970,767,44.4558,38,1
hrt001d,119,784,435,44.8701,38,1
hrt001d,120,561,235,51.4853,50,1
hrt001d,121,604,358,50.1127,42,1
hrt001d,122,382,223,48.6569,48,1
hrt001d,123,896,423,49.7696,40,1
hrt001d,124,470,454,51.5563,48,1
hrt001d,125,598,310,49.1421,46,1
hrt001d,126,337,205,48.2426,48,1
hrt001d,127,609,204,51.799,47,1
hrt001d,128,561,327,51.0416,45,1
hrt001d,129,539,486,48.3137,46,1
hrt001d,130,828,330,53.799,49,1
hrt001d,131,566,220,54.598,44,1
hrt001d,132,1139,522,55.8701,49,1
hrt001d,133,1041,475,52.2548,40,1
hrt001d,134,1094,619,52.0416,46,1
hrt001d,135,925,663,52.799,48,1
hrt001d,136,799,260,53.2132,48,1
hrt001d,137,804,399,54.7696,45,1
hrt001d,138,525,344,52.1421,49,1
hrt001d,139,741,442,52.7696,43,1
hrt001d,140,721,370,58.4975,45,1
hrt001d,141,481,239,59.8995,58,1
hrt001d,142,307,242,59.6569,59,1
hrt001d,143,906,389,57.8995,56,1
hrt001d,144,404,423,56.8995,55,1
hrt001d,145,352,342,56.4853,55,1
hrt001d,146,572,354,57.2132,52,1
hrt001d,147,673,695,56.3137,54,1
hrt001d,148,783,383,56.3848,52,1
hrt001d,149,506,198,56.0711,55,1
hrt001d,150,826,486,62.2548,50,1
hrt001d,151,768,491,62.8701,56,1
hrt001d,152,491,348,61.5563,58,1
hrt001d,153,416,212,62.6569,62,1
hrt001d,154,200,228,61.2426,61,1
hrt001d,155,877,323,60.4558,54,1
hrt001d,156,703,539,60.2132,55,1
hrt001d,157,1192,572,63.6274,58,1
hrt001d,158,768,348,61.598,51,1
hrt001d,159,680,364,62.3848,58,1
hrt001d,160,550,331,67.1421,64,1
hrt001d,161,299,311,65.5563,62,1
hrt001d,162,810,423,67.2843,60,1
hrt001d,163,707,225,64.8995,63,1
hrt001d,164,613,253,66.3848,62,1
hrt001d,165,818,311,66.6985,59,1
hrt001d,166,718,497,66.7696,57,1
hrt001d,167,465,300,66.1421,63,1
hrt001d,168,668,668,66.799,62,1
hrt001d,169,647,392,66.0416,60,1
hrt001d,170,1194,291,70.6985,63,1
hrt001d,171,881,488,69.3553,60,1
hrt001d,172,801,550,71.2132,66,1
hrt001d,173,590,142,71.3848,67,1
hrt001d,174,849,169,71.2843,64,1
