map,scenid,tcost,distance,expect,steps,d,itype
lt_0_lowtown_docks_n,0,701.400000,80.124200,6.242640,60,-1,tree
lt_0_lowtown_docks_n,1,251.200000,30.556200,6.656850,27,-1,tree
lt_0_lowtown_docks_n,2,441.800000,68.739600,7.828430,54,-1,tree
lt_0_lowtown_docks_n,3,123.400000,10.071000,5.828430,9,-1,tree
lt_0_lowtown_docks_n,4,176.200000,21.798800,7.656850,17,-1,tree
lt_0_lowtown_docks_n,5,284.400000,54.254400,7.828430,42,-1,tree
lt_0_lowtown_docks_n,6,150.600000,15.727800,6.656850,13,-1,tree
lt_0_lowtown_docks_n,7,116.000000,11.071000,5.414210,10,-1,tree
lt_0_lowtown_docks_n,8,125.400000,10.656800,7.000000,10,-1,tree
lt_0_lowtown_docks_n,9,306.200000,45.355000,7.414210,36,-1,tree
lt_0_lowtown_docks_n,10,198.400000,32.313600,10.899500,30,-1,tree
lt_0_lowtown_docks_n,11,162.600000,20.970400,10.485300,17,-1,tree
lt_0_lowtown_docks_n,12,178.800000,25.384600,8.071070,21,-1,tree
lt_0_lowtown_docks_n,13,168.800000,20.656800,9.000000,20,-1,tree
lt_0_lowtown_docks_n,14,340.200000,71.810600,8.071070,55,-1,tree
lt_0_lowtown_docks_n,15,211.800000,22.899400,8.414210,21,-1,tree
lt_0_lowtown_docks_n,16,165.200000,21.727800,10.414200,19,-1,tree
lt_0_lowtown_docks_n,17,213.800000,36.526600,8.242640,28,-1,tree
lt_0_lowtown_docks_n,18,432.200000,93.781000,11.414200,72,-1,tree
lt_0_lowtown_docks_n,19,263.200000,62.396400,8.071070,46,-1,tree
lt_0_lowtown_docks_n,20,492.600000,101.508800,12.414200,76,-1,tree
lt_0_lowtown_docks_n,21,304.800000,62.082800,14.485300,49,-1,tree
lt_0_lowtown_docks_n,22,282.600000,46.627200,14.142100,41,-1,tree
lt_0_lowtown_docks_n,23,239.600000,49.355000,13.414200,40,-1,tree
lt_0_lowtown_docks_n,24,235.400000,38.384600,14.727900,34,-1,tree
lt_0_lowtown_docks_n,25,143.800000,24.384600,15.899500,20,-1,tree
lt_0_lowtown_docks_n,26,135.400000,25.384600,14.313700,21,-1,tree
lt_0_lowtown_docks_n,27,259.600000,54.254400,13.485300,42,-1,tree
lt_0_lowtown_docks_n,28,272.400000,47.142000,13.727900,44,-1,tree
lt_0_lowtown_docks_n,29,245.400000,57.526600,15.142100,49,-1,tree
lt_0_lowtown_docks_n,30,297.800000,58.284000,18.485300,51,-1,tree
lt_0_lowtown_docks_n,31,273.800000,64.414200,18.414200,65,-1,tree
lt_0_lowtown_docks_n,32,211.800000,28.414200,18.414200,29,-1,tree
lt_0_lowtown_docks_n,33,245.600000,62.153800,16.313700,47,-1,tree
lt_0_lowtown_docks_n,34,236.400000,39.485200,19.485300,38,-1,tree
lt_0_lowtown_docks_n,35,291.800000,70.840200,19.727900,59,-1,tree
lt_0_lowtown_docks_n,36,290.800000,59.526600,16.071100,51,-1,tree
lt_0_lowtown_docks_n,37,264.200000,59.769200,16.899500,50,-1,tree
lt_0_lowtown_docks_n,38,180.600000,24.828400,18.828400,25,-1,tree
lt_0_lowtown_docks_n,39,118.800000,16.313600,16.313700,14,-1,tree
lt_0_lowtown_docks_n,40,459.600000,121.822400,20.485300,93,-1,tree
lt_0_lowtown_docks_n,41,198.800000,43.183400,20.556300,33,-1,tree
lt_0_lowtown_docks_n,42,159.400000,32.798800,22.313700,28,-1,tree
lt_0_lowtown_docks_n,43,273.000000,63.325400,23.142100,49,-1,tree
lt_0_lowtown_docks_n,44,1160.800000,308.325400,23.071100,294,-1,tree
lt_0_lowtown_docks_n,45,319.600000,79.396400,20.142100,63,-1,tree
lt_0_lowtown_docks_n,46,243.600000,60.082800,23.313700,47,-1,tree
lt_0_lowtown_docks_n,47,301.400000,77.911200,21.828400,64,-1,tree
lt_0_lowtown_docks_n,48,155.800000,29.727800,20.899500,27,-1,tree
lt_0_lowtown_docks_n,49,280.400000,55.455600,23.799000,49,-1,tree
lt_0_lowtown_docks_n,50,361.200000,86.153800,25.242600,71,-1,tree
lt_0_lowtown_docks_n,51,225.400000,45.142000,27.142100,42,-1,tree
lt_0_lowtown_docks_n,52,232.200000,39.656800,25.455800,39,-1,tree
