map,scenid,tcost,distance,expect,steps,d,itype
dr_slavers,0,351.200000,13.656800,5.656850,13,-1,tree
dr_slavers,1,261.600000,30.384600,5.414210,26,-1,tree
dr_slavers,2,148.200000,15.071000,7.414210,14,-1,tree
dr_slavers,3,321.400000,58.911200,4.828430,45,-1,tree
dr_slavers,4,119.200000,15.071000,5.414210,14,-1,tree
dr_slavers,5,120.800000,15.899400,5.414210,14,-1,tree
dr_slavers,6,239.200000,50.426000,4.000000,39,-1,tree
dr_slavers,7,125.600000,16.071000,6.414210,15,-1,tree
dr_slavers,8,186.400000,29.384600,5.828430,25,-1,tree
dr_slavers,9,171.200000,19.656800,6.000000,19,-1,tree
dr_slavers,10,145.600000,19.899400,11.899500,18,-1,tree
dr_slavers,11,220.000000,52.254400,9.828430,40,-1,tree
dr_slavers,12,179.800000,33.798800,8.828430,29,-1,tree
dr_slavers,13,178.000000,28.556200,11.828400,25,-1,tree
dr_slavers,14,263.600000,60.597600,10.656900,50,-1,tree
dr_slavers,15,178.200000,34.556200,11.485300,31,-1,tree
dr_slavers,16,115.800000,15.242600,8.414210,15,-1,tree
dr_slavers,17,129.000000,11.414200,9.414210,12,-1,tree
dr_slavers,18,163.000000,27.970400,8.414210,24,-1,tree
dr_slavers,19,161.600000,26.970400,8.828430,23,-1,tree
dr_slavers,20,130.200000,17.242600,12.414200,17,-1,tree
dr_slavers,21,254.400000,61.840200,13.899500,50,-1,tree
dr_slavers,22,180.000000,20.071000,13.485300,19,-1,tree
dr_slavers,23,190.800000,37.384600,12.414200,33,-1,tree
dr_slavers,24,164.000000,39.526600,12.899500,31,-1,tree
dr_slavers,25,229.800000,44.213000,15.828400,39,-1,tree
dr_slavers,26,253.600000,53.597600,15.071100,43,-1,tree
dr_slavers,27,148.000000,27.142000,12.656900,24,-1,tree
dr_slavers,28,141.800000,16.313600,12.313700,14,-1,tree
dr_slavers,29,218.000000,35.727800,12.313700,33,-1,tree
dr_slavers,30,2357.000000,593.733600,19.142100,550,-1,tree
dr_slavers,31,160.800000,36.313600,16.656900,34,-1,tree
dr_slavers,32,229.400000,43.213000,19.556300,38,-1,tree
dr_slavers,33,261.400000,57.698200,18.727900,50,-1,tree
dr_slavers,34,258.000000,55.698200,19.556300,48,-1,tree
dr_slavers,35,214.200000,47.698200,19.414200,40,-1,tree
