map,scenid,tcost,distance,expect,steps,d,itype
lt_0_lowtown_n,0,721.600000,55.325400,4.414210,41,-1,tree
lt_0_lowtown_n,1,150.600000,12.727800,4.242640,10,-1,tree
lt_0_lowtown_n,2,132.600000,10.899400,6.656850,9,-1,tree
lt_0_lowtown_n,3,904.200000,152.142000,7.656850,149,-1,tree
lt_0_lowtown_n,4,463.400000,70.396400,6.656850,54,-1,tree
lt_0_lowtown_n,5,115.600000,11.071000,5.414210,10,-1,tree
lt_0_lowtown_n,6,775.600000,133.207000,4.414210,99,-1,tree
lt_0_lowtown_n,7,121.400000,11.656800,4.000000,11,-1,tree
lt_0_lowtown_n,8,127.600000,6.828400,4.828430,7,-1,tree
lt_0_lowtown_n,9,457.400000,85.952600,7.242640,65,-1,tree
lt_0_lowtown_n,10,259.600000,32.869800,8.242640,26,-1,tree
lt_0_lowtown_n,11,279.800000,57.568000,10.899500,42,-1,tree
lt_0_lowtown_n,12,160.200000,17.727800,9.485280,15,-1,tree
lt_0_lowtown_n,13,162.400000,17.656800,8.000000,17,-1,tree
lt_0_lowtown_n,14,245.400000,38.384600,9.899490,34,-1,tree
lt_0_lowtown_n,15,208.000000,24.313600,10.899500,22,-1,tree
lt_0_lowtown_n,16,273.600000,27.798800,10.828400,23,-1,tree
lt_0_lowtown_n,17,213.400000,29.627200,9.828430,24,-1,tree
lt_0_lowtown_n,18,190.200000,30.455600,9.485280,24,-1,tree
lt_0_lowtown_n,19,283.600000,45.355000,10.242600,36,-1,tree
lt_0_lowtown_n,20,892.400000,164.295800,13.485300,145,-1,tree
lt_0_lowtown_n,21,254.000000,46.869800,13.071100,40,-1,tree
lt_0_lowtown_n,22,348.000000,46.698200,13.828400,39,-1,tree
lt_0_lowtown_n,23,283.000000,40.627200,12.000000,35,-1,tree
lt_0_lowtown_n,24,153.800000,21.485200,13.485300,20,-1,tree
lt_0_lowtown_n,25,330.200000,49.698200,12.485300,42,-1,tree
lt_0_lowtown_n,26,544.600000,116.094600,15.727900,91,-1,tree
lt_0_lowtown_n,27,217.200000,32.556200,14.414200,29,-1,tree
lt_0_lowtown_n,28,207.200000,39.455600,12.828400,33,-1,tree
lt_0_lowtown_n,29,186.800000,33.041400,12.899500,27,-1,tree
lt_0_lowtown_n,30,605.200000,117.579800,18.828400,90,-1,tree
lt_0_lowtown_n,31,310.800000,43.041400,18.414200,37,-1,tree
lt_0_lowtown_n,32,249.000000,37.727800,16.656900,35,-1,tree
lt_0_lowtown_n,33,411.600000,70.254400,17.242600,58,-1,tree
lt_0_lowtown_n,34,392.400000,68.911200,19.656900,55,-1,tree
lt_0_lowtown_n,35,305.000000,50.627200,19.313700,45,-1,tree
lt_0_lowtown_n,36,322.600000,53.597600,18.828400,43,-1,tree
lt_0_lowtown_n,37,526.600000,75.497000,19.414200,62,-1,tree
lt_0_lowtown_n,38,2257.400000,445.579800,16.828400,418,-1,tree
lt_0_lowtown_n,39,365.200000,55.526600,19.242600,47,-1,tree
lt_0_lowtown_n,40,447.000000,83.881600,20.242600,65,-1,tree
lt_0_lowtown_n,41,204.200000,29.313600,22.727900,27,-1,tree
lt_0_lowtown_n,42,591.800000,111.609400,20.313700,89,-1,tree
lt_0_lowtown_n,43,197.600000,29.485200,21.485300,28,-1,tree
lt_0_lowtown_n,44,243.200000,41.627200,23.485300,36,-1,tree
lt_0_lowtown_n,45,256.000000,40.698200,23.485300,33,-1,tree
lt_0_lowtown_n,46,481.400000,97.295800,23.414200,78,-1,tree
lt_0_lowtown_n,47,286.800000,44.384600,23.414200,40,-1,tree
lt_0_lowtown_n,48,200.200000,40.183400,20.384800,30,-1,tree
lt_0_lowtown_n,49,264.200000,43.869800,21.485300,37,-1,tree
lt_0_lowtown_n,50,471.400000,72.355000,27.727900,63,-1,tree
