map,scenid,tcost,distance,expect,steps,d,itype
ht_mansion_n,0,333.800000,17.071000,6.828430,16,-1,tree
ht_mansion_n,1,173.600000,20.142000,5.414210,17,-1,tree
ht_mansion_n,2,140.000000,16.242600,5.414210,16,-1,tree
ht_mansion_n,3,116.600000,10.242600,5.414210,10,-1,tree
ht_mansion_n,4,99.400000,8.656800,4.414210,8,-1,tree
ht_mansion_n,5,107.600000,7.828400,7.828430,8,-1,tree
ht_mansion_n,6,240.000000,34.970400,7.656850,31,-1,tree
ht_mansion_n,7,305.000000,50.485200,5.656850,49,-1,tree
ht_mansion_n,8,124.800000,15.313600,4.000000,13,-1,tree
ht_mansion_n,9,132.800000,16.485200,4.828430,15,-1,tree
ht_mansion_n,10,159.200000,24.213000,10.071100,19,-1,tree
ht_mansion_n,11,169.400000,23.727800,9.828430,21,-1,tree
ht_mansion_n,12,115.600000,16.071000,10.071100,15,-1,tree
ht_mansion_n,13,346.200000,76.970400,11.656900,73,-1,tree
ht_mansion_n,14,175.800000,28.556200,11.242600,25,-1,tree
ht_mansion_n,15,108.800000,11.828400,11.828400,12,-1,tree
ht_mansion_n,16,188.800000,24.656800,11.000000,24,-1,tree
ht_mansion_n,17,120.600000,12.899400,8.071070,11,-1,tree
ht_mansion_n,18,154.800000,23.313600,8.828430,21,-1,tree
ht_mansion_n,19,150.600000,20.071000,9.242640,19,-1,tree
ht_mansion_n,20,143.400000,22.071000,12.071100,21,-1,tree
ht_mansion_n,21,181.400000,28.727800,12.727900,26,-1,tree
ht_mansion_n,22,792.800000,168.053200,14.899500,150,-1,tree
ht_mansion_n,23,511.600000,136.710000,14.828400,117,-1,tree
ht_mansion_n,24,147.000000,21.414200,13.414200,22,-1,tree
ht_mansion_n,25,226.800000,38.284000,15.656900,31,-1,tree
ht_mansion_n,26,233.400000,43.112400,15.656900,35,-1,tree
ht_mansion_n,27,281.000000,68.568000,13.899500,53,-1,tree
ht_mansion_n,28,198.600000,37.112400,13.071100,29,-1,tree
ht_mansion_n,29,178.400000,28.485200,12.485300,27,-1,tree
ht_mansion_n,30,131.000000,19.142000,19.142100,16,-1,tree
ht_mansion_n,31,127.800000,17.899400,17.899500,16,-1,tree
ht_mansion_n,32,167.400000,21.656800,16.828400,21,-1,tree
ht_mansion_n,33,207.000000,37.727800,17.727900,35,-1,tree
ht_mansion_n,34,142.200000,23.899400,17.071100,22,-1,tree
ht_mansion_n,35,638.200000,150.739600,17.970600,136,-1,tree
ht_mansion_n,36,350.400000,87.041400,18.899500,81,-1,tree
ht_mansion_n,37,157.400000,24.970400,19.313700,21,-1,tree
ht_mansion_n,38,229.400000,45.698200,19.071100,38,-1,tree
ht_mansion_n,39,162.800000,31.727800,19.828400,29,-1,tree
ht_mansion_n,40,185.400000,34.798800,20.799000,30,-1,tree
ht_mansion_n,41,176.600000,33.242600,22.414200,33,-1,tree
ht_mansion_n,42,234.200000,46.213000,22.656900,41,-1,tree
ht_mansion_n,43,148.600000,24.142000,22.142100,21,-1,tree
