map,scenid,tcost,distance,expect,steps,d,itype
orz300d,0,2189.800000,185.431800,1.000000,133,-1,tree
orz300d,1,386.200000,22.556200,3.828430,19,-1,tree
orz300d,2,522.600000,65.982200,3.414210,50,-1,tree
orz300d,3,411.000000,32.213000,3.000000,27,-1,tree
orz300d,4,286.000000,8.071000,3.828430,7,-1,tree
orz300d,5,242.600000,2.828400,2.828430,3,-1,tree
orz300d,6,503.800000,72.224800,2.828430,55,-1,tree
orz300d,7,1180.000000,230.272000,2.000000,165,-1,tree
orz300d,8,490.800000,51.668600,2.414210,39,-1,tree
orz300d,9,579.600000,75.710000,3.828430,56,-1,tree
orz300d,10,522.600000,61.325400,7.000000,47,-1,tree
orz300d,11,339.000000,13.899400,5.414210,12,-1,tree
orz300d,12,350.600000,16.656800,6.656850,16,-1,tree
orz300d,13,653.200000,84.710000,5.414210,65,-1,tree
orz300d,14,454.200000,48.940800,7.242640,40,-1,tree
orz300d,15,305.000000,7.242600,7.242640,7,-1,tree
orz300d,16,621.400000,78.053200,5.242640,60,-1,tree
orz300d,17,553.800000,75.881600,5.414210,57,-1,tree
orz300d,18,1241.000000,292.082600,7.242640,209,-1,tree
orz300d,19,1637.600000,351.053000,5.000000,263,-1,tree
orz300d,20,542.600000,65.254400,11.313700,53,-1,tree
orz300d,21,437.800000,40.869800,10.242600,34,-1,tree
orz300d,22,519.800000,62.497000,10.071100,49,-1,tree
orz300d,23,359.800000,23.556200,10.242600,20,-1,tree
orz300d,24,392.600000,30.142000,8.485280,27,-1,tree
orz300d,25,270.200000,8.485200,8.485280,7,-1,tree
orz300d,26,494.600000,61.497000,10.242600,48,-1,tree
orz300d,27,370.800000,28.384600,10.828400,24,-1,tree
orz300d,28,1256.200000,302.496800,9.656850,219,-1,tree
orz300d,29,914.800000,200.573800,11.899500,144,-1,tree
orz300d,30,549.600000,55.668600,14.071100,43,-1,tree
orz300d,31,381.000000,28.384600,13.414200,24,-1,tree
orz300d,32,444.400000,45.183400,12.313700,35,-1,tree
orz300d,33,542.400000,63.011800,13.656900,52,-1,tree
orz300d,34,600.000000,73.153800,12.242600,58,-1,tree
orz300d,35,561.600000,67.668600,12.899500,55,-1,tree
orz300d,36,364.000000,29.213000,13.899500,24,-1,tree
orz300d,37,450.400000,54.840200,14.656900,43,-1,tree
orz300d,38,424.000000,42.627200,14.485300,37,-1,tree
orz300d,39,2161.800000,384.455400,14.485300,308,-1,tree
orz300d,40,518.000000,56.112400,18.656900,48,-1,tree
orz300d,41,1680.000000,344.514600,16.727900,278,-1,tree
orz300d,42,953.600000,187.017600,18.970600,135,-1,tree
orz300d,43,443.000000,38.869800,16.242600,32,-1,tree
orz300d,44,437.200000,53.011800,18.727900,42,-1,tree
orz300d,45,908.200000,180.047200,18.242600,133,-1,tree
orz300d,46,1437.200000,302.899200,16.142100,231,-1,tree
orz300d,47,383.000000,19.656800,17.656900,19,-1,tree
orz300d,48,556.800000,46.485200,17.656900,45,-1,tree
orz300d,49,377.800000,22.071000,16.071100,21,-1,tree
orz300d,50,441.200000,35.313600,23.799000,33,-1,tree
orz300d,51,383.600000,34.798800,23.970600,30,-1,tree
orz300d,52,516.000000,43.041400,20.071100,37,-1,tree
orz300d,53,440.400000,36.798800,22.656900,32,-1,tree
orz300d,54,1034.000000,181.905200,22.970600,139,-1,tree
orz300d,55,527.200000,54.355000,23.970600,45,-1,tree
orz300d,56,534.200000,62.153800,23.384800,47,-1,tree
orz300d,57,654.400000,90.153800,21.142100,75,-1,tree
orz300d,58,1154.800000,211.189200,22.213200,160,-1,tree
orz300d,59,1814.800000,338.029400,21.899500,274,-1,tree
orz300d,60,420.800000,37.142000,27.242600,34,-1,tree
orz300d,61,392.400000,42.627200,26.142100,37,-1,tree
orz300d,62,570.200000,74.426000,24.727900,63,-1,tree
orz300d,63,367.200000,34.455600,24.213200,28,-1,tree
orz300d,64,712.400000,93.982200,27.414200,78,-1,tree
orz300d,65,1701.400000,333.686200,26.384800,268,-1,tree
orz300d,66,522.800000,54.112400,25.727900,46,-1,tree
orz300d,67,547.000000,46.798800,27.970600,42,-1,tree
orz300d,68,1201.000000,244.514600,26.384800,178,-1,tree
orz300d,69,624.600000,66.668600,26.485300,54,-1,tree
orz300d,70,478.200000,39.213000,28.000000,34,-1,tree
orz300d,71,539.400000,45.556200,31.556300,42,-1,tree
orz300d,72,579.800000,55.798800,30.000000,51,-1,tree
orz300d,73,540.000000,52.142000,30.142100,49,-1,tree
orz300d,74,599.600000,72.153800,30.556300,57,-1,tree
orz300d,75,992.000000,180.662600,30.899500,139,-1,tree
orz300d,76,583.200000,62.940800,29.142100,54,-1,tree
orz300d,77,392.400000,37.727800,29.727900,35,-1,tree
orz300d,78,972.600000,189.733600,31.485300,146,-1,tree
orz300d,79,440.400000,45.597600,30.242600,35,-1,tree
orz300d,80,830.800000,102.982200,34.799000,87,-1,tree
orz300d,81,470.200000,51.940800,32.384800,43,-1,tree
orz300d,82,1732.400000,349.727600,33.213200,277,-1,tree
orz300d,83,634.600000,89.082800,33.000000,76,-1,tree
orz300d,84,720.600000,96.538400,35.041600,76,-1,tree
