map,scenid,tcost,distance,expect,steps,d,itype
ht_0_hightown_n,0,422.800000,15.142000,5.242640,12,-1,tree
ht_0_hightown_n,1,230.200000,27.798800,4.000000,23,-1,tree
ht_0_hightown_n,2,207.400000,21.142000,4.414210,18,-1,tree
ht_0_hightown_n,3,334.000000,55.082800,5.000000,42,-1,tree
ht_0_hightown_n,4,198.200000,18.899400,7.828430,17,-1,tree
ht_0_hightown_n,5,417.400000,79.153800,4.828430,64,-1,tree
ht_0_hightown_n,6,161.400000,15.485200,7.242640,14,-1,tree
ht_0_hightown_n,7,187.000000,21.313600,4.828430,19,-1,tree
ht_0_hightown_n,8,191.000000,15.727800,7.242640,13,-1,tree
ht_0_hightown_n,9,282.000000,39.940800,7.656850,31,-1,tree
ht_0_hightown_n,10,278.200000,33.627200,9.828430,28,-1,tree
ht_0_hightown_n,11,231.800000,39.112400,9.656850,31,-1,tree
ht_0_hightown_n,12,227.000000,28.627200,11.656900,23,-1,tree
ht_0_hightown_n,13,391.600000,56.840200,10.414200,45,-1,tree
ht_0_hightown_n,14,160.200000,14.313600,8.414210,12,-1,tree
ht_0_hightown_n,15,217.600000,24.798800,10.899500,20,-1,tree
ht_0_hightown_n,16,192.800000,26.970400,8.828430,23,-1,tree
ht_0_hightown_n,17,420.000000,73.396400,11.656900,57,-1,tree
ht_0_hightown_n,18,132.000000,13.414200,9.656850,14,-1,tree
ht_0_hightown_n,19,229.200000,29.727800,11.485300,27,-1,tree
ht_0_hightown_n,20,260.400000,44.627200,15.656900,39,-1,tree
ht_0_hightown_n,21,149.600000,21.313600,14.242600,19,-1,tree
ht_0_hightown_n,22,398.800000,64.982200,14.313700,49,-1,tree
ht_0_hightown_n,23,578.000000,92.224800,13.313700,75,-1,tree
ht_0_hightown_n,24,504.400000,95.769200,15.142100,86,-1,tree
ht_0_hightown_n,25,375.200000,101.011800,15.899500,90,-1,tree
ht_0_hightown_n,26,194.200000,20.970400,12.828400,17,-1,tree
ht_0_hightown_n,27,150.600000,19.414200,15.414200,20,-1,tree
ht_0_hightown_n,28,163.800000,32.556200,15.142100,29,-1,tree
ht_0_hightown_n,29,168.800000,25.970400,12.656900,22,-1,tree
ht_0_hightown_n,30,339.400000,65.911200,19.485300,52,-1,tree
ht_0_hightown_n,31,790.200000,146.124200,18.384800,126,-1,tree
ht_0_hightown_n,32,186.000000,21.899400,19.899500,20,-1,tree
ht_0_hightown_n,33,155.800000,27.970400,19.970600,24,-1,tree
ht_0_hightown_n,34,238.000000,37.970400,17.485300,34,-1,tree
ht_0_hightown_n,35,312.400000,53.526600,18.071100,45,-1,tree
ht_0_hightown_n,36,282.600000,59.325400,17.142100,45,-1,tree
ht_0_hightown_n,37,223.200000,50.869800,19.899500,44,-1,tree
ht_0_hightown_n,38,754.800000,177.810600,16.899500,161,-1,tree
ht_0_hightown_n,39,256.000000,56.254400,16.899500,44,-1,tree
ht_0_hightown_n,40,269.200000,54.284000,23.656900,47,-1,tree
ht_0_hightown_n,41,251.400000,50.284000,23.313700,43,-1,tree
ht_0_hightown_n,42,267.600000,41.041400,23.627400,35,-1,tree
ht_0_hightown_n,43,206.800000,44.869800,21.071100,38,-1,tree
ht_0_hightown_n,44,430.400000,91.739600,21.799000,77,-1,tree
ht_0_hightown_n,45,202.400000,23.970400,23.970600,20,-1,tree
ht_0_hightown_n,46,514.400000,144.053200,22.556300,126,-1,tree
ht_0_hightown_n,47,359.000000,75.254400,22.727900,63,-1,tree
ht_0_hightown_n,48,160.800000,36.526600,22.384800,28,-1,tree
ht_0_hightown_n,49,252.800000,46.384600,22.828400,42,-1,tree
ht_0_hightown_n,50,161.200000,36.142000,24.142100,33,-1,tree
ht_0_hightown_n,51,163.000000,36.769200,27.656900,27,-1,tree
ht_0_hightown_n,52,157.800000,33.727800,25.828400,31,-1,tree
ht_0_hightown_n,53,177.400000,32.071000,25.727900,31,-1,tree
ht_0_hightown_n,54,847.200000,199.278000,25.313700,163,-1,tree
ht_0_hightown_n,55,297.600000,52.355000,24.556300,43,-1,tree
ht_0_hightown_n,56,181.600000,35.142000,27.142100,32,-1,tree
ht_0_hightown_n,57,197.000000,30.727800,25.899500,28,-1,tree
ht_0_hightown_n,58,267.800000,57.455600,27.071100,51,-1,tree
ht_0_hightown_n,59,237.000000,47.455600,25.071100,41,-1,tree
ht_0_hightown_n,60,243.800000,51.940800,31.556300,43,-1,tree
ht_0_hightown_n,61,846.000000,219.053200,29.313700,201,-1,tree
ht_0_hightown_n,62,249.800000,58.698200,28.071100,51,-1,tree
ht_0_hightown_n,63,170.800000,36.455600,30.455800,30,-1,tree
ht_0_hightown_n,64,353.400000,75.183400,28.414200,65,-1,tree
ht_0_hightown_n,65,205.200000,44.455600,28.455800,38,-1,tree
ht_0_hightown_n,66,356.000000,88.739600,31.242600,74,-1,tree
ht_0_hightown_n,67,187.200000,46.142000,30.000000,43,-1,tree
ht_0_hightown_n,68,225.400000,44.627200,28.828400,39,-1,tree
ht_0_hightown_n,69,414.600000,109.526600,31.727900,101,-1,tree
ht_0_hightown_n,70,314.400000,70.597600,34.213200,60,-1,tree
ht_0_hightown_n,71,254.400000,46.627200,34.627400,41,-1,tree
ht_0_hightown_n,72,407.200000,80.355000,32.455800,71,-1,tree
ht_0_hightown_n,73,330.200000,70.940800,34.455800,62,-1,tree
ht_0_hightown_n,74,305.800000,67.840200,35.556300,56,-1,tree
ht_0_hightown_n,75,312.200000,67.970400,35.970600,64,-1,tree
ht_0_hightown_n,76,244.400000,61.526600,32.112700,53,-1,tree
ht_0_hightown_n,77,152.800000,38.041400,32.384800,32,-1,tree
ht_0_hightown_n,78,248.600000,63.798800,33.213200,59,-1,tree
ht_0_hightown_n,79,158.800000,33.414200,33.414200,34,-1,tree
ht_0_hightown_n,80,262.200000,60.011800,36.213200,49,-1,tree
ht_0_hightown_n,81,367.600000,78.940800,36.941100,70,-1,tree
ht_0_hightown_n,82,241.200000,62.284000,36.828400,55,-1,tree
ht_0_hightown_n,83,566.400000,147.023600,37.000000,124,-1,tree
ht_0_hightown_n,84,241.200000,56.112400,39.041600,48,-1,tree
ht_0_hightown_n,85,208.800000,56.284000,37.455800,49,-1,tree
ht_0_hightown_n,86,325.600000,92.426000,38.284300,81,-1,tree
ht_0_hightown_n,87,195.000000,39.656800,37.656900,39,-1,tree
ht_0_hightown_n,88,216.800000,56.899400,37.242600,55,-1,tree
ht_0_hightown_n,89,243.200000,61.183400,36.941100,51,-1,tree
ht_0_hightown_n,90,258.200000,54.526600,42.970600,46,-1,tree
ht_0_hightown_n,91,283.200000,51.727800,41.242600,49,-1,tree
ht_0_hightown_n,92,474.000000,96.153800,42.656900,81,-1,tree
ht_0_hightown_n,93,808.200000,214.467400,42.242600,196,-1,tree
ht_0_hightown_n,94,369.200000,84.526600,40.384800,76,-1,tree
ht_0_hightown_n,95,401.400000,88.597600,42.799000,78,-1,tree
ht_0_hightown_n,96,388.400000,85.183400,41.183800,75,-1,tree
ht_0_hightown_n,97,460.800000,107.639000,43.112700,90,-1,tree
ht_0_hightown_n,98,338.200000,87.053200,42.627400,69,-1,tree
ht_0_hightown_n,99,374.600000,80.213000,41.284300,75,-1,tree
ht_0_hightown_n,100,262.000000,67.869800,47.870100,61,-1,tree
ht_0_hightown_n,101,558.400000,152.124200,47.799000,132,-1,tree
ht_0_hightown_n,102,369.000000,82.769200,45.213200,73,-1,tree
ht_0_hightown_n,103,250.200000,67.869800,45.870100,61,-1,tree
ht_0_hightown_n,104,397.200000,85.668600,44.656900,73,-1,tree
ht_0_hightown_n,105,257.400000,54.112400,45.627400,46,-1,tree
ht_0_hightown_n,106,268.800000,65.556200,45.556300,62,-1,tree
ht_0_hightown_n,107,330.200000,63.112400,45.112700,55,-1,tree
ht_0_hightown_n,108,622.200000,148.982200,45.242600,133,-1,tree
ht_0_hightown_n,109,245.600000,62.313600,44.313700,60,-1,tree
ht_0_hightown_n,110,458.600000,113.840200,48.727900,102,-1,tree
ht_0_hightown_n,111,304.400000,70.840200,50.556300,59,-1,tree
ht_0_hightown_n,112,521.000000,123.568000,51.041600,108,-1,tree
ht_0_hightown_n,113,332.400000,69.940800,50.727900,61,-1,tree
ht_0_hightown_n,114,903.200000,248.124200,51.656900,228,-1,tree
ht_0_hightown_n,115,503.000000,111.284000,51.142100,104,-1,tree
ht_0_hightown_n,116,366.200000,76.869800,48.870100,70,-1,tree
ht_0_hightown_n,117,587.800000,146.840200,51.183800,135,-1,tree
ht_0_hightown_n,118,315.000000,71.769200,50.941100,62,-1,tree
ht_0_hightown_n,119,741.000000,191.278000,48.384800,155,-1,tree
ht_0_hightown_n,120,1374.200000,364.579800,54.313700,337,-1,tree
ht_0_hightown_n,121,353.800000,82.940800,52.355300,74,-1,tree
ht_0_hightown_n,122,326.600000,85.053200,55.598000,67,-1,tree
ht_0_hightown_n,123,320.400000,80.142000,52.526900,77,-1,tree
ht_0_hightown_n,124,675.200000,203.810600,53.384800,187,-1,tree
ht_0_hightown_n,125,294.000000,71.254400,54.727900,59,-1,tree
ht_0_hightown_n,126,322.600000,63.970400,53.142100,60,-1,tree
ht_0_hightown_n,127,340.200000,94.082800,53.556300,81,-1,tree
ht_0_hightown_n,128,689.000000,199.881600,53.112700,181,-1,tree
ht_0_hightown_n,129,548.800000,171.224800,52.799000,154,-1,tree
ht_0_hightown_n,130,518.200000,106.710000,59.112700,87,-1,tree
ht_0_hightown_n,131,877.000000,223.467400,59.384800,205,-1,tree
ht_0_hightown_n,132,627.200000,196.639000,59.911700,179,-1,tree
ht_0_hightown_n,133,333.200000,90.538400,57.426400,70,-1,tree
ht_0_hightown_n,134,324.200000,69.284000,58.799000,62,-1,tree
ht_0_hightown_n,135,462.600000,97.183400,56.497500,87,-1,tree
ht_0_hightown_n,136,492.800000,112.082800,58.911700,99,-1,tree
ht_0_hightown_n,137,359.800000,81.869800,58.556300,75,-1,tree
ht_0_hightown_n,138,337.800000,90.082800,56.142100,77,-1,tree
ht_0_hightown_n,139,304.200000,61.698200,58.526900,54,-1,tree
ht_0_hightown_n,140,277.400000,78.426000,60.426400,67,-1,tree
ht_0_hightown_n,141,743.600000,98.769200,61.254800,89,-1,tree
ht_0_hightown_n,142,313.600000,63.414200,63.414200,64,-1,tree
ht_0_hightown_n,143,624.400000,172.396400,61.142100,156,-1,tree
ht_0_hightown_n,144,439.400000,97.769200,61.627400,88,-1,tree
ht_0_hightown_n,145,534.400000,133.568000,60.899500,118,-1,tree
ht_0_hightown_n,146,484.800000,114.082800,62.284300,101,-1,tree
ht_0_hightown_n,147,607.800000,80.940800,62.941100,72,-1,tree
ht_0_hightown_n,148,310.600000,72.426000,61.799000,61,-1,tree
ht_0_hightown_n,149,429.200000,111.769200,63.183800,102,-1,tree
ht_0_hightown_n,150,662.600000,171.840200,67.012200,160,-1,tree
ht_0_hightown_n,151,393.000000,107.940800,67.799000,99,-1,tree
ht_0_hightown_n,152,641.400000,164.266200,65.455800,140,-1,tree
ht_0_hightown_n,153,530.600000,119.668600,66.840600,107,-1,tree
ht_0_hightown_n,154,450.400000,95.284000,64.313700,88,-1,tree
ht_0_hightown_n,155,646.000000,162.650800,65.941100,133,-1,tree
ht_0_hightown_n,156,479.000000,119.112400,67.455800,111,-1,tree
ht_0_hightown_n,157,304.200000,83.568000,64.254800,68,-1,tree
ht_0_hightown_n,158,747.600000,131.881600,66.041600,113,-1,tree
ht_0_hightown_n,159,313.800000,86.940800,66.799000,78,-1,tree
