map,scenid,tcost,distance,expect,steps,d,itype
ca_cavern1_haunted,0,2742.800000,22.727800,7.071070,20,-1,tree
ca_cavern1_haunted,1,383.400000,11.656800,4.828430,11,-1,tree
ca_cavern1_haunted,2,371.400000,12.828400,4.000000,13,-1,tree
ca_cavern1_haunted,3,504.800000,30.485200,4.828430,29,-1,tree
ca_cavern1_haunted,4,456.800000,22.142000,6.000000,19,-1,tree
ca_cavern1_haunted,5,335.600000,9.414200,5.414210,10,-1,tree
ca_cavern1_haunted,6,447.800000,24.970400,4.000000,21,-1,tree
ca_cavern1_haunted,7,389.200000,21.970400,5.000000,18,-1,tree
ca_cavern1_haunted,8,335.200000,8.656800,5.242640,8,-1,tree
ca_cavern1_haunted,9,796.000000,75.224800,7.242640,58,-1,tree
ca_cavern1_haunted,10,536.400000,41.112400,8.828430,33,-1,tree
ca_cavern1_haunted,11,650.600000,66.810600,11.071100,50,-1,tree
ca_cavern1_haunted,12,344.200000,8.656800,8.656850,8,-1,tree
ca_cavern1_haunted,13,478.000000,30.313600,8.071070,28,-1,tree
ca_cavern1_haunted,14,375.000000,20.970400,8.242640,17,-1,tree
ca_cavern1_haunted,15,440.600000,25.899400,8.242640,24,-1,tree
ca_cavern1_haunted,16,422.800000,22.727800,8.828430,20,-1,tree
ca_cavern1_haunted,17,768.800000,76.153800,11.485300,61,-1,tree
ca_cavern1_haunted,18,359.800000,25.627200,11.485300,20,-1,tree
ca_cavern1_haunted,19,323.800000,11.899400,8.242640,10,-1,tree
ca_cavern1_haunted,20,426.800000,18.899400,14.899500,17,-1,tree
ca_cavern1_haunted,21,547.400000,42.112400,15.485300,34,-1,tree
ca_cavern1_haunted,22,595.600000,50.284000,15.071100,43,-1,tree
ca_cavern1_haunted,23,484.200000,29.485200,14.313700,28,-1,tree
ca_cavern1_haunted,24,459.000000,34.384600,15.899500,30,-1,tree
ca_cavern1_haunted,25,413.200000,26.727800,13.656900,24,-1,tree
ca_cavern1_haunted,26,488.400000,36.727800,15.556300,34,-1,tree
ca_cavern1_haunted,27,369.400000,15.556200,15.556300,12,-1,tree
ca_cavern1_haunted,28,509.600000,41.769200,14.899500,32,-1,tree
ca_cavern1_haunted,29,340.200000,22.313600,15.485300,20,-1,tree
ca_cavern1_haunted,30,402.200000,24.656800,17.242600,24,-1,tree
ca_cavern1_haunted,31,554.400000,46.213000,17.242600,41,-1,tree
ca_cavern1_haunted,32,2116.800000,19.384600,17.142100,15,-1,tree
ca_cavern1_haunted,33,460.600000,45.698200,19.899500,38,-1,tree
ca_cavern1_haunted,34,340.000000,25.970400,17.970600,22,-1,tree
ca_cavern1_haunted,35,392.600000,29.213000,17.071100,24,-1,tree
ca_cavern1_haunted,36,584.800000,70.840200,18.071100,59,-1,tree
ca_cavern1_haunted,37,395.000000,34.627200,18.485300,29,-1,tree
ca_cavern1_haunted,38,421.400000,43.384600,19.727900,39,-1,tree
ca_cavern1_haunted,39,557.000000,74.497000,19.727900,61,-1,tree
ca_cavern1_haunted,40,517.800000,37.627200,23.142100,32,-1,tree
ca_cavern1_haunted,41,710.400000,87.224800,21.000000,70,-1,tree
ca_cavern1_haunted,42,393.600000,29.828400,21.828400,30,-1,tree
ca_cavern1_haunted,43,471.000000,42.970400,23.313700,39,-1,tree
ca_cavern1_haunted,44,691.000000,77.840200,21.213200,66,-1,tree
ca_cavern1_haunted,45,514.000000,70.840200,23.727900,59,-1,tree
ca_cavern1_haunted,46,535.400000,74.082800,22.828400,61,-1,tree
ca_cavern1_haunted,47,418.200000,29.384600,22.313700,25,-1,tree
ca_cavern1_haunted,48,384.200000,35.727800,22.071100,33,-1,tree
ca_cavern1_haunted,49,408.400000,37.970400,23.142100,34,-1,tree
ca_cavern1_haunted,50,420.000000,25.899400,25.313700,24,-1,tree
ca_cavern1_haunted,51,463.800000,44.526600,25.899500,36,-1,tree
ca_cavern1_haunted,52,491.000000,41.899400,26.041600,40,-1,tree
ca_cavern1_haunted,53,367.400000,31.242600,25.242600,31,-1,tree
ca_cavern1_haunted,54,426.000000,44.112400,26.656900,36,-1,tree
ca_cavern1_haunted,55,441.400000,32.556200,24.556300,29,-1,tree
ca_cavern1_haunted,56,540.000000,54.284000,25.556300,47,-1,tree
ca_cavern1_haunted,57,505.200000,41.970400,25.828400,38,-1,tree
ca_cavern1_haunted,58,466.800000,51.911200,27.870100,38,-1,tree
ca_cavern1_haunted,59,441.200000,48.698200,27.142100,41,-1,tree
ca_cavern1_haunted,60,516.400000,48.426000,31.455800,37,-1,tree
ca_cavern1_haunted,61,370.400000,41.526600,29.627400,33,-1,tree
ca_cavern1_haunted,62,523.800000,71.739600,28.142100,57,-1,tree
ca_cavern1_haunted,63,491.600000,48.355000,31.627400,39,-1,tree
ca_cavern1_haunted,64,614.000000,54.769200,30.727900,45,-1,tree
ca_cavern1_haunted,65,769.400000,99.881600,28.485300,81,-1,tree
ca_cavern1_haunted,66,624.800000,51.899400,31.899500,50,-1,tree
ca_cavern1_haunted,67,667.200000,77.668600,29.284300,65,-1,tree
ca_cavern1_haunted,68,478.200000,36.970400,28.970600,33,-1,tree
ca_cavern1_haunted,69,367.400000,38.627200,28.970600,33,-1,tree
ca_cavern1_haunted,70,717.200000,93.224800,32.899500,76,-1,tree
ca_cavern1_haunted,71,703.400000,103.224800,34.556300,86,-1,tree
ca_cavern1_haunted,72,664.800000,58.254400,34.213200,46,-1,tree
ca_cavern1_haunted,73,544.800000,60.769200,32.627400,51,-1,tree
ca_cavern1_haunted,74,432.200000,47.455600,32.727900,41,-1,tree
ca_cavern1_haunted,75,456.400000,44.355000,34.213200,35,-1,tree
ca_cavern1_haunted,76,376.200000,34.828400,33.414200,35,-1,tree
ca_cavern1_haunted,77,540.600000,41.071000,32.242600,40,-1,tree
ca_cavern1_haunted,78,633.200000,71.455600,34.970600,65,-1,tree
ca_cavern1_haunted,79,535.800000,52.284000,33.071100,45,-1,tree
ca_cavern1_haunted,80,682.600000,80.911200,38.485300,67,-1,tree
ca_cavern1_haunted,81,478.800000,58.455600,38.656900,52,-1,tree
ca_cavern1_haunted,82,573.800000,49.041400,36.213200,43,-1,tree
ca_cavern1_haunted,83,543.800000,57.627200,38.112700,52,-1,tree
ca_cavern1_haunted,84,595.400000,62.213000,36.556300,57,-1,tree
ca_cavern1_haunted,85,390.200000,42.455600,37.041600,36,-1,tree
ca_cavern1_haunted,86,441.800000,46.869800,36.485300,40,-1,tree
ca_cavern1_haunted,87,527.800000,79.124200,36.112700,59,-1,tree
ca_cavern1_haunted,88,545.800000,50.769200,39.799000,41,-1,tree
ca_cavern1_haunted,89,547.800000,65.668600,36.799000,53,-1,tree
ca_cavern1_haunted,90,402.600000,42.828400,40.828400,43,-1,tree
ca_cavern1_haunted,91,473.200000,58.727800,42.142100,56,-1,tree
ca_cavern1_haunted,92,476.000000,45.970400,41.970600,42,-1,tree
ca_cavern1_haunted,93,654.000000,73.082800,40.799000,60,-1,tree
ca_cavern1_haunted,94,530.400000,62.011800,42.455800,51,-1,tree
ca_cavern1_haunted,95,567.800000,57.112400,40.284300,49,-1,tree
ca_cavern1_haunted,96,535.600000,61.627200,43.142100,56,-1,tree
ca_cavern1_haunted,97,764.000000,67.698200,40.485300,60,-1,tree
ca_cavern1_haunted,98,567.200000,52.798800,42.313700,48,-1,tree
