map,scenid,tcost,distance,expect,steps,d,itype
ht_mansion2,0,409.600000,16.071000,6.414210,15,-1,tree
ht_mansion2,1,295.400000,30.627200,5.656850,25,-1,tree
ht_mansion2,2,219.200000,39.698200,6.242640,32,-1,tree
ht_mansion2,3,101.800000,9.242600,4.414210,9,-1,tree
ht_mansion2,4,529.200000,88.798800,7.000000,84,-1,tree
ht_mansion2,5,338.600000,39.627200,6.656850,34,-1,tree
ht_mansion2,6,161.000000,24.798800,5.242640,20,-1,tree
ht_mansion2,7,371.600000,85.195200,4.828430,63,-1,tree
ht_mansion2,8,108.200000,7.414200,7.414210,8,-1,tree
ht_mansion2,9,165.200000,20.970400,6.828430,17,-1,tree
ht_mansion2,10,251.800000,50.355000,10.414200,41,-1,tree
ht_mansion2,11,275.600000,42.213000,11.485300,37,-1,tree
ht_mansion2,12,101.000000,14.313600,9.242640,12,-1,tree
ht_mansion2,13,219.600000,35.798800,10.242600,31,-1,tree
ht_mansion2,14,240.800000,51.769200,8.414210,42,-1,tree
ht_mansion2,15,135.000000,17.000000,11.000000,18,-1,tree
ht_mansion2,16,269.600000,42.698200,8.414210,35,-1,tree
ht_mansion2,17,122.600000,14.414200,8.414210,15,-1,tree
ht_mansion2,18,361.400000,81.313600,8.485280,79,-1,tree
ht_mansion2,19,209.800000,25.313600,8.828430,23,-1,tree
ht_mansion2,20,225.000000,53.940800,12.000000,45,-1,tree
ht_mansion2,21,226.400000,38.798800,14.071100,34,-1,tree
ht_mansion2,22,263.400000,52.011800,14.071100,41,-1,tree
ht_mansion2,23,172.400000,21.899400,15.899500,20,-1,tree
ht_mansion2,24,136.400000,23.970400,14.071100,20,-1,tree
ht_mansion2,25,188.000000,32.142000,13.313700,29,-1,tree
ht_mansion2,26,222.600000,38.313600,15.727900,36,-1,tree
ht_mansion2,27,272.600000,58.011800,14.071100,47,-1,tree
ht_mansion2,28,142.000000,23.656800,14.828400,23,-1,tree
ht_mansion2,29,141.800000,22.828400,12.828400,23,-1,tree
ht_mansion2,30,262.600000,48.798800,19.242600,44,-1,tree
ht_mansion2,31,187.000000,23.556200,16.727900,20,-1,tree
ht_mansion2,32,230.000000,37.556200,17.656900,34,-1,tree
ht_mansion2,33,182.800000,26.071000,16.556300,25,-1,tree
ht_mansion2,34,178.000000,27.071000,17.071100,26,-1,tree
ht_mansion2,35,178.200000,28.384600,17.071100,24,-1,tree
ht_mansion2,36,172.400000,29.485200,17.000000,28,-1,tree
ht_mansion2,37,209.200000,41.041400,18.414200,35,-1,tree
ht_mansion2,38,210.600000,43.213000,19.899500,38,-1,tree
ht_mansion2,39,314.400000,72.355000,16.899500,63,-1,tree
ht_mansion2,40,134.400000,32.112400,23.627400,24,-1,tree
ht_mansion2,41,423.200000,89.011800,22.242600,78,-1,tree
ht_mansion2,42,259.400000,48.798800,22.899500,44,-1,tree
ht_mansion2,43,1774.400000,378.650800,20.242600,349,-1,tree
ht_mansion2,44,212.600000,39.142000,21.142100,36,-1,tree
ht_mansion2,45,330.600000,74.082800,20.000000,61,-1,tree
ht_mansion2,46,359.600000,73.041400,21.828400,67,-1,tree
ht_mansion2,47,154.800000,30.727800,22.727900,28,-1,tree
ht_mansion2,48,170.200000,31.899400,22.828400,30,-1,tree
ht_mansion2,49,235.600000,50.869800,22.727900,44,-1,tree
ht_mansion2,50,172.000000,33.071000,25.414200,32,-1,tree
ht_mansion2,51,284.600000,58.869800,27.899500,52,-1,tree
ht_mansion2,52,271.800000,55.183400,26.799000,45,-1,tree
ht_mansion2,53,190.200000,34.313600,24.656900,32,-1,tree
ht_mansion2,54,203.400000,34.213000,25.384800,29,-1,tree
ht_mansion2,55,234.000000,46.142000,26.627400,43,-1,tree
ht_mansion2,56,161.600000,30.041400,24.627400,24,-1,tree
ht_mansion2,57,317.800000,76.840200,25.828400,65,-1,tree
ht_mansion2,58,254.600000,45.627200,25.970600,40,-1,tree
ht_mansion2,59,193.400000,45.455600,25.656900,39,-1,tree
ht_mansion2,60,257.200000,65.668600,29.970600,53,-1,tree
ht_mansion2,61,186.600000,34.213000,28.556300,29,-1,tree
ht_mansion2,62,320.400000,62.970400,29.313700,59,-1,tree
ht_mansion2,63,247.600000,59.698200,30.485300,52,-1,tree
ht_mansion2,64,457.200000,116.940800,30.656900,108,-1,tree
ht_mansion2,65,220.600000,37.727800,29.242600,35,-1,tree
ht_mansion2,66,268.800000,52.284000,29.313700,45,-1,tree
ht_mansion2,67,226.600000,41.313600,29.656900,39,-1,tree
ht_mansion2,68,221.600000,45.455600,31.071100,39,-1,tree
ht_mansion2,69,251.600000,45.727800,31.485300,43,-1,tree
ht_mansion2,70,241.800000,44.384600,32.970600,40,-1,tree
ht_mansion2,71,195.600000,43.313600,33.313700,41,-1,tree
ht_mansion2,72,229.200000,43.727800,32.313700,41,-1,tree
ht_mansion2,73,232.000000,52.142000,32.142100,49,-1,tree
ht_mansion2,74,637.800000,163.739600,32.970600,149,-1,tree
ht_mansion2,75,512.600000,110.254400,35.485300,98,-1,tree
ht_mansion2,76,209.200000,41.384600,33.727900,37,-1,tree
ht_mansion2,77,229.800000,41.798800,34.970600,37,-1,tree
ht_mansion2,78,410.200000,87.982200,33.313700,72,-1,tree
ht_mansion2,79,227.800000,43.627200,33.041600,38,-1,tree
ht_mansion2,80,292.600000,71.769200,38.071100,62,-1,tree
ht_mansion2,81,283.000000,61.455600,36.000000,55,-1,tree
ht_mansion2,82,308.400000,74.213000,39.627400,69,-1,tree
ht_mansion2,83,204.600000,41.384600,39.384800,37,-1,tree
ht_mansion2,84,177.800000,37.899400,37.899500,36,-1,tree
ht_mansion2,85,251.000000,58.940800,39.284300,50,-1,tree
ht_mansion2,86,157.600000,43.556200,36.727900,40,-1,tree
ht_mansion2,87,207.600000,47.041400,38.556300,41,-1,tree
ht_mansion2,88,239.400000,44.313600,36.313700,42,-1,tree
ht_mansion2,89,1616.200000,385.934800,37.142100,348,-1,tree
ht_mansion2,90,254.800000,45.384600,41.485300,41,-1,tree
ht_mansion2,91,170.000000,46.727800,42.727900,44,-1,tree
ht_mansion2,92,442.200000,112.124200,42.485300,92,-1,tree
ht_mansion2,93,362.600000,116.195200,42.313700,94,-1,tree
ht_mansion2,94,270.800000,62.526600,40.384800,54,-1,tree
ht_mansion2,95,335.800000,74.597600,41.142100,64,-1,tree
ht_mansion2,96,276.000000,56.970400,41.899500,53,-1,tree
ht_mansion2,97,413.600000,89.213000,43.071100,84,-1,tree
ht_mansion2,98,375.400000,71.627200,43.041600,66,-1,tree
ht_mansion2,99,576.600000,149.739600,42.870100,135,-1,tree
ht_mansion2,100,332.000000,73.011800,45.556300,62,-1,tree
ht_mansion2,101,348.600000,74.526600,46.870100,66,-1,tree
ht_mansion2,102,264.000000,46.384600,46.384800,42,-1,tree
ht_mansion2,103,371.400000,106.183400,45.656900,96,-1,tree
ht_mansion2,104,324.600000,72.455600,47.870100,66,-1,tree
ht_mansion2,105,281.800000,56.183400,47.313700,46,-1,tree
ht_mansion2,106,393.400000,87.840200,44.142100,76,-1,tree
ht_mansion2,107,309.400000,66.455600,46.071100,60,-1,tree
ht_mansion2,108,241.400000,52.627200,44.142100,47,-1,tree
ht_mansion2,109,294.000000,66.112400,46.213200,58,-1,tree
ht_mansion2,110,1046.200000,260.923000,51.142100,235,-1,tree
ht_mansion2,111,275.400000,58.112400,49.384800,50,-1,tree
ht_mansion2,112,516.800000,109.082800,51.627400,96,-1,tree
ht_mansion2,113,336.600000,75.112400,49.799000,67,-1,tree
ht_mansion2,114,220.400000,52.899400,48.899500,51,-1,tree
ht_mansion2,115,363.600000,67.627200,51.727900,62,-1,tree
ht_mansion2,116,238.200000,60.656800,51.727900,60,-1,tree
ht_mansion2,117,526.400000,121.195200,48.970600,99,-1,tree
ht_mansion2,118,340.600000,61.284000,48.071100,54,-1,tree
ht_mansion2,119,243.200000,59.313600,49.414200,57,-1,tree
ht_mansion2,120,351.200000,93.769200,55.284300,84,-1,tree
ht_mansion2,121,538.000000,141.668600,55.284300,129,-1,tree
ht_mansion2,122,404.600000,106.597600,53.142100,96,-1,tree
ht_mansion2,123,682.000000,61.769200,53.870100,52,-1,tree
ht_mansion2,124,351.600000,83.082800,54.556300,70,-1,tree
ht_mansion2,125,383.000000,72.041400,55.213200,66,-1,tree
ht_mansion2,126,386.400000,103.668600,54.698500,91,-1,tree
ht_mansion2,127,327.000000,76.698200,54.213200,69,-1,tree
ht_mansion2,128,457.600000,102.183400,53.355300,92,-1,tree
ht_mansion2,129,442.400000,114.325400,52.727900,100,-1,tree
ht_mansion2,130,336.200000,64.041400,57.213200,58,-1,tree
ht_mansion2,131,431.400000,98.355000,58.799000,89,-1,tree
ht_mansion2,132,434.800000,89.355000,56.769600,80,-1,tree
ht_mansion2,133,323.400000,69.455600,56.242600,63,-1,tree
ht_mansion2,134,358.200000,76.526600,56.526900,68,-1,tree
ht_mansion2,135,390.200000,84.313600,57.727900,82,-1,tree
ht_mansion2,136,944.200000,260.852000,58.142100,237,-1,tree
ht_mansion2,137,313.000000,69.869800,57.870100,63,-1,tree
ht_mansion2,138,268.400000,63.112400,59.112700,55,-1,tree
ht_mansion2,139,655.800000,161.911200,58.598000,148,-1,tree
ht_mansion2,140,255.800000,67.041400,61.384800,61,-1,tree
ht_mansion2,141,364.600000,78.497000,62.313700,65,-1,tree
