map,scenid,tcost,distance,expect,steps,d,itype
BigGameHunters,0,544.400000,41.355000,5.414210,32,-1,tree
BigGameHunters,1,352.400000,59.668600,5.242640,47,-1,tree
BigGameHunters,2,277.200000,48.426000,6.000000,37,-1,tree
BigGameHunters,3,245.000000,35.213000,5.414210,30,-1,tree
BigGameHunters,4,464.600000,121.721800,7.414210,90,-1,tree
BigGameHunters,5,345.800000,57.840200,5.414210,46,-1,tree
BigGameHunters,6,242.000000,46.183400,7.414210,36,-1,tree
BigGameHunters,7,284.600000,52.082800,4.000000,39,-1,tree
BigGameHunters,8,143.800000,25.142000,5.000000,22,-1,tree
BigGameHunters,9,302.200000,82.195200,6.656850,60,-1,tree
BigGameHunters,10,539.600000,140.449600,8.000000,105,-1,tree
BigGameHunters,11,181.600000,24.313600,10.071100,22,-1,tree
BigGameHunters,12,460.800000,94.195200,10.899500,72,-1,tree
BigGameHunters,13,158.000000,19.071000,11.414200,18,-1,tree
BigGameHunters,14,341.200000,53.254400,9.656850,41,-1,tree
BigGameHunters,15,461.800000,109.650800,10.899500,80,-1,tree
BigGameHunters,16,179.800000,15.485200,8.071070,14,-1,tree
BigGameHunters,17,156.000000,15.242600,9.242640,15,-1,tree
BigGameHunters,18,700.200000,166.562000,9.828430,122,-1,tree
BigGameHunters,19,1145.200000,321.538200,11.242600,231,-1,tree
BigGameHunters,20,528.000000,156.520600,14.313700,119,-1,tree
BigGameHunters,21,2443.400000,535.881400,15.242600,447,-1,tree
BigGameHunters,22,333.200000,91.952600,14.656900,71,-1,tree
BigGameHunters,23,544.800000,155.520600,13.899500,118,-1,tree
BigGameHunters,24,978.400000,261.343000,15.313700,194,-1,tree
BigGameHunters,25,807.800000,285.254200,13.727900,203,-1,tree
BigGameHunters,26,214.600000,54.355000,15.485300,45,-1,tree
BigGameHunters,27,554.800000,162.491000,12.242600,120,-1,tree
BigGameHunters,28,169.400000,27.313600,12.828400,25,-1,tree
BigGameHunters,29,179.000000,35.384600,13.828400,31,-1,tree
BigGameHunters,30,406.800000,75.911200,18.071100,62,-1,tree
BigGameHunters,31,870.800000,260.999800,18.000000,192,-1,tree
BigGameHunters,32,343.800000,97.366800,19.000000,76,-1,tree
BigGameHunters,33,184.400000,29.213000,17.071100,24,-1,tree
BigGameHunters,34,189.200000,42.213000,18.313700,37,-1,tree
BigGameHunters,35,260.200000,61.426000,19.000000,50,-1,tree
BigGameHunters,36,308.200000,87.852000,18.556300,64,-1,tree
BigGameHunters,37,1250.200000,451.088400,16.485300,327,-1,tree
BigGameHunters,38,178.000000,41.526600,18.313700,33,-1,tree
BigGameHunters,39,390.800000,107.852000,17.142100,84,-1,tree
BigGameHunters,40,218.600000,33.455600,20.142100,27,-1,tree
BigGameHunters,41,396.200000,88.568000,23.313700,73,-1,tree
BigGameHunters,42,293.000000,66.597600,23.242600,56,-1,tree
BigGameHunters,43,388.000000,90.396400,20.656900,74,-1,tree
BigGameHunters,44,292.200000,73.254400,21.656900,61,-1,tree
BigGameHunters,45,1048.800000,286.384400,23.727900,212,-1,tree
BigGameHunters,46,988.000000,356.508600,22.414200,261,-1,tree
BigGameHunters,47,364.200000,93.224800,22.799000,76,-1,tree
BigGameHunters,48,640.600000,197.431800,23.727900,145,-1,tree
BigGameHunters,49,434.800000,142.177400,21.970600,103,-1,tree
BigGameHunters,50,154.000000,26.869800,26.870100,20,-1,tree
BigGameHunters,51,522.400000,168.934800,27.656900,131,-1,tree
BigGameHunters,52,304.400000,71.668600,27.485300,59,-1,tree
BigGameHunters,53,266.400000,55.355000,24.727900,46,-1,tree
BigGameHunters,54,194.400000,41.940800,26.485300,33,-1,tree
BigGameHunters,55,604.000000,201.704000,24.970600,153,-1,tree
BigGameHunters,56,352.200000,102.952600,25.071100,82,-1,tree
BigGameHunters,57,160.000000,30.242600,24.242600,30,-1,tree
BigGameHunters,58,375.800000,129.621200,24.970600,95,-1,tree
BigGameHunters,59,347.000000,74.597600,27.970600,64,-1,tree
BigGameHunters,60,531.000000,152.650800,28.870100,123,-1,tree
BigGameHunters,61,388.800000,102.396400,29.970600,86,-1,tree
BigGameHunters,62,261.400000,67.597600,28.000000,57,-1,tree
BigGameHunters,63,602.200000,208.260200,31.727900,155,-1,tree
BigGameHunters,64,203.400000,37.769200,31.384800,28,-1,tree
BigGameHunters,65,724.600000,234.201000,28.556300,171,-1,tree
BigGameHunters,66,990.000000,385.520400,30.799000,278,-1,tree
BigGameHunters,67,708.400000,211.189200,31.828400,160,-1,tree
BigGameHunters,68,234.000000,50.355000,29.970600,41,-1,tree
BigGameHunters,69,444.600000,123.923000,30.242600,98,-1,tree
BigGameHunters,70,841.000000,271.556000,32.556300,198,-1,tree
BigGameHunters,71,232.400000,63.254400,32.970600,51,-1,tree
BigGameHunters,72,612.000000,172.863800,33.727900,137,-1,tree
BigGameHunters,73,354.600000,64.284000,35.213200,57,-1,tree
BigGameHunters,74,300.600000,70.840200,35.727900,59,-1,tree
BigGameHunters,75,293.000000,80.526600,34.526900,72,-1,tree
BigGameHunters,76,272.400000,63.011800,35.213200,52,-1,tree
BigGameHunters,77,308.400000,66.011800,34.899500,55,-1,tree
BigGameHunters,78,635.600000,224.201000,33.284300,161,-1,tree
BigGameHunters,79,372.000000,107.153800,35.355300,92,-1,tree
BigGameHunters,80,306.200000,70.325400,39.071100,56,-1,tree
BigGameHunters,81,239.000000,58.769200,36.142100,49,-1,tree
BigGameHunters,82,323.200000,78.325400,38.242600,64,-1,tree
BigGameHunters,83,267.600000,64.627200,37.213200,59,-1,tree
BigGameHunters,84,259.200000,67.497000,39.556300,54,-1,tree
BigGameHunters,85,325.000000,90.195200,38.112700,68,-1,tree
BigGameHunters,86,292.800000,55.627200,37.970600,50,-1,tree
BigGameHunters,87,520.200000,153.721800,37.899500,122,-1,tree
BigGameHunters,88,304.400000,60.254400,37.627400,48,-1,tree
BigGameHunters,89,411.200000,116.195200,37.242600,94,-1,tree
BigGameHunters,90,533.400000,169.390400,41.183800,124,-1,tree
BigGameHunters,91,297.800000,67.982200,43.899500,52,-1,tree
BigGameHunters,92,208.800000,55.698200,40.041600,48,-1,tree
BigGameHunters,93,243.400000,80.952600,42.183800,60,-1,tree
BigGameHunters,94,383.400000,83.710000,43.526900,64,-1,tree
BigGameHunters,95,661.800000,214.147800,43.112700,170,-1,tree
BigGameHunters,96,398.200000,128.136000,41.284300,96,-1,tree
BigGameHunters,97,526.000000,155.923000,43.112700,130,-1,tree
BigGameHunters,98,376.000000,123.266200,41.485300,99,-1,tree
BigGameHunters,99,277.800000,59.869800,40.899500,53,-1,tree
BigGameHunters,100,207.600000,66.810600,45.012200,50,-1,tree
BigGameHunters,101,413.600000,101.183400,47.384800,91,-1,tree
BigGameHunters,102,276.000000,76.396400,45.769600,60,-1,tree
BigGameHunters,103,816.800000,280.029400,44.526900,216,-1,tree
BigGameHunters,104,298.200000,107.822400,45.598000,79,-1,tree
BigGameHunters,105,373.600000,101.053200,44.142100,83,-1,tree
BigGameHunters,106,574.200000,170.378600,45.000000,137,-1,tree
BigGameHunters,107,1439.600000,456.905000,47.598000,344,-1,tree
BigGameHunters,108,489.800000,144.023600,46.769600,121,-1,tree
BigGameHunters,109,1882.200000,518.325200,46.598000,434,-1,tree
BigGameHunters,110,517.800000,181.218800,49.698500,135,-1,tree
BigGameHunters,111,698.200000,226.988000,51.870100,170,-1,tree
BigGameHunters,112,430.200000,144.366800,48.083300,123,-1,tree
BigGameHunters,113,381.800000,103.982200,48.870100,88,-1,tree
BigGameHunters,114,284.200000,68.597600,51.627400,58,-1,tree
BigGameHunters,115,495.000000,173.278000,51.656900,137,-1,tree
BigGameHunters,116,1271.800000,435.277800,51.526900,329,-1,tree
BigGameHunters,117,394.000000,118.668600,51.355300,106,-1,tree
BigGameHunters,118,338.200000,109.266200,51.526900,85,-1,tree
BigGameHunters,119,406.400000,127.136000,49.598000,95,-1,tree
BigGameHunters,120,1781.400000,512.325200,54.455800,428,-1,tree
BigGameHunters,121,997.600000,319.485000,55.112700,248,-1,tree
BigGameHunters,122,287.800000,80.881600,54.213200,62,-1,tree
BigGameHunters,123,463.400000,153.437800,54.870100,130,-1,tree
BigGameHunters,124,398.800000,123.426000,55.426400,112,-1,tree
BigGameHunters,125,709.600000,225.390400,55.284300,180,-1,tree
BigGameHunters,126,334.800000,82.597600,52.556300,72,-1,tree
BigGameHunters,127,928.000000,308.668400,54.112700,226,-1,tree
BigGameHunters,128,298.400000,103.195200,55.941100,81,-1,tree
BigGameHunters,129,1000.400000,298.686200,52.012200,233,-1,tree
BigGameHunters,130,264.000000,57.455600,56.041600,51,-1,tree
BigGameHunters,131,275.400000,84.698200,56.698500,77,-1,tree
BigGameHunters,132,409.600000,102.840200,59.526900,91,-1,tree
BigGameHunters,133,854.600000,272.928800,58.941100,206,-1,tree
BigGameHunters,134,511.000000,141.467400,59.870100,123,-1,tree
BigGameHunters,135,193.000000,66.568000,59.740100,51,-1,tree
BigGameHunters,136,855.000000,265.017600,57.254800,213,-1,tree
BigGameHunters,137,336.400000,87.213000,59.414200,82,-1,tree
