map,scenid,tcost,distance,expect,steps,d,itype
ca_caverns1_mines,0,530.600000,27.798800,4.828430,23,-1,tree
ca_caverns1_mines,1,338.400000,52.426000,6.828430,41,-1,tree
ca_caverns1_mines,2,134.200000,8.656800,4.414210,8,-1,tree
ca_caverns1_mines,3,153.600000,18.727800,4.828430,16,-1,tree
ca_caverns1_mines,4,175.600000,18.656800,4.414210,18,-1,tree
ca_caverns1_mines,5,127.200000,11.414200,5.414210,12,-1,tree
ca_caverns1_mines,6,184.000000,15.899400,5.414210,14,-1,tree
ca_caverns1_mines,7,373.200000,68.982200,6.414210,53,-1,tree
ca_caverns1_mines,8,341.000000,55.497000,5.414210,42,-1,tree
ca_caverns1_mines,9,293.600000,43.940800,6.828430,35,-1,tree
ca_caverns1_mines,10,259.400000,40.041400,9.414210,34,-1,tree
ca_caverns1_mines,11,282.400000,36.284000,10.242600,29,-1,tree
ca_caverns1_mines,12,226.600000,29.970400,10.656900,26,-1,tree
ca_caverns1_mines,13,332.400000,50.769200,11.414200,41,-1,tree
ca_caverns1_mines,14,227.800000,29.142000,9.242640,26,-1,tree
ca_caverns1_mines,15,333.800000,65.153800,9.071070,50,-1,tree
ca_caverns1_mines,16,286.000000,52.526600,8.485280,44,-1,tree
ca_caverns1_mines,17,152.400000,15.656800,11.414200,15,-1,tree
ca_caverns1_mines,18,284.200000,62.840200,11.485300,51,-1,tree
ca_caverns1_mines,19,182.200000,30.041400,9.071070,24,-1,tree
ca_caverns1_mines,20,218.000000,36.384600,15.899500,32,-1,tree
ca_caverns1_mines,21,132.800000,19.727800,14.071100,17,-1,tree
ca_caverns1_mines,22,326.800000,59.426000,15.828400,48,-1,tree
ca_caverns1_mines,23,174.400000,27.798800,13.656900,23,-1,tree
ca_caverns1_mines,24,218.000000,39.213000,15.414200,34,-1,tree
ca_caverns1_mines,25,156.200000,22.142000,14.485300,19,-1,tree
ca_caverns1_mines,26,300.000000,67.224800,12.071100,50,-1,tree
ca_caverns1_mines,27,174.000000,22.899400,15.727900,21,-1,tree
ca_caverns1_mines,28,216.800000,30.213000,15.142100,25,-1,tree
ca_caverns1_mines,29,314.000000,63.497000,12.242600,50,-1,tree
ca_caverns1_mines,30,239.800000,54.455600,18.313700,48,-1,tree
ca_caverns1_mines,31,262.600000,67.325400,16.656900,53,-1,tree
ca_caverns1_mines,32,215.200000,35.798800,17.313700,31,-1,tree
ca_caverns1_mines,33,163.800000,28.627200,18.000000,23,-1,tree
ca_caverns1_mines,34,179.000000,18.656800,18.656900,18,-1,tree
ca_caverns1_mines,35,170.800000,39.213000,18.242600,34,-1,tree
ca_caverns1_mines,36,275.000000,29.899400,17.899500,28,-1,tree
ca_caverns1_mines,37,171.000000,22.242600,17.414200,22,-1,tree
ca_caverns1_mines,38,283.400000,55.426000,17.485300,44,-1,tree
ca_caverns1_mines,39,273.800000,56.011800,18.899500,45,-1,tree
ca_caverns1_mines,40,422.400000,83.396400,22.000000,67,-1,tree
ca_caverns1_mines,41,180.600000,28.142000,23.899500,25,-1,tree
ca_caverns1_mines,42,189.400000,25.970400,23.142100,22,-1,tree
ca_caverns1_mines,43,178.800000,26.828400,20.828400,27,-1,tree
ca_caverns1_mines,44,171.200000,28.213000,20.313700,23,-1,tree
ca_caverns1_mines,45,203.600000,33.313600,20.000000,31,-1,tree
ca_caverns1_mines,46,137.200000,20.828400,20.828400,21,-1,tree
ca_caverns1_mines,47,342.400000,82.467400,23.414200,64,-1,tree
ca_caverns1_mines,48,351.000000,96.538400,21.828400,76,-1,tree
ca_caverns1_mines,49,326.400000,65.426000,21.828400,54,-1,tree
ca_caverns1_mines,50,244.600000,38.313600,26.071100,36,-1,tree
ca_caverns1_mines,51,125.400000,25.455600,25.455800,19,-1,tree
ca_caverns1_mines,52,303.200000,72.982200,26.313700,57,-1,tree
ca_caverns1_mines,53,355.200000,61.940800,24.970600,53,-1,tree
