map,scenid,tcost,distance,expect,steps,d,itype
room-400-40,0,361.000000,21.313600,4.828430,19,-1,tree
room-400-40,1,166.200000,23.798800,4.000000,19,-1,tree
room-400-40,2,310.800000,59.426000,6.656850,48,-1,tree
room-400-40,3,114.600000,11.485200,5.828430,10,-1,tree
room-400-40,4,634.200000,132.852000,7.656850,109,-1,tree
room-400-40,5,163.400000,20.970400,4.828430,17,-1,tree
room-400-40,6,91.800000,12.071000,6.414210,11,-1,tree
room-400-40,7,144.400000,14.656800,6.656850,14,-1,tree
room-400-40,8,400.200000,90.710000,6.828430,71,-1,tree
room-400-40,9,393.400000,94.366800,7.414210,73,-1,tree
room-400-40,10,321.600000,85.852000,10.899500,62,-1,tree
room-400-40,11,192.000000,45.698200,11.899500,38,-1,tree
room-400-40,12,246.000000,58.426000,10.828400,47,-1,tree
room-400-40,13,150.800000,18.656800,10.656900,18,-1,tree
room-400-40,14,178.400000,34.041400,9.414210,28,-1,tree
room-400-40,15,86.000000,9.899400,9.899490,8,-1,tree
room-400-40,16,1265.400000,314.218800,10.414200,268,-1,tree
room-400-40,17,329.800000,87.224800,9.242640,70,-1,tree
room-400-40,18,346.800000,100.952600,10.828400,80,-1,tree
room-400-40,19,127.200000,15.242600,8.414210,15,-1,tree
room-400-40,20,208.400000,42.355000,12.313700,33,-1,tree
room-400-40,21,423.400000,127.094600,13.414200,102,-1,tree
room-400-40,22,2066.800000,517.911000,14.000000,434,-1,tree
room-400-40,23,137.800000,26.485200,15.656900,25,-1,tree
room-400-40,24,169.800000,31.970400,12.414200,28,-1,tree
room-400-40,25,3054.600000,864.088200,15.071100,670,-1,tree
room-400-40,26,390.200000,106.751400,15.899500,80,-1,tree
room-400-40,27,120.400000,21.313600,13.313700,19,-1,tree
room-400-40,28,416.000000,90.041400,13.414200,84,-1,tree
room-400-40,29,482.800000,144.065000,13.414200,114,-1,tree
room-400-40,30,251.400000,56.355000,18.414200,47,-1,tree
room-400-40,31,443.600000,120.094600,18.899500,95,-1,tree
room-400-40,32,180.200000,26.798800,19.485300,22,-1,tree
room-400-40,33,615.200000,172.763200,18.656900,134,-1,tree
room-400-40,34,436.400000,108.639000,19.000000,91,-1,tree
room-400-40,35,423.400000,114.094600,17.485300,89,-1,tree
room-400-40,36,160.600000,27.384600,17.142100,23,-1,tree
room-400-40,37,258.200000,45.940800,16.485300,37,-1,tree
room-400-40,38,280.000000,72.769200,19.899500,63,-1,tree
room-400-40,39,1727.600000,521.360600,18.414200,401,-1,tree
room-400-40,40,286.200000,66.769200,22.000000,57,-1,tree
room-400-40,41,688.800000,176.710000,21.313700,157,-1,tree
room-400-40,42,320.800000,92.224800,23.414200,75,-1,tree
room-400-40,43,326.000000,65.112400,20.000000,57,-1,tree
room-400-40,44,201.800000,37.455600,20.485300,31,-1,tree
room-400-40,45,325.200000,67.284000,23.970600,60,-1,tree
room-400-40,46,1228.800000,322.130000,22.485300,261,-1,tree
room-400-40,47,2896.800000,830.597200,20.656900,680,-1,tree
room-400-40,48,564.600000,169.893400,22.556300,139,-1,tree
room-400-40,49,770.400000,216.420000,23.142100,176,-1,tree
room-400-40,50,258.600000,43.213000,26.970600,38,-1,tree
room-400-40,51,425.600000,113.881600,24.000000,95,-1,tree
room-400-40,52,367.200000,84.940800,27.142100,76,-1,tree
room-400-40,53,186.600000,32.384600,24.384800,28,-1,tree
room-400-40,54,259.200000,56.384600,25.899500,52,-1,tree
room-400-40,55,364.200000,104.810600,27.071100,88,-1,tree
room-400-40,56,831.400000,264.958400,26.242600,203,-1,tree
room-400-40,57,867.000000,250.408200,26.727900,222,-1,tree
room-400-40,58,231.400000,46.899400,26.899500,45,-1,tree
room-400-40,59,256.600000,55.668600,24.799000,43,-1,tree
room-400-40,60,650.800000,205.704000,28.727900,157,-1,tree
room-400-40,61,391.400000,99.698200,31.799000,92,-1,tree
room-400-40,62,458.400000,136.923000,29.242600,111,-1,tree
room-400-40,63,783.200000,236.360800,31.727900,186,-1,tree
room-400-40,64,1419.800000,445.106200,28.727900,338,-1,tree
room-400-40,65,373.000000,104.538400,28.899500,84,-1,tree
room-400-40,66,1292.600000,407.023400,29.071100,314,-1,tree
room-400-40,67,281.600000,74.940800,30.899500,66,-1,tree
room-400-40,68,574.800000,153.236600,31.455800,124,-1,tree
room-400-40,69,259.000000,47.112400,30.627400,39,-1,tree
room-400-40,70,262.000000,68.627200,32.970600,63,-1,tree
