map,scenid,tcost,distance,expect,steps,d,itype
lt_0_lowtown_docks_a3_n,0,361.600000,4.242600,4.242640,4,-1,tree
lt_0_lowtown_docks_a3_n,1,292.800000,38.698200,4.414210,31,-1,tree
lt_0_lowtown_docks_a3_n,2,193.200000,21.142000,6.656850,18,-1,tree
lt_0_lowtown_docks_a3_n,3,194.400000,27.213000,6.242640,22,-1,tree
lt_0_lowtown_docks_a3_n,4,161.800000,24.970400,6.828430,21,-1,tree
lt_0_lowtown_docks_a3_n,5,403.600000,72.224800,4.828430,55,-1,tree
lt_0_lowtown_docks_a3_n,6,251.000000,34.627200,6.000000,29,-1,tree
lt_0_lowtown_docks_a3_n,7,405.000000,101.094600,5.414210,76,-1,tree
lt_0_lowtown_docks_a3_n,8,168.400000,23.727800,7.828430,21,-1,tree
lt_0_lowtown_docks_a3_n,9,217.800000,40.627200,7.656850,35,-1,tree
lt_0_lowtown_docks_a3_n,10,199.200000,27.071000,11.656900,26,-1,tree
lt_0_lowtown_docks_a3_n,11,201.200000,31.970400,10.414200,28,-1,tree
lt_0_lowtown_docks_a3_n,12,224.200000,43.769200,11.485300,34,-1,tree
lt_0_lowtown_docks_a3_n,13,242.800000,44.940800,9.242640,36,-1,tree
lt_0_lowtown_docks_a3_n,14,486.800000,91.124200,11.485300,71,-1,tree
lt_0_lowtown_docks_a3_n,15,173.800000,29.556200,9.071070,26,-1,tree
lt_0_lowtown_docks_a3_n,16,120.600000,11.899400,9.071070,10,-1,tree
lt_0_lowtown_docks_a3_n,17,103.000000,8.485200,8.485280,7,-1,tree
lt_0_lowtown_docks_a3_n,18,336.400000,77.224800,11.242600,60,-1,tree
lt_0_lowtown_docks_a3_n,19,204.400000,41.213000,10.242600,36,-1,tree
lt_0_lowtown_docks_a3_n,20,229.200000,50.769200,15.656900,41,-1,tree
lt_0_lowtown_docks_a3_n,21,786.200000,187.769200,12.313700,178,-1,tree
lt_0_lowtown_docks_a3_n,22,163.400000,28.384600,13.899500,24,-1,tree
lt_0_lowtown_docks_a3_n,23,219.400000,38.970400,15.313700,35,-1,tree
lt_0_lowtown_docks_a3_n,24,610.800000,170.526600,12.242600,162,-1,tree
lt_0_lowtown_docks_a3_n,25,177.600000,29.384600,13.485300,25,-1,tree
lt_0_lowtown_docks_a3_n,26,340.200000,79.396400,13.071100,63,-1,tree
lt_0_lowtown_docks_a3_n,27,150.600000,29.556200,13.899500,26,-1,tree
lt_0_lowtown_docks_a3_n,28,240.600000,49.526600,15.242600,41,-1,tree
lt_0_lowtown_docks_a3_n,29,145.800000,26.142000,13.313700,23,-1,tree
lt_0_lowtown_docks_a3_n,30,1084.000000,305.426000,19.384800,294,-1,tree
lt_0_lowtown_docks_a3_n,31,160.400000,21.828400,19.828400,22,-1,tree
lt_0_lowtown_docks_a3_n,32,176.400000,35.869800,18.313700,29,-1,tree
lt_0_lowtown_docks_a3_n,33,266.400000,44.041400,18.242600,38,-1,tree
lt_0_lowtown_docks_a3_n,34,170.000000,27.485200,17.828400,26,-1,tree
lt_0_lowtown_docks_a3_n,35,146.400000,22.727800,17.071100,20,-1,tree
lt_0_lowtown_docks_a3_n,36,269.600000,52.455600,19.242600,46,-1,tree
lt_0_lowtown_docks_a3_n,37,247.000000,51.940800,16.828400,43,-1,tree
lt_0_lowtown_docks_a3_n,38,202.400000,35.142000,17.485300,32,-1,tree
lt_0_lowtown_docks_a3_n,39,259.800000,52.041400,19.899500,46,-1,tree
lt_0_lowtown_docks_a3_n,40,200.200000,38.556200,21.242600,35,-1,tree
lt_0_lowtown_docks_a3_n,41,251.200000,61.497000,23.556300,48,-1,tree
lt_0_lowtown_docks_a3_n,42,235.800000,49.798800,20.970600,45,-1,tree
lt_0_lowtown_docks_a3_n,43,184.000000,37.727800,22.414200,35,-1,tree
lt_0_lowtown_docks_a3_n,44,135.800000,23.313600,21.313700,21,-1,tree
lt_0_lowtown_docks_a3_n,45,238.400000,47.698200,22.727900,40,-1,tree
lt_0_lowtown_docks_a3_n,46,239.200000,35.384600,21.242600,31,-1,tree
lt_0_lowtown_docks_a3_n,47,215.400000,44.940800,21.970600,36,-1,tree
lt_0_lowtown_docks_a3_n,48,313.400000,70.526600,21.799000,62,-1,tree
lt_0_lowtown_docks_a3_n,49,246.200000,59.869800,20.556300,53,-1,tree
lt_0_lowtown_docks_a3_n,50,287.600000,76.739600,27.485300,62,-1,tree
lt_0_lowtown_docks_a3_n,51,362.800000,86.739600,25.000000,72,-1,tree
lt_0_lowtown_docks_a3_n,52,225.600000,48.627200,25.071100,43,-1,tree
lt_0_lowtown_docks_a3_n,53,1061.400000,298.497000,24.071100,285,-1,tree
lt_0_lowtown_docks_a3_n,54,959.000000,299.325400,27.627400,285,-1,tree
lt_0_lowtown_docks_a3_n,55,246.400000,50.041400,25.414200,44,-1,tree
lt_0_lowtown_docks_a3_n,56,269.800000,61.455600,24.627400,55,-1,tree
lt_0_lowtown_docks_a3_n,57,413.000000,114.923000,24.899500,89,-1,tree
lt_0_lowtown_docks_a3_n,58,259.400000,53.798800,24.142100,49,-1,tree
lt_0_lowtown_docks_a3_n,59,364.400000,86.810600,24.828400,70,-1,tree
lt_0_lowtown_docks_a3_n,60,162.800000,33.627200,29.627400,28,-1,tree
lt_0_lowtown_docks_a3_n,61,332.200000,96.124200,28.485300,76,-1,tree
lt_0_lowtown_docks_a3_n,62,303.800000,82.254400,31.828400,70,-1,tree
lt_0_lowtown_docks_a3_n,63,257.000000,44.627200,28.242600,39,-1,tree
lt_0_lowtown_docks_a3_n,64,486.400000,129.579800,28.384800,102,-1,tree
lt_0_lowtown_docks_a3_n,65,326.400000,79.355000,28.041600,70,-1,tree
lt_0_lowtown_docks_a3_n,66,297.000000,61.627200,30.071100,56,-1,tree
lt_0_lowtown_docks_a3_n,67,234.400000,44.698200,29.384800,37,-1,tree
