map,scenid,tcost,distance,expect,steps,d,itype
lt_gallowsprison_n,0,532.000000,36.970400,7.656850,33,-1,tree
lt_gallowsprison_n,1,94.000000,11.414200,7.414210,12,-1,tree
lt_gallowsprison_n,2,480.000000,92.455600,6.656850,86,-1,tree
lt_gallowsprison_n,3,284.600000,53.597600,7.656850,43,-1,tree
lt_gallowsprison_n,4,121.800000,14.242600,5.414210,14,-1,tree
lt_gallowsprison_n,5,246.600000,44.597600,6.656850,34,-1,tree
lt_gallowsprison_n,6,371.400000,84.810600,6.242640,68,-1,tree
lt_gallowsprison_n,7,173.000000,28.213000,6.414210,23,-1,tree
lt_gallowsprison_n,8,275.400000,58.497000,6.656850,45,-1,tree
lt_gallowsprison_n,9,181.800000,23.899400,6.242640,22,-1,tree
lt_gallowsprison_n,10,162.400000,25.384600,11.242600,21,-1,tree
lt_gallowsprison_n,11,305.600000,68.982200,9.242640,53,-1,tree
lt_gallowsprison_n,12,135.200000,16.485200,9.656850,15,-1,tree
lt_gallowsprison_n,13,296.000000,65.911200,9.242640,52,-1,tree
lt_gallowsprison_n,14,116.200000,15.899400,10.242600,14,-1,tree
lt_gallowsprison_n,15,260.000000,50.869800,11.899500,44,-1,tree
lt_gallowsprison_n,16,110.600000,13.485200,8.656850,12,-1,tree
lt_gallowsprison_n,17,128.800000,15.899400,11.899500,14,-1,tree
lt_gallowsprison_n,18,173.400000,34.213000,11.000000,29,-1,tree
lt_gallowsprison_n,19,175.000000,31.384600,10.414200,27,-1,tree
lt_gallowsprison_n,20,233.200000,57.597600,14.000000,47,-1,tree
lt_gallowsprison_n,21,303.600000,77.881600,14.242600,59,-1,tree
lt_gallowsprison_n,22,263.800000,53.869800,12.071100,47,-1,tree
lt_gallowsprison_n,23,365.800000,87.467400,14.899500,69,-1,tree
lt_gallowsprison_n,24,148.200000,26.041400,14.727900,20,-1,tree
lt_gallowsprison_n,25,167.400000,20.899400,15.242600,19,-1,tree
lt_gallowsprison_n,26,163.800000,37.869800,14.899500,31,-1,tree
lt_gallowsprison_n,27,187.400000,27.313600,15.313700,25,-1,tree
lt_gallowsprison_n,28,325.400000,65.384600,14.313700,61,-1,tree
lt_gallowsprison_n,29,160.600000,37.526600,12.071100,29,-1,tree
lt_gallowsprison_n,30,379.800000,102.437800,19.000000,79,-1,tree
lt_gallowsprison_n,31,243.400000,50.698200,17.485300,43,-1,tree
lt_gallowsprison_n,32,294.400000,82.810600,19.656900,66,-1,tree
lt_gallowsprison_n,33,139.200000,24.485200,16.485300,23,-1,tree
lt_gallowsprison_n,34,164.600000,27.798800,18.970600,23,-1,tree
