map,scenid,tcost,distance,expect,steps,d,itype
ht_keep,0,459.800000,27.970400,5.828430,24,-1,tree
ht_keep,1,122.000000,11.656800,7.656850,11,-1,tree
ht_keep,2,181.800000,21.313600,4.000000,19,-1,tree
ht_keep,3,115.000000,9.242600,7.828430,9,-1,tree
ht_keep,4,123.400000,9.414200,7.414210,10,-1,tree
ht_keep,5,281.800000,39.485200,6.414210,38,-1,tree
ht_keep,6,182.200000,26.213000,4.414210,21,-1,tree
ht_keep,7,163.800000,18.727800,7.414210,16,-1,tree
ht_keep,8,172.400000,17.313600,6.828430,15,-1,tree
ht_keep,9,154.200000,13.071000,6.242640,12,-1,tree
ht_keep,10,125.000000,9.656800,9.656850,9,-1,tree
ht_keep,11,217.800000,45.112400,10.242600,37,-1,tree
ht_keep,12,173.000000,25.727800,9.242640,23,-1,tree
ht_keep,13,159.200000,16.242600,10.828400,16,-1,tree
ht_keep,14,210.800000,37.526600,9.242640,29,-1,tree
ht_keep,15,140.600000,22.313600,9.242640,20,-1,tree
ht_keep,16,148.600000,17.485200,11.485300,16,-1,tree
ht_keep,17,220.400000,35.798800,11.313700,31,-1,tree
ht_keep,18,299.200000,59.142000,9.485280,56,-1,tree
ht_keep,19,164.000000,19.313600,9.656850,17,-1,tree
ht_keep,20,156.600000,27.970400,14.899500,24,-1,tree
ht_keep,21,115.200000,15.556200,12.727900,12,-1,tree
ht_keep,22,297.800000,67.325400,13.242600,53,-1,tree
ht_keep,23,271.200000,51.041400,15.485300,45,-1,tree
ht_keep,24,236.000000,45.526600,12.899500,37,-1,tree
ht_keep,25,160.000000,27.485200,14.899500,26,-1,tree
ht_keep,26,236.000000,49.112400,15.556300,41,-1,tree
ht_keep,27,309.400000,52.384600,15.071100,48,-1,tree
ht_keep,28,216.200000,42.940800,14.656900,34,-1,tree
ht_keep,29,167.400000,26.899400,14.071100,25,-1,tree
ht_keep,30,213.800000,48.041400,17.414200,42,-1,tree
ht_keep,31,222.000000,32.142000,19.071100,29,-1,tree
ht_keep,32,144.200000,21.242600,17.242600,21,-1,tree
ht_keep,33,176.400000,40.183400,18.970600,30,-1,tree
ht_keep,34,178.200000,30.798800,16.656900,26,-1,tree
ht_keep,35,352.000000,55.455600,19.313700,49,-1,tree
ht_keep,36,207.400000,34.041400,16.485300,28,-1,tree
ht_keep,37,232.000000,51.041400,17.727900,45,-1,tree
ht_keep,38,480.600000,109.011800,18.485300,98,-1,tree
