map,scenid,tcost,distance,expect,steps,d,itype
Aftershock,0,514.400000,19.899400,7.414210,18,-1,tree
Aftershock,1,512.800000,83.609400,5.828430,61,-1,tree
Aftershock,2,412.600000,74.710000,7.656850,55,-1,tree
Aftershock,3,309.800000,45.597600,4.828430,35,-1,tree
Aftershock,4,427.000000,82.781000,4.414210,61,-1,tree
Aftershock,5,855.800000,208.331200,7.656850,153,-1,tree
Aftershock,6,121.600000,7.656800,4.828430,7,-1,tree
Aftershock,7,340.200000,63.739600,4.828430,49,-1,tree
Aftershock,8,890.400000,231.857800,6.414210,167,-1,tree
Aftershock,9,185.600000,33.970400,6.656850,30,-1,tree
Aftershock,10,411.000000,72.568000,8.828430,57,-1,tree
Aftershock,11,236.000000,52.940800,9.242640,44,-1,tree
Aftershock,12,151.400000,20.727800,9.414210,18,-1,tree
Aftershock,13,727.200000,143.520600,9.414210,106,-1,tree
Aftershock,14,380.600000,65.739600,8.000000,51,-1,tree
Aftershock,15,674.800000,145.692200,8.656850,109,-1,tree
Aftershock,16,846.200000,226.544200,9.242640,165,-1,tree
Aftershock,17,343.800000,52.426000,10.000000,41,-1,tree
Aftershock,18,315.600000,56.082800,8.828430,43,-1,tree
Aftershock,19,508.800000,151.177400,9.071070,112,-1,tree
Aftershock,20,425.000000,121.307600,15.485300,90,-1,tree
Aftershock,21,433.200000,133.934800,15.142100,96,-1,tree
Aftershock,22,321.200000,40.627200,15.656900,35,-1,tree
Aftershock,23,464.400000,130.136000,14.656900,98,-1,tree
Aftershock,24,499.200000,103.852000,15.242600,80,-1,tree
Aftershock,25,261.800000,56.739600,14.313700,42,-1,tree
Aftershock,26,222.400000,39.556200,12.727900,36,-1,tree
Aftershock,27,684.600000,189.946600,15.071100,140,-1,tree
Aftershock,28,221.400000,52.284000,15.656900,45,-1,tree
Aftershock,29,110.600000,14.142000,14.142100,11,-1,tree
Aftershock,30,182.600000,26.384600,16.727900,22,-1,tree
Aftershock,31,257.000000,53.455600,18.828400,47,-1,tree
Aftershock,32,305.400000,51.426000,18.556300,40,-1,tree
Aftershock,33,189.800000,23.798800,16.485300,19,-1,tree
Aftershock,34,1633.800000,438.703800,19.899500,320,-1,tree
Aftershock,35,313.200000,58.011800,16.071100,47,-1,tree
Aftershock,36,810.000000,249.585600,17.656900,181,-1,tree
Aftershock,37,209.800000,43.384600,19.384800,39,-1,tree
Aftershock,38,726.000000,222.230600,16.242600,164,-1,tree
Aftershock,39,274.800000,56.426000,16.485300,45,-1,tree
Aftershock,40,166.000000,31.656800,23.656900,31,-1,tree
Aftershock,41,614.800000,153.834200,20.899500,113,-1,tree
Aftershock,42,841.800000,209.017600,23.313700,157,-1,tree
Aftershock,43,366.000000,101.195200,20.828400,79,-1,tree
Aftershock,44,574.000000,114.609400,21.899500,92,-1,tree
Aftershock,45,205.800000,41.142000,20.313700,38,-1,tree
Aftershock,46,321.600000,72.011800,21.242600,61,-1,tree
Aftershock,47,385.800000,102.366800,20.242600,81,-1,tree
Aftershock,48,177.400000,25.970400,23.142100,22,-1,tree
Aftershock,49,205.800000,31.727800,22.899500,29,-1,tree
Aftershock,50,1839.400000,590.437400,27.828400,427,-1,tree
Aftershock,51,490.600000,128.698200,24.414200,121,-1,tree
Aftershock,52,1194.800000,426.118000,25.899500,307,-1,tree
Aftershock,53,647.000000,184.562000,24.899500,140,-1,tree
Aftershock,54,746.800000,197.147800,25.041600,153,-1,tree
Aftershock,55,251.200000,60.284000,24.142100,53,-1,tree
Aftershock,56,372.800000,92.680400,25.627400,68,-1,tree
Aftershock,57,350.800000,100.295800,25.828400,81,-1,tree
Aftershock,58,524.600000,157.934800,26.071100,120,-1,tree
Aftershock,59,156.600000,36.455600,25.041600,30,-1,tree
Aftershock,60,1438.600000,485.058800,31.627400,356,-1,tree
Aftershock,61,606.200000,165.739600,29.656900,151,-1,tree
Aftershock,62,539.200000,173.863800,30.870100,138,-1,tree
Aftershock,63,584.000000,178.076800,29.242600,136,-1,tree
Aftershock,64,512.800000,123.325400,29.041600,109,-1,tree
Aftershock,65,243.600000,58.668600,28.384800,46,-1,tree
Aftershock,66,360.400000,96.437800,28.213200,73,-1,tree
Aftershock,67,271.800000,55.597600,29.656900,45,-1,tree
Aftershock,68,1480.800000,500.857600,29.000000,366,-1,tree
Aftershock,69,256.400000,47.485200,29.485300,46,-1,tree
Aftershock,70,330.600000,74.668600,34.242600,62,-1,tree
Aftershock,71,525.200000,148.479200,35.485300,118,-1,tree
Aftershock,72,1276.600000,420.804400,32.727900,305,-1,tree
Aftershock,73,258.200000,62.526600,35.698500,54,-1,tree
