map,scenid,tcost,distance,expect,steps,d,itype
w_encounter2_camp,0,567.200000,43.940800,4.828430,35,-1,tree
w_encounter2_camp,1,134.000000,7.656800,7.656850,7,-1,tree
w_encounter2_camp,2,194.600000,22.556200,5.000000,19,-1,tree
w_encounter2_camp,3,162.000000,20.142000,7.656850,17,-1,tree
w_encounter2_camp,4,163.200000,12.727800,7.071070,10,-1,tree
w_encounter2_camp,5,758.800000,153.248400,7.242640,112,-1,tree
w_encounter2_camp,6,166.800000,14.485200,6.000000,13,-1,tree
w_encounter2_camp,7,743.800000,149.082800,7.242640,136,-1,tree
w_encounter2_camp,8,269.200000,67.982200,7.071070,52,-1,tree
w_encounter2_camp,9,274.800000,50.254400,4.414210,38,-1,tree
w_encounter2_camp,10,478.800000,101.094600,11.414200,76,-1,tree
w_encounter2_camp,11,372.200000,97.680400,10.485300,73,-1,tree
w_encounter2_camp,12,407.400000,81.698200,10.242600,74,-1,tree
w_encounter2_camp,13,259.000000,70.881600,11.485300,52,-1,tree
w_encounter2_camp,14,209.400000,38.869800,9.071070,32,-1,tree
w_encounter2_camp,15,214.600000,46.355000,9.000000,37,-1,tree
w_encounter2_camp,16,212.800000,34.284000,10.485300,27,-1,tree
w_encounter2_camp,17,208.200000,48.011800,8.656850,37,-1,tree
w_encounter2_camp,18,329.600000,97.751400,8.656850,71,-1,tree
w_encounter2_camp,19,415.600000,93.426000,9.242640,82,-1,tree
w_encounter2_camp,20,802.800000,252.727600,13.727900,180,-1,tree
w_encounter2_camp,21,261.600000,64.254400,14.656900,52,-1,tree
w_encounter2_camp,22,139.400000,17.828400,13.828400,18,-1,tree
w_encounter2_camp,23,414.400000,84.295800,14.071100,65,-1,tree
w_encounter2_camp,24,662.800000,146.449600,14.000000,111,-1,tree
w_encounter2_camp,25,371.200000,107.923000,15.414200,82,-1,tree
w_encounter2_camp,26,611.000000,174.881600,15.727900,156,-1,tree
w_encounter2_camp,27,481.400000,136.378600,14.414200,103,-1,tree
w_encounter2_camp,28,660.200000,259.556000,12.313700,186,-1,tree
w_encounter2_camp,29,403.400000,98.337200,13.485300,72,-1,tree
w_encounter2_camp,30,857.800000,322.609200,18.556300,230,-1,tree
w_encounter2_camp,31,147.200000,22.485200,18.485300,21,-1,tree
w_encounter2_camp,32,2111.000000,432.727600,16.414200,360,-1,tree
w_encounter2_camp,33,175.000000,34.284000,16.142100,27,-1,tree
w_encounter2_camp,34,855.600000,301.769000,16.242600,222,-1,tree
w_encounter2_camp,35,142.400000,23.970400,18.313700,20,-1,tree
w_encounter2_camp,36,425.200000,119.994000,18.656900,92,-1,tree
w_encounter2_camp,37,969.400000,339.609200,18.242600,247,-1,tree
w_encounter2_camp,38,263.200000,80.366800,16.142100,59,-1,tree
w_encounter2_camp,39,344.800000,80.739600,19.727900,66,-1,tree
w_encounter2_camp,40,196.200000,35.455600,20.485300,29,-1,tree
w_encounter2_camp,41,397.200000,102.710000,23.656900,83,-1,tree
w_encounter2_camp,42,276.800000,68.183400,22.242600,58,-1,tree
w_encounter2_camp,43,199.600000,33.970400,23.970600,30,-1,tree
w_encounter2_camp,44,135.600000,21.213000,20.384800,16,-1,tree
