map,scenid,tcost,distance,expect,steps,d,itype
lt_foundry_n,0,384.000000,14.414200,4.414210,15,-1,tree
lt_foundry_n,1,228.000000,27.970400,4.414210,24,-1,tree
lt_foundry_n,2,151.800000,15.485200,7.828430,14,-1,tree
lt_foundry_n,3,251.000000,26.798800,5.000000,22,-1,tree
lt_foundry_n,4,352.600000,80.295800,7.828430,61,-1,tree
lt_foundry_n,5,285.600000,51.183400,7.000000,41,-1,tree
lt_foundry_n,6,157.600000,19.899400,4.242640,18,-1,tree
lt_foundry_n,7,151.200000,21.485200,7.828430,20,-1,tree
lt_foundry_n,8,220.200000,48.526600,7.071070,40,-1,tree
lt_foundry_n,9,111.400000,14.313600,5.242640,12,-1,tree
lt_foundry_n,10,357.200000,85.952600,8.656850,65,-1,tree
lt_foundry_n,11,236.400000,52.082800,9.656850,39,-1,tree
lt_foundry_n,12,113.800000,13.242600,10.414200,13,-1,tree
lt_foundry_n,13,332.200000,81.467400,9.000000,63,-1,tree
lt_foundry_n,14,305.400000,51.071000,8.242640,50,-1,tree
lt_foundry_n,15,204.200000,49.526600,9.485280,41,-1,tree
lt_foundry_n,16,131.000000,16.414200,8.414210,17,-1,tree
lt_foundry_n,17,165.800000,20.899400,10.414200,19,-1,tree
lt_foundry_n,18,123.600000,11.828400,8.414210,12,-1,tree
lt_foundry_n,19,180.600000,31.970400,10.656900,28,-1,tree
lt_foundry_n,20,178.800000,41.112400,14.485300,33,-1,tree
lt_foundry_n,21,145.800000,16.242600,13.414200,16,-1,tree
lt_foundry_n,22,140.000000,20.727800,12.727900,18,-1,tree
lt_foundry_n,23,205.600000,35.798800,14.242600,31,-1,tree
lt_foundry_n,24,188.800000,34.627200,12.828400,29,-1,tree
lt_foundry_n,25,182.600000,23.071000,14.828400,22,-1,tree
lt_foundry_n,26,148.800000,22.970400,13.899500,19,-1,tree
lt_foundry_n,27,222.800000,54.497000,14.899500,41,-1,tree
lt_foundry_n,28,200.800000,40.698200,13.828400,33,-1,tree
lt_foundry_n,29,152.200000,23.828400,15.828400,24,-1,tree
lt_foundry_n,30,118.400000,16.142000,16.142100,13,-1,tree
lt_foundry_n,31,215.200000,35.798800,16.242600,31,-1,tree
lt_foundry_n,32,331.400000,82.810600,18.485300,66,-1,tree
lt_foundry_n,33,253.800000,37.970400,18.414200,34,-1,tree
lt_foundry_n,34,170.600000,33.041400,18.313700,27,-1,tree
lt_foundry_n,35,148.400000,26.242600,17.414200,26,-1,tree
lt_foundry_n,36,181.000000,33.384600,16.414200,29,-1,tree
lt_foundry_n,37,169.000000,29.869800,18.556300,23,-1,tree
lt_foundry_n,38,286.600000,62.668600,19.071100,50,-1,tree
lt_foundry_n,39,182.400000,38.970400,17.313700,35,-1,tree
lt_foundry_n,40,174.400000,27.828400,23.828400,28,-1,tree
lt_foundry_n,41,140.000000,30.041400,20.384800,24,-1,tree
lt_foundry_n,42,192.400000,28.727800,21.899500,26,-1,tree
lt_foundry_n,43,229.200000,38.142000,22.828400,35,-1,tree
lt_foundry_n,44,154.200000,24.970400,22.142100,21,-1,tree
lt_foundry_n,45,248.600000,56.041400,20.142100,50,-1,tree
lt_foundry_n,46,185.400000,29.556200,21.313700,26,-1,tree
lt_foundry_n,47,186.200000,43.112400,23.313700,35,-1,tree
lt_foundry_n,48,285.600000,58.940800,23.828400,50,-1,tree
lt_foundry_n,49,291.400000,77.568000,21.828400,62,-1,tree
