map,scenid,tcost,distance,expect,steps,d,itype
AcrosstheCape,0,3207.400000,524.171400,6.242640,456,-1,tree
AcrosstheCape,1,673.600000,102.467400,6.242640,84,-1,tree
AcrosstheCape,2,147.400000,9.242600,6.414210,9,-1,tree
AcrosstheCape,3,1114.000000,235.201000,6.242640,172,-1,tree
AcrosstheCape,4,371.800000,82.538400,6.656850,62,-1,tree
AcrosstheCape,5,556.000000,121.065000,7.000000,91,-1,tree
AcrosstheCape,6,156.400000,17.485200,6.656850,16,-1,tree
AcrosstheCape,7,276.600000,42.284000,6.242640,35,-1,tree
AcrosstheCape,8,640.400000,129.449600,4.414210,94,-1,tree
AcrosstheCape,9,900.000000,208.573800,7.414210,152,-1,tree
AcrosstheCape,10,161.200000,26.899400,8.656850,25,-1,tree
AcrosstheCape,11,968.800000,303.425800,11.071100,222,-1,tree
AcrosstheCape,12,432.000000,93.609400,8.071070,71,-1,tree
AcrosstheCape,13,508.600000,86.295800,10.414200,67,-1,tree
AcrosstheCape,14,306.200000,49.254400,9.656850,37,-1,tree
AcrosstheCape,15,185.600000,21.727800,9.828430,19,-1,tree
AcrosstheCape,16,710.000000,259.313400,9.242640,187,-1,tree
AcrosstheCape,17,790.800000,181.633000,8.656850,135,-1,tree
AcrosstheCape,18,1875.200000,445.260000,10.656900,322,-1,tree
AcrosstheCape,19,245.000000,38.940800,10.656900,30,-1,tree
AcrosstheCape,20,539.600000,121.822400,13.656900,93,-1,tree
AcrosstheCape,21,614.000000,140.763200,14.899500,102,-1,tree
AcrosstheCape,22,245.000000,47.041400,15.242600,41,-1,tree
AcrosstheCape,23,2009.600000,501.242200,12.899500,361,-1,tree
AcrosstheCape,24,455.200000,141.792800,13.727900,108,-1,tree
AcrosstheCape,25,337.400000,96.952600,15.071100,76,-1,tree
AcrosstheCape,26,401.000000,82.295800,15.242600,63,-1,tree
AcrosstheCape,27,550.600000,189.289800,15.000000,141,-1,tree
AcrosstheCape,28,488.800000,167.976200,12.071100,123,-1,tree
AcrosstheCape,29,174.400000,25.828400,13.828400,26,-1,tree
AcrosstheCape,30,734.400000,214.988000,17.828400,158,-1,tree
AcrosstheCape,31,323.000000,73.668600,19.000000,61,-1,tree
AcrosstheCape,32,163.600000,25.627200,19.970600,20,-1,tree
AcrosstheCape,33,261.200000,65.911200,18.071100,52,-1,tree
AcrosstheCape,34,236.600000,40.869800,18.242600,34,-1,tree
AcrosstheCape,35,124.400000,18.384600,18.384800,14,-1,tree
AcrosstheCape,36,426.400000,60.840200,19.242600,49,-1,tree
AcrosstheCape,37,275.800000,56.769200,17.556300,47,-1,tree
AcrosstheCape,38,419.600000,97.266200,16.313700,73,-1,tree
AcrosstheCape,39,1166.800000,322.709800,18.071100,233,-1,tree
AcrosstheCape,40,821.000000,277.242400,22.485300,207,-1,tree
AcrosstheCape,41,308.000000,58.526600,21.071100,50,-1,tree
AcrosstheCape,42,428.200000,97.023600,20.313700,74,-1,tree
AcrosstheCape,43,844.000000,296.597400,21.899500,216,-1,tree
AcrosstheCape,44,307.200000,79.639000,20.727900,62,-1,tree
AcrosstheCape,45,255.800000,32.071000,20.071100,31,-1,tree
AcrosstheCape,46,1333.400000,476.857600,23.970600,342,-1,tree
AcrosstheCape,47,184.000000,36.313600,23.828400,34,-1,tree
AcrosstheCape,48,871.400000,245.514600,23.142100,179,-1,tree
AcrosstheCape,49,204.600000,28.798800,21.970600,24,-1,tree
AcrosstheCape,50,281.200000,57.082800,26.799000,44,-1,tree
AcrosstheCape,51,435.200000,96.295800,25.242600,77,-1,tree
AcrosstheCape,52,658.800000,158.763200,26.656900,120,-1,tree
AcrosstheCape,53,673.800000,102.153800,24.313700,87,-1,tree
AcrosstheCape,54,1339.400000,357.437600,26.799000,264,-1,tree
AcrosstheCape,55,280.200000,73.668600,26.414200,61,-1,tree
AcrosstheCape,56,398.400000,78.396400,27.142100,62,-1,tree
AcrosstheCape,57,1930.000000,461.195000,26.455800,369,-1,tree
AcrosstheCape,58,222.600000,49.284000,25.384800,42,-1,tree
AcrosstheCape,59,326.200000,76.082800,24.828400,63,-1,tree
AcrosstheCape,60,565.000000,159.248400,29.970600,118,-1,tree
AcrosstheCape,61,695.400000,182.076800,28.656900,140,-1,tree
AcrosstheCape,62,268.600000,45.284000,31.627400,38,-1,tree
AcrosstheCape,63,484.000000,108.952600,28.727900,88,-1,tree
AcrosstheCape,64,603.000000,144.106400,30.627400,107,-1,tree
AcrosstheCape,65,415.600000,102.982200,31.970600,87,-1,tree
AcrosstheCape,66,552.000000,161.378600,28.384800,128,-1,tree
AcrosstheCape,67,1096.000000,398.449400,31.485300,293,-1,tree
AcrosstheCape,68,414.400000,130.449600,28.627400,95,-1,tree
AcrosstheCape,69,226.400000,51.769200,30.556300,42,-1,tree
AcrosstheCape,70,951.600000,309.354800,34.414200,230,-1,tree
AcrosstheCape,71,419.600000,126.207000,32.870100,92,-1,tree
AcrosstheCape,72,682.800000,104.982200,34.799000,89,-1,tree
AcrosstheCape,73,606.000000,182.875600,33.799000,135,-1,tree
AcrosstheCape,74,278.600000,54.497000,34.698500,41,-1,tree
AcrosstheCape,75,1133.400000,331.254200,32.698500,249,-1,tree
AcrosstheCape,76,253.400000,56.840200,32.656900,45,-1,tree
AcrosstheCape,77,428.200000,116.124200,35.071100,96,-1,tree
AcrosstheCape,78,829.800000,238.988000,32.213200,182,-1,tree
AcrosstheCape,79,539.200000,182.390400,33.313700,137,-1,tree
AcrosstheCape,80,419.000000,122.479200,37.284300,92,-1,tree
AcrosstheCape,81,518.200000,107.739600,39.799000,93,-1,tree
AcrosstheCape,82,1498.400000,407.106200,36.242600,300,-1,tree
AcrosstheCape,83,528.800000,179.875600,38.698500,132,-1,tree
AcrosstheCape,84,234.000000,40.242600,37.414200,40,-1,tree
AcrosstheCape,85,253.400000,52.183400,37.455800,42,-1,tree
AcrosstheCape,86,411.400000,115.751400,39.627400,89,-1,tree
AcrosstheCape,87,910.400000,220.218800,37.769600,174,-1,tree
AcrosstheCape,88,235.600000,67.082800,38.213200,54,-1,tree
AcrosstheCape,89,386.000000,110.236600,38.941100,81,-1,tree
AcrosstheCape,90,282.800000,56.213000,42.899500,51,-1,tree
AcrosstheCape,91,273.200000,52.183400,43.112700,42,-1,tree
AcrosstheCape,92,355.600000,94.325400,41.556300,80,-1,tree
AcrosstheCape,93,706.800000,113.639000,40.485300,96,-1,tree
AcrosstheCape,94,1139.000000,357.881400,43.000000,269,-1,tree
AcrosstheCape,95,515.600000,141.378600,40.041600,108,-1,tree
AcrosstheCape,96,274.600000,87.609400,40.355300,65,-1,tree
AcrosstheCape,97,428.800000,133.964400,43.455800,101,-1,tree
AcrosstheCape,98,1616.600000,397.402200,41.355300,340,-1,tree
AcrosstheCape,99,3136.000000,771.869400,40.213200,625,-1,tree
AcrosstheCape,100,214.600000,56.940800,44.941100,48,-1,tree
AcrosstheCape,101,1234.400000,393.337000,46.112700,297,-1,tree
AcrosstheCape,102,661.600000,226.029400,45.012200,162,-1,tree
AcrosstheCape,103,336.800000,85.698200,47.112700,78,-1,tree
AcrosstheCape,104,1133.800000,253.142000,47.142100,250,-1,tree
AcrosstheCape,105,674.800000,202.248400,46.284300,161,-1,tree
AcrosstheCape,106,913.800000,315.597400,44.313700,235,-1,tree
AcrosstheCape,107,1274.600000,359.153600,46.598000,274,-1,tree
AcrosstheCape,108,197.600000,60.153800,47.426400,45,-1,tree
AcrosstheCape,109,2013.000000,603.561800,46.598000,489,-1,tree
AcrosstheCape,110,533.200000,184.775000,48.669000,134,-1,tree
AcrosstheCape,111,829.800000,242.461400,51.911700,195,-1,tree
AcrosstheCape,112,636.000000,229.402200,51.213200,172,-1,tree
AcrosstheCape,113,1921.000000,472.958400,49.497500,411,-1,tree
AcrosstheCape,114,367.000000,105.295800,50.242600,86,-1,tree
AcrosstheCape,115,370.000000,64.011800,48.313700,53,-1,tree
AcrosstheCape,116,306.800000,76.011800,49.142100,65,-1,tree
AcrosstheCape,117,443.600000,110.568000,51.598000,95,-1,tree
AcrosstheCape,118,365.600000,127.964400,51.598000,95,-1,tree
AcrosstheCape,119,1596.200000,433.354800,49.727900,354,-1,tree
AcrosstheCape,120,458.400000,130.538400,52.899500,110,-1,tree
AcrosstheCape,121,823.600000,232.946600,54.899500,183,-1,tree
AcrosstheCape,122,520.000000,183.390400,53.284300,138,-1,tree
AcrosstheCape,123,836.600000,292.313400,52.384800,220,-1,tree
AcrosstheCape,124,254.000000,59.325400,54.497500,45,-1,tree
AcrosstheCape,125,312.800000,94.852000,54.911700,71,-1,tree
AcrosstheCape,126,1153.600000,361.165400,53.112700,264,-1,tree
