map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
lgt605d,0,225,205,150,126,3.82843,4,1
lgt605d,1,174,192,108,99,3.41421,4,1
lgt605d,2,178,156,139,150,3,4,1
lgt605d,3,59,59,60,59,0,0,1
lgt605d,4,116,106,151,160,3,4,1
lgt605d,5,129,116,99,100,1,2,1
lgt605d,6,197,182,125,113,2.41421,3,1
lgt605d,7,167,161,116,113,3.82843,4,1
lgt605d,8,165,184,111,95,2.41421,3,1
lgt605d,9,130,142,81,83,2.41421,3,1
lgt605d,10,192,192,181,178,5.24264,5,1
lgt605d,11,167,161,158,150,5.41421,6,1
lgt605d,12,158,190,169,170,6.41421,7,1
lgt605d,13,146,160,136,135,4.82843,5,1
lgt605d,14,117,103,146,157,6,7,1
lgt605d,15,125,142,148,141,5.41421,6,1
lgt605d,16,150,152,149,141,5.82843,6,1
lgt605d,17,157,161,192,197,5.82843,6,1
lgt605d,18,239,236,173,175,6.65685,6,1
lgt605d,19,235,245,179,190,4.41421,5,1
lgt605d,20,211,196,238,260,10.6569,10,1
lgt605d,21,187,182,258,273,10.4142,11,1
lgt605d,22,164,170,216,216,11.2426,11,1
lgt605d,23,197,190,207,203,10.8995,9,1
lgt605d,24,183,190,164,163,9.48528,8,1
lgt605d,25,262,253,243,232,11.8995,10,1
lgt605d,26,155,168,243,245,10.6569,10,1
lgt605d,27,148,146,210,226,9.82843,10,1
lgt605d,28,125,125,165,174,8.24264,8,1
lgt605d,29,172,163,204,213,8.65685,8,1
lgt605d,30,157,160,308,326,14.8284,15,1
lgt605d,31,148,150,277,280,13.4853,12,1
lgt605d,32,220,198,285,306,14.7279,12,1
lgt605d,33,161,174,248,259,15.0711,14,1
lgt605d,34,156,162,291,293,13.8284,14,1
lgt605d,35,141,155,237,240,12.8284,13,1
lgt605d,36,208,221,287,295,15.6569,15,1
lgt605d,37,142,144,278,251,12.0711,11,1
lgt605d,38,122,119,233,230,13.8995,12,1
lgt605d,39,215,213,238,237,12.3137,10,1
lgt605d,40,115,113,314,316,17.0711,16,1
lgt605d,41,124,115,285,294,16.4853,15,1
lgt605d,42,141,133,315,317,17.6569,17,1
lgt605d,43,154,154,392,405,19.4142,20,1
lgt605d,44,124,135,354,350,19.4853,18,1
lgt605d,45,95,89,341,349,17,18,1
lgt605d,46,133,156,323,315,18.4853,17,1
lgt605d,47,174,177,293,301,18.9706,15,1
lgt605d,48,147,141,299,304,16.2426,16,1
lgt605d,49,440,370,405,409,19.9706,16,1
lgt605d,50,163,166,470,405,22.3137,20,1
lgt605d,51,126,119,367,366,20.2426,20,1
lgt605d,52,126,133,319,341,20.799,16,1
lgt605d,53,137,138,358,358,23.5563,20,1
lgt605d,54,293,286,396,396,21.799,17,1
lgt605d,55,141,151,393,393,23.7279,21,1
lgt605d,56,135,132,369,378,20.6569,20,1
lgt605d,57,154,161,341,330,23.4853,22,1
lgt605d,58,130,139,357,326,22.8284,23,1
lgt605d,59,123,126,380,364,23.0711,22,1
lgt605d,60,160,143,549,494,26.8995,25,1
lgt605d,61,200,191,396,374,24.8995,23,1
lgt605d,62,96,89,375,325,24,25,1
lgt605d,63,213,204,422,372,24.4142,25,1
lgt605d,64,141,140,418,406,24.3137,22,1
lgt605d,65,294,257,415,425,25.0416,19,1
lgt605d,66,127,149,421,353,25.4142,26,1
lgt605d,67,176,217,374,366,25.799,21,1
lgt605d,68,136,138,429,359,27.4853,26,1
lgt605d,69,134,147,448,386,26.0711,25,1
lgt605d,70,291,271,365,367,28.2843,21,1
lgt605d,71,168,187,476,359,30.2426,30,1
lgt605d,72,127,131,455,382,31.6274,26,1
lgt605d,73,465,365,576,448,31.9706,28,1
lgt605d,74,315,282,466,436,31.6985,24,1
lgt605d,75,247,240,406,354,29.1421,26,1
lgt605d,76,212,185,429,371,30.2843,23,1
lgt605d,77,129,143,487,369,30.8284,31,1
lgt605d,78,127,128,492,323,31.8284,32,1
lgt605d,79,117,125,481,349,30.0711,29,1
lgt605d,80,300,295,501,381,33.5563,30,1
lgt605d,81,121,126,501,362,33.1421,30,1
lgt605d,82,157,167,532,421,32.799,28,1
lgt605d,83,249,246,471,383,32.799,28,1
lgt605d,84,188,183,572,403,33.5563,30,1
lgt605d,85,118,118,480,352,33.5563,30,1
lgt605d,86,143,124,651,399,32.4142,33,1
lgt605d,87,231,185,398,346,32.2843,25,1
lgt605d,88,302,226,456,423,33.1127,25,1
lgt605d,89,199,174,544,416,33.8701,27,1
lgt605d,90,309,292,517,397,36.1127,28,1
lgt605d,91,119,120,650,371,39.2426,39,1
lgt605d,92,127,118,575,337,36.4142,37,1
lgt605d,93,192,194,637,390,37.9706,34,1
lgt605d,94,171,163,566,371,37.799,33,1
lgt605d,95,192,169,482,372,36.2843,29,1
lgt605d,96,154,121,495,339,36.6985,29,1
lgt605d,97,168,138,592,424,39.6985,32,1
lgt605d,98,144,133,683,378,36.8284,37,1
lgt605d,99,355,316,500,414,36.3553,27,1
lgt605d,100,173,173,719,379,43.8995,42,1
lgt605d,101,300,161,648,403,41.6274,36,1
lgt605d,102,316,278,612,415,40.6985,33,1
lgt605d,103,637,604,640,525,40.1127,32,1
lgt605d,104,272,208,592,429,42.9411,34,1
lgt605d,105,255,212,660,458,43.6985,36,1
lgt605d,106,267,156,640,353,40.9706,37,1
lgt605d,107,572,464,872,551,41.3137,39,1
lgt605d,108,227,125,577,429,41.0122,30,1
lgt605d,109,268,207,642,445,43.8406,32,1
lgt605d,110,162,93,629,391,44.8406,33,1
lgt605d,111,205,199,796,404,47.2426,47,1
lgt605d,112,244,249,652,404,44.1127,36,1
lgt605d,113,259,224,592,394,46.4264,35,1
lgt605d,114,220,157,627,389,44.1127,36,1
lgt605d,115,211,163,519,349,44.8406,33,1
lgt605d,116,205,212,759,443,44.2132,39,1
lgt605d,117,217,124,676,410,46.1127,38,1
lgt605d,118,397,406,827,468,44.1421,41,1
lgt605d,119,225,97,702,400,46.598,36,1
lgt605d,120,438,457,787,461,49.2132,44,1
lgt605d,121,526,160,804,360,50.8701,44,1
lgt605d,122,419,102,827,361,50.0711,49,1
lgt605d,123,360,368,799,438,48.8995,47,1
lgt605d,124,314,124,671,397,50.0833,37,1
lgt605d,125,142,123,851,348,49.4142,50,1
lgt605d,126,537,212,687,351,50.4558,44,1
lgt605d,127,327,91,634,335,48.2548,36,1
lgt605d,128,160,111,667,375,48.2548,36,1
lgt605d,129,477,269,684,391,48.4558,42,1
lgt605d,130,391,302,725,416,54.0833,41,1
lgt605d,131,414,163,913,472,53.0416,47,1
lgt605d,132,136,130,913,378,55.4142,56,1
lgt605d,133,146,136,800,419,53.3848,49,1
lgt605d,134,481,103,819,402,54.3553,45,1
lgt605d,135,255,89,785,342,54.669,42,1
lgt605d,136,245,218,773,404,52.2843,45,1
lgt605d,137,235,201,765,376,53.6985,46,1
lgt605d,138,557,166,702,356,55.2548,43,1
lgt605d,139,557,238,1064,466,54.4853,53,1
lgt605d,140,387,401,895,472,59.0416,53,1
lgt605d,141,359,337,875,451,56.9706,53,1
lgt605d,142,433,163,733,344,56.2843,49,1
lgt605d,143,395,239,806,395,57.0833,44,1
lgt605d,144,159,160,969,475,57.2132,52,1
lgt605d,145,450,321,917,438,59.9411,51,1
lgt605d,146,199,191,1017,437,58.5563,55,1
lgt605d,147,380,359,944,464,56.5563,53,1
lgt605d,148,451,142,801,345,57.799,53,1
lgt605d,149,520,209,738,378,56.8701,50,1
lgt605d,150,226,220,938,417,61.4558,55,1
lgt605d,151,169,135,1165,521,60,61,1
lgt605d,152,367,355,951,398,61.1421,58,1
lgt605d,153,340,293,800,365,61.5685,46,1
lgt605d,154,302,173,769,392,62.5685,47,1
lgt605d,155,281,196,991,454,63.3553,54,1
lgt605d,156,306,136,794,389,63.2254,46,1
lgt605d,157,382,269,732,367,60.1543,45,1
lgt605d,158,351,232,980,521,61.0416,55,1
lgt605d,159,492,191,790,386,60.7696,51,1
lgt605d,160,448,179,1255,423,65.2426,65,1
lgt605d,161,535,195,835,377,65.4264,54,1
lgt605d,162,360,320,937,484,65.598,55,1
lgt605d,163,233,109,980,379,66.1127,58,1
lgt605d,164,607,448,1152,494,65.4853,64,1
lgt605d,165,341,177,972,402,66.0122,55,1
lgt605d,166,579,293,890,450,65.7696,56,1
lgt605d,167,232,161,901,368,64.7696,55,1
lgt605d,168,560,470,1040,451,67.6985,60,1
lgt605d,169,206,188,1105,418,65.3848,61,1
lgt605d,170,441,141,1055,453,69.6985,62,1
lgt605d,171,542,195,903,416,68.3259,54,1
lgt605d,172,311,85,982,388,68.3553,59,1
lgt605d,173,375,215,968,398,69.4264,58,1
lgt605d,174,302,167,937,403,69.6396,52,1
lgt605d,175,325,267,824,364,69.397,53,1
lgt605d,176,530,388,1123,482,70.8701,64,1
lgt605d,177,236,162,963,363,70.0122,59,1
lgt605d,178,123,133,1139,357,68.8284,69,1
lgt605d,179,260,248,1026,389,68.6274,63,1
lgt605d,180,492,340,1086,417,74.5269,66,1
lgt605d,181,170,170,1202,377,74.0711,73,1
lgt605d,182,642,295,1231,446,75.1421,72,1
lgt605d,183,306,180,1435,396,72.3553,63,1
lgt605d,184,458,222,1152,422,75.1421,72,1
lgt605d,185,345,281,997,356,73.0833,60,1
lgt605d,186,984,403,1148,474,72.8406,61,1
lgt605d,187,515,210,1000,396,73.8822,55,1
lgt605d,188,240,192,880,400,72.7107,53,1
lgt605d,189,559,170,959,373,74.3259,60,1
lgt605d,190,331,323,1310,440,78.3848,74,1
lgt605d,191,553,212,1243,424,77.1421,74,1
lgt605d,192,138,129,1208,353,78.6569,78,1
lgt605d,193,367,169,1096,401,77.7107,58,1
lgt605d,194,163,156,1198,417,77.4558,71,1
lgt605d,195,352,261,963,413,76.2254,59,1
lgt605d,196,188,184,1347,398,78.0711,77,1
lgt605d,197,124,119,1223,327,77.4142,78,1
lgt605d,198,312,158,1135,364,77.8406,66,1
lgt605d,199,344,160,1346,452,76.8995,75,1
lgt605d,200,311,276,1036,358,80.2254,63,1
lgt605d,201,483,187,1108,412,83.3675,62,1
lgt605d,202,320,317,1362,441,81.5563,78,1
lgt605d,203,301,190,1050,400,80.1249,60,1
lgt605d,204,536,347,1227,420,81.4558,75,1
lgt605d,205,641,241,1397,426,81.1838,71,1
lgt605d,206,212,168,1783,500,81.4853,80,1
lgt605d,207,353,311,1154,449,80.2965,61,1
lgt605d,208,691,85,1214,426,80.4264,69,1
lgt605d,209,344,257,997,382,82.3675,61,1
lgt605d,210,455,332,1184,389,87.7817,66,1
lgt605d,211,303,296,1370,436,84.7279,82,1
lgt605d,212,943,388,1282,438,84.8406,73,1
lgt605d,213,678,210,1274,432,84.2132,79,1
lgt605d,214,209,211,1475,429,84.4558,78,1
lgt605d,215,463,175,1177,416,85.9533,65,1
lgt605d,216,290,191,1044,390,85.6102,63,1
lgt605d,217,382,292,1361,404,87.6985,80,1
lgt605d,218,196,198,1415,376,86.3137,84,1
lgt605d,219,689,210,1148,437,85.5391,65,1
