map,scenid,total-src,20move-src,distance,path_size,hLevel
random512-10-0,0,699,785,0,0,1
random512-10-0,1,118,70,0,0,1
random512-10-0,2,893,879,0,0,1
random512-10-0,3,886,1001,0,0,1
random512-10-0,4,73,66,0,0,1
random512-10-0,5,752,763,0,0,1
random512-10-0,6,70,116,0,0,1
random512-10-0,7,1088,998,0,0,1
random512-10-0,8,1073,901,0,0,1
random512-10-0,9,797,748,0,0,1
random512-10-0,10,1684,1990,0,0,1
random512-10-0,11,1018,1347,0,0,1
random512-10-0,12,1529,1704,0,0,1
random512-10-0,13,1017,1059,0,0,1
random512-10-0,14,1712,1375,0,0,1
random512-10-0,15,1303,1452,0,0,1
random512-10-0,16,1369,1810,0,0,1
random512-10-0,17,1598,1582,0,0,1
random512-10-0,18,1762,1502,0,0,1
random512-10-0,19,1114,1003,0,0,1
random512-10-0,20,1654,1564,0,0,1
random512-10-0,21,1553,2033,0,0,1
random512-10-0,22,1971,1668,0,0,1
random512-10-0,23,1435,1814,0,0,1
random512-10-0,24,2079,2140,0,0,1
random512-10-0,25,2425,2930,0,0,1
random512-10-0,26,2094,2055,0,0,1
random512-10-0,27,2069,1627,0,0,1
random512-10-0,28,1774,1704,0,0,1
random512-10-0,29,2200,2095,0,0,1
random512-10-0,30,2689,3919,0,0,1
random512-10-0,31,3521,3825,0,0,1
random512-10-0,32,2143,1682,0,0,1
random512-10-0,33,2954,4254,0,0,1
random512-10-0,34,4023,3356,0,0,1
random512-10-0,35,3231,3169,0,0,1
random512-10-0,36,3269,4127,0,0,1
random512-10-0,37,2817,2839,0,0,1
random512-10-0,38,3918,3461,0,0,1
random512-10-0,39,2521,2540,0,0,1
random512-10-0,40,4177,3552,0,0,1
random512-10-0,41,3777,3657,0,0,1
random512-10-0,42,1711,2074,0,0,1
random512-10-0,43,3140,4477,0,0,1
random512-10-0,44,4700,4212,0,0,1
random512-10-0,45,4728,5137,0,0,1
random512-10-0,46,3520,4283,0,0,1
random512-10-0,47,3567,4016,0,0,1
random512-10-0,48,4405,3319,0,0,1
random512-10-0,49,4766,4098,0,0,1
random512-10-0,50,5357,6045,0,0,1
random512-10-0,51,4476,3810,0,0,1
random512-10-0,52,5510,6201,0,0,1
random512-10-0,53,2999,3491,0,0,1
random512-10-0,54,5804,4078,0,0,1
random512-10-0,55,3780,4026,0,0,1
random512-10-0,56,4291,4256,0,0,1
random512-10-0,57,5633,4105,0,0,1
random512-10-0,58,5571,5092,0,0,1
random512-10-0,59,4671,2945,0,0,1
random512-10-0,60,6746,5240,0,0,1
random512-10-0,61,7135,4521,0,0,1
random512-10-0,62,6580,5522,0,0,1
random512-10-0,63,6719,4604,0,0,1
random512-10-0,64,4819,4347,0,0,1
random512-10-0,65,4087,4412,0,0,1
random512-10-0,66,6233,6525,0,0,1
random512-10-0,67,6317,5954,0,0,1
random512-10-0,68,5125,5192,0,0,1
random512-10-0,69,7008,6759,0,0,1
random512-10-0,70,8260,5231,0,0,1
random512-10-0,71,6188,4486,0,0,1
random512-10-0,72,6652,6508,0,0,1
random512-10-0,73,6587,6083,0,0,1
random512-10-0,74,6506,4529,0,0,1
random512-10-0,75,6066,3213,0,0,1
random512-10-0,76,6652,5011,0,0,1
random512-10-0,77,7852,6228,0,0,1
random512-10-0,78,6430,5019,0,0,1
random512-10-0,79,6712,4388,0,0,1
random512-10-0,80,8498,4243,0,0,1
random512-10-0,81,7319,5300,0,0,1
random512-10-0,82,6754,5248,0,0,1
random512-10-0,83,7792,4973,0,0,1
random512-10-0,84,8249,6654,0,0,1
random512-10-0,85,6673,4616,0,0,1
random512-10-0,86,8594,4847,0,0,1
random512-10-0,87,4951,4353,0,0,1
random512-10-0,88,6633,4789,0,0,1
random512-10-0,89,5933,6693,0,0,1
random512-10-0,90,7150,4290,0,0,1
random512-10-0,91,9369,5508,0,0,1
random512-10-0,92,7558,5568,0,0,1
random512-10-0,93,9111,4892,0,0,1
random512-10-0,94,8970,5709,0,0,1
random512-10-0,95,8944,7106,0,0,1
random512-10-0,96,7301,4613,0,0,1
random512-10-0,97,8793,6289,0,0,1
random512-10-0,98,7523,5616,0,0,1
random512-10-0,99,7939,4805,0,0,1
random512-10-0,100,10825,5518,0,0,1
random512-10-0,101,8539,4565,0,0,1
random512-10-0,102,10560,6428,0,0,1
random512-10-0,103,9869,7099,0,0,1
random512-10-0,104,9130,6693,0,0,1
random512-10-0,105,7829,6314,0,0,1
