map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
hrt001d,0,333,313,228,195,2.41421,3,0
hrt001d,1,268,225,158,172,2.41421,3,0
hrt001d,2,166,166,223,241,3,4,0
hrt001d,3,281,253,271,255,3.82843,4,0
hrt001d,4,212,219,161,177,3.41421,4,0
hrt001d,5,245,221,190,169,3.82843,4,0
hrt001d,6,271,254,224,222,3.82843,4,0
hrt001d,7,272,254,179,158,3.82843,4,0
hrt001d,8,181,177,101,109,1.41421,2,0
hrt001d,9,125,121,97,99,1,2,0
hrt001d,10,247,257,252,281,4.41421,5,0
hrt001d,11,290,270,283,296,7.24264,7,0
hrt001d,12,359,388,276,258,5.24264,5,0
hrt001d,13,362,312,333,336,6.24264,6,0
hrt001d,14,228,232,369,385,6.65685,6,0
hrt001d,15,320,331,365,377,7.65685,7,0
hrt001d,16,180,185,306,330,7.07107,6,0
hrt001d,17,200,204,242,243,5.82843,6,0
hrt001d,18,291,304,250,245,4.41421,5,0
hrt001d,19,257,262,349,300,7.24264,7,0
hrt001d,20,180,187,515,554,10,11,0
hrt001d,21,464,442,493,482,8.65685,8,0
hrt001d,22,549,499,319,322,9.65685,9,0
hrt001d,23,373,355,449,436,8.65685,8,0
hrt001d,24,378,394,294,302,8.82843,9,0
hrt001d,25,215,210,458,491,10.4142,11,0
hrt001d,26,519,483,381,452,11.2426,11,0
hrt001d,27,360,315,622,671,11.2426,11,0
hrt001d,28,135,137,567,591,10,11,0
hrt001d,29,412,393,531,521,11.0711,10,0
hrt001d,30,469,442,477,491,12.8284,13,0
hrt001d,31,290,259,670,631,12.8284,13,0
hrt001d,32,360,334,683,583,15.4853,14,0
hrt001d,33,374,377,560,547,12.8995,11,0
hrt001d,34,452,434,530,553,15.6569,15,0
hrt001d,35,404,395,691,683,15.1421,12,0
hrt001d,36,268,238,522,455,12.4142,13,0
hrt001d,37,437,459,515,560,13.3137,11,0
hrt001d,38,359,348,641,652,15.7279,13,0
hrt001d,39,537,522,778,765,14.4853,13,0
hrt001d,40,529,518,772,766,19.4853,18,0
hrt001d,41,431,430,578,630,16.1421,13,0
hrt001d,42,442,449,1052,911,18.6569,18,0
hrt001d,43,342,333,658,799,18.8995,17,0
hrt001d,44,236,250,787,842,18.4142,19,0
hrt001d,45,419,412,800,816,19.6569,19,0
hrt001d,46,381,360,722,728,16.8284,17,0
hrt001d,47,322,339,751,738,19.4142,20,0
hrt001d,48,233,231,607,652,16.6569,16,0
hrt001d,49,318,301,826,833,17.8995,16,0
hrt001d,50,277,285,698,741,22.3137,20,0
hrt001d,51,570,603,923,977,21.3848,17,0
hrt001d,52,462,488,868,853,21.799,17,0
hrt001d,53,535,531,858,849,20.4853,19,0
hrt001d,54,490,466,1096,1044,22.9706,19,0
hrt001d,55,591,579,1060,1015,23.4853,22,0
hrt001d,56,273,255,914,886,22.0711,21,0
hrt001d,57,563,551,815,786,21.3848,17,0
hrt001d,58,455,311,751,727,22.2426,22,0
hrt001d,59,594,612,966,998,23.6569,23,0
hrt001d,60,289,280,919,814,24.4853,23,0
hrt001d,61,421,362,1067,886,25.6569,25,0
hrt001d,62,489,501,932,957,24.7279,22,0
hrt001d,63,461,386,784,636,26.8284,27,0
hrt001d,64,364,350,934,922,24.5563,21,0
hrt001d,65,713,712,1151,910,27.2132,22,0
hrt001d,66,322,319,909,914,25.2426,25,0
hrt001d,67,424,409,1095,1060,24.7279,22,0
hrt001d,68,232,234,717,657,27.6569,27,0
hrt001d,69,460,516,910,843,25.1421,22,0
hrt001d,70,350,315,1063,780,28.8284,29,0
hrt001d,71,367,369,1056,930,29.9706,26,0
hrt001d,72,530,446,1192,961,30.3848,26,0
hrt001d,73,870,681,1357,998,31.4853,30,0
hrt001d,74,705,339,1312,944,30.8995,29,0
hrt001d,75,385,374,1054,768,30.3137,28,0
hrt001d,76,393,367,1171,951,30.4558,24,0
hrt001d,77,621,518,1165,1074,28.6274,23,0
hrt001d,78,570,568,1173,1004,30.3137,28,0
hrt001d,79,297,306,1183,986,31.2132,26,0
hrt001d,80,621,438,1185,1025,34.9411,26,0
hrt001d,81,546,371,1144,705,35.4853,34,0
hrt001d,82,482,416,867,520,32.2426,32,0
hrt001d,83,521,414,1145,913,32.799,28,0
hrt001d,84,702,691,1353,996,35.1421,32,0
hrt001d,85,669,312,1208,798,33.5563,30,0
hrt001d,86,456,408,1269,953,34.6569,34,0
