map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
oth001d,0,379,294,404,372,3.82843,4,0
oth001d,1,174,163,115,124,1,2,0
oth001d,2,508,394,278,291,3.41421,4,0
oth001d,3,283,279,296,263,3.82843,4,0
oth001d,4,362,324,280,378,3.41421,4,0
oth001d,5,356,330,216,264,2.41421,3,0
oth001d,6,392,386,269,318,3.41421,4,0
oth001d,7,147,156,143,156,2,3,0
oth001d,8,222,188,199,202,2.82843,3,0
oth001d,9,190,185,117,120,1.41421,2,0
oth001d,10,355,268,366,246,4.41421,5,0
oth001d,11,257,250,501,466,6.82843,7,0
oth001d,12,281,285,408,335,5.41421,6,0
oth001d,13,269,287,368,336,4.82843,5,0
oth001d,14,269,250,362,356,7.41421,8,0
oth001d,15,254,277,434,467,7.41421,8,0
oth001d,16,350,332,473,496,5.41421,6,0
oth001d,17,309,274,429,663,7.82843,8,0
oth001d,18,321,303,516,530,7.41421,8,0
oth001d,19,418,404,381,304,7.82843,8,0
oth001d,20,294,289,743,654,10.4142,11,0
oth001d,21,226,222,609,554,11.4142,12,0
oth001d,22,443,394,692,671,10.0711,9,0
oth001d,23,656,567,636,719,11.6569,11,0
oth001d,24,400,353,668,767,10.2426,10,0
oth001d,25,262,267,398,427,8.07107,7,0
oth001d,26,380,368,602,596,9.41421,10,0
oth001d,27,302,259,713,713,10.4142,11,0
oth001d,28,312,280,636,586,11.2426,11,0
oth001d,29,321,328,632,521,9.24264,9,0
oth001d,30,518,518,713,678,12.0711,11,0
oth001d,31,254,229,587,684,12.4853,11,0
oth001d,32,275,242,1025,935,15.4142,16,0
oth001d,33,591,520,1032,939,15.6569,15,0
oth001d,34,388,357,1019,837,15.7279,13,0
oth001d,35,361,342,785,652,15.8284,16,0
oth001d,36,288,279,923,852,13.4142,14,0
oth001d,37,177,165,835,758,12.7279,10,0
oth001d,38,499,461,966,962,15.8284,16,0
oth001d,39,392,402,880,777,14.7279,12,0
oth001d,40,984,912,940,1072,17.6569,17,0
oth001d,41,281,281,1234,1193,19.2426,19,0
oth001d,42,671,624,1066,998,18.4853,17,0
oth001d,43,642,576,1044,959,18.8995,17,0
oth001d,44,802,791,1290,1430,17.7279,15,0
oth001d,45,445,384,1094,1121,17.6569,17,0
oth001d,46,552,479,1124,1084,18.7279,16,0
oth001d,47,413,404,1073,962,16.0711,15,0
oth001d,48,754,743,1094,984,17.9706,14,0
oth001d,49,429,376,891,817,17.6569,17,0
oth001d,50,884,822,1640,1731,23.7279,21,0
oth001d,51,703,641,1316,1162,20.5563,17,0
oth001d,52,650,617,1147,1274,23.8995,22,0
oth001d,53,542,481,975,1040,23.8995,22,0
oth001d,54,519,503,1325,1153,20.4853,19,0
oth001d,55,456,420,1195,1310,23.3848,19,0
oth001d,56,629,581,1259,1213,20.9706,17,0
oth001d,57,420,423,970,936,22.6569,22,0
oth001d,58,544,520,1652,1390,20.0711,19,0
oth001d,59,470,421,1127,1027,22.8284,23,0
oth001d,60,753,574,1643,1457,26.5563,23,0
oth001d,61,421,349,1425,1394,24.799,20,0
oth001d,62,522,496,1650,1540,26.4853,25,0
oth001d,63,1239,908,1206,1129,25.7279,23,0
oth001d,64,419,371,1636,1148,26.6569,26,0
oth001d,65,484,433,1820,1176,25.2426,25,0
oth001d,66,1075,904,1799,1458,26.799,22,0
oth001d,67,1316,965,1563,1601,25.7279,23,0
oth001d,68,937,908,1536,1428,27.8701,21,0
oth001d,69,864,753,1214,1205,27.6274,22,0
oth001d,70,627,270,1318,964,30.8995,29,0
oth001d,71,604,580,1753,1284,31.0711,30,0
oth001d,72,953,829,2142,2007,31.6274,26,0
oth001d,73,511,392,2104,1193,28.8995,27,0
oth001d,74,815,742,2195,1229,31.3848,27,0
oth001d,75,651,507,1545,1091,28.3137,26,0
oth001d,76,377,401,1696,1369,31.7279,29,0
oth001d,77,930,765,1596,1446,28.8701,22,0
oth001d,78,1058,1050,1433,1564,29.0416,23,0
oth001d,79,436,400,1588,1130,31.8995,30,0
oth001d,80,164,165,2054,1119,32,33,0
oth001d,81,426,403,2143,1528,34.7279,32,0
oth001d,82,1255,1157,1793,1613,32.8701,26,0
oth001d,83,690,661,2233,1362,33.8995,32,0
oth001d,84,461,445,2545,1166,35.6569,35,0
oth001d,85,947,541,1388,933,33.3848,29,0
oth001d,86,304,266,1778,1362,32,33,0
oth001d,87,954,812,1992,1478,35.2843,28,0
