map,scenid,total-src,20move-src,distance,path_size,hLevel
arena2,0,320,338,0,0,0
arena2,1,223,228,0,0,0
arena2,2,295,305,0,0,0
arena2,3,304,290,0,0,0
arena2,4,185,177,0,0,0
arena2,5,236,233,0,0,0
arena2,6,144,148,0,0,0
arena2,7,141,172,0,0,0
arena2,8,191,204,0,0,0
arena2,9,301,305,0,0,0
arena2,10,369,428,0,0,0
arena2,11,409,438,0,0,0
arena2,12,339,411,0,0,0
arena2,13,344,465,0,0,0
arena2,14,422,491,0,0,0
arena2,15,354,351,0,0,0
arena2,16,267,303,0,0,0
arena2,17,258,281,0,0,0
arena2,18,429,412,0,0,0
arena2,19,286,294,0,0,0
arena2,20,417,394,0,0,0
arena2,21,326,320,0,0,0
arena2,22,486,570,0,0,0
arena2,23,577,640,0,0,0
arena2,24,423,447,0,0,0
arena2,25,475,654,0,0,0
arena2,26,420,548,0,0,0
arena2,27,590,836,0,0,0
arena2,28,487,507,0,0,0
arena2,29,345,391,0,0,0
arena2,30,809,1108,0,0,0
arena2,31,637,695,0,0,0
arena2,32,964,1235,0,0,0
arena2,33,699,666,0,0,0
arena2,34,540,593,0,0,0
arena2,35,843,920,0,0,0
arena2,36,506,652,0,0,0
arena2,37,550,658,0,0,0
arena2,38,640,681,0,0,0
arena2,39,542,540,0,0,0
arena2,40,903,1385,0,0,0
arena2,41,767,835,0,0,0
arena2,42,707,835,0,0,0
arena2,43,1024,1006,0,0,0
arena2,44,810,901,0,0,0
arena2,45,882,920,0,0,0
arena2,46,926,969,0,0,0
arena2,47,997,1106,0,0,0
arena2,48,669,737,0,0,0
arena2,49,964,1060,0,0,0
arena2,50,724,768,0,0,0
arena2,51,1031,1111,0,0,0
arena2,52,1283,1707,0,0,0
arena2,53,1090,929,0,0,0
arena2,54,958,1125,0,0,0
arena2,55,880,1104,0,0,0
arena2,56,921,1065,0,0,0
arena2,57,900,1000,0,0,0
arena2,58,1011,1357,0,0,0
arena2,59,1004,1039,0,0,0
arena2,60,1189,1297,0,0,0
arena2,61,1462,1273,0,0,0
arena2,62,1194,1093,0,0,0
arena2,63,1410,1183,0,0,0
arena2,64,1358,1060,0,0,0
arena2,65,1761,1419,0,0,0
arena2,66,1138,947,0,0,0
arena2,67,1051,1008,0,0,0
arena2,68,1602,1321,0,0,0
arena2,69,948,879,0,0,0
arena2,70,1551,999,0,0,0
arena2,71,1085,884,0,0,0
arena2,72,1544,1383,0,0,0
arena2,73,1122,1061,0,0,0
arena2,74,1628,1283,0,0,0
arena2,75,1313,938,0,0,0
arena2,76,1258,1340,0,0,0
arena2,77,1254,965,0,0,0
arena2,78,1493,886,0,0,0
arena2,79,1502,998,0,0,0
arena2,80,1525,894,0,0,0
arena2,81,1487,1001,0,0,0
arena2,82,1525,1165,0,0,0
arena2,83,1316,1046,0,0,0
arena2,84,1202,850,0,0,0
arena2,85,1443,1115,0,0,0
arena2,86,2175,1231,0,0,0
arena2,87,1345,1049,0,0,0
arena2,88,1724,1047,0,0,0
arena2,89,1182,880,0,0,0
arena2,90,2561,1364,0,0,0
arena2,91,1664,971,0,0,0
arena2,92,1504,1228,0,0,0
arena2,93,1581,912,0,0,0
arena2,94,1690,1177,0,0,0
arena2,95,1995,1479,0,0,0
arena2,96,1824,1161,0,0,0
arena2,97,2233,983,0,0,0
arena2,98,1838,931,0,0,0
arena2,99,1736,823,0,0,0
arena2,100,1193,649,0,0,0
arena2,101,2059,1224,0,0,0
arena2,102,2067,882,0,0,0
arena2,103,2530,1134,0,0,0
arena2,104,2101,1279,0,0,0
arena2,105,1777,1049,0,0,0
arena2,106,1975,886,0,0,0
arena2,107,2170,1014,0,0,0
arena2,108,2420,1066,0,0,0
arena2,109,2776,1388,0,0,0
arena2,110,3217,1123,0,0,0
arena2,111,1877,1128,0,0,0
arena2,112,2418,1462,0,0,0
arena2,113,2005,1052,0,0,0
arena2,114,2564,1224,0,0,0
arena2,115,3223,1118,0,0,0
arena2,116,1875,863,0,0,0
arena2,117,2123,781,0,0,0
arena2,118,2165,1318,0,0,0
arena2,119,1751,1102,0,0,0
arena2,120,1362,491,0,0,0
arena2,121,861,493,0,0,0
arena2,122,2244,987,0,0,0
arena2,123,2589,1180,0,0,0
arena2,124,1727,934,0,0,0
arena2,125,3242,1206,0,0,0
arena2,126,1580,528,0,0,0
arena2,127,964,327,0,0,0
arena2,128,2224,1190,0,0,0
arena2,129,2457,1111,0,0,0
arena2,130,1313,398,0,0,0
arena2,131,2412,883,0,0,0
arena2,132,2101,1006,0,0,0
arena2,133,1922,1107,0,0,0
arena2,134,3387,1232,0,0,0
arena2,135,1908,872,0,0,0
arena2,136,2003,1002,0,0,0
arena2,137,2412,1265,0,0,0
arena2,138,3459,885,0,0,0
arena2,139,2428,876,0,0,0
arena2,140,1494,440,0,0,0
arena2,141,1068,319,0,0,0
arena2,142,2890,1193,0,0,0
arena2,143,2427,863,0,0,0
arena2,144,3438,928,0,0,0
arena2,145,3037,868,0,0,0
arena2,146,3549,533,0,0,0
arena2,147,3221,1222,0,0,0
arena2,148,2045,881,0,0,0
arena2,149,2111,723,0,0,0
arena2,150,3127,1183,0,0,0
arena2,151,2192,701,0,0,0
arena2,152,2367,696,0,0,0
arena2,153,2394,1021,0,0,0
arena2,154,1617,648,0,0,0
arena2,155,2715,920,0,0,0
arena2,156,3337,1191,0,0,0
arena2,157,3404,1258,0,0,0
arena2,158,2691,1045,0,0,0
arena2,159,3211,742,0,0,0
arena2,160,4828,1013,0,0,0
arena2,161,2518,1290,0,0,0
arena2,162,1842,996,0,0,0
arena2,163,3206,1021,0,0,0
arena2,164,1834,672,0,0,0
arena2,165,2678,1302,0,0,0
arena2,166,4645,1053,0,0,0
arena2,167,2247,1302,0,0,0
arena2,168,2095,739,0,0,0
arena2,169,1794,618,0,0,0
arena2,170,2805,481,0,0,0
arena2,171,4449,1108,0,0,0
arena2,172,3485,809,0,0,0
arena2,173,3722,888,0,0,0
arena2,174,2625,971,0,0,0
arena2,175,2043,552,0,0,0
arena2,176,3051,882,0,0,0
arena2,177,3741,747,0,0,0
arena2,178,2337,577,0,0,0
arena2,179,2707,612,0,0,0
arena2,180,2103,450,0,0,0
arena2,181,3238,884,0,0,0
arena2,182,2405,706,0,0,0
arena2,183,2157,678,0,0,0
arena2,184,3836,1191,0,0,0
arena2,185,3428,933,0,0,0
arena2,186,2661,1014,0,0,0
arena2,187,2775,1085,0,0,0
arena2,188,2414,546,0,0,0
arena2,189,2624,822,0,0,0
arena2,190,2112,403,0,0,0
arena2,191,2321,679,0,0,0
arena2,192,2749,634,0,0,0
arena2,193,2790,683,0,0,0
arena2,194,3270,896,0,0,0
arena2,195,3049,786,0,0,0
arena2,196,2805,681,0,0,0
arena2,197,3176,670,0,0,0
arena2,198,3213,779,0,0,0
arena2,199,2795,822,0,0,0
arena2,200,2877,514,0,0,0
arena2,201,2174,431,0,0,0
arena2,202,3869,732,0,0,0
arena2,203,3051,942,0,0,0
arena2,204,2652,669,0,0,0
arena2,205,2530,724,0,0,0
arena2,206,2416,556,0,0,0
arena2,207,2010,713,0,0,0
arena2,208,4265,1237,0,0,0
arena2,209,3882,1309,0,0,0
arena2,210,5622,1121,0,0,0
arena2,211,3481,1056,0,0,0
arena2,212,3653,622,0,0,0
arena2,213,4006,650,0,0,0
arena2,214,3138,567,0,0,0
arena2,215,3580,512,0,0,0
arena2,216,3068,1090,0,0,0
arena2,217,3751,733,0,0,0
arena2,218,3838,1244,0,0,0
arena2,219,3032,676,0,0,0
arena2,220,2565,427,0,0,0
arena2,221,2967,405,0,0,0
arena2,222,3397,1181,0,0,0
arena2,223,2743,513,0,0,0
arena2,224,3387,831,0,0,0
arena2,225,4241,671,0,0,0
arena2,226,3089,440,0,0,0
arena2,227,2656,681,0,0,0
arena2,228,4271,893,0,0,0
arena2,229,4274,1033,0,0,0
arena2,230,2796,666,0,0,0
arena2,231,1752,401,0,0,0
arena2,232,2258,385,0,0,0
arena2,233,3861,550,0,0,0
arena2,234,4817,704,0,0,0
arena2,235,3628,414,0,0,0
arena2,236,3631,703,0,0,0
arena2,237,3732,922,0,0,0
arena2,238,3671,538,0,0,0
arena2,239,3658,510,0,0,0
arena2,240,2574,484,0,0,0
arena2,241,2712,401,0,0,0
arena2,242,4354,1208,0,0,0
arena2,243,4177,831,0,0,0
arena2,244,3644,1045,0,0,0
arena2,245,2484,837,0,0,0
arena2,246,3422,763,0,0,0
arena2,247,3094,592,0,0,0
arena2,248,3711,890,0,0,0
arena2,249,3610,1111,0,0,0
arena2,250,3357,830,0,0,0
arena2,251,3761,734,0,0,0
arena2,252,4034,772,0,0,0
arena2,253,3758,728,0,0,0
arena2,254,3272,543,0,0,0
arena2,255,3621,1014,0,0,0
arena2,256,4458,1134,0,0,0
arena2,257,3650,733,0,0,0
arena2,258,5542,1034,0,0,0
arena2,259,4337,821,0,0,0
arena2,260,3580,517,0,0,0
arena2,261,2519,417,0,0,0
arena2,262,3698,542,0,0,0
arena2,263,4450,539,0,0,0
arena2,264,4229,770,0,0,0
arena2,265,3730,593,0,0,0
arena2,266,2904,739,0,0,0
arena2,267,3673,579,0,0,0
arena2,268,4075,663,0,0,0
