map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
lak105d,0,221,219,145,146,2.41421,3,1
lak105d,1,202,198,114,118,2.41421,3,1
lak105d,2,212,213,161,176,3.82843,4,1
lak105d,3,101,98,70,83,1,2,1
lak105d,4,174,187,135,138,3.41421,4,1
lak105d,5,138,128,70,70,1.41421,2,1
lak105d,6,128,136,64,61,1.41421,2,1
lak105d,7,86,83,58,57,1,2,1
lak105d,8,190,173,127,118,2.41421,3,1
lak105d,9,171,153,116,118,3.41421,4,1
lak105d,10,177,190,217,204,5.41421,6,1
lak105d,11,159,148,177,181,5.41421,6,1
lak105d,12,163,171,220,215,5,6,1
lak105d,13,354,346,192,212,5.24264,5,1
lak105d,14,290,306,239,270,7.82843,8,1
lak105d,15,159,164,130,129,5.24264,5,1
lak105d,16,199,197,220,227,5.82843,6,1
lak105d,17,158,155,180,191,5.41421,6,1
lak105d,18,111,105,164,160,5,6,1
lak105d,19,240,228,173,181,6.24264,6,1
lak105d,20,184,167,186,192,9.24264,9,1
lak105d,21,389,402,350,384,10.8284,11,1
lak105d,22,333,332,268,276,11.6569,11,1
lak105d,23,293,290,231,231,11.2426,11,1
lak105d,24,317,306,264,271,9.65685,9,1
lak105d,25,196,180,297,307,11.4142,12,1
lak105d,26,169,151,245,226,8.82843,9,1
lak105d,27,240,223,293,293,10.4142,11,1
lak105d,28,381,360,383,442,11.8284,12,1
lak105d,29,187,198,212,214,10,11,1
lak105d,30,343,346,421,451,15.6569,15,1
lak105d,31,414,405,351,372,15.4853,14,1
lak105d,32,321,326,355,335,15.6569,15,1
lak105d,33,297,303,289,310,12.0711,11,1
lak105d,34,361,333,402,419,14.0711,13,1
lak105d,35,280,252,306,327,14.4142,15,1
lak105d,36,358,350,361,373,15.2426,15,1
lak105d,37,336,340,413,477,13.6569,13,1
lak105d,38,275,253,392,376,12,13,1
lak105d,39,278,277,336,371,13.2426,13,1
lak105d,40,400,392,345,341,17.4853,16,1
lak105d,41,369,358,491,528,17.2426,17,1
lak105d,42,461,454,469,531,18.0711,17,1
lak105d,43,472,417,420,433,16.2426,16,1
lak105d,44,345,345,315,321,18.0711,17,1
lak105d,45,385,372,326,340,18.4853,17,1
lak105d,46,284,287,356,372,18.4142,19,1
lak105d,47,533,472,436,550,16.4853,15,1
lak105d,48,299,301,260,272,16.3137,14,1
lak105d,49,336,327,482,576,17.8284,18,1
lak105d,50,321,294,470,442,23.2426,23,1
lak105d,51,410,384,392,391,23.3137,21,1
lak105d,52,302,308,571,618,22.0711,21,1
lak105d,53,404,366,353,366,20.0711,19,1
lak105d,54,516,533,628,669,23.0711,22,1
lak105d,55,645,626,557,634,20.4853,19,1
lak105d,56,350,361,375,403,21.0711,20,1
lak105d,57,522,521,553,600,22.0711,21,1
lak105d,58,574,545,621,722,20.6569,20,1
lak105d,59,370,378,466,501,22.6569,22,1
lak105d,60,501,473,572,481,27.7279,25,1
lak105d,61,398,395,507,431,26.8995,25,1
lak105d,62,342,312,431,358,27.4853,26,1
lak105d,63,312,308,405,324,27.4853,26,1
lak105d,64,472,461,408,376,24.8995,23,1
lak105d,65,483,496,460,462,24.1421,21,1
lak105d,66,618,534,734,692,24.0711,23,1
lak105d,67,260,297,440,424,26.7279,24,1
lak105d,68,324,314,393,397,24.3137,22,1
lak105d,69,395,400,386,380,26.5563,23,1
lak105d,70,394,293,415,307,28.4853,27,1
lak105d,71,394,293,543,462,30.4853,29,1
lak105d,72,342,310,415,393,28.5563,25,1
lak105d,73,517,354,703,614,29.1421,26,1
lak105d,74,380,406,458,405,28.8995,27,1
lak105d,75,423,328,417,307,29.4853,28,1
lak105d,76,371,288,384,276,29.4853,28,1
lak105d,77,421,384,407,352,30.1421,27,1
lak105d,78,509,393,517,441,28.5563,25,1
lak105d,79,424,395,467,382,28.8995,27,1
lak105d,80,281,279,552,373,33.0711,32,1
lak105d,81,651,424,715,458,33.7279,31,1
lak105d,82,437,329,522,368,32.3137,30,1
lak105d,83,606,491,749,603,32.7279,30,1
lak105d,84,401,331,457,308,32.7279,30,1
lak105d,85,656,393,699,482,33.8995,32,1
lak105d,86,549,318,589,411,35.8995,34,1
lak105d,87,458,354,571,369,32.1421,29,1
lak105d,88,531,456,441,308,32.3137,30,1
lak105d,89,350,269,441,316,32.3137,30,1
