map,scenid,total,20move,distance,path_size,hLevel
ost000t,0,786,711,3.82843,4,0
ost000t,1,606,465,3.41421,4,0
ost000t,2,504,424,1.41421,2,0
ost000t,3,653,608,3.41421,4,0
ost000t,4,600,631,3.41421,4,0
ost000t,5,710,421,2.41421,3,0
ost000t,6,275,241,1,2,0
ost000t,7,520,511,2.41421,3,0
ost000t,8,515,372,1.41421,2,0
ost000t,9,465,382,2.41421,3,0
ost000t,10,934,668,5.82843,6,0
ost000t,11,620,489,6.41421,7,0
ost000t,12,866,951,5.24264,5,0
ost000t,13,742,597,6.41421,7,0
ost000t,14,867,882,6.24264,6,0
ost000t,15,568,636,6.82843,7,0
ost000t,16,375,326,7,8,0
ost000t,17,490,396,5,6,0
ost000t,18,553,527,5.41421,6,0
ost000t,19,1168,1076,6.65685,6,0
ost000t,20,1230,1317,9.82843,10,0
ost000t,21,802,640,9.65685,9,0
ost000t,22,669,673,10.8284,11,0
ost000t,23,583,520,9.24264,9,0
ost000t,24,640,634,11.0711,10,0
ost000t,25,984,982,10.6569,10,0
ost000t,26,199,205,8,9,0
ost000t,27,1199,976,10.4853,9,0
ost000t,28,779,716,10.2426,10,0
ost000t,29,1208,1034,11.4853,10,0
ost000t,30,997,897,14.4853,13,0
ost000t,31,941,940,13.4853,12,0
ost000t,32,1118,971,13.8284,14,0
ost000t,33,697,657,13.4142,14,0
ost000t,34,543,561,12.8284,13,0
ost000t,35,519,528,12.2426,12,0
ost000t,36,944,868,15.0711,14,0
ost000t,37,904,994,14.2426,14,0
ost000t,38,962,997,14.8995,13,0
ost000t,39,251,317,12,13,0
ost000t,40,1531,1323,17.6569,17,0
ost000t,41,1790,1830,18.1421,15,0
ost000t,42,1419,1269,17.7279,15,0
ost000t,43,1769,1649,19.1421,16,0
ost000t,44,2016,1419,18.4853,17,0
ost000t,45,777,751,17.8284,18,0
ost000t,46,1943,2009,18.0711,17,0
ost000t,47,592,482,17.2426,17,0
ost000t,48,487,470,17.9706,14,0
ost000t,49,1598,1434,16.9706,13,0
ost000t,50,3114,2336,23.799,19,0
ost000t,51,930,774,21.8284,22,0
ost000t,52,1777,1434,21.7279,19,0
ost000t,53,1874,1711,23.5563,20,0
ost000t,54,1484,1576,23.0711,22,0
ost000t,55,887,758,22.2426,22,0
ost000t,56,1515,1275,23.8995,22,0
ost000t,57,1487,1435,22.3848,18,0
ost000t,58,1700,1567,21.5563,18,0
ost000t,59,882,755,22.8284,23,0
ost000t,60,867,964,26.8284,27,0
ost000t,61,2054,2050,26.5563,23,0
ost000t,62,536,626,26.4142,27,0
ost000t,63,1810,1583,25.8995,24,0
ost000t,64,1677,1056,27.7279,25,0
ost000t,65,539,558,25.4853,24,0
ost000t,66,2165,1946,27.0416,21,0
ost000t,67,1068,834,24.6569,24,0
ost000t,68,2425,2166,27.4558,21,0
ost000t,69,1268,1072,26.5563,23,0
ost000t,70,1140,994,31.2132,26,0
ost000t,71,2965,2049,30.2843,23,0
ost000t,72,1446,1142,28.8995,27,0
ost000t,73,946,828,29.799,25,0
ost000t,74,1980,1880,31.3848,27,0
ost000t,75,1686,1596,28.3848,24,0
ost000t,76,2005,1443,31.6985,24,0
ost000t,77,1499,1410,31.799,27,0
ost000t,78,1849,1207,29.3137,27,0
ost000t,79,761,337,31,32,0
ost000t,80,1486,1272,34.5563,31,0
ost000t,81,2243,1632,33.4558,27,0
ost000t,82,1575,861,33.9706,30,0
ost000t,83,2889,1445,32.9706,29,0
ost000t,84,3019,1729,33.3848,29,0
ost000t,85,1166,1016,32.8995,31,0
ost000t,86,2824,2459,35.0416,29,0
ost000t,87,1937,1217,35.8995,34,0
ost000t,88,1562,1079,35.7279,33,0
ost000t,89,1558,1163,34.4853,33,0
ost000t,90,1049,421,36.6569,36,0
ost000t,91,440,442,38.8995,37,0
ost000t,92,2230,1840,37.0416,31,0
ost000t,93,1257,1049,38.4853,37,0
ost000t,94,1427,678,38.4853,37,0
ost000t,95,583,485,37.4142,38,0
ost000t,96,2170,1670,36.2843,29,0
ost000t,97,1743,1635,36.799,32,0
ost000t,98,1395,999,36.4853,35,0
ost000t,99,1703,1352,39.1421,36,0
ost000t,100,1610,1456,42.9706,39,0
ost000t,101,1940,1352,41.0416,35,0
ost000t,102,3406,2506,40.9411,32,0
ost000t,103,1601,839,43.4558,37,0
ost000t,104,4439,2112,41.9411,33,0
ost000t,105,366,352,40,41,0
ost000t,106,3950,1647,43.0122,32,0
ost000t,107,1632,1486,40.1421,37,0
ost000t,108,2989,1629,41.2843,34,0
ost000t,109,2692,2491,41.8701,35,0
ost000t,110,2499,1842,44.2843,37,0
ost000t,111,4343,2599,45.0122,34,0
ost000t,112,622,451,45.6985,38,0
ost000t,113,3833,2889,46.8701,40,0
ost000t,114,4019,2107,46.5269,38,0
ost000t,115,782,750,47.4853,46,0
ost000t,116,1625,868,47.3137,45,0
ost000t,117,2106,1084,47.0416,41,0
ost000t,118,642,534,46.3137,44,0
ost000t,119,2486,1554,44.1838,34,0
ost000t,120,1104,960,49.3137,47,0
ost000t,121,4051,1088,50.1838,40,0
ost000t,122,5065,1809,49.7696,40,0
ost000t,123,1372,601,48.3137,46,0
ost000t,124,5275,3631,50.3553,41,0
ost000t,125,1503,862,51.8701,45,0
ost000t,126,1133,516,50.6569,50,0
ost000t,127,2187,1695,48.3137,46,0
ost000t,128,832,553,49.2426,49,0
ost000t,129,4434,2260,50.3553,41,0
ost000t,130,3104,990,54.1838,44,0
ost000t,131,3308,2298,53.4558,47,0
ost000t,132,1846,1250,55.4558,49,0
ost000t,133,1443,1119,52.4853,51,0
ost000t,134,1791,1027,54.598,44,0
ost000t,135,1058,899,52.0711,51,0
ost000t,136,3380,2366,52.3553,43,0
ost000t,137,2593,1117,52.1421,49,0
ost000t,138,2177,1898,54.3848,50,0
ost000t,139,4634,2179,55.7401,41,0
ost000t,140,4248,2547,56.669,44,0
ost000t,141,2766,1203,56.8406,45,0
ost000t,142,1760,1663,59.2843,52,0
ost000t,143,2683,1679,57.799,53,0
ost000t,144,2063,734,57.2843,50,0
ost000t,145,762,818,59.8284,60,0
ost000t,146,3198,1546,59.6985,52,0
ost000t,147,1463,995,58.1838,48,0
ost000t,148,2725,1857,56.2132,51,0
ost000t,149,2988,2395,57.799,53,0
