map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
ost004d,0,235,192,186,163,3.41421,4,1
ost004d,1,242,218,168,149,3.41421,4,1
ost004d,2,287,268,172,201,3.82843,4,1
ost004d,3,149,139,88,82,1.41421,2,1
ost004d,4,218,208,146,134,2.41421,3,1
ost004d,5,151,133,79,81,1.41421,2,1
ost004d,6,300,312,200,212,3.41421,4,1
ost004d,7,243,223,152,161,3.41421,4,1
ost004d,8,154,151,93,86,1.41421,2,1
ost004d,9,175,185,161,140,3.82843,4,1
ost004d,10,259,240,160,167,6.24264,6,1
ost004d,11,219,214,206,209,5.41421,6,1
ost004d,12,188,188,304,260,7.24264,7,1
ost004d,13,177,191,204,187,5.41421,6,1
ost004d,14,237,239,241,237,5.41421,6,1
ost004d,15,162,153,182,201,4.41421,5,1
ost004d,16,287,233,190,194,4.82843,5,1
ost004d,17,277,219,244,245,5.82843,6,1
ost004d,18,158,151,174,172,5.24264,5,1
ost004d,19,125,123,182,190,4,5,1
ost004d,20,275,269,328,313,10.2426,10,1
ost004d,21,207,223,265,270,8.41421,9,1
ost004d,22,307,280,333,323,11.3137,9,1
ost004d,23,113,115,382,385,11,12,1
ost004d,24,233,211,278,300,8.24264,8,1
ost004d,25,178,168,227,216,8.65685,8,1
ost004d,26,344,309,313,332,11.4853,10,1
ost004d,27,191,159,236,227,11.0711,10,1
ost004d,28,180,156,232,233,8.24264,8,1
ost004d,29,146,165,202,196,9.24264,9,1
ost004d,30,240,216,401,432,13.4853,12,1
ost004d,31,242,221,344,338,15.5563,12,1
ost004d,32,204,202,314,294,14.8995,13,1
ost004d,33,316,314,380,417,13.4853,12,1
ost004d,34,193,199,375,370,15.0711,14,1
ost004d,35,191,193,257,250,12.3137,10,1
ost004d,36,160,161,338,319,13.0711,12,1
ost004d,37,218,231,482,486,14.8995,13,1
ost004d,38,200,183,333,331,13.6569,13,1
ost004d,39,294,294,326,360,13.3137,11,1
ost004d,40,182,178,403,430,18.4142,19,1
ost004d,41,429,391,519,518,19.5563,16,1
ost004d,42,281,260,608,642,16.6569,16,1
ost004d,43,155,156,464,482,18.4142,19,1
ost004d,44,424,385,749,755,16.4142,17,1
ost004d,45,196,178,297,303,17.9706,14,1
ost004d,46,194,188,423,421,18.8284,19,1
ost004d,47,398,374,394,398,16.3137,14,1
ost004d,48,157,158,582,602,17.4142,18,1
ost004d,49,244,218,359,370,19.3848,15,1
ost004d,50,402,358,512,535,22.1421,19,1
ost004d,51,154,145,483,485,22.0711,21,1
ost004d,52,243,225,510,447,22.4142,23,1
ost004d,53,318,300,534,538,21.1421,18,1
ost004d,54,171,180,455,454,21.4142,22,1
ost004d,55,259,267,460,472,21.4853,20,1
ost004d,56,179,194,683,607,23.4142,24,1
ost004d,57,185,170,618,607,22.8284,23,1
ost004d,58,170,165,446,456,22.3137,20,1
ost004d,59,400,361,588,596,22.3848,18,1
ost004d,60,447,403,660,556,27.8995,26,1
ost004d,61,207,174,496,440,26.3137,24,1
ost004d,62,163,150,526,525,24.3848,20,1
ost004d,63,461,330,852,715,24.4853,23,1
ost004d,64,171,178,516,455,24.8284,25,1
ost004d,65,373,327,661,667,25.0416,19,1
ost004d,66,169,181,545,534,24.5563,21,1
ost004d,67,401,372,552,562,24.6274,19,1
ost004d,68,429,392,599,499,26.7279,24,1
ost004d,69,192,177,531,494,26.1421,23,1
ost004d,70,554,405,827,744,31.3848,27,1
ost004d,71,685,607,831,747,30.2843,23,1
ost004d,72,252,268,662,558,30.0711,29,1
ost004d,73,211,223,643,496,29.0711,28,1
ost004d,74,318,282,651,594,31.6985,24,1
ost004d,75,353,365,577,570,28.0416,22,1
ost004d,76,163,160,593,495,30.3848,26,1
ost004d,77,394,385,888,594,29.2426,29,1
ost004d,78,488,496,676,564,30.6274,25,1
ost004d,79,341,320,656,478,31.799,27,1
