map,scenid,total,20move,distance,path_size,hLevel
brc501d,0,335,239,2,3,1
brc501d,1,551,481,3.41421,4,1
brc501d,2,537,421,2.82843,3,1
brc501d,3,226,187,2.82843,3,1
brc501d,4,356,278,3,4,1
brc501d,5,180,166,1,2,1
brc501d,6,210,159,1,2,1
brc501d,7,261,234,1,2,1
brc501d,8,318,352,3.41421,4,1
brc501d,9,346,282,2.41421,3,1
brc501d,10,499,498,7.41421,8,1
brc501d,11,260,218,6,7,1
brc501d,12,815,493,6.65685,6,1
brc501d,13,358,369,5.41421,6,1
brc501d,14,424,481,7.82843,8,1
brc501d,15,335,298,7.41421,8,1
brc501d,16,652,492,7.65685,7,1
brc501d,17,434,438,4.82843,5,1
brc501d,18,444,508,5.41421,6,1
brc501d,19,422,334,6.41421,7,1
brc501d,20,1077,714,8.07107,7,1
brc501d,21,838,675,11.2426,11,1
brc501d,22,818,745,8.48528,7,1
brc501d,23,435,352,8.41421,9,1
brc501d,24,642,612,8.65685,8,1
brc501d,25,210,156,11,12,1
brc501d,26,1139,1018,10.4853,9,1
brc501d,27,308,317,8,9,1
brc501d,28,414,386,11.2426,11,1
brc501d,29,531,471,10.0711,9,1
brc501d,30,424,304,14.6569,14,1
brc501d,31,275,225,13,14,1
brc501d,32,1086,994,13.0711,12,1
brc501d,33,1092,918,14.8995,13,1
brc501d,34,1831,1513,15.5563,12,1
brc501d,35,757,571,14.3137,12,1
brc501d,36,423,397,15.2426,15,1
brc501d,37,195,201,12,13,1
brc501d,38,933,657,14.4853,13,1
brc501d,39,1248,1101,13.4853,12,1
brc501d,40,971,934,19.8995,18,1
brc501d,41,427,362,18.4142,19,1
brc501d,42,1011,850,19.5563,16,1
brc501d,43,465,379,16.2426,16,1
brc501d,44,479,437,17.4142,18,1
brc501d,45,315,252,16.0711,15,1
brc501d,46,771,654,18.2426,18,1
brc501d,47,1059,785,17.7279,15,1
brc501d,48,355,358,18.3137,16,1
brc501d,49,929,765,16.4853,15,1
brc501d,50,489,417,23.8284,24,1
brc501d,51,1329,1267,22.3848,18,1
brc501d,52,669,544,22.4853,21,1
brc501d,53,435,354,20.4142,21,1
brc501d,54,1293,849,20.5563,17,1
brc501d,55,1104,878,22.4853,21,1
brc501d,56,1312,1190,22.0711,21,1
brc501d,57,1366,1246,20.6569,20,1
brc501d,58,2052,1592,20.3848,16,1
brc501d,59,482,431,22.4142,23,1
brc501d,60,872,760,27.3848,23,1
brc501d,61,573,490,27.4142,28,1
brc501d,62,1340,1179,27.6274,22,1
brc501d,63,387,332,26.8995,25,1
brc501d,64,1197,1120,26.8284,27,1
brc501d,65,761,526,27.0416,21,1
brc501d,66,1767,1271,26.3848,22,1
brc501d,67,2038,1764,25.6274,20,1
brc501d,68,1379,1267,26.0711,25,1
brc501d,69,2016,1616,24.799,20,1
brc501d,70,1254,940,28.5563,25,1
brc501d,71,1182,972,28.7279,26,1
brc501d,72,444,422,31.2132,26,1
brc501d,73,308,310,29.5563,26,1
brc501d,74,332,331,28.8284,29,1
brc501d,75,995,832,31.8995,30,1
brc501d,76,393,381,31.2426,31,1
brc501d,77,620,576,31.7279,29,1
brc501d,78,1435,1160,28.0416,22,1
brc501d,79,3051,2220,31.6985,24,1
brc501d,80,816,730,32.8995,31,1
brc501d,81,2284,1282,35.5269,27,1
brc501d,82,361,315,34.6569,34,1
brc501d,83,581,529,32.4142,33,1
brc501d,84,1032,696,33.2132,28,1
brc501d,85,1195,1000,34.3137,32,1
brc501d,86,1128,787,34.8701,28,1
brc501d,87,342,311,34.4142,35,1
brc501d,88,1102,926,33.3848,29,1
brc501d,89,482,510,32.1421,29,1
brc501d,90,1213,950,37.3137,35,1
brc501d,91,1009,632,39.1127,31,1
brc501d,92,2634,1953,38.8701,32,1
brc501d,93,2436,1910,39.5269,31,1
brc501d,94,1023,726,36.6985,29,1
brc501d,95,469,418,36.4142,37,1
brc501d,96,1614,1286,36.1421,33,1
brc501d,97,292,261,36.1421,33,1
brc501d,98,1442,886,39.7279,37,1
brc501d,99,3400,1962,39.2843,32,1
brc501d,100,430,239,43,44,1
brc501d,101,1568,1027,42.7279,40,1
brc501d,102,1241,1075,43.0711,42,1
brc501d,103,1783,1253,43.6985,36,1
brc501d,104,2097,1114,40.3553,31,1
brc501d,105,3787,1866,41.9411,33,1
brc501d,106,910,359,40.3848,36,1
brc501d,107,1244,373,43.9706,40,1
brc501d,108,1029,889,41.7279,39,1
brc501d,109,2698,1732,42.4558,36,1
brc501d,110,2918,1600,47.598,37,1
brc501d,111,1739,1282,45.5269,37,1
brc501d,112,1416,1152,44.6985,37,1
brc501d,113,1341,1193,47.7279,45,1
brc501d,114,522,365,46.3137,44,1
brc501d,115,1254,830,45.8995,44,1
brc501d,116,1805,1175,45.2843,38,1
brc501d,117,1779,1684,44.6274,39,1
brc501d,118,1222,979,44.1127,36,1
brc501d,119,1881,1421,47.8701,41,1
brc501d,120,909,706,51.2132,46,1
brc501d,121,2157,1116,48.598,38,1
brc501d,122,999,689,50.3137,48,1
brc501d,123,1560,989,51.1421,48,1
brc501d,124,2244,1250,50.2132,45,1
brc501d,125,1676,1279,49.6274,44,1
brc501d,126,4016,1882,51.0833,38,1
brc501d,127,509,442,50.4142,51,1
brc501d,128,2451,1244,51.5269,43,1
brc501d,129,1652,1402,49.5563,46,1
brc501d,130,2478,1579,52.5269,44,1
brc501d,131,2626,1945,54.4558,48,1
brc501d,132,2461,1035,54.5269,46,1
brc501d,133,527,475,55.4558,49,1
