map,scenid,total,20move,distance,path_size,hLevel
lak513d,0,279,221,3,4,1
lak513d,1,345,313,2.82843,3,1
lak513d,2,319,264,2.41421,3,1
lak513d,3,151,144,3,4,1
lak513d,4,290,267,2.41421,3,1
lak513d,5,177,166,3,4,1
lak513d,6,323,330,2.41421,3,1
lak513d,7,164,154,3,4,1
lak513d,8,411,406,3.82843,4,1
lak513d,9,335,348,3.41421,4,1
lak513d,10,131,139,7,8,1
lak513d,11,340,362,7.65685,7,1
lak513d,12,329,318,7.82843,8,1
lak513d,13,409,398,7.82843,8,1
lak513d,14,255,216,6.41421,7,1
lak513d,15,244,243,7.41421,8,1
lak513d,16,349,336,5.82843,6,1
lak513d,17,334,331,5.41421,6,1
lak513d,18,303,289,6.41421,7,1
lak513d,19,277,269,7.41421,8,1
lak513d,20,320,324,10.8995,9,1
lak513d,21,272,273,8.65685,8,1
lak513d,22,323,321,11.8284,12,1
lak513d,23,520,486,10.6569,10,1
lak513d,24,293,291,8.24264,8,1
lak513d,25,367,329,11.4853,10,1
lak513d,26,362,387,9.07107,8,1
lak513d,27,522,498,10.4853,9,1
lak513d,28,578,501,9.24264,9,1
lak513d,29,240,238,10.4142,11,1
lak513d,30,463,453,14.4853,13,1
lak513d,31,372,397,14.7279,12,1
lak513d,32,364,339,14.6569,14,1
lak513d,33,436,396,13.8995,12,1
lak513d,34,724,710,12.3137,10,1
lak513d,35,296,280,12.8284,13,1
lak513d,36,252,250,13.4142,14,1
lak513d,37,295,291,15.6569,15,1
lak513d,38,416,394,13.2426,13,1
lak513d,39,270,278,15.8995,14,1
lak513d,40,287,286,17.8284,18,1
lak513d,41,682,673,16.5563,13,1
lak513d,42,429,413,16.3137,14,1
lak513d,43,368,380,16.3137,14,1
lak513d,44,417,380,16.5563,13,1
lak513d,45,721,641,19.4853,18,1
lak513d,46,404,378,16.6569,16,1
lak513d,47,443,449,17.3137,15,1
lak513d,48,622,570,19.6569,19,1
lak513d,49,241,239,16.6569,16,1
lak513d,50,247,230,20.6569,20,1
lak513d,51,157,154,20,21,1
lak513d,52,461,486,20.3848,16,1
lak513d,53,283,291,23.3137,21,1
lak513d,54,472,455,21.5563,18,1
lak513d,55,712,670,23.1421,20,1
lak513d,56,692,700,21.1421,18,1
lak513d,57,273,266,20.8284,21,1
lak513d,58,232,246,20.3137,18,1
lak513d,59,274,283,23.4853,22,1
lak513d,60,582,592,25.3848,21,1
lak513d,61,633,564,25.8995,24,1
lak513d,62,467,461,27.4853,26,1
lak513d,63,926,870,26.0416,20,1
lak513d,64,401,212,27.8284,28,1
lak513d,65,685,673,25.799,21,1
lak513d,66,380,353,24.7279,22,1
lak513d,67,439,427,26.7279,24,1
lak513d,68,449,454,25.8995,24,1
lak513d,69,731,701,26.1421,23,1
lak513d,70,425,421,28.9706,25,1
lak513d,71,742,746,30.8701,24,1
lak513d,72,929,766,29.2843,22,1
lak513d,73,852,773,28.3137,26,1
lak513d,74,638,566,30.1421,27,1
lak513d,75,535,478,28.8284,29,1
lak513d,76,717,449,31.7279,29,1
lak513d,77,682,580,31.799,27,1
lak513d,78,704,432,31.6569,31,1
lak513d,79,727,626,30.2132,25,1
lak513d,80,620,261,32.8995,31,1
lak513d,81,737,687,34.8701,28,1
lak513d,82,927,568,34.6985,27,1
lak513d,83,384,378,33.6569,33,1
lak513d,84,843,791,35.4853,34,1
lak513d,85,942,928,32.8701,26,1
lak513d,86,510,464,35.1421,32,1
lak513d,87,604,360,32.3137,30,1
lak513d,88,330,311,34.9706,31,1
lak513d,89,666,372,34.8995,33,1
lak513d,90,385,378,36.8284,37,1
lak513d,91,397,378,38.8284,39,1
lak513d,92,1076,942,36.3137,34,1
lak513d,93,800,493,36.3848,32,1
lak513d,94,495,369,37.2843,30,1
lak513d,95,928,771,36.2132,31,1
lak513d,96,408,383,39.8284,40,1
lak513d,97,827,572,36.1127,28,1
lak513d,98,925,747,37.5563,34,1
lak513d,99,366,253,37.8284,38,1
lak513d,100,966,641,41.9706,38,1
lak513d,101,444,441,41.1421,38,1
lak513d,102,965,592,42.3848,38,1
lak513d,103,1361,667,40.2843,33,1
lak513d,104,1054,658,40.1127,32,1
lak513d,105,582,573,43.5563,40,1
lak513d,106,825,704,42.1421,39,1
lak513d,107,529,547,41.9706,38,1
lak513d,108,918,263,40.8995,39,1
lak513d,109,768,542,43.6985,36,1
lak513d,110,663,620,46.2132,41,1
lak513d,111,432,463,44.4558,38,1
lak513d,112,805,680,46.7279,44,1
lak513d,113,507,487,45.1421,42,1
lak513d,114,1164,633,46.8406,35,1
lak513d,115,681,650,45.4558,39,1
lak513d,116,781,582,44.7279,42,1
lak513d,117,835,393,47.7279,45,1
lak513d,118,1056,907,44.5269,36,1
lak513d,119,1183,596,45.9706,42,1
lak513d,120,1367,1090,48.8995,47,1
lak513d,121,1092,699,49.2843,42,1
lak513d,122,711,328,49.7279,47,1
lak513d,123,870,402,51.1421,48,1
lak513d,124,858,529,48.4264,37,1
lak513d,125,339,341,50.2132,45,1
lak513d,126,807,160,51.2426,51,1
lak513d,127,298,170,49.2843,42,1
lak513d,128,769,381,51.5563,48,1
lak513d,129,895,328,49.799,45,1
lak513d,130,850,706,55.3553,46,1
lak513d,131,1091,435,54.5563,51,1
lak513d,132,701,133,53.3848,49,1
lak513d,133,1104,668,53.598,43,1
lak513d,134,844,365,54.2843,47,1
lak513d,135,1131,792,54.6985,47,1
lak513d,136,541,254,55.8995,54,1
lak513d,137,422,320,52.8995,51,1
lak513d,138,675,336,53.669,41,1
lak513d,139,673,248,55.799,51,1
lak513d,140,1188,543,57.1838,47,1
lak513d,141,873,593,56.7279,54,1
lak513d,142,1207,496,58.0833,45,1
lak513d,143,653,213,57.3848,53,1
lak513d,144,1542,870,57.4264,46,1
lak513d,145,1310,821,57.598,47,1
lak513d,146,715,564,59.0416,53,1
lak513d,147,756,269,56.4558,50,1
lak513d,148,1026,514,59.4558,53,1
lak513d,149,675,275,58.5269,50,1
lak513d,150,1254,739,62.5563,59,1
lak513d,151,1054,751,61.4853,60,1
lak513d,152,1160,467,62.7401,48,1
lak513d,153,1088,293,62.2843,55,1
lak513d,154,1042,658,62.3259,48,1
lak513d,155,851,615,61.4558,55,1
lak513d,156,1035,353,63.3137,61,1
lak513d,157,896,560,62.5269,54,1
lak513d,158,1374,723,63.5563,60,1
lak513d,159,1089,609,60.0416,54,1
lak513d,160,905,392,65.0416,59,1
lak513d,161,972,763,67.3848,63,1
lak513d,162,910,612,67.7279,65,1
lak513d,163,1298,232,67.2843,60,1
lak513d,164,803,602,64.1421,61,1
lak513d,165,1123,840,64.2843,57,1
lak513d,166,722,376,64.8995,63,1
lak513d,167,1078,851,64.2843,57,1
lak513d,168,350,343,67.2426,67,1
lak513d,169,329,322,64.6569,64,1
lak513d,170,1422,279,70.1838,60,1
lak513d,171,1282,552,68.0122,57,1
lak513d,172,1157,592,71.7696,62,1
lak513d,173,1310,849,68.4558,62,1
lak513d,174,644,206,70.7279,68,1
lak513d,175,1131,430,69.6985,62,1
lak513d,176,391,275,70.3137,68,1
lak513d,177,786,410,70.0416,64,1
lak513d,178,709,207,71.2548,59,1
lak513d,179,1053,386,68.1421,65,1
lak513d,180,1407,482,74.6985,67,1
lak513d,181,585,220,74.3137,72,1
lak513d,182,642,520,72.4558,66,1
lak513d,183,817,511,73.799,69,1
lak513d,184,933,617,73.3137,71,1
lak513d,185,954,237,75.1421,72,1
lak513d,186,898,322,73.2132,68,1
lak513d,187,580,493,74.4558,68,1
lak513d,188,1416,760,72.4558,66,1
lak513d,189,939,234,75.1838,65,1
lak513d,190,788,288,76.7279,74,1
lak513d,191,787,306,77.7696,68,1
lak513d,192,912,482,77.0416,71,1
lak513d,193,1112,332,76.8822,58,1
lak513d,194,1027,601,77.6274,72,1
lak513d,195,480,373,78.3848,74,1
lak513d,196,2635,1346,77.8701,71,1
lak513d,197,1063,719,77.3553,68,1
lak513d,198,1116,358,77.7696,68,1
lak513d,199,1091,440,77.0122,66,1
lak513d,200,1435,602,80.8112,64,1
lak513d,201,1211,440,82.5269,74,1
lak513d,202,864,442,82.1421,79,1
lak513d,203,624,265,82.8995,81,1
lak513d,204,1127,586,83.1838,73,1
lak513d,205,919,286,81.799,77,1
lak513d,206,1763,607,82.669,70,1
lak513d,207,1183,475,83.799,79,1
lak513d,208,1506,464,81.8406,70,1
lak513d,209,939,561,83.6985,76,1
lak513d,210,1220,221,86.9411,78,1
lak513d,211,1092,415,85.1543,70,1
lak513d,212,1451,309,85.9117,72,1
lak513d,213,1234,484,86.1543,71,1
lak513d,214,836,227,87.1838,77,1
lak513d,215,1081,682,84.3848,80,1
lak513d,216,865,608,84.8701,78,1
lak513d,217,592,324,87.9706,84,1
lak513d,218,936,513,87.3259,73,1
lak513d,219,619,337,85.5563,82,1
lak513d,220,1473,516,90.0833,77,1
lak513d,221,583,235,90.9828,75,1
lak513d,222,1760,717,88.7401,74,1
lak513d,223,624,544,89.799,85,1
lak513d,224,1566,713,91.7696,82,1
lak513d,225,1308,516,91.7696,82,1
lak513d,226,1076,282,90.397,74,1
lak513d,227,1583,408,91.9828,76,1
lak513d,228,1161,429,88.6396,71,1
lak513d,229,1243,661,91.1421,88,1
lak513d,230,1507,305,94.3553,85,1
lak513d,231,1175,445,94.0122,83,1
lak513d,232,1562,335,94.8112,78,1
lak513d,233,2033,477,94.3259,80,1
lak513d,234,1283,564,94.2132,89,1
lak513d,235,770,359,95.5563,92,1
lak513d,236,1468,468,92.6812,68,1
lak513d,237,1697,271,95.5269,87,1
lak513d,238,973,362,93.5269,85,1
lak513d,239,1984,693,94.8701,88,1
lak513d,240,719,362,97.9706,94,1
lak513d,241,1840,622,98.8406,87,1
lak513d,242,870,230,96.8701,90,1
lak513d,243,1244,441,96.1127,88,1
lak513d,244,1414,686,96.6396,79,1
lak513d,245,1133,384,98.8406,87,1
lak513d,246,1184,441,96.8406,85,1
lak513d,247,1744,465,98.4264,87,1
lak513d,248,1559,569,96.8112,80,1
lak513d,249,1126,484,98.6985,91,1
lak513d,250,953,242,100.841,89,1
lak513d,251,1052,223,100.698,93,1
lak513d,252,1214,604,100.669,88,1
lak513d,253,1431,416,103.598,93,1
lak513d,254,784,256,101.142,98,1
lak513d,255,1122,360,101.681,77,1
lak513d,256,1090,293,101.012,90,1
lak513d,257,1136,621,101.184,91,1
lak513d,258,1216,216,100.799,96,1
lak513d,259,2243,369,101.912,88,1
lak513d,260,1085,244,105.184,95,1
lak513d,261,1553,553,106.74,92,1
lak513d,262,1303,633,107.983,92,1
lak513d,263,1417,481,106.456,100,1
lak513d,264,1011,461,105.539,85,1
lak513d,265,1223,551,105.426,94,1
lak513d,266,874,274,105.556,102,1
lak513d,267,2311,687,106.196,84,1
lak513d,268,1312,337,107.598,97,1
lak513d,269,920,141,106.87,100,1
lak513d,270,1130,210,111.113,103,1
lak513d,271,1813,358,109.912,96,1
lak513d,272,1028,234,110.012,99,1
lak513d,273,1353,348,109.598,99,1
lak513d,274,974,547,111.527,103,1
lak513d,275,765,316,110.941,102,1
lak513d,276,1111,329,108.355,99,1
lak513d,277,1742,475,108.113,100,1
lak513d,278,1283,626,109.042,103,1
lak513d,279,1774,359,109.569,94,1
lak513d,280,1206,223,115.941,107,1
lak513d,281,1035,278,112.87,106,1
lak513d,282,1416,500,113.698,106,1
lak513d,283,1075,241,113.77,104,1
lak513d,284,1781,346,113.426,102,1
lak513d,285,1440,206,115.012,104,1
lak513d,286,1372,606,115.284,108,1
lak513d,287,1167,594,114.87,108,1
lak513d,288,805,583,114.042,108,1
lak513d,289,924,435,113.87,107,1
lak513d,290,1513,360,117.569,102,1
lak513d,291,1485,631,117.296,98,1
lak513d,292,922,246,118.728,116,1
lak513d,293,1728,312,116.497,103,1
lak513d,294,1285,695,118.012,107,1
lak513d,295,1388,596,118.225,101,1
lak513d,296,1152,242,117.012,106,1
lak513d,297,906,205,116.284,109,1
lak513d,298,1596,234,117.823,89,1
lak513d,299,963,202,118.184,108,1
lak513d,300,1767,387,120.924,95,1
lak513d,301,2158,613,120.527,112,1
lak513d,302,1584,454,122.296,103,1
lak513d,303,1774,255,121.012,110,1
lak513d,304,1866,316,123.284,116,1
lak513d,305,1866,523,120.698,113,1
lak513d,306,1032,513,121.355,112,1
lak513d,307,1393,324,122.355,113,1
lak513d,308,1474,348,123.598,113,1
lak513d,309,1108,599,123.971,120,1
lak513d,310,1512,549,126.711,107,1
lak513d,311,1879,591,126.61,104,1
lak513d,312,1301,469,126.184,116,1
lak513d,313,1594,206,125.569,110,1
lak513d,314,1302,243,127.326,113,1
lak513d,315,1977,813,125.569,110,1
lak513d,316,2132,430,127.184,117,1
lak513d,317,1295,364,127.669,115,1
lak513d,318,1207,208,126.698,119,1
lak513d,319,1352,264,124.054,106,1
lak513d,320,1178,220,128.213,123,1
lak513d,321,1419,368,128.284,121,1
lak513d,322,831,353,130.527,122,1
lak513d,323,1756,643,131.953,111,1
lak513d,324,2054,491,130.255,118,1
lak513d,325,1333,262,131.799,127,1
lak513d,326,1216,392,129.74,115,1
lak513d,327,1905,372,128.752,102,1
lak513d,328,1317,491,131.255,119,1
lak513d,329,1448,688,131.042,125,1
lak513d,330,1628,537,132.681,108,1
lak513d,331,1230,461,133.368,112,1
lak513d,332,1809,518,133.669,121,1
lak513d,333,1704,472,132.811,116,1
lak513d,334,963,377,132.912,119,1
lak513d,335,740,180,132.657,132,1
lak513d,336,2022,406,135.326,121,1
lak513d,337,1113,109,135.385,131,1
lak513d,338,1964,562,132.598,122,1
lak513d,339,1371,635,132.61,110,1
