map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
isound1,0,162,139,138,145,1,2,0
isound1,1,260,228,216,225,3.41421,4,0
isound1,2,176,161,157,197,2,3,0
isound1,3,142,138,88,87,1.41421,2,0
isound1,4,338,327,202,265,3.82843,4,0
isound1,5,129,122,85,97,1,2,0
isound1,6,130,121,186,182,3,4,0
isound1,7,130,125,158,159,2,3,0
isound1,8,220,226,183,199,3.41421,4,0
isound1,9,228,254,203,214,3.41421,4,0
isound1,10,182,202,192,227,4.41421,5,0
isound1,11,230,210,280,261,7.07107,6,0
isound1,12,221,211,340,315,6.82843,7,0
isound1,13,208,236,335,363,6.24264,6,0
isound1,14,209,223,260,238,5.41421,6,0
isound1,15,224,222,281,278,5.41421,6,0
isound1,16,245,251,240,257,4.41421,5,0
isound1,17,225,233,332,360,7.24264,7,0
isound1,18,214,225,279,257,5.82843,6,0
isound1,19,141,141,314,313,7,8,0
isound1,20,287,282,404,404,8.41421,9,0
isound1,21,185,179,379,376,8.82843,9,0
isound1,22,168,171,363,333,10.8995,9,0
isound1,23,211,207,379,413,10.8284,11,0
isound1,24,205,201,371,391,9.24264,9,0
isound1,25,152,154,290,303,8.48528,7,0
isound1,26,212,205,461,521,11.6569,11,0
isound1,27,200,237,314,328,10.6569,10,0
isound1,28,212,217,346,400,10.2426,10,0
isound1,29,224,230,508,434,11.6569,11,0
isound1,30,210,208,417,405,12.3137,10,0
isound1,31,206,217,526,609,12.6569,12,0
isound1,32,397,363,661,642,14.4853,13,0
isound1,33,235,220,581,674,12.4853,11,0
isound1,34,216,216,697,610,13.3137,11,0
isound1,35,213,196,639,592,14.6569,14,0
isound1,36,203,200,469,389,13.4853,12,0
isound1,37,222,229,526,562,14.2426,14,0
isound1,38,325,320,540,534,13.2426,13,0
isound1,39,197,192,381,337,13.7279,11,0
isound1,40,222,205,601,623,16.8284,17,0
isound1,41,181,169,609,542,16.4142,17,0
isound1,42,233,226,490,437,16.4142,17,0
isound1,43,200,200,728,725,19.8284,20,0
isound1,44,193,194,773,620,16.5563,13,0
isound1,45,202,198,708,688,19.4853,18,0
isound1,46,223,206,550,528,19.4142,20,0
isound1,47,225,218,622,638,17.9706,14,0
isound1,48,203,219,804,674,19.5563,16,0
isound1,49,190,190,680,645,19.8995,18,0
isound1,50,376,360,812,856,22.2426,22,0
isound1,51,431,425,727,728,23.2426,23,0
isound1,52,190,189,700,655,20.1421,17,0
isound1,53,180,221,634,559,22.4142,23,0
isound1,54,209,228,671,534,23.2426,23,0
isound1,55,360,346,804,726,21.8995,20,0
isound1,56,357,332,1021,886,23.6569,23,0
isound1,57,130,126,604,665,20,21,0
isound1,58,321,324,793,778,23.2132,18,0
isound1,59,208,208,636,560,21.6569,21,0
isound1,60,439,464,824,962,26.6274,21,0
isound1,61,214,234,803,787,25.2132,20,0
isound1,62,392,348,996,722,26.1421,23,0
isound1,63,455,451,832,709,27.3848,23,0
isound1,64,333,330,952,829,27.3848,23,0
isound1,65,251,209,1065,759,26.6569,26,0
isound1,66,127,127,955,654,26,27,0
isound1,67,229,239,1002,770,26.6569,26,0
isound1,68,203,204,840,670,26.2426,26,0
isound1,69,344,406,819,727,24.2426,24,0
isound1,70,334,277,968,631,28.7279,26,0
isound1,71,227,240,924,709,28.8284,29,0
isound1,72,207,201,839,697,28.5563,25,0
isound1,73,226,209,932,670,28.8284,29,0
isound1,74,366,352,894,806,30.9706,27,0
isound1,75,445,476,928,740,28.9706,25,0
isound1,76,185,171,817,666,30.0416,24,0
isound1,77,294,247,984,750,31.4558,25,0
isound1,78,194,182,804,612,29.2426,29,0
isound1,79,227,252,992,662,28.8995,27,0
isound1,80,319,320,1021,814,33.4853,32,0
isound1,81,350,345,1283,735,35.7279,33,0
isound1,82,347,190,1078,695,32.0711,31,0
isound1,83,461,382,1121,751,34.2132,29,0
isound1,84,229,232,1099,576,35.2426,35,0
isound1,85,388,225,985,714,32.799,28,0
isound1,86,293,207,1005,687,35.5269,27,0
isound1,87,359,373,922,731,33.1421,30,0
isound1,88,397,351,988,832,33.4558,27,0
isound1,89,372,219,1043,686,34.799,30,0
isound1,90,361,344,893,741,37.9706,34,0
isound1,91,196,205,929,695,36.3137,34,0
isound1,92,432,273,1111,720,38.3848,34,0
isound1,93,342,341,1166,868,36.1421,33,0
isound1,94,251,248,1346,742,39.8284,40,0
isound1,95,325,261,1137,811,36.1421,33,0
isound1,96,416,276,1198,826,38.4558,32,0
isound1,97,284,301,970,608,38.9706,35,0
isound1,98,195,173,1063,675,38.6569,38,0
isound1,99,267,207,1319,725,38.4142,39,0
isound1,100,340,172,1220,611,40.5563,37,0
isound1,101,375,289,1044,796,42.2132,37,0
isound1,102,469,274,1206,630,42.6274,37,0
isound1,103,418,356,1393,822,42.0416,36,0
isound1,104,398,391,1203,770,41.9706,38,0
isound1,105,231,247,1240,547,40.8284,41,0
isound1,106,353,317,1205,825,42.5269,34,0
isound1,107,206,196,1217,911,41.1421,38,0
isound1,108,426,257,1062,711,40.2843,33,0
isound1,109,358,236,1402,742,42.6274,37,0
isound1,110,441,345,1148,770,47.4264,36,0
isound1,111,305,234,1257,619,46.6274,41,0
isound1,112,379,264,1138,617,44.5563,41,0
isound1,113,534,325,1407,707,45.7279,43,0
isound1,114,381,321,1176,606,47.7696,38,0
isound1,115,202,211,1266,789,45.6569,45,0
