map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
lak505d,0,385,348,365,305,3.41421,4,1
lak505d,1,322,281,169,177,2.41421,3,1
lak505d,2,305,274,250,252,3.82843,4,1
lak505d,3,173,180,164,127,2.82843,3,1
lak505d,4,284,264,209,207,2.41421,3,1
lak505d,5,248,236,242,231,3.41421,4,1
lak505d,6,189,182,215,215,2.82843,3,1
lak505d,7,137,119,113,92,1,2,1
lak505d,8,148,154,125,122,1,2,1
lak505d,9,271,240,245,236,3.82843,4,1
lak505d,10,227,214,227,232,4.41421,5,1
lak505d,11,330,340,463,428,7.82843,8,1
lak505d,12,417,392,253,248,5.24264,5,1
lak505d,13,294,256,282,243,7.41421,8,1
lak505d,14,224,232,306,320,7.41421,8,1
lak505d,15,327,331,237,251,6.24264,6,1
lak505d,16,145,138,316,285,7,8,1
lak505d,17,339,339,310,287,5.24264,5,1
lak505d,18,155,141,314,305,5,6,1
lak505d,19,266,240,226,258,5.65685,5,1
lak505d,20,266,225,456,474,10.6569,10,1
lak505d,21,354,355,398,366,10.2426,10,1
lak505d,22,249,266,394,369,10.0711,9,1
lak505d,23,288,278,522,504,8.24264,8,1
lak505d,24,204,196,333,325,10.4853,9,1
lak505d,25,355,392,633,590,11.6569,11,1
lak505d,26,416,415,370,371,8.24264,8,1
lak505d,27,282,276,489,517,9.24264,9,1
lak505d,28,367,357,368,356,10.8995,9,1
lak505d,29,212,228,298,330,8.24264,8,1
lak505d,30,493,472,1001,1042,14.4142,15,1
lak505d,31,243,236,599,638,13,14,1
lak505d,32,327,335,532,550,14.6569,14,1
lak505d,33,631,629,653,642,14.4142,15,1
lak505d,34,637,620,742,712,12.8995,11,1
lak505d,35,332,393,541,586,12.0711,11,1
lak505d,36,249,218,472,524,12.4142,13,1
lak505d,37,227,238,404,414,12.6569,12,1
lak505d,38,441,448,540,522,13.3137,11,1
lak505d,39,534,493,665,647,13.0711,12,1
lak505d,40,595,571,764,771,18.9706,15,1
lak505d,41,668,646,966,1036,18.8995,17,1
lak505d,42,365,347,589,631,16.8995,15,1
lak505d,43,491,459,518,488,17.8995,16,1
lak505d,44,709,689,1182,1154,19.4853,18,1
lak505d,45,791,755,925,850,19.8995,18,1
lak505d,46,448,441,912,841,18.0711,17,1
lak505d,47,431,445,714,746,19.1421,16,1
lak505d,48,501,493,912,964,16.0711,15,1
lak505d,49,559,551,876,901,19.1421,16,1
lak505d,50,430,405,792,774,20.4853,19,1
lak505d,51,913,882,1205,1098,23.5563,20,1
lak505d,52,609,625,968,948,22.4853,21,1
lak505d,53,191,203,1107,922,23.6569,23,1
lak505d,54,748,706,1236,1153,20.8995,19,1
lak505d,55,943,912,1120,1026,20.799,16,1
lak505d,56,460,466,836,939,20.0711,19,1
lak505d,57,315,320,626,631,21.6569,21,1
lak505d,58,242,242,729,641,22.4142,23,1
lak505d,59,448,413,992,965,20.4142,21,1
lak505d,60,485,478,1075,892,27.3137,25,1
lak505d,61,980,863,1229,1157,26.9706,23,1
lak505d,62,552,421,887,878,26.5563,23,1
lak505d,63,344,329,881,817,25.4142,26,1
lak505d,64,1150,1089,1183,1218,24.9706,21,1
lak505d,65,377,367,1321,1141,27.3137,25,1
lak505d,66,973,873,966,1020,27.6274,22,1
lak505d,67,629,484,1008,943,24.8995,23,1
lak505d,68,367,334,886,807,26.799,22,1
lak505d,69,517,451,841,765,27.3848,23,1
lak505d,70,514,516,1337,1056,31.1421,28,1
lak505d,71,485,496,1203,1039,31.5563,28,1
lak505d,72,443,324,932,934,31.4558,25,1
lak505d,73,570,258,1470,1026,29.6569,29,1
lak505d,74,646,161,1111,581,31.8284,32,1
lak505d,75,578,570,1168,893,29.6569,29,1
lak505d,76,612,642,1334,1110,30.4558,24,1
lak505d,77,498,508,950,897,28.4853,27,1
lak505d,78,1122,912,1674,1356,30.9706,27,1
lak505d,79,562,495,885,800,28.4558,22,1
lak505d,80,608,334,1506,927,34.0711,33,1
lak505d,81,809,634,1345,948,32.8701,26,1
lak505d,82,359,348,882,604,34.4558,28,1
lak505d,83,768,492,1535,900,34.7279,32,1
lak505d,84,609,587,985,764,33.3848,29,1
lak505d,85,1243,922,1776,1231,32.9706,29,1
lak505d,86,884,638,1206,1193,33.1127,25,1
lak505d,87,1023,876,1319,1105,35.6985,28,1
lak505d,88,782,470,1206,832,35.6274,30,1
lak505d,89,949,601,807,614,35.1127,27,1
lak505d,90,756,565,1427,1061,38.0416,32,1
lak505d,91,281,142,1618,1040,37.4142,38,1
lak505d,92,1240,894,1357,886,36.4558,30,1
lak505d,93,1104,834,1265,594,38.7279,36,1
lak505d,94,1248,941,1848,1227,36.3137,34,1
lak505d,95,757,404,1323,924,38.4558,32,1
lak505d,96,605,412,1841,1099,39.6569,39,1
lak505d,97,681,445,1912,1048,38.0416,32,1
lak505d,98,618,303,1478,875,37.8995,36,1
lak505d,99,845,341,1428,862,38.6274,33,1
lak505d,100,688,232,1575,855,41.6985,34,1
lak505d,101,822,481,1219,706,43.1127,35,1
lak505d,102,1011,509,1867,883,43.799,39,1
lak505d,103,426,359,1100,983,40.6274,35,1
lak505d,104,604,215,1863,1071,40.2132,35,1
lak505d,105,541,298,1180,683,42.3137,40,1
lak505d,106,437,450,1825,1123,40.3137,38,1
lak505d,107,889,576,1640,897,40.4853,39,1
lak505d,108,604,369,1303,720,40.7279,38,1
lak505d,109,539,311,1729,1124,42.8701,36,1
lak505d,110,836,534,1494,871,46.6985,39,1
lak505d,111,618,518,1920,1091,46.5563,43,1
lak505d,112,366,376,1613,862,47.4853,46,1
lak505d,113,1107,629,2244,1075,47.1421,44,1
lak505d,114,790,556,1353,803,47.799,43,1
lak505d,115,442,345,1430,865,45.3137,43,1
lak505d,116,1004,808,2505,1213,44.6274,39,1
lak505d,117,1338,1011,2207,1366,46.8701,40,1
lak505d,118,846,367,1709,849,44.2132,39,1
lak505d,119,935,462,1500,600,46.0416,40,1
lak505d,120,860,271,1125,536,48.1127,40,1
lak505d,121,798,359,1128,486,51.0416,45,1
lak505d,122,725,361,1658,809,51.598,41,1
lak505d,123,1339,458,1887,802,49.7279,47,1
lak505d,124,505,126,2060,917,48.7279,46,1
lak505d,125,504,491,1440,718,48.6569,48,1
lak505d,126,915,511,1443,788,48.5269,40,1
lak505d,127,834,824,1707,822,48.3848,44,1
lak505d,128,1120,541,1548,665,49.9411,41,1
lak505d,129,852,444,2129,950,49.799,45,1
lak505d,130,1171,801,1681,890,52.9706,49,1
lak505d,131,522,207,1796,745,53.7279,51,1
lak505d,132,1279,654,2117,950,52.2843,45,1
lak505d,133,995,330,2260,825,53.8995,52,1
lak505d,134,771,358,1983,834,53.2843,46,1
lak505d,135,910,290,2176,771,54.3848,50,1
lak505d,136,724,601,2374,1100,54.1421,51,1
lak505d,137,1299,593,2147,947,55.3848,51,1
lak505d,138,555,426,1415,695,52.0416,46,1
lak505d,139,1269,506,2186,756,55.8701,49,1
lak505d,140,709,268,1352,560,56.3848,52,1
lak505d,141,1079,688,1837,816,58.6274,53,1
lak505d,142,806,293,1884,807,56.1421,53,1
lak505d,143,958,351,2123,1015,59.4558,53,1
lak505d,144,1273,411,1505,675,58.3553,49,1
lak505d,145,541,241,1378,579,56.7696,47,1
lak505d,146,1437,1091,2681,1271,58.6985,51,1
lak505d,147,1436,543,2549,1092,58.4975,45,1
lak505d,148,984,417,1344,556,59.8701,53,1
lak505d,149,1147,473,2294,1103,58.4975,45,1
