map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
oth001d,0,371,280,299,336,3.82843,4,1
oth001d,1,153,146,123,119,1,2,1
oth001d,2,437,369,280,283,3.41421,4,1
oth001d,3,255,254,240,252,3.82843,4,1
oth001d,4,321,295,252,211,3.41421,4,1
oth001d,5,352,343,232,308,2.41421,3,1
oth001d,6,381,374,279,286,3.41421,4,1
oth001d,7,125,137,148,163,2,3,1
oth001d,8,236,196,200,196,2.82843,3,1
oth001d,9,179,185,129,135,1.41421,2,1
oth001d,10,271,242,237,203,4.41421,5,1
oth001d,11,241,241,403,524,6.82843,7,1
oth001d,12,239,246,275,240,5.41421,6,1
oth001d,13,319,287,403,315,4.82843,5,1
oth001d,14,214,214,261,266,7.41421,8,1
oth001d,15,223,214,369,392,7.41421,8,1
oth001d,16,325,390,369,450,5.41421,6,1
oth001d,17,328,239,305,341,7.82843,8,1
oth001d,18,282,310,301,326,7.41421,8,1
oth001d,19,442,411,388,329,7.82843,8,1
oth001d,20,269,241,476,519,10.4142,11,1
oth001d,21,174,183,428,335,11.4142,12,1
oth001d,22,420,377,585,580,10.0711,9,1
oth001d,23,615,570,724,641,11.6569,11,1
oth001d,24,410,508,765,966,10.2426,10,1
oth001d,25,237,206,406,426,8.07107,7,1
oth001d,26,378,375,680,766,9.41421,10,1
oth001d,27,267,265,561,599,10.4142,11,1
oth001d,28,260,260,392,420,11.2426,11,1
oth001d,29,333,319,534,524,9.24264,9,1
oth001d,30,601,545,562,682,12.0711,11,1
oth001d,31,262,302,659,646,12.4853,11,1
oth001d,32,255,250,893,913,15.4142,16,1
oth001d,33,463,501,884,861,15.6569,15,1
oth001d,34,384,376,990,887,15.7279,13,1
oth001d,35,304,304,681,616,15.8284,16,1
oth001d,36,256,264,750,670,13.4142,14,1
oth001d,37,180,185,657,688,12.7279,10,1
oth001d,38,451,563,832,808,15.8284,16,1
oth001d,39,334,350,536,702,14.7279,12,1
oth001d,40,987,1399,1040,1057,17.6569,17,1
oth001d,41,257,275,849,801,19.2426,19,1
oth001d,42,630,667,926,1000,18.4853,17,1
oth001d,43,608,561,851,956,18.8995,17,1
oth001d,44,685,743,1096,1029,17.7279,15,1
oth001d,45,391,367,1045,964,17.6569,17,1
oth001d,46,511,493,921,1047,18.7279,16,1
oth001d,47,392,392,712,757,16.0711,15,1
oth001d,48,663,695,953,880,17.9706,14,1
oth001d,49,395,378,743,832,17.6569,17,1
oth001d,50,920,856,1352,1424,23.7279,21,1
oth001d,51,680,595,979,970,20.5563,17,1
oth001d,52,648,661,1208,1191,23.8995,22,1
oth001d,53,514,475,888,870,23.8995,22,1
oth001d,54,484,480,925,1024,20.4853,19,1
oth001d,55,429,452,909,1105,23.3848,19,1
oth001d,56,621,627,936,1002,20.9706,17,1
oth001d,57,387,386,973,1213,22.6569,22,1
oth001d,58,455,491,954,1160,20.0711,19,1
oth001d,59,395,404,605,494,22.8284,23,1
oth001d,60,626,561,1558,1396,26.5563,23,1
oth001d,61,349,350,1353,1342,24.799,20,1
oth001d,62,446,425,1314,1069,26.4853,25,1
oth001d,63,1137,1035,1220,1314,25.7279,23,1
oth001d,64,377,355,1080,978,26.6569,26,1
oth001d,65,386,390,795,662,25.2426,25,1
oth001d,66,789,785,1152,1224,26.799,22,1
oth001d,67,1418,1101,1894,1742,25.7279,23,1
oth001d,68,866,897,913,914,27.8701,21,1
oth001d,69,875,821,1292,1199,27.6274,22,1
oth001d,70,628,263,1235,925,30.8995,29,1
oth001d,71,574,590,1995,1284,31.0711,30,1
oth001d,72,850,834,1738,1382,31.6274,26,1
oth001d,73,437,420,1176,880,28.8995,27,1
oth001d,74,943,861,1232,1172,31.3848,27,1
oth001d,75,608,440,1323,926,28.3137,26,1
oth001d,76,377,372,1322,1182,31.7279,29,1
oth001d,77,876,942,1124,1196,28.8701,22,1
oth001d,78,988,992,1416,1460,29.0416,23,1
oth001d,79,368,376,1214,1000,31.8995,30,1
oth001d,80,138,121,836,502,32,33,1
oth001d,81,378,388,1423,1134,34.7279,32,1
oth001d,82,1435,1243,1486,1317,32.8701,26,1
oth001d,83,737,778,2037,1363,33.8995,32,1
oth001d,84,413,420,1829,1069,35.6569,35,1
oth001d,85,958,527,1293,1126,33.3848,29,1
oth001d,86,218,203,1545,1080,32,33,1
oth001d,87,891,851,1453,1434,35.2843,28,1
oth001d,88,522,498,1704,1278,32.0416,26,1
oth001d,89,438,284,1799,1146,33.3137,31,1
oth001d,90,818,653,1774,1368,36.799,32,1
oth001d,91,1191,1102,1828,1316,37.6274,32,1
oth001d,92,1197,258,2026,1168,38.3137,36,1
oth001d,93,546,569,1668,943,38.6569,38,1
oth001d,94,641,597,1684,1334,37.2843,30,1
oth001d,95,762,618,1634,1059,38.1127,30,1
oth001d,96,338,361,2123,1263,37.4853,36,1
oth001d,97,842,581,1881,1426,39.9706,36,1
oth001d,98,927,653,1727,1093,37.4558,31,1
oth001d,99,449,377,1736,1032,39.8701,33,1
oth001d,100,1022,284,1790,1043,42.1127,34,1
oth001d,101,941,829,2120,1074,40.5563,37,1
oth001d,102,1536,786,2296,1311,42.6985,35,1
oth001d,103,1546,896,2489,1445,41.1127,33,1
oth001d,104,1552,962,2178,1186,42.9411,34,1
oth001d,105,454,485,1966,1214,40.7279,38,1
oth001d,106,1072,884,1822,1125,40.4558,34,1
oth001d,107,881,334,1983,821,43.7696,34,1
oth001d,108,1149,852,1888,1061,40.6985,33,1
oth001d,109,574,412,2397,1065,42.7279,40,1
oth001d,110,1351,995,1868,1128,45.1127,37,1
oth001d,111,788,412,2027,1031,47.9706,44,1
oth001d,112,962,602,2482,1093,44.5563,41,1
