map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
orz304d,0,286,230,248,163,1.41421,2,0
orz304d,1,212,200,186,177,3,4,0
orz304d,2,285,270,198,222,2.41421,3,0
orz304d,3,180,170,116,111,1,2,0
orz304d,4,299,280,196,207,2.41421,3,0
orz304d,5,155,155,258,209,3,4,0
orz304d,6,277,292,220,184,2.41421,3,0
orz304d,7,135,152,286,223,3,4,0
orz304d,8,344,310,255,252,3.41421,4,0
orz304d,9,68,71,63,69,0,0,0
orz304d,10,281,281,277,266,4.41421,5,0
orz304d,11,277,268,286,303,4.41421,5,0
orz304d,12,563,563,354,343,5.24264,5,0
orz304d,13,406,389,288,252,5.24264,5,0
orz304d,14,301,252,339,311,4.82843,5,0
orz304d,15,369,318,242,233,5.24264,5,0
orz304d,16,258,257,387,341,7.82843,8,0
orz304d,17,289,290,310,305,4.41421,5,0
orz304d,18,338,360,268,267,4.41421,5,0
orz304d,19,400,312,276,305,4.41421,5,0
orz304d,20,260,248,642,533,11.2426,11,0
orz304d,21,252,247,507,437,10.4853,9,0
orz304d,22,353,336,623,504,11.4853,10,0
orz304d,23,266,231,742,566,10.4142,11,0
orz304d,24,519,382,631,534,11.4142,12,0
orz304d,25,229,192,566,572,9.82843,10,0
orz304d,26,389,365,543,492,9.48528,8,0
orz304d,27,370,310,631,555,8.82843,9,0
orz304d,28,378,373,646,668,11.0711,10,0
orz304d,29,305,236,609,604,10.8284,11,0
orz304d,30,644,607,887,652,14.4853,13,0
orz304d,31,412,346,729,581,15.8284,16,0
orz304d,32,317,315,847,717,12.8284,13,0
orz304d,33,501,483,731,628,15.3137,13,0
orz304d,34,552,509,883,672,15.6569,15,0
orz304d,35,363,260,1006,774,14.4142,15,0
orz304d,36,241,232,754,842,13.8284,14,0
orz304d,37,258,252,1234,1006,14.2426,14,0
orz304d,38,479,404,898,902,15.0711,14,0
orz304d,39,304,281,609,500,12.4853,11,0
orz304d,40,652,602,1046,853,18.1421,15,0
orz304d,41,640,532,991,854,19.9706,16,0
orz304d,42,533,511,972,1015,19.1421,16,0
orz304d,43,687,611,1363,1311,16.8995,15,0
orz304d,44,911,916,995,968,19.4853,18,0
orz304d,45,271,251,683,740,19.8284,20,0
orz304d,46,471,448,757,787,17.6569,17,0
orz304d,47,627,649,715,710,16.3137,14,0
orz304d,48,464,437,900,819,17.8995,16,0
orz304d,49,242,238,1191,885,18.4142,19,0
orz304d,50,604,560,939,1003,20.8284,21,0
orz304d,51,484,464,1310,1315,22.7279,20,0
orz304d,52,509,492,1591,1407,21.8284,22,0
orz304d,53,590,513,1470,1293,23.0711,22,0
orz304d,54,597,479,1133,717,23.2426,23,0
orz304d,55,814,821,1194,1059,22.3137,20,0
orz304d,56,749,733,1226,1161,23.3137,21,0
orz304d,57,364,318,912,911,23.3848,19,0
orz304d,58,393,320,1111,999,20.2426,20,0
orz304d,59,510,447,1112,803,23.6569,23,0
orz304d,60,674,525,1014,822,26.1421,23,0
orz304d,61,730,590,1444,1355,27.3848,23,0
orz304d,62,681,682,1073,1142,24.5563,21,0
orz304d,63,257,265,1585,1150,26.8284,27,0
orz304d,64,406,412,1142,776,24.6569,24,0
orz304d,65,543,549,1325,1087,24.6569,24,0
orz304d,66,443,391,1565,1135,24.8995,23,0
orz304d,67,355,335,1128,1004,25.0711,24,0
orz304d,68,804,803,1203,1000,26.9706,23,0
orz304d,69,748,613,1729,1368,26.5563,23,0
orz304d,70,564,538,2262,1094,31.3137,29,0
orz304d,71,914,711,1896,1158,30.7279,28,0
orz304d,72,514,485,1432,1159,30.2132,25,0
orz304d,73,400,427,1950,1245,31.2426,31,0
orz304d,74,718,672,1223,931,28.3137,26,0
orz304d,75,400,273,1079,740,28.0711,27,0
orz304d,76,428,384,1093,708,30.7279,28,0
orz304d,77,582,555,1919,1064,31.5563,28,0
orz304d,78,414,354,1450,973,31.2426,31,0
orz304d,79,1088,754,1102,1040,30.0416,24,0
orz304d,80,710,657,1811,1068,35.7279,33,0
orz304d,81,262,250,1697,765,35,36,0
orz304d,82,694,545,1659,1007,35.9706,32,0
orz304d,83,890,334,1338,921,32.1421,29,0
orz304d,84,509,486,1724,947,34.0711,33,0
orz304d,85,468,433,1648,938,35.3137,33,0
orz304d,86,704,726,1316,884,33.1421,30,0
orz304d,87,1155,824,1427,964,34.1421,31,0
orz304d,88,643,550,1524,978,34.4853,33,0
orz304d,89,445,325,2384,1082,35.4853,34,0
orz304d,90,786,578,1640,874,38.2132,33,0
orz304d,91,804,659,1585,846,36.4558,30,0
orz304d,92,1015,782,2320,1279,37.3848,33,0
orz304d,93,895,681,1490,862,38.3848,34,0
orz304d,94,682,220,1580,813,38.2132,33,0
orz304d,95,410,217,1800,966,37.8995,36,0
orz304d,96,381,382,1400,876,37.6569,37,0
orz304d,97,736,305,2335,1010,38.0711,37,0
orz304d,98,651,521,1595,932,36.4853,35,0
orz304d,99,770,771,2113,1618,38.4558,32,0
