map,scenid,total,20move,distance,path_size,hLevel
combat,0,223,201,3,4,0
combat,1,221,224,1.41421,2,0
combat,2,217,224,1.41421,2,0
combat,3,342,265,3.41421,4,0
combat,4,340,358,2.41421,3,0
combat,5,215,215,1,2,0
combat,6,166,156,2,3,0
combat,7,348,352,3.82843,4,0
combat,8,270,211,1.41421,2,0
combat,9,329,323,2.41421,3,0
combat,10,157,172,4,5,0
combat,11,346,346,7.24264,7,0
combat,12,368,332,4.41421,5,0
combat,13,310,295,5.41421,6,0
combat,14,349,347,6.82843,7,0
combat,15,351,356,5.24264,5,0
combat,16,336,324,7.82843,8,0
combat,17,326,318,7.24264,7,0
combat,18,287,284,6.41421,7,0
combat,19,351,368,6.41421,7,0
combat,20,324,305,11.4853,10,0
combat,21,343,319,10.8284,11,0
combat,22,368,398,9.41421,10,0
combat,23,328,375,10.0711,9,0
combat,24,339,334,9.82843,10,0
combat,25,316,309,11.4142,12,0
combat,26,345,350,9.41421,10,0
combat,27,614,582,11.0711,10,0
combat,28,317,283,10.6569,10,0
combat,29,361,379,11.4142,12,0
combat,30,319,309,15.4853,14,0
combat,31,345,331,15.4853,14,0
combat,32,378,339,14.4853,13,0
combat,33,369,360,15.0711,14,0
combat,34,474,426,13.0711,12,0
combat,35,281,291,12.4853,11,0
combat,36,322,319,13.7279,11,0
combat,37,451,429,14.0711,13,0
combat,38,443,431,15.6569,15,0
combat,39,291,293,14.8284,15,0
combat,40,474,481,18.3137,16,0
combat,41,316,332,16.1421,13,0
combat,42,465,475,16.7279,14,0
combat,43,342,333,19.2426,19,0
combat,44,301,280,17.8995,16,0
combat,45,348,296,17.4142,18,0
combat,46,341,315,18.6569,18,0
combat,47,319,319,18.7279,16,0
combat,48,331,323,19.7279,17,0
combat,49,321,289,18.2426,18,0
combat,50,502,452,20.7279,18,0
combat,51,288,286,21.4142,22,0
combat,52,367,340,21.8284,22,0
combat,53,446,399,20.2426,20,0
combat,54,509,462,22.5563,19,0
combat,55,380,390,20.6569,20,0
combat,56,310,310,23.2132,18,0
combat,57,324,326,20.5563,17,0
combat,58,669,478,23.0711,22,0
combat,59,440,402,23.9706,20,0
combat,60,492,478,25.4558,19,0
combat,61,279,320,25.4853,24,0
combat,62,387,360,26.8701,20,0
combat,63,163,184,25,26,0
combat,64,769,580,25.8995,24,0
combat,65,319,316,27.4558,21,0
combat,66,311,301,27.4853,26,0
combat,67,583,590,26.1421,23,0
combat,68,460,434,26.7279,24,0
combat,69,354,323,24.8995,23,0
combat,70,620,561,31.799,27,0
combat,71,346,354,28.4142,29,0
combat,72,325,315,29.5563,26,0
combat,73,273,267,28.5563,25,0
combat,74,330,334,31.3137,29,0
combat,75,413,439,31.6274,26,0
combat,76,321,320,29.8995,28,0
combat,77,413,343,31.2426,31,0
combat,78,438,483,28.0416,22,0
combat,79,388,367,28.4142,29,0
combat,80,350,322,32.4558,26,0
combat,81,389,303,35.3553,26,0
combat,82,329,310,33.3137,31,0
combat,83,264,248,32.3137,30,0
combat,84,442,331,35.1127,27,0
combat,85,327,311,33.799,29,0
combat,86,305,286,35.0416,29,0
