map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
ost000a,0,541,419,643,558,2.82843,3,1
ost000a,1,289,205,180,232,1,2,1
ost000a,2,379,363,375,394,2,3,1
ost000a,3,352,414,572,543,3,4,1
ost000a,4,277,230,426,373,3,4,1
ost000a,5,541,413,221,324,1.41421,2,1
ost000a,6,350,356,254,322,1,2,1
ost000a,7,400,403,178,264,1.41421,2,1
ost000a,8,319,299,133,145,1,2,1
ost000a,9,239,235,243,319,2.82843,3,1
ost000a,10,749,612,577,672,5.82843,6,1
ost000a,11,555,523,545,730,6.41421,7,1
ost000a,12,262,223,383,508,4,5,1
ost000a,13,986,1010,592,764,4.82843,5,1
ost000a,14,633,654,511,624,5.24264,5,1
ost000a,15,759,644,394,603,5.24264,5,1
ost000a,16,600,481,621,825,6.41421,7,1
ost000a,17,611,636,1068,1291,7.82843,8,1
ost000a,18,419,366,538,373,4.41421,5,1
ost000a,19,524,603,781,879,7.24264,7,1
ost000a,20,544,400,928,1402,11,12,1
ost000a,21,895,747,838,881,10.8284,11,1
ost000a,22,999,1185,968,717,9.07107,8,1
ost000a,23,1516,1374,991,1248,10.8995,9,1
ost000a,24,265,283,1402,1285,9,10,1
ost000a,25,921,740,1007,1367,10.8284,11,1
ost000a,26,1007,704,1231,2132,11.4853,10,1
ost000a,27,592,530,1203,1297,11.0711,10,1
ost000a,28,646,641,886,657,9.89949,8,1
ost000a,29,556,511,730,966,11.4142,12,1
ost000a,30,2421,1902,1877,2596,15.4853,14,1
ost000a,31,756,623,1084,1063,12.8284,13,1
ost000a,32,1090,982,1589,1878,15.0711,14,1
ost000a,33,296,238,1237,1162,12,13,1
ost000a,34,917,784,1554,1559,15.0711,14,1
ost000a,35,1306,1246,1225,1676,12.4853,11,1
ost000a,36,1072,938,1167,1053,12.4853,11,1
ost000a,37,1546,1330,1072,1789,13.3137,11,1
ost000a,38,1097,757,1412,1436,12.7279,10,1
ost000a,39,562,405,1161,1914,14,15,1
ost000a,40,876,935,1431,1239,17.6569,17,1
ost000a,41,2164,1476,1571,2671,16.1421,13,1
ost000a,42,2434,1999,2647,3613,19.3137,17,1
ost000a,43,922,680,2031,2806,16.4853,15,1
ost000a,44,2240,1897,2589,3338,18.9706,15,1
ost000a,45,521,437,1314,1084,17.8995,16,1
ost000a,46,1323,1342,1921,1278,18.9706,15,1
ost000a,47,976,845,1661,1896,18.7279,16,1
ost000a,48,292,286,1540,1202,16,17,1
ost000a,49,852,713,1736,1817,17.0711,16,1
ost000a,50,2037,1761,2118,2458,23.799,19,1
ost000a,51,976,925,2174,2229,20.8284,21,1
ost000a,52,751,652,2838,2768,22.2426,22,1
ost000a,53,1010,807,1903,1291,22.799,18,1
ost000a,54,443,412,2097,1604,20.4142,21,1
ost000a,55,1668,1438,2130,2128,23.799,19,1
ost000a,56,1207,1270,2305,2783,20.1421,17,1
ost000a,57,831,798,1725,2310,22.3137,20,1
ost000a,58,517,518,1982,1313,20.3848,16,1
ost000a,59,736,641,1217,1081,20.2426,20,1
ost000a,60,2049,1411,2243,2795,26.4853,25,1
ost000a,61,2200,1806,2868,2503,26.799,22,1
ost000a,62,2048,998,3073,3876,26.0711,25,1
ost000a,63,1119,984,2011,1746,26.6569,26,1
ost000a,64,2290,1694,2661,3452,26.8995,25,1
ost000a,65,622,206,3750,1749,27.4142,28,1
ost000a,66,727,846,2530,2088,25.4853,24,1
ost000a,67,434,416,1664,1154,25.4142,26,1
ost000a,68,872,891,1786,1441,24.6569,24,1
ost000a,69,3008,2683,2466,2757,27.2132,22,1
ost000a,70,1370,1352,3420,2350,31.3848,27,1
ost000a,71,1073,837,3110,2304,31.4853,30,1
ost000a,72,1837,1844,2775,1861,30.6274,25,1
ost000a,73,2257,1939,3165,2129,29.3848,25,1
ost000a,74,1203,836,2854,2835,28.5563,25,1
ost000a,75,940,782,2714,2156,29.1421,26,1
ost000a,76,759,755,2366,1890,28.3137,26,1
ost000a,77,1048,875,2722,2255,31.3137,29,1
ost000a,78,1072,982,3457,2934,30.4142,31,1
ost000a,79,1871,1143,3212,2338,31.7279,29,1
ost000a,80,2131,1982,3259,2827,32.6274,27,1
ost000a,81,1428,1396,3061,2003,35.9706,32,1
ost000a,82,3035,2146,4375,4087,35.3848,31,1
ost000a,83,2425,1857,3287,2523,32.6274,27,1
ost000a,84,2095,1235,4137,4209,33.5563,30,1
ost000a,85,1081,1134,3050,1569,33.9706,30,1
ost000a,86,1607,1266,4002,3881,32.5563,29,1
ost000a,87,1072,889,3363,2436,35.4558,29,1
ost000a,88,851,906,4030,2922,33.5563,30,1
ost000a,89,1930,1592,2649,1860,32.1421,29,1
ost000a,90,1950,1071,4244,2316,38.3848,34,1
