map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
ost100d,0,806,804,773,494,3.82843,4,1
ost100d,1,800,762,763,858,3.41421,4,1
ost100d,2,1437,1222,685,1131,3.82843,4,1
ost100d,3,709,686,592,791,3.82843,4,1
ost100d,4,583,563,441,443,1.41421,2,1
ost100d,5,484,402,236,441,1,2,1
ost100d,6,940,783,594,805,2.41421,3,1
ost100d,7,497,495,464,389,1.41421,2,1
ost100d,8,406,301,214,390,1,2,1
ost100d,9,449,441,675,834,3,4,1
ost100d,10,973,797,1084,1051,7.41421,8,1
ost100d,11,1301,1019,921,1325,6.82843,7,1
ost100d,12,458,565,1553,1459,7,8,1
ost100d,13,712,652,912,936,4.82843,5,1
ost100d,14,1458,1396,753,1374,5.24264,5,1
ost100d,15,320,307,742,693,5,6,1
ost100d,16,818,754,905,1147,7.07107,6,1
ost100d,17,884,782,1157,1530,7.41421,8,1
ost100d,18,849,899,1242,1248,7.82843,8,1
ost100d,19,832,712,1081,1654,7.65685,7,1
ost100d,20,2075,1929,1164,1798,9.89949,8,1
ost100d,21,975,876,1288,1665,9.41421,10,1
ost100d,22,1888,1429,1113,1612,10.0711,9,1
ost100d,23,1267,1007,1736,2492,10.2426,10,1
ost100d,24,1610,1778,1598,1419,10.4853,9,1
ost100d,25,1716,1756,1413,2036,11.3137,9,1
ost100d,26,412,363,1091,1213,9,10,1
ost100d,27,1848,1661,1665,1801,11.0711,10,1
ost100d,28,892,696,858,1099,8.41421,9,1
ost100d,29,1134,1198,1270,1729,9.24264,9,1
ost100d,30,2195,1818,2358,2882,15.1421,12,1
ost100d,31,2127,1529,1967,3142,15.4853,14,1
ost100d,32,909,869,1314,1250,15.7279,13,1
ost100d,33,1152,988,2204,2450,13.8284,14,1
ost100d,34,1148,1045,1676,1629,14.2426,14,1
ost100d,35,910,705,2340,3105,14.8284,15,1
ost100d,36,813,735,2706,2664,15.8284,16,1
ost100d,37,942,938,1958,2299,12.6569,12,1
ost100d,38,2197,1904,1971,2581,14.7279,12,1
ost100d,39,1848,1646,1446,2184,13.6569,13,1
ost100d,40,1294,1124,1579,1717,16.9706,13,1
ost100d,41,631,451,1855,2546,19.3848,15,1
ost100d,42,1407,1185,2703,2474,18.6569,18,1
ost100d,43,1597,1387,3313,3882,19.4142,20,1
ost100d,44,799,785,2691,2823,18.6569,18,1
ost100d,45,1388,1213,2887,3175,17.2426,17,1
ost100d,46,1977,1510,1898,3248,19.0711,18,1
ost100d,47,2844,2445,1970,2146,16.9706,13,1
ost100d,48,2445,1753,2269,3262,17.8995,16,1
ost100d,49,352,336,1638,2022,17,18,1
ost100d,50,1247,1104,2711,2168,21.8284,22,1
ost100d,51,3747,2667,2152,3976,20.799,16,1
ost100d,52,1295,1187,2462,3274,21.8995,20,1
ost100d,53,861,863,2855,2821,20.1421,17,1
ost100d,54,1655,1620,3010,3088,23.1421,20,1
ost100d,55,1585,1632,2692,3889,23.7279,21,1
ost100d,56,494,429,2335,3098,20,21,1
ost100d,57,2262,2140,3339,3378,22.799,18,1
ost100d,58,1535,1099,1511,2397,20.0711,19,1
ost100d,59,1090,770,2103,2898,21.4853,20,1
ost100d,60,1008,959,3204,3244,24.3137,22,1
ost100d,61,1738,1102,2838,3090,24.2426,24,1
ost100d,62,1189,920,4269,3628,27.4142,28,1
ost100d,63,1044,1038,2597,2902,25.8995,24,1
ost100d,64,2511,2324,2929,3861,25.2132,20,1
