map,scenid,total-src,20move-src,distance,path_size,hLevel
den202d,0,97,94,0,0,0
den202d,1,84,81,0,0,0
den202d,2,87,100,0,0,0
den202d,3,116,113,0,0,0
den202d,4,97,97,0,0,0
den202d,5,113,120,0,0,0
den202d,6,60,60,0,0,0
den202d,7,113,98,0,0,0
den202d,8,114,121,0,0,0
den202d,9,128,119,0,0,0
den202d,10,135,164,0,0,0
den202d,11,153,150,0,0,0
den202d,12,168,164,0,0,0
den202d,13,158,179,0,0,0
den202d,14,147,146,0,0,0
den202d,15,144,117,0,0,0
den202d,16,152,147,0,0,0
den202d,17,205,196,0,0,0
den202d,18,162,163,0,0,0
den202d,19,163,137,0,0,0
den202d,20,188,188,0,0,0
den202d,21,197,205,0,0,0
den202d,22,179,174,0,0,0
den202d,23,192,204,0,0,0
den202d,24,197,200,0,0,0
den202d,25,192,188,0,0,0
den202d,26,193,198,0,0,0
den202d,27,204,191,0,0,0
den202d,28,221,217,0,0,0
den202d,29,222,213,0,0,0
den202d,30,241,233,0,0,0
den202d,31,249,249,0,0,0
den202d,32,259,261,0,0,0
den202d,33,264,267,0,0,0
den202d,34,255,253,0,0,0
den202d,35,215,236,0,0,0
den202d,36,224,218,0,0,0
den202d,37,235,228,0,0,0
den202d,38,243,244,0,0,0
den202d,39,247,236,0,0,0
den202d,40,323,292,0,0,0
den202d,41,347,322,0,0,0
den202d,42,312,321,0,0,0
den202d,43,331,331,0,0,0
den202d,44,306,306,0,0,0
den202d,45,344,330,0,0,0
den202d,46,287,295,0,0,0
den202d,47,338,340,0,0,0
den202d,48,283,285,0,0,0
den202d,49,303,300,0,0,0
den202d,50,355,343,0,0,0
