map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
lgt601d,0,260,174,170,171,1,2,0
lgt601d,1,388,340,338,599,3.82843,4,0
lgt601d,2,349,302,221,220,2.41421,3,0
lgt601d,3,284,301,352,312,3.82843,4,0
lgt601d,4,201,175,572,679,3,4,0
lgt601d,5,352,347,458,438,3.41421,4,0
lgt601d,6,387,352,380,578,3.41421,4,0
lgt601d,7,355,325,263,401,2.41421,3,0
lgt601d,8,223,184,355,322,2,3,0
lgt601d,9,165,177,210,210,2.82843,3,0
lgt601d,10,375,344,741,983,5.41421,6,0
lgt601d,11,292,316,438,606,5.82843,6,0
lgt601d,12,188,171,409,432,4,5,0
lgt601d,13,235,182,552,473,4,5,0
lgt601d,14,532,493,599,813,5.24264,5,0
lgt601d,15,164,197,587,566,6,7,0
lgt601d,16,166,156,656,846,5,6,0
lgt601d,17,338,321,568,679,4.82843,5,0
lgt601d,18,302,283,443,385,5.41421,6,0
lgt601d,19,320,303,898,822,7.41421,8,0
lgt601d,20,450,422,1009,1153,10.8995,9,0
lgt601d,21,357,330,1132,938,10.2426,10,0
lgt601d,22,451,315,1063,1236,9.82843,10,0
lgt601d,23,503,477,731,706,10.4853,9,0
lgt601d,24,372,351,1227,1309,11.2426,11,0
lgt601d,25,375,364,576,482,9.07107,8,0
lgt601d,26,332,350,798,953,10.8284,11,0
lgt601d,27,292,300,1189,1382,10.8995,9,0
lgt601d,28,258,271,707,870,8.07107,7,0
lgt601d,29,706,589,1012,1522,10.0711,9,0
lgt601d,30,621,544,1530,1952,13.0711,12,0
lgt601d,31,462,396,1044,1454,12.0711,11,0
lgt601d,32,183,175,1182,1376,14,15,0
lgt601d,33,531,478,1974,2218,12.6569,12,0
lgt601d,34,308,318,1229,1503,13.4142,14,0
lgt601d,35,315,301,1109,1139,13.2426,13,0
lgt601d,36,492,411,988,1091,12.0711,11,0
lgt601d,37,267,271,1325,1303,14.0711,13,0
lgt601d,38,314,320,1246,1413,12.4142,13,0
lgt601d,39,346,332,1698,1605,14.4142,15,0
lgt601d,40,363,396,1725,1496,19.3137,17,0
lgt601d,41,377,383,1421,2006,16.4142,17,0
lgt601d,42,316,316,1676,1953,19.4142,20,0
lgt601d,43,402,393,1112,1247,18.4853,17,0
lgt601d,44,449,373,1911,2253,16.6569,16,0
lgt601d,45,390,334,1288,912,17.5563,14,0
lgt601d,46,400,371,1907,1919,18.3848,14,0
