map,scenid,total,20move,distance,path_size,hLevel
combat2,0,292,260,2.41421,3,0
combat2,1,375,349,3.41421,4,0
combat2,2,196,197,2,3,0
combat2,3,217,220,1,2,0
combat2,4,168,193,3,4,0
combat2,5,311,322,2.41421,3,0
combat2,6,232,222,1.41421,2,0
combat2,7,372,390,3.41421,4,0
combat2,8,325,314,3.82843,4,0
combat2,9,189,192,1,2,0
combat2,10,285,292,5.41421,6,0
combat2,11,303,311,4.82843,5,0
combat2,12,375,369,7.41421,8,0
combat2,13,345,339,6.24264,6,0
combat2,14,174,198,6,7,0
combat2,15,350,315,5.82843,6,0
combat2,16,196,207,7,8,0
combat2,17,304,346,7.24264,7,0
combat2,18,200,189,6,7,0
combat2,19,279,281,7.65685,7,0
combat2,20,208,215,8.48528,7,0
combat2,21,473,486,9.65685,9,0
combat2,22,339,362,11.8995,10,0
combat2,23,280,298,8.41421,9,0
combat2,24,489,491,11.8995,10,0
combat2,25,315,320,9.65685,9,0
combat2,26,350,360,8.41421,9,0
combat2,27,325,327,10.8284,11,0
combat2,28,311,306,8.07107,7,0
combat2,29,346,340,11.2426,11,0
combat2,30,348,347,15.0711,14,0
combat2,31,386,370,12.8995,11,0
combat2,32,437,466,12.4853,11,0
combat2,33,344,339,15.7279,13,0
combat2,34,312,310,12.8284,13,0
combat2,35,450,455,12.6569,12,0
combat2,36,341,316,12.3137,10,0
combat2,37,313,335,15.0711,14,0
combat2,38,307,302,12.6569,12,0
combat2,39,354,324,14.0711,13,0
combat2,40,485,472,18.8995,17,0
combat2,41,414,411,16.6569,16,0
combat2,42,295,281,17.6569,17,0
combat2,43,281,281,19.4142,20,0
combat2,44,448,459,19.3137,17,0
combat2,45,338,332,19.8284,20,0
combat2,46,259,268,17.4142,18,0
combat2,47,415,423,19.3137,17,0
combat2,48,325,316,19.4853,18,0
combat2,49,365,372,16.8284,17,0
combat2,50,782,761,20.1421,17,0
combat2,51,321,323,22.6274,17,0
combat2,52,460,471,21.0711,20,0
combat2,53,350,361,20.9706,17,0
combat2,54,272,288,23.6569,23,0
combat2,55,459,450,22.7279,20,0
combat2,56,180,204,22,23,0
combat2,57,531,468,22.3848,18,0
combat2,58,285,298,23.2426,23,0
combat2,59,292,300,21.8284,22,0
combat2,60,365,334,27.7279,25,0
combat2,61,278,259,24.6569,24,0
combat2,62,468,457,27.6274,22,0
combat2,63,348,338,25.4142,26,0
combat2,64,324,326,25.8995,24,0
combat2,65,347,366,24.8284,25,0
combat2,66,615,562,26.1421,23,0
combat2,67,457,442,27.1421,24,0
combat2,68,457,435,25.3848,21,0
combat2,69,327,314,27.4853,26,0
combat2,70,447,451,31.6274,26,0
combat2,71,374,330,30.7279,28,0
combat2,72,451,403,30.0416,24,0
combat2,73,393,400,29.8284,30,0
combat2,74,374,374,28.7279,26,0
combat2,75,299,321,29.4142,30,0
combat2,76,362,361,29.9706,26,0
combat2,77,456,416,28.8701,22,0
combat2,78,370,364,28.4142,29,0
combat2,79,343,367,29.7279,27,0
combat2,80,509,501,34.3137,32,0
combat2,81,523,361,35.9411,27,0
combat2,82,320,325,33.4142,34,0
combat2,83,617,425,35.1127,27,0
combat2,84,321,294,34.8995,33,0
combat2,85,511,466,33.0711,32,0
combat2,86,321,320,32.0416,26,0
combat2,87,600,456,32.5563,29,0
