map,scenid,total,20move,distance,path_size,hLevel
den200n,0,434,388,3.82843,4,0
den200n,1,169,128,2,3,0
den200n,2,206,188,2.82843,3,0
den200n,3,192,184,1.41421,2,0
den200n,4,170,171,1,2,0
den200n,5,279,254,3.41421,4,0
den200n,6,190,183,3,4,0
den200n,7,159,168,2,3,0
den200n,8,284,275,3.41421,4,0
den200n,9,201,172,3,4,0
den200n,10,175,187,4,5,0
den200n,11,273,276,6.41421,7,0
den200n,12,410,415,4.82843,5,0
den200n,13,421,400,6.65685,6,0
den200n,14,156,173,7,8,0
den200n,15,246,255,6.65685,6,0
den200n,16,333,311,4.82843,5,0
den200n,17,357,358,7.41421,8,0
den200n,18,465,411,7.24264,7,0
den200n,19,259,230,5.24264,5,0
den200n,20,407,350,11.2426,11,0
den200n,21,306,326,8.48528,7,0
den200n,22,132,162,8,9,0
den200n,23,285,276,8.41421,9,0
den200n,24,291,302,9.24264,9,0
den200n,25,392,395,8.07107,7,0
den200n,26,315,321,11.8284,12,0
den200n,27,263,245,9.07107,8,0
den200n,28,260,268,8.41421,9,0
den200n,29,295,279,9.24264,9,0
den200n,30,247,226,12.8995,11,0
den200n,31,646,644,14.8995,13,0
den200n,32,265,238,12.3137,10,0
den200n,33,466,451,13.4853,12,0
den200n,34,416,381,15.8995,14,0
den200n,35,381,363,14.0711,13,0
den200n,36,297,292,14.8284,15,0
den200n,37,576,535,15.8995,14,0
den200n,38,322,291,14.2426,14,0
den200n,39,504,516,15.7279,13,0
den200n,40,312,284,16.9706,13,0
den200n,41,684,730,17.4853,16,0
den200n,42,269,275,18.3137,16,0
den200n,43,459,432,19.799,15,0
den200n,44,296,317,16.2426,16,0
den200n,45,830,823,19.5563,16,0
den200n,46,667,655,18.3137,16,0
den200n,47,161,151,17,18,0
den200n,48,644,627,17.8995,16,0
den200n,49,278,251,17.8995,16,0
den200n,50,469,480,22.3137,20,0
den200n,51,451,439,22.8995,21,0
den200n,52,733,732,21.8995,20,0
den200n,53,294,269,20.5563,17,0
den200n,54,598,613,20.0711,19,0
den200n,55,689,693,21.7279,19,0
den200n,56,316,285,22.4853,21,0
den200n,57,526,492,20.0711,19,0
den200n,58,564,552,23.1421,20,0
den200n,59,479,443,22.2426,22,0
den200n,60,779,833,27.0416,21,0
den200n,61,255,247,26.3137,24,0
den200n,62,871,857,24.3848,20,0
den200n,63,480,455,27.4142,28,0
den200n,64,596,618,26.1421,23,0
den200n,65,613,580,26.7279,24,0
den200n,66,351,334,26.3137,24,0
den200n,67,399,434,27.9706,24,0
den200n,68,770,771,24.2132,19,0
den200n,69,259,250,25.6569,25,0
den200n,70,480,382,30.4853,29,0
den200n,71,361,404,29.8995,28,0
den200n,72,719,451,30.7279,28,0
den200n,73,555,516,29.0711,28,0
den200n,74,645,490,31.3137,29,0
den200n,75,866,469,31.6569,31,0
den200n,76,372,380,30.6569,30,0
den200n,77,653,624,30.0416,24,0
den200n,78,744,692,30.6985,23,0
den200n,79,709,701,31.5563,28,0
den200n,80,423,407,35.3137,33,0
den200n,81,820,429,35.8995,34,0
