map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
hrt001d,0,268,258,163,141,2.41421,3,1
hrt001d,1,240,228,167,161,2.41421,3,1
hrt001d,2,148,140,235,229,3,4,1
hrt001d,3,253,243,178,171,3.82843,4,1
hrt001d,4,203,212,174,169,3.41421,4,1
hrt001d,5,249,233,185,166,3.82843,4,1
hrt001d,6,287,239,191,182,3.82843,4,1
hrt001d,7,246,239,158,146,3.82843,4,1
hrt001d,8,174,175,107,107,1.41421,2,1
hrt001d,9,123,120,94,101,1,2,1
hrt001d,10,178,198,191,215,4.41421,5,1
hrt001d,11,275,283,287,302,7.24264,7,1
hrt001d,12,259,258,165,183,5.24264,5,1
hrt001d,13,353,326,302,281,6.24264,6,1
hrt001d,14,203,222,261,243,6.65685,6,1
hrt001d,15,309,273,323,301,7.65685,7,1
hrt001d,16,160,163,254,260,7.07107,6,1
hrt001d,17,198,187,203,178,5.82843,6,1
hrt001d,18,223,208,185,195,4.41421,5,1
hrt001d,19,209,190,268,240,7.24264,7,1
hrt001d,20,155,148,404,409,10,11,1
hrt001d,21,422,420,420,422,8.65685,8,1
hrt001d,22,540,530,319,298,9.65685,9,1
hrt001d,23,321,301,383,360,8.65685,8,1
hrt001d,24,374,393,315,315,8.82843,9,1
hrt001d,25,202,201,358,371,10.4142,11,1
hrt001d,26,493,440,431,451,11.2426,11,1
hrt001d,27,331,299,522,494,11.2426,11,1
hrt001d,28,129,122,468,412,10,11,1
hrt001d,29,371,364,490,457,11.0711,10,1
hrt001d,30,412,410,439,435,12.8284,13,1
hrt001d,31,202,198,334,322,12.8284,13,1
hrt001d,32,273,266,435,410,15.4853,14,1
hrt001d,33,317,320,382,362,12.8995,11,1
hrt001d,34,408,374,467,414,15.6569,15,1
hrt001d,35,333,327,461,469,15.1421,12,1
hrt001d,36,214,209,577,537,12.4142,13,1
hrt001d,37,375,364,413,402,13.3137,11,1
hrt001d,38,290,265,399,450,15.7279,13,1
hrt001d,39,412,408,529,534,14.4853,13,1
hrt001d,40,432,419,558,559,19.4853,18,1
hrt001d,41,383,375,441,446,16.1421,13,1
hrt001d,42,376,378,750,751,18.6569,18,1
hrt001d,43,241,242,532,515,18.8995,17,1
hrt001d,44,231,238,781,766,18.4142,19,1
hrt001d,45,382,367,549,545,19.6569,19,1
hrt001d,46,349,344,692,635,16.8284,17,1
hrt001d,47,287,292,625,677,19.4142,20,1
hrt001d,48,167,163,373,373,16.6569,16,1
hrt001d,49,314,323,626,604,17.8995,16,1
hrt001d,50,261,275,636,655,22.3137,20,1
hrt001d,51,557,522,750,778,21.3848,17,1
hrt001d,52,446,430,539,566,21.799,17,1
hrt001d,53,454,441,862,810,20.4853,19,1
hrt001d,54,376,403,633,656,22.9706,19,1
hrt001d,55,549,553,1008,943,23.4853,22,1
hrt001d,56,227,235,530,536,22.0711,21,1
hrt001d,57,471,488,543,553,21.3848,17,1
hrt001d,58,373,265,733,692,22.2426,22,1
hrt001d,59,569,586,951,912,23.6569,23,1
hrt001d,60,294,279,1015,916,24.4853,23,1
hrt001d,61,351,305,972,835,25.6569,25,1
hrt001d,62,419,402,673,688,24.7279,22,1
hrt001d,63,443,346,790,677,26.8284,27,1
hrt001d,64,330,334,734,688,24.5563,21,1
hrt001d,65,600,671,826,755,27.2132,22,1
hrt001d,66,222,216,497,431,25.2426,25,1
hrt001d,67,389,388,1035,949,24.7279,22,1
hrt001d,68,213,201,667,531,27.6569,27,1
hrt001d,69,466,464,710,691,25.1421,22,1
hrt001d,70,269,281,886,650,28.8284,29,1
hrt001d,71,363,354,876,801,29.9706,26,1
hrt001d,72,462,394,973,711,30.3848,26,1
hrt001d,73,867,675,1285,933,31.4853,30,1
hrt001d,74,640,299,1101,876,30.8995,29,1
hrt001d,75,357,347,901,733,30.3137,28,1
hrt001d,76,389,381,810,701,30.4558,24,1
hrt001d,77,546,493,807,714,28.6274,23,1
hrt001d,78,522,489,959,792,30.3137,28,1
hrt001d,79,296,294,913,787,31.2132,26,1
hrt001d,80,549,419,843,789,34.9411,26,1
hrt001d,81,492,338,1020,617,35.4853,34,1
hrt001d,82,502,401,876,526,32.2426,32,1
hrt001d,83,458,351,1074,749,32.799,28,1
