map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
hrt201d,0,362,331,298,315,3.82843,4,1
hrt201d,1,232,230,157,154,2.41421,3,1
hrt201d,2,257,266,231,226,3.41421,4,1
hrt201d,3,281,281,207,192,2.41421,3,1
hrt201d,4,243,272,269,211,3.82843,4,1
hrt201d,5,148,138,202,185,3,4,1
hrt201d,6,156,158,235,231,3,4,1
hrt201d,7,192,196,141,118,1.41421,2,1
hrt201d,8,281,247,278,252,3.41421,4,1
hrt201d,9,64,56,55,71,0,0,1
hrt201d,10,367,363,341,368,7.65685,7,1
hrt201d,11,224,215,435,400,7.07107,6,1
hrt201d,12,459,453,452,464,7.82843,8,1
hrt201d,13,349,314,264,293,5.24264,5,1
hrt201d,14,236,228,324,320,6.41421,7,1
hrt201d,15,365,359,403,317,6.65685,6,1
hrt201d,16,214,221,277,270,5.82843,6,1
hrt201d,17,283,276,377,384,5.41421,6,1
hrt201d,18,318,335,360,338,6.24264,6,1
hrt201d,19,437,436,462,493,7.82843,8,1
hrt201d,20,261,254,386,392,9.41421,10,1
hrt201d,21,276,299,710,498,11.6569,11,1
hrt201d,22,429,421,611,547,11.4853,10,1
hrt201d,23,146,155,484,469,8,9,1
hrt201d,24,433,446,479,517,8.82843,9,1
hrt201d,25,551,541,554,538,10.0711,9,1
hrt201d,26,259,275,388,387,9.82843,10,1
hrt201d,27,291,280,616,593,10.4142,11,1
hrt201d,28,157,141,595,543,10,11,1
hrt201d,29,311,307,612,568,11.8995,10,1
hrt201d,30,680,598,683,779,13.4853,12,1
hrt201d,31,273,282,706,649,14.0711,13,1
hrt201d,32,493,498,620,629,13.0711,12,1
hrt201d,33,553,507,840,792,15.8995,14,1
hrt201d,34,650,636,842,806,13.8995,12,1
hrt201d,35,465,422,650,628,15.2426,15,1
hrt201d,36,454,440,751,737,15.0711,14,1
hrt201d,37,595,629,967,843,15.4853,14,1
hrt201d,38,465,434,639,641,13.4853,12,1
hrt201d,39,503,501,499,512,13.0711,12,1
hrt201d,40,750,733,786,843,18.7279,16,1
hrt201d,41,482,468,590,519,17.4853,16,1
hrt201d,42,530,552,1195,1212,19.8995,18,1
hrt201d,43,529,538,870,865,16.3137,14,1
hrt201d,44,254,258,548,558,17,18,1
hrt201d,45,522,496,848,883,16.6569,16,1
hrt201d,46,596,565,876,867,16.6569,16,1
