map,scenid,total,20move,distance,path_size,hLevel
lgt604d,0,198,164,2,3,1
lgt604d,1,212,199,1.41421,2,1
lgt604d,2,269,240,2.41421,3,1
lgt604d,3,241,212,3.41421,4,1
lgt604d,4,139,146,3,4,1
lgt604d,5,320,275,3.41421,4,1
lgt604d,6,211,182,1.41421,2,1
lgt604d,7,263,236,3.41421,4,1
lgt604d,8,302,257,3.82843,4,1
lgt604d,9,235,211,3.41421,4,1
lgt604d,10,365,334,7.24264,7,1
lgt604d,11,232,222,5.41421,6,1
lgt604d,12,180,196,6.82843,7,1
lgt604d,13,274,254,6.24264,6,1
lgt604d,14,148,128,5,6,1
lgt604d,15,238,215,7.41421,8,1
lgt604d,16,260,212,4.82843,5,1
lgt604d,17,159,151,4,5,1
lgt604d,18,279,229,7.65685,7,1
lgt604d,19,164,158,5.82843,6,1
lgt604d,20,262,231,9.41421,10,1
lgt604d,21,203,199,8.07107,7,1
lgt604d,22,237,232,11.4853,10,1
lgt604d,23,229,221,9.65685,9,1
lgt604d,24,221,223,11.6569,11,1
lgt604d,25,186,176,9.82843,10,1
lgt604d,26,380,369,8.07107,7,1
lgt604d,27,171,170,10.6569,10,1
lgt604d,28,235,243,10.8284,11,1
lgt604d,29,228,244,10.4142,11,1
lgt604d,30,250,216,12.8284,13,1
lgt604d,31,340,330,15.7279,13,1
lgt604d,32,199,178,14.4142,15,1
lgt604d,33,313,301,14.2426,14,1
lgt604d,34,251,231,15.5563,12,1
lgt604d,35,405,361,15.4142,16,1
lgt604d,36,177,174,14,15,1
lgt604d,37,240,240,12.4142,13,1
lgt604d,38,219,227,15.4142,16,1
lgt604d,39,340,369,13.4853,12,1
lgt604d,40,241,227,18.1421,15,1
lgt604d,41,399,352,18.8995,17,1
lgt604d,42,227,231,17.4853,16,1
lgt604d,43,242,224,18.3137,16,1
lgt604d,44,464,434,16.7279,14,1
lgt604d,45,390,374,18.7279,16,1
lgt604d,46,168,162,19.4142,20,1
lgt604d,47,278,267,17.9706,14,1
lgt604d,48,220,200,17.5563,14,1
lgt604d,49,215,224,18.2426,18,1
lgt604d,50,441,481,22.4853,21,1
lgt604d,51,220,202,21.5563,18,1
lgt604d,52,405,401,21.9706,18,1
lgt604d,53,351,339,21.9706,18,1
lgt604d,54,240,227,23.4142,24,1
lgt604d,55,739,702,23.3848,19,1
lgt604d,56,238,229,22.1421,19,1
lgt604d,57,290,300,20.3848,16,1
lgt604d,58,624,616,22.0711,21,1
lgt604d,59,229,211,23.2426,23,1
lgt604d,60,677,618,26.8995,25,1
lgt604d,61,400,391,24.3848,20,1
lgt604d,62,211,196,25.8284,26,1
lgt604d,63,490,470,24.9706,21,1
lgt604d,64,390,395,26.4558,20,1
lgt604d,65,247,240,25.0711,24,1
lgt604d,66,177,176,27.0416,21,1
lgt604d,67,265,259,26.5563,23,1
