map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
lak507d,0,257,196,141,131,1.41421,2,0
lak507d,1,192,193,105,125,1.41421,2,0
lak507d,2,160,140,261,313,3,4,0
lak507d,3,265,276,293,229,3.41421,4,0
lak507d,4,281,232,254,257,3.82843,4,0
lak507d,5,186,180,192,180,2.82843,3,0
lak507d,6,371,357,249,270,3.82843,4,0
lak507d,7,273,243,257,265,3.82843,4,0
lak507d,8,223,216,142,181,2.41421,3,0
lak507d,9,154,163,173,189,2.82843,3,0
lak507d,10,293,289,421,380,6.65685,6,0
lak507d,11,267,263,389,348,6.41421,7,0
lak507d,12,283,268,385,460,7.65685,7,0
lak507d,13,157,161,471,442,7,8,0
lak507d,14,278,263,241,274,5.41421,6,0
lak507d,15,295,281,471,422,6.65685,6,0
lak507d,16,276,251,454,462,6.65685,6,0
lak507d,17,157,168,368,308,5.65685,5,0
lak507d,18,259,274,270,248,5.24264,5,0
lak507d,19,219,251,191,203,4.41421,5,0
lak507d,20,272,268,521,500,10.4853,9,0
lak507d,21,270,257,509,539,10.0711,9,0
lak507d,22,365,362,364,447,8.65685,8,0
lak507d,23,289,260,666,583,11.4142,12,0
lak507d,24,280,280,548,520,10.6569,10,0
lak507d,25,407,365,661,657,9.65685,9,0
lak507d,26,307,271,541,548,10.6569,10,0
lak507d,27,348,343,450,531,9.24264,9,0
lak507d,28,385,351,665,653,11.2426,11,0
lak507d,29,172,164,483,653,11,12,0
lak507d,30,346,338,605,661,14.6569,14,0
lak507d,31,298,277,711,755,12.0711,11,0
lak507d,32,238,246,892,833,14.8284,15,0
lak507d,33,315,272,511,531,14.6569,14,0
lak507d,34,284,280,770,795,14.6569,14,0
lak507d,35,378,352,805,775,13.4853,12,0
lak507d,36,540,477,609,661,13.0711,12,0
lak507d,37,184,149,649,573,14.1421,11,0
lak507d,38,152,162,640,693,12,13,0
lak507d,39,347,331,670,639,15.2426,15,0
lak507d,40,224,229,691,619,17.7279,15,0
lak507d,41,251,207,786,819,16.4142,17,0
