map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
hrt000d,0,971,613,822,936,3.82843,4,0
hrt000d,1,665,436,451,940,3.82843,4,0
hrt000d,2,573,433,519,776,2.82843,3,0
hrt000d,3,767,719,401,550,2.41421,3,0
hrt000d,4,724,682,482,399,2.41421,3,0
hrt000d,5,518,549,475,946,3.41421,4,0
hrt000d,6,743,630,459,240,2.41421,3,0
hrt000d,7,196,222,317,330,2,3,0
hrt000d,8,405,312,381,807,2,3,0
hrt000d,9,679,601,374,707,2.41421,3,0
hrt000d,10,853,870,1042,880,4.82843,5,0
hrt000d,11,841,773,724,786,4.41421,5,0
hrt000d,12,1048,1106,1079,1219,7.24264,7,0
hrt000d,13,504,441,1355,1967,7.07107,6,0
hrt000d,14,620,509,957,1208,6.41421,7,0
hrt000d,15,927,699,790,1478,5.41421,6,0
hrt000d,16,609,529,753,707,4.41421,5,0
hrt000d,17,482,436,1335,1457,5.65685,5,0
hrt000d,18,762,844,770,764,4.41421,5,0
hrt000d,19,712,570,977,902,5.82843,6,0
hrt000d,20,681,573,1194,1208,8.48528,7,0
hrt000d,21,1119,991,1893,2157,10.8995,9,0
hrt000d,22,703,489,1421,2561,9.82843,10,0
hrt000d,23,816,775,1526,1765,9.82843,10,0
hrt000d,24,713,702,1255,1386,9.07107,8,0
hrt000d,25,652,606,1882,1202,9.65685,9,0
hrt000d,26,738,594,1324,1299,8.24264,8,0
hrt000d,27,399,455,967,716,9.24264,9,0
hrt000d,28,474,486,596,609,8.65685,8,0
hrt000d,29,842,743,801,973,8.24264,8,0
hrt000d,30,1097,924,1436,2241,14.2426,14,0
hrt000d,31,715,797,2499,2885,14.6569,14,0
hrt000d,32,910,772,2107,2787,12.6569,12,0
hrt000d,33,577,411,2418,2918,14.6569,14,0
hrt000d,34,685,672,2169,2253,14.2426,14,0
hrt000d,35,539,533,1291,1323,14.4142,15,0
hrt000d,36,616,610,1473,2051,12.4142,13,0
hrt000d,37,593,606,1702,2206,13.4853,12,0
hrt000d,38,1363,1140,1832,2507,12.3137,10,0
hrt000d,39,676,756,2652,3479,13.0711,12,0
hrt000d,40,1961,1650,2405,3022,18.5563,15,0
hrt000d,41,961,838,3400,2723,17.4853,16,0
hrt000d,42,599,538,2153,2901,16.4142,17,0
hrt000d,43,1264,1245,3042,2900,16.3137,14,0
hrt000d,44,756,728,3306,3509,19.0711,18,0
hrt000d,45,1781,1664,2688,3095,17.4853,16,0
hrt000d,46,2206,1631,2228,4200,18.1421,15,0
hrt000d,47,677,609,3228,3703,17.6569,17,0
hrt000d,48,1081,1045,3243,3737,18.4853,17,0
hrt000d,49,753,680,2686,3920,19.8284,20,0
hrt000d,50,2244,1638,3747,3535,23.0711,22,0
hrt000d,51,963,895,2974,4150,23.2426,23,0
hrt000d,52,1049,997,5014,4082,23.4142,24,0
hrt000d,53,1120,955,3396,3322,23.4853,22,0
hrt000d,54,597,511,3211,4441,21.5563,18,0
hrt000d,55,549,643,3043,3603,20.2426,20,0
hrt000d,56,1517,1281,2865,4170,20.4853,19,0
hrt000d,57,660,598,3778,4184,23.0711,22,0
hrt000d,58,626,641,3670,3270,23.5563,20,0
hrt000d,59,506,430,2644,2772,23.0711,22,0
hrt000d,60,1564,1300,4575,5329,26.1421,23,0
hrt000d,61,967,965,5042,3815,25.5563,22,0
hrt000d,62,1125,1010,3554,4040,24.9706,21,0
hrt000d,63,773,847,4235,3480,25.0711,24,0
hrt000d,64,1046,1003,4557,3198,27.7279,25,0
hrt000d,65,1280,961,4509,4855,25.2132,20,0
hrt000d,66,1179,1109,4206,6270,27.8701,21,0
hrt000d,67,2497,2077,3638,4572,27.9706,24,0
hrt000d,68,1274,999,4228,4178,25.6569,25,0
