map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
lak514d,0,221,205,250,213,2.82843,3,0
lak514d,1,278,266,167,159,2.41421,3,0
lak514d,2,279,288,301,309,3.41421,4,0
lak514d,3,208,229,144,153,1.41421,2,0
lak514d,4,165,164,192,195,2,3,0
lak514d,5,263,247,256,263,3.41421,4,0
lak514d,6,172,174,251,261,3,4,0
lak514d,7,283,330,307,300,3.82843,4,0
lak514d,8,183,168,285,261,3,4,0
lak514d,9,287,298,208,232,2.41421,3,0
lak514d,10,150,160,444,356,6,7,0
lak514d,11,325,347,342,386,4.41421,5,0
lak514d,12,192,193,410,391,7.07107,6,0
lak514d,13,233,250,431,392,7.65685,7,0
lak514d,14,201,222,382,396,4,5,0
lak514d,15,507,492,364,323,5.24264,5,0
lak514d,16,297,277,419,372,6.65685,6,0
lak514d,17,210,219,326,336,4.24264,4,0
lak514d,18,320,340,473,454,6.24264,6,0
lak514d,19,289,305,409,377,5.41421,6,0
lak514d,20,253,268,584,541,8.24264,8,0
lak514d,21,332,301,604,602,8.24264,8,0
lak514d,22,236,228,518,475,10.4142,11,0
lak514d,23,187,192,527,585,9,10,0
lak514d,24,239,249,640,592,11.6569,11,0
lak514d,25,142,147,604,598,10,11,0
lak514d,26,586,590,549,525,8.82843,9,0
lak514d,27,323,315,495,522,8.41421,9,0
lak514d,28,278,246,553,592,10.2426,10,0
lak514d,29,277,229,529,617,9,10,0
lak514d,30,318,319,858,833,13.3137,11,0
lak514d,31,336,365,679,721,13.7279,11,0
lak514d,32,305,270,804,838,12.4853,11,0
lak514d,33,312,325,795,903,14.4853,13,0
lak514d,34,290,327,721,802,13.0711,12,0
lak514d,35,313,325,755,726,12.4142,13,0
lak514d,36,330,345,722,689,14.8995,13,0
lak514d,37,242,229,738,752,15.8995,14,0
lak514d,38,235,264,902,803,15.8995,14,0
lak514d,39,314,329,753,837,13.7279,11,0
lak514d,40,477,479,1161,1173,19.4853,18,0
lak514d,41,437,441,955,891,16.6569,16,0
lak514d,42,278,282,960,1097,19.8284,20,0
lak514d,43,397,353,1020,1044,19.2426,19,0
lak514d,44,546,529,904,973,17.2426,17,0
lak514d,45,454,447,889,925,19.3137,17,0
lak514d,46,577,558,1063,1026,18.3137,16,0
lak514d,47,401,358,978,996,19.5563,16,0
lak514d,48,331,334,1082,1145,19.6569,19,0
lak514d,49,168,185,1002,976,16,17,0
lak514d,50,291,327,1150,1157,23.4853,22,0
lak514d,51,631,647,964,959,21.8995,20,0
lak514d,52,259,272,1114,1174,22.3848,18,0
lak514d,53,311,277,1069,969,23.8995,22,0
lak514d,54,843,800,1078,1034,20.8995,19,0
lak514d,55,359,379,689,658,20.1421,17,0
lak514d,56,294,304,1063,1188,21.5563,18,0
lak514d,57,256,284,1101,1019,23.9706,20,0
lak514d,58,303,309,1182,1021,21.4142,22,0
lak514d,59,504,532,1082,1136,20.8995,19,0
lak514d,60,283,258,1246,1218,27.4558,21,0
lak514d,61,281,269,1274,1036,27.8284,28,0
lak514d,62,311,344,1265,1343,25.0416,19,0
lak514d,63,310,327,1300,961,27.6569,27,0
lak514d,64,941,991,1266,1223,24.1421,21,0
lak514d,65,808,796,1251,933,27.7279,25,0
lak514d,66,307,324,1204,1166,26.6569,26,0
lak514d,67,731,562,1413,1232,26.0711,25,0
lak514d,68,295,327,1174,1043,24.6569,24,0
lak514d,69,681,678,1278,1203,26.1421,23,0
lak514d,70,842,844,1577,1512,29.4558,23,0
lak514d,71,299,291,1159,939,30.4558,24,0
lak514d,72,407,390,1049,893,29.8701,23,0
lak514d,73,508,499,1547,1353,29.0416,23,0
lak514d,74,896,732,1072,877,28.9706,25,0
lak514d,75,779,546,1502,1181,28.5563,25,0
lak514d,76,277,291,1213,929,29.6569,29,0
lak514d,77,481,482,1508,1270,30.0711,29,0
lak514d,78,298,292,1358,1176,28.7279,26,0
lak514d,79,301,314,1408,1220,30.0711,29,0
lak514d,80,670,371,1350,1021,34.9706,31,0
lak514d,81,574,521,1476,1083,35.8701,29,0
lak514d,82,1105,960,1578,1184,32.6274,27,0
lak514d,83,305,201,1714,1513,32.1127,24,0
lak514d,84,337,310,1586,1120,33.4853,32,0
lak514d,85,566,470,1663,1182,33.0416,27,0
lak514d,86,303,182,1382,1167,33.6985,26,0
lak514d,87,258,238,1673,1327,33.0416,27,0
lak514d,88,273,296,1424,1197,33.799,29,0
lak514d,89,297,328,1272,1101,32.9706,29,0
lak514d,90,275,280,1517,1319,37.2132,32,0
lak514d,91,634,326,1375,972,38.9706,35,0
lak514d,92,482,402,1785,1200,38.1421,35,0
lak514d,93,300,183,1756,1089,37.7696,28,0
lak514d,94,314,211,1373,1264,38.3553,29,0
lak514d,95,709,513,1809,1348,36.1127,28,0
lak514d,96,459,241,1362,874,38.0416,32,0
lak514d,97,277,282,2008,1545,37.4558,31,0
lak514d,98,642,252,1425,812,39.6569,39,0
lak514d,99,301,318,1853,1184,38.1421,35,0
lak514d,100,735,458,2155,1336,42.5563,39,0
lak514d,101,360,137,1892,917,42.4142,43,0
lak514d,102,665,444,2077,1414,43.4558,37,0
lak514d,103,618,245,1977,1086,41.6274,36,0
lak514d,104,339,204,1692,1153,41.3553,32,0
lak514d,105,392,316,1853,1059,40.7279,38,0
lak514d,106,284,259,1596,943,40.4142,41,0
lak514d,107,274,262,2159,1318,42.2132,37,0
lak514d,108,259,272,1875,1050,41.6274,36,0
lak514d,109,527,467,1726,1199,41.4558,35,0
lak514d,110,1136,689,2077,1261,44.9411,36,0
lak514d,111,589,333,1723,978,46.0416,40,0
lak514d,112,322,205,2125,1171,46.7696,37,0
lak514d,113,697,277,1789,1188,44.9411,36,0
lak514d,114,836,273,1879,1311,45.598,35,0
lak514d,115,342,350,2334,1217,45.2132,40,0
lak514d,116,410,310,2484,1354,46.0416,40,0
lak514d,117,519,372,2123,1262,45.5269,37,0
lak514d,118,290,290,1656,1022,46.6274,41,0
lak514d,119,276,265,1608,1047,45.5563,42,0
lak514d,120,551,423,2340,1042,50.2426,50,0
lak514d,121,278,285,2131,972,51.0711,50,0
lak514d,122,1022,399,2424,1249,48.3848,44,0
lak514d,123,312,352,2106,1308,48.8701,42,0
lak514d,124,558,431,1602,939,49.5269,41,0
lak514d,125,634,468,2170,1142,49.6274,44,0
lak514d,126,574,243,2206,732,50.799,46,0
lak514d,127,609,163,2510,1468,51.0122,40,0
lak514d,128,318,238,1681,882,50.0711,49,0
lak514d,129,708,379,2183,1279,48.4558,42,0
lak514d,130,294,168,2679,1239,54.3259,40,0
lak514d,131,284,170,2801,1402,53.3259,39,0
lak514d,132,307,179,1889,1094,53.6985,46,0
lak514d,133,240,259,1999,853,52.2426,52,0
lak514d,134,282,198,2297,1154,54.598,44,0
lak514d,135,917,531,2326,1088,55.2132,50,0
lak514d,136,532,253,2323,1115,54.5563,51,0
lak514d,137,283,289,2490,1300,54.7279,52,0
lak514d,138,748,315,2208,1282,52.3848,48,0
lak514d,139,335,315,2416,1129,52.6569,52,0
lak514d,140,988,423,2197,969,57.1421,54,0
lak514d,141,773,402,1952,1013,57.2132,52,0
lak514d,142,1547,580,2331,943,59.1127,51,0
lak514d,143,1105,523,2563,1098,58.2843,51,0
lak514d,144,745,315,2130,1078,57.7696,48,0
lak514d,145,296,338,2930,1279,56.799,52,0
lak514d,146,298,186,2607,1154,58.2548,46,0
lak514d,147,1250,662,2276,987,59.5269,51,0
lak514d,148,481,197,2466,975,59.4264,48,0
lak514d,149,573,440,2277,992,59.0416,53,0
lak514d,150,626,310,2802,1375,62.4264,51,0
lak514d,151,657,243,2497,896,61.4558,55,0
lak514d,152,1123,513,2516,1050,62.5269,54,0
lak514d,153,597,305,2901,1083,63.5269,55,0
lak514d,154,667,178,2801,879,62.7279,60,0
lak514d,155,300,168,2822,1376,60.9828,45,0
lak514d,156,308,350,3149,1080,61.4853,60,0
lak514d,157,295,296,3028,1160,62.6569,62,0
lak514d,158,430,399,2809,1088,60.6274,55,0
lak514d,159,320,305,2474,1326,62.0416,56,0
lak514d,160,1155,465,2328,795,64.5269,56,0
lak514d,161,1354,335,2309,815,67.2843,60,0
lak514d,162,844,535,2177,781,66.4558,60,0
