map,scenid,total,20move,total-src,20move-src,distance,path_size,hLevel
oth000d,0,378,207,259,246,1.41421,2,0
oth000d,1,325,232,353,247,2.82843,3,0
oth000d,2,308,243,353,230,2.82843,3,0
oth000d,3,309,278,327,399,3.41421,4,0
oth000d,4,309,276,187,191,2.41421,3,0
oth000d,5,506,347,448,362,3.82843,4,0
oth000d,6,216,186,124,152,1,2,0
oth000d,7,368,208,264,306,3.82843,4,0
oth000d,8,253,166,401,365,3,4,0
oth000d,9,232,178,134,174,1,2,0
oth000d,10,290,233,540,380,6.65685,6,0
oth000d,11,361,274,790,631,7.41421,8,0
oth000d,12,132,131,314,335,4,5,0
oth000d,13,362,311,533,460,5.82843,6,0
oth000d,14,288,226,436,379,7.24264,7,0
oth000d,15,228,232,279,218,5.41421,6,0
oth000d,16,196,176,460,360,5,6,0
oth000d,17,463,442,761,809,7.82843,8,0
oth000d,18,290,233,458,346,6,7,0
oth000d,19,160,146,472,328,5,6,0
oth000d,20,293,190,1166,1170,10,11,0
oth000d,21,249,275,798,622,11.8284,12,0
oth000d,22,761,571,626,714,9.24264,9,0
oth000d,23,242,201,785,548,9.89949,8,0
oth000d,24,457,371,680,659,11.6569,11,0
oth000d,25,510,334,1288,848,11.0711,10,0
oth000d,26,201,150,576,588,8,9,0
oth000d,27,516,383,512,680,8.82843,9,0
oth000d,28,297,261,1135,1066,11.2426,11,0
oth000d,29,356,312,748,559,8.48528,7,0
oth000d,30,311,254,1089,701,14.8284,15,0
oth000d,31,253,228,872,911,14.3137,12,0
oth000d,32,460,397,976,1045,13.2426,13,0
oth000d,33,527,318,1440,1273,14.6569,14,0
oth000d,34,468,376,845,781,13.4142,14,0
oth000d,35,380,286,1638,1279,14.2426,14,0
oth000d,36,339,250,800,664,14.4142,15,0
oth000d,37,307,258,875,537,12.0711,11,0
oth000d,38,353,289,1419,1146,12.8995,11,0
oth000d,39,360,312,1395,1258,14.7279,12,0
oth000d,40,304,295,2533,1366,19.5563,16,0
oth000d,41,286,272,1515,1173,18.6569,18,0
oth000d,42,286,254,1484,1436,17.0711,16,0
oth000d,43,356,284,1885,1627,19.5563,16,0
oth000d,44,220,172,1844,1680,19.799,15,0
oth000d,45,315,245,1241,854,17.1421,14,0
oth000d,46,417,304,2157,1663,18.3137,16,0
oth000d,47,343,310,1376,980,16.4142,17,0
oth000d,48,761,637,1156,919,18.3137,16,0
oth000d,49,1117,964,1243,1136,19.7279,17,0
oth000d,50,668,541,2549,2253,22.799,18,0
oth000d,51,399,294,2002,1606,20.4853,19,0
oth000d,52,707,640,917,757,21.5563,18,0
oth000d,53,551,485,2116,1800,22.1421,19,0
oth000d,54,445,373,1120,1007,20.8995,19,0
oth000d,55,268,238,1668,1543,21.5563,18,0
oth000d,56,425,363,1924,1569,23.5563,20,0
oth000d,57,356,275,2195,1280,23.2426,23,0
oth000d,58,700,628,1448,1286,21.1421,18,0
oth000d,59,262,252,1458,1148,23.4142,24,0
oth000d,60,1200,912,1662,1288,27.4853,26,0
oth000d,61,556,442,2158,1556,26.6569,26,0
oth000d,62,292,252,2297,1673,24.4853,23,0
oth000d,63,760,610,2481,2149,27.7279,25,0
oth000d,64,303,325,2498,1568,26.7279,24,0
oth000d,65,647,451,2469,2182,24.1421,21,0
oth000d,66,364,337,2001,1367,24.3848,20,0
oth000d,67,503,461,1767,1014,27.3137,25,0
oth000d,68,544,408,1683,1093,24.8995,23,0
oth000d,69,340,244,2030,1613,24.8995,23,0
oth000d,70,258,222,1651,1162,29.0711,28,0
oth000d,71,783,525,3260,2529,31.2843,24,0
oth000d,72,528,410,2256,1801,28.5563,25,0
oth000d,73,330,239,2560,1478,30.8995,29,0
oth000d,74,544,439,2720,1469,31.4853,30,0
oth000d,75,478,402,2172,1506,28.7279,26,0
oth000d,76,265,247,2571,1312,31.8995,30,0
oth000d,77,352,190,2939,1995,31.6985,24,0
oth000d,78,1086,918,1517,1179,30.5563,27,0
oth000d,79,784,534,1216,785,30.8701,24,0
oth000d,80,305,272,3144,1807,33.4142,34,0
oth000d,81,845,651,2765,1438,35.1127,27,0
oth000d,82,277,281,2113,1158,33.3848,29,0
oth000d,83,407,226,1801,1040,32.6985,25,0
oth000d,84,960,804,2696,1262,35.6985,28,0
oth000d,85,1087,1007,2768,1784,32.1421,29,0
oth000d,86,345,236,2426,1163,33.4142,34,0
oth000d,87,470,302,2174,1396,32.4142,33,0
oth000d,88,828,789,1751,1163,33.3848,29,0
oth000d,89,478,328,3057,1862,34.8995,33,0
oth000d,90,970,676,2422,1519,37.8701,31,0
oth000d,91,412,307,3207,1770,38.2426,38,0
oth000d,92,615,446,3432,1790,36.0416,30,0
oth000d,93,472,397,3016,1716,37.3848,33,0
oth000d,94,415,364,3646,1840,39.4853,38,0
oth000d,95,570,159,1731,843,38.7279,36,0
oth000d,96,1102,514,2691,1449,39.6274,34,0
oth000d,97,720,584,1998,1136,37.0416,31,0
oth000d,98,893,519,2777,1434,38.3137,36,0
